area_id,area_name,b25048001,b25048001_moe,b25048002,b25048002_moe,b25048003,b25048003_moe
1,Rogers Park,23981,550,23435,572,546,215
2,West Ridge,24402,485,24113,499,289,165
3,Uptown,29441,501,28960,510,481,192
4,Lincoln Square,17622,376,17493,380,129,96
5,North Center,14724,323,14696,323,28,48
6,Lake View,52568,659,52332,669,236,137
7,Lincoln Park,32194,546,32120,544,74,80
8,Near North Side,50758,883,50342,897,416,189
9,Edison Park,4608,141,4608,141,0,25
10,Norwood Park,14646,262,14606,267,40,61
11,Jefferson Park,9943,274,9943,274,0,29
12,Forest Glen,6793,159,6737,170,56,67
13,North Park,6436,188,6422,193,14,31
14,Albany Park,16804,326,16555,348,249,138
15,Portage Park,22505,401,22411,407,94,84
16,Irving Park,20177,401,20027,411,150,113
17,Dunning,15141,266,14942,284,199,117
18,Montclare,4425,173,4373,190,52,62
19,Belmont Cragin,21570,412,21496,416,74,81
20,Hermosa,7070,219,7036,223,34,45
21,Avondale,13801,329,13635,343,166,115
22,Logan Square,29492,477,29287,482,205,121
23,Humboldt Park,16778,419,16695,425,83,70
24,West Town,37287,534,37145,537,142,92
25,Austin,32428,573,32321,574,107,75
26,West Garfield Park,5714,265,5693,263,21,42
27,East Garfield Park,6896,277,6896,277,0,38
28,Near West Side,25665,497,25336,514,329,144
29,North Lawndale,10852,381,10779,377,73,74
30,South Lawndale,16454,435,16217,447,237,123
31,Lower West Side,12255,332,12130,340,125,88
32,Loop,14557,598,14448,596,109,107
33,Near South Side,11517,470,11517,470,0,24
34,Armour Square,5359,184,5359,184,0,27
35,Douglas,9023,275,8972,279,51,55
36,Oakland,2743,141,2693,143,50,42
37,Fuller Park,1146,113,1146,113,0,16
38,Grand Boulevard,9878,323,9731,328,147,88
39,Kenwood,9116,306,9072,307,44,55
40,Washington Park,4142,214,4016,216,126,77
41,Hyde Park,12539,327,12502,329,37,50
42,Woodlawn,10302,343,10133,346,169,94
43,South Shore,21700,578,21544,581,156,112
44,Chatham,14098,418,14093,418,5,36
45,Avalon Park,3871,220,3865,221,6,18
46,South Chicago,10770,408,10693,408,77,74
47,Burnside,1056,98,1056,98,0,11
48,Calumet Heights,5586,174,5527,178,59,52
49,Roseland,15524,379,15432,377,92,76
50,Pullman,2984,134,2984,134,0,19
51,South Deering,5332,164,5324,165,8,26
52,East Side,6900,215,6870,218,30,44
53,West Pullman,9375,323,9364,323,11,40
54,Riverdale,2322,166,2322,166,0,16
55,Hegewisch,3694,195,3689,195,5,19
56,Garfield Ridge,11952,202,11952,202,0,42
57,Archer Heights,3740,135,3728,135,12,31
58,Brighton Park,11572,326,11530,328,42,61
59,McKinley Park,5185,166,5185,166,0,25
60,Bridgeport,12140,316,12083,319,57,52
61,New City,11621,370,11468,371,153,93
62,West Elsdon,5027,151,5027,151,0,27
63,Gage Park,9405,238,9371,240,34,53
64,Clearing,8389,219,8389,219,0,31
65,West Lawn,9111,215,9085,216,26,53
66,Chicago Lawn,15416,427,15292,427,124,89
67,West Englewood,10364,339,10333,339,31,63
68,Englewood,9803,383,9687,385,116,85
69,Greater Grand Crossing,12605,368,12547,377,58,61
70,Ashburn,12780,230,12684,240,96,93
71,Auburn Gresham,17173,440,17165,440,8,46
72,Beverly,7705,196,7684,199,21,32
73,Washington Heights,9308,303,9257,304,51,63
74,Mount Greenwood,6589,208,6589,208,0,25
75,Morgan Park,8009,269,7989,270,20,37
76,O'Hare,6108,207,6071,210,37,54
77,Edgewater,29110,543,28850,553,260,137
