area_id,area_name,b21003001,b21003001_moe,b21003002,b21003002_moe,b21003003,b21003003_moe,b21003004,b21003004_moe,b21003005,b21003005_moe,b21003006,b21003006_moe,b21003007,b21003007_moe,b21003008,b21003008_moe,b21003009,b21003009_moe,b21003010,b21003010_moe,b21003011,b21003011_moe
1,Rogers Park,37611,1333,1745,283,96,69,306,118,535,156,808,197,35866,1326,6736,850,6432,664,8311,683,14387,803
2,West Ridge,48008,1521,1804,298,171,87,235,93,586,167,812,222,46204,1552,9792,1026,9590,837,10456,799,16366,1027
3,Uptown,43873,1298,1830,301,141,98,303,115,667,182,719,199,42043,1300,5053,642,6624,736,8286,802,22080,970
4,Lincoln Square,29987,908,1288,246,90,68,266,154,572,153,360,106,28699,918,3927,542,3510,490,5326,550,15936,769
5,North Center,24947,744,931,178,0,43,209,87,433,135,289,105,24016,744,1134,263,2878,394,3285,350,16719,695
6,Lake View,72641,1435,2298,327,111,88,325,131,706,215,1156,206,70343,1422,1770,315,4069,474,9199,671,55305,1417
7,Lincoln Park,44220,1165,1633,269,135,92,190,120,316,110,992,204,42587,1152,1472,261,1628,284,4131,478,35356,1122
8,Near North Side,66874,1503,3446,436,120,110,354,155,720,249,2252,321,63428,1492,1542,321,3806,533,9151,786,48929,1419
9,Edison Park,8242,341,748,192,11,27,193,83,385,153,159,75,7494,307,600,165,1373,247,2216,271,3305,346
10,Norwood Park,27453,769,2337,299,215,108,763,159,912,200,447,129,25116,784,2936,399,6756,574,7312,610,8112,603
11,Jefferson Park,18827,791,1120,227,227,121,313,112,347,113,233,101,17707,790,2303,398,4952,526,5168,559,5284,515
12,Forest Glen,12767,394,987,153,34,36,170,74,303,91,480,122,11780,427,592,171,1951,285,2511,315,6726,439
13,North Park,12674,678,621,199,34,32,118,78,257,150,212,100,12053,711,1787,347,2081,328,3047,389,5138,475
14,Albany Park,34748,1285,1119,250,175,87,122,77,589,189,233,117,33629,1274,11248,1081,6633,676,6778,728,8970,670
15,Portage Park,43577,1141,1994,302,216,103,901,198,572,143,305,119,41583,1140,8206,742,12507,798,11296,774,9574,689
16,Irving Park,38837,1293,1845,294,236,112,520,152,730,189,359,120,36992,1297,8469,951,7860,744,8366,694,12297,775
17,Dunning,30515,866,1546,203,213,72,563,128,526,133,244,86,28969,870,4716,509,9455,673,7728,630,7070,590
18,Montclare,8352,537,712,171,136,76,323,118,129,76,124,58,7640,509,1829,323,2282,354,2134,357,1395,295
19,Belmont Cragin,46082,1380,1332,248,169,89,580,154,433,154,150,85,44750,1372,17037,1083,13713,930,9238,721,4762,521
20,Hermosa,14747,812,439,143,74,71,138,81,176,103,51,42,14308,798,6064,645,4338,548,2879,376,1027,228
21,Avondale,26905,1156,763,193,56,72,276,121,343,133,88,55,26142,1156,6581,779,8678,858,5255,528,5628,532
22,Logan Square,51102,1283,1464,249,111,71,255,105,504,163,594,167,49638,1284,7478,681,11566,915,8560,707,22034,833
23,Humboldt Park,31709,1217,1414,265,321,116,504,168,407,140,182,104,30295,1197,10910,854,9123,742,7025,656,3237,433
24,West Town,62219,1382,1438,244,144,95,319,122,422,118,553,176,60781,1387,7911,760,7045,626,9297,632,36528,1144
25,Austin,61282,1617,3643,418,622,157,1265,249,1442,271,314,129,57639,1601,14351,1001,20278,1157,16535,922,6475,560
26,West Garfield Park,10231,672,622,148,137,73,210,99,163,81,112,66,9609,655,2371,324,3821,435,2809,334,608,154
27,East Garfield Park,11502,675,631,167,107,67,213,95,209,97,102,74,10871,647,2347,317,3626,453,3343,423,1555,264
28,Near West Side,37551,1142,1602,269,129,80,268,103,598,165,607,167,35949,1113,3464,382,4140,525,5894,618,22451,867
29,North Lawndale,19318,952,1340,242,293,133,453,140,363,136,231,94,17978,902,5034,493,6358,600,4906,474,1680,289
30,South Lawndale,39864,1341,525,149,109,67,160,84,176,90,80,70,39339,1342,21764,1108,10115,702,5220,488,2240,387
31,Lower West Side,22500,1041,709,186,131,85,200,87,271,140,107,72,21791,1038,9027,786,5271,543,3598,453,3895,498
32,Loop,19404,994,736,174,157,92,47,50,167,93,365,110,18668,994,447,169,1051,275,2236,387,14934,1000
33,Near South Side,16208,931,480,158,55,78,89,56,157,109,179,76,15728,925,1148,375,1495,384,2371,538,10714,830
34,Armour Square,9807,535,425,156,55,52,180,84,122,101,68,83,9382,562,3332,437,2911,422,1152,223,1987,364
35,Douglas,12459,556,971,177,117,63,198,81,429,136,227,91,11488,558,1661,254,2054,285,3152,330,4621,467
36,Oakland,3902,263,283,95,54,37,46,42,117,52,66,59,3619,281,663,218,732,146,1330,185,894,188
37,Fuller Park,1749,239,174,74,26,28,73,54,39,28,36,30,1575,236,440,128,500,134,460,157,175,73
38,Grand Boulevard,14859,688,1283,228,125,67,471,155,456,116,231,106,13576,666,2246,302,3054,353,4575,386,3701,385
39,Kenwood,12666,664,799,225,82,52,99,54,336,155,282,104,11867,645,1350,256,1787,267,2872,407,5858,554
40,Washington Park,6233,444,503,130,97,65,195,83,132,60,79,51,5730,444,1486,251,1620,256,1772,235,852,195
41,Hyde Park,17610,732,1088,230,43,45,99,74,342,146,604,158,16522,716,711,206,1382,286,2790,366,11639,672
42,Woodlawn,15375,716,1281,273,71,46,394,182,579,173,237,94,14094,682,2474,363,3411,410,4641,429,3568,387
43,South Shore,31380,1144,2732,373,269,116,615,191,1074,246,774,205,28648,1134,4121,495,7328,690,10826,750,6373,561
44,Chatham,22356,982,2201,335,257,107,609,176,974,232,361,135,20155,975,2986,424,5349,604,7207,605,4613,473
45,Avalon Park,6954,490,567,148,18,25,139,65,310,121,100,64,6387,478,719,231,1535,337,2606,354,1527,272
46,South Chicago,18340,971,1351,240,127,70,330,117,654,184,240,111,16989,986,4758,640,4581,504,5143,514,2507,402
47,Burnside,2035,288,171,78,41,36,46,33,73,50,11,19,1864,295,352,155,538,157,796,182,178,103
48,Calumet Heights,10253,479,921,199,53,43,284,109,401,155,183,66,9332,488,1075,228,1775,300,3750,413,2732,325
49,Roseland,29655,1004,2830,339,323,112,888,193,1195,242,424,120,26825,974,4679,490,7650,615,9818,670,4678,472
50,Pullman,4944,351,411,108,28,31,80,48,163,68,140,74,4533,340,620,179,1133,223,1920,250,860,166
51,South Deering,10355,528,661,184,68,48,319,136,203,91,71,56,9694,511,2107,359,3149,410,3254,438,1184,238
52,East Side,13997,699,869,170,123,63,245,78,329,111,172,80,13128,708,4349,517,4572,457,2654,336,1553,269
