area_id,area_name,b25117001,b25117001_moe,b25117002,b25117002_moe,b25117003,b25117003_moe,b25117004,b25117004_moe,b25117005,b25117005_moe,b25117006,b25117006_moe,b25117007,b25117007_moe,b25117008,b25117008_moe,b25117009,b25117009_moe,b25117010,b25117010_moe,b25117011,b25117011_moe,b25117012,b25117012_moe,b25117013,b25117013_moe,b25117014,b25117014_moe,b25117015,b25117015_moe,b25117016,b25117016_moe,b25117017,b25117017_moe,b25117018,b25117018_moe,b25117019,b25117019_moe,b25117020,b25117020_moe,b25117021,b25117021_moe
1,Rogers Park,23981,550,6995,461,6511,445,50,67,364,123,43,51,0,48,0,48,0,48,0,48,27,47,16986,651,13336,656,201,84,2636,389,37,55,0,48,14,50,0,48,416,137,346,122
2,West Ridge,24402,485,12314,533,11167,534,165,98,858,174,30,66,0,51,0,51,0,51,62,65,32,55,12088,626,10124,623,146,80,1615,334,65,64,15,56,0,51,0,51,39,60,84,76
3,Uptown,29441,501,9490,491,7682,474,115,75,1482,229,45,61,0,48,0,48,0,48,54,54,112,71,19951,640,14935,694,259,103,3925,442,32,52,19,53,0,48,15,51,356,130,410,122
4,Lincoln Square,17622,376,7020,447,6601,438,83,60,321,105,0,40,0,40,0,40,0,40,15,41,0,40,10602,509,9155,504,164,76,906,239,29,46,0,40,0,40,0,40,103,58,245,115
5,North Center,14724,323,7758,369,7444,370,88,66,203,92,11,45,0,43,0,43,0,43,0,43,12,44,6966,392,6162,392,86,50,627,139,0,43,0,43,0,43,0,43,64,59,27,47
6,Lake View,52568,659,19687,707,15899,641,314,117,2763,341,182,97,0,66,0,66,0,66,340,138,189,99,32881,782,23998,824,358,105,7172,560,266,141,13,69,14,66,17,70,378,127,665,163
7,Lincoln Park,32194,546,14662,578,11453,520,115,72,2703,316,206,195,0,51,0,51,0,51,148,81,37,57,17532,621,11792,603,308,118,4627,488,192,100,14,57,0,51,0,51,348,133,251,98
8,Near North Side,50758,883,22765,857,10963,668,173,92,10818,691,189,106,0,54,0,54,0,54,286,124,336,141,27993,973,11880,790,109,82,15197,877,87,75,112,103,0,54,37,73,200,116,371,168
9,Edison Park,4608,141,3676,182,3515,187,17,32,102,61,0,25,0,25,0,25,0,25,42,42,0,25,932,170,897,170,0,25,15,26,0,25,0,25,0,25,0,25,10,25,10,26
10,Norwood Park,14646,262,11624,364,11056,375,95,77,440,121,0,39,0,39,15,43,0,39,0,39,18,46,3022,325,2596,328,42,51,315,131,16,43,0,39,0,39,0,39,48,55,5,38
11,Jefferson Park,9943,274,6535,336,6289,335,90,77,156,89,0,29,0,29,0,29,0,29,0,29,0,29,3408,328,3155,321,28,37,213,92,0,29,0,29,0,29,0,29,0,29,12,34
12,Forest Glen,6793,159,5964,202,5760,213,15,30,156,70,14,34,0,29,0,29,0,29,19,32,0,29,829,185,778,185,7,30,44,42,0,29,0,29,0,29,0,29,0,29,0,29
13,North Park,6436,188,3405,243,3080,254,92,62,233,109,0,27,0,27,0,27,0,27,0,27,0,27,3031,263,2208,250,31,31,762,153,0,27,0,27,0,27,9,27,0,27,21,28
14,Albany Park,16804,326,6138,382,5836,392,30,55,272,109,0,45,0,45,0,45,0,45,0,45,0,45,10666,433,9571,467,83,63,888,211,8,46,0,45,0,45,0,45,31,48,85,71
15,Portage Park,22505,401,12675,479,12347,483,62,54,214,102,0,47,0,47,0,47,0,47,52,54,0,47,9830,524,9331,524,96,64,295,110,23,49,16,51,0,47,0,47,47,56,22,50
16,Irving Park,20177,401,9760,457,9399,450,50,53,298,110,9,46,0,47,0,47,0,47,4,46,0,47,10417,507,9477,509,159,86,639,165,20,49,11,47,0,47,0,47,61,53,50,48
17,Dunning,15141,266,11475,366,11058,375,31,48,354,118,0,40,0,40,10,40,0,40,8,39,14,39,3666,344,3306,339,57,60,250,135,0,40,0,40,0,40,0,40,0,40,53,55
18,Montclare,4425,173,2630,230,2548,238,0,23,72,63,0,23,0,23,0,23,0,23,10,22,0,23,1795,219,1401,218,0,23,363,110,0,23,0,23,0,23,0,23,26,31,5,18
19,Belmont Cragin,21570,412,10475,514,10168,505,23,51,271,123,0,52,0,52,0,52,0,52,13,51,0,52,11095,541,10230,547,29,54,822,184,0,52,0,52,0,52,0,52,14,54,0,52
20,Hermosa,7070,219,3110,282,3011,283,12,33,87,61,0,29,0,29,0,29,0,29,0,29,0,29,3960,302,3694,302,20,32,196,92,0,29,0,29,0,29,0,29,20,37,30,38
21,Avondale,13801,329,5774,391,5546,392,11,37,201,113,0,38,0,38,0,38,0,38,12,40,4,36,8027,430,7350,435,76,74,464,156,10,40,0,38,0,38,0,38,42,45,85,73
22,Logan Square,29492,477,11139,516,10778,512,42,68,310,100,9,58,0,57,0,57,0,57,0,57,0,57,18353,602,17113,604,145,75,928,175,19,59,5,57,0,57,0,57,64,68,79,65
23,Humboldt Park,16778,419,5910,422,5631,419,35,61,225,102,0,51,0,51,0,51,0,51,0,51,19,51,10868,499,9791,520,108,73,849,196,0,51,0,51,0,51,0,51,54,67,66,61
24,West Town,37287,534,14909,572,14068,564,118,75,714,168,0,62,0,62,0,62,0,62,9,61,0,62,22378,612,20235,632,199,91,1755,248,0,62,0,62,0,62,10,63,79,77,100,91
25,Austin,32428,573,12818,537,12209,529,45,67,551,147,0,61,0,61,0,61,0,61,13,63,0,61,19610,673,17516,681,220,92,1581,271,40,67,11,61,28,67,0,61,84,83,130,75
26,West Garfield Park,5714,265,1486,192,1446,192,2,34,38,44,0,35,0,35,0,35,0,35,0,35,0,35,4228,294,3895,286,49,50,246,103,0,35,0,35,0,35,0,35,15,35,23,36
27,East Garfield Park,6896,277,1857,223,1760,217,0,38,81,55,11,40,0,38,5,37,0,38,0,38,0,38,5039,306,4243,288,20,38,731,145,0,38,0,38,0,38,0,38,21,42,24,39
28,Near West Side,25665,497,10251,474,8863,459,54,56,1330,247,0,52,0,52,0,52,0,52,0,52,4,51,15414,552,9942,506,113,75,5123,420,4,51,0,52,0,52,0,52,146,72,86,64
29,North Lawndale,10852,381,2612,263,2508,262,15,43,51,51,23,45,0,43,0,43,0,43,0,43,15,43,8240,399,7398,398,74,48,721,159,0,43,0,43,0,43,0,43,25,50,22,46
30,South Lawndale,16454,435,5915,415,5777,412,26,55,112,67,0,48,0,48,0,48,0,48,0,48,0,48,10539,500,10272,503,34,54,201,88,0,48,0,48,0,48,0,48,10,48,22,52
31,Lower West Side,12255,332,3286,312,3170,315,7,40,94,70,0,42,0,42,5,41,0,42,0,42,10,43,8969,386,8664,392,26,48,255,88,0,42,0,42,0,42,0,42,10,42,14,45
32,Loop,14557,598,6257,474,2378,315,61,52,3743,464,43,52,0,30,0,30,0,30,11,33,21,37,8300,652,2994,535,18,37,5134,555,14,29,16,37,0,30,0,30,14,36,110,88
33,Near South Side,11517,470,5711,452,4790,460,53,59,825,194,0,24,0,24,0,24,0,24,12,25,31,51,5806,473,3328,385,21,30,2403,402,0,24,0,24,0,24,0,24,26,34,28,33
34,Armour Square,5359,184,1884,236,1566,215,3,25,315,117,0,27,0,27,0,27,0,27,0,27,0,27,3475,227,2766,231,36,32,653,150,11,29,0,27,0,27,0,27,5,27,4,26
35,Douglas,9023,275,1875,186,1607,184,5,35,230,92,10,37,0,35,0,35,0,35,17,38,6,35,7148,281,5783,306,54,43,1040,165,39,40,0,35,0,35,0,35,103,57,129,53
36,Oakland,2743,141,612,125,548,131,3,16,52,39,0,19,0,19,9,21,0,19,0,19,0,19,2131,173,1701,190,33,30,318,102,21,30,0,19,0,19,0,19,45,46,13,20
37,Fuller Park,1146,113,378,83,365,83,13,18,0,16,0,16,0,16,0,16,0,16,0,16,0,16,768,111,660,114,11,20,85,42,0,16,0,16,0,16,0,16,0,16,12,16
38,Grand Boulevard,9878,323,2767,261,2674,256,35,47,58,58,0,43,0,43,0,43,0,43,0,43,0,43,7111,330,5163,323,75,61,1794,200,20,53,0,43,0,43,0,43,14,44,45,49
39,Kenwood,9116,306,2855,256,2439,256,15,32,274,95,54,49,0,31,0,31,0,31,47,47,26,42,6261,340,3998,338,43,41,1872,281,54,46,0,31,0,31,0,31,161,114,133,58
40,Washington Park,4142,214,833,147,793,144,9,28,19,28,0,27,2,25,0,27,7,27,0,27,3,25,3309,216,2512,222,38,53,642,132,0,27,0,27,0,27,0,27,42,41,75,51
41,Hyde Park,12539,327,4669,300,4025,303,79,55,413,120,89,59,0,38,0,38,0,38,54,49,9,37,7870,371,5759,375,118,57,1222,200,184,91,24,43,0,38,0,38,381,133,182,75
42,Woodlawn,10302,343,2527,270,2298,255,7,37,118,73,0,36,0,36,0,36,0,36,92,82,12,38,7775,366,5971,362,97,60,1314,209,25,39,0,36,0,36,4,35,146,70,218,82
43,South Shore,21700,578,5185,387,4781,380,65,61,267,118,33,57,0,44,0,44,0,44,39,62,0,44,16515,598,12705,652,172,87,2665,349,0,44,12,46,0,44,10,46,656,213,295,112
44,Chatham,14098,418,5195,340,5007,346,70,55,98,70,20,50,0,37,0,37,0,37,0,37,0,37,8903,460,7593,483,105,60,825,181,63,74,0,37,0,37,0,37,185,128,132,70
45,Avalon Park,3871,220,2612,216,2523,216,0,19,89,67,0,19,0,19,0,19,0,19,0,19,0,19,1259,207,1180,212,12,22,36,30,0,19,0,19,0,19,0,19,23,26,8,21
46,South Chicago,10770,408,4472,354,4323,347,13,37,120,67,0,37,0,37,0,37,0,37,0,37,16,41,6298,413,5507,405,33,42,620,160,0,37,0,37,0,37,0,37,100,97,38,51
47,Burnside,1056,98,580,80,572,80,0,11,0,11,8,15,0,11,0,11,0,11,0,11,0,11,476,118,368,130,8,13,100,57,0,11,0,11,0,11,0,11,0,11,0,11
