area_id,area_name,b99122001,b99122001_moe,b99122002,b99122002_moe,b99122003,b99122003_moe
1,Rogers Park,47961,-1,1221,-1,46740,-1
2,West Ridge,57178,-1,1627,-1,55551,-1
3,Uptown,49323,-1,1370,-1,47953,-1
4,Lincoln Square,33118,-1,708,-1,32410,-1
5,North Center,27674,-1,508,-1,27166,-1
6,Lake View,87406,-1,865,-1,86541,-1
7,Lincoln Park,56663,-1,867,-1,55796,-1
8,Near North Side,75100,-1,1468,-1,73632,-1
9,Edison Park,9249,-1,214,-1,9035,-1
10,Norwood Park,30770,-1,800,-1,29970,-1
11,Jefferson Park,21805,-1,482,-1,21323,-1
12,Forest Glen,14823,-1,466,-1,14357,-1
13,North Park,15254,-1,597,-1,14657,-1
14,Albany Park,42619,-1,1369,-1,41250,-1
15,Portage Park,51400,-1,1714,-1,49686,-1
16,Irving Park,44952,-1,1107,-1,43845,-1
17,Dunning,35878,-1,1171,-1,34707,-1
18,Montclare,9852,-1,268,-1,9584,-1
19,Belmont Cragin,58320,-1,1819,-1,56501,-1
20,Hermosa,19170,-1,618,-1,18552,-1
21,Avondale,33396,-1,531,-1,32865,-1
22,Logan Square,61331,-1,1133,-1,60198,-1
23,Humboldt Park,41049,-1,1319,-1,39730,-1
24,West Town,72661,-1,1233,-1,71428,-1
25,Austin,76778,-1,2073,-1,74705,-1
26,West Garfield Park,13790,-1,312,-1,13478,-1
27,East Garfield Park,15365,-1,301,-1,15064,-1
28,Near West Side,47484,-1,1371,-1,46113,-1
29,North Lawndale,26212,-1,747,-1,25465,-1
30,South Lawndale,54121,-1,2417,-1,51704,-1
31,Lower West Side,28610,-1,395,-1,28215,-1
32,Loop,24874,-1,333,-1,24541,-1
33,Near South Side,17941,-1,387,-1,17554,-1
34,Armour Square,11819,-1,477,-1,11342,-1
35,Douglas,16450,-1,473,-1,15977,-1
36,Oakland,4666,-1,116,-1,4550,-1
37,Fuller Park,2290,-1,126,-1,2164,-1
38,Grand Boulevard,17898,-1,663,-1,17235,-1
39,Kenwood,15085,-1,409,-1,14676,-1
40,Washington Park,8077,-1,197,-1,7880,-1
41,Hyde Park,23533,-1,381,-1,23152,-1
42,Woodlawn,19613,-1,727,-1,18886,-1
43,South Shore,38616,-1,1146,-1,37470,-1
44,Chatham,26425,-1,1027,-1,25398,-1
45,Avalon Park,8143,-1,263,-1,7880,-1
46,South Chicago,22509,-1,791,-1,21718,-1
47,Burnside,2652,-1,158,-1,2494,-1
48,Calumet Heights,11891,-1,450,-1,11441,-1
49,Roseland,36871,-1,1358,-1,35513,-1
50,Pullman,5773,-1,327,-1,5446,-1
51,South Deering,12771,-1,442,-1,12329,-1
52,East Side,17092,-1,433,-1,16659,-1
53,West Pullman,23613,-1,1053,-1,22560,-1
54,Riverdale,4278,-1,130,-1,4148,-1
55,Hegewisch,7748,-1,90,-1,7658,-1
56,Garfield Ridge,27325,-1,1127,-1,26198,-1
57,Archer Heights,9940,-1,312,-1,9628,-1
58,Brighton Park,32156,-1,878,-1,31278,-1
59,McKinley Park,12559,-1,450,-1,12109,-1
60,Bridgeport,27035,-1,658,-1,26377,-1
61,New City,30694,-1,698,-1,29996,-1
62,West Elsdon,14394,-1,476,-1,13918,-1
63,Gage Park,28799,-1,743,-1,28056,-1
64,Clearing,18037,-1,532,-1,17505,-1
65,West Lawn,24398,-1,524,-1,23874,-1
66,Chicago Lawn,39655,-1,783,-1,38872,-1
67,West Englewood,27308,-1,832,-1,26476,-1
68,Englewood,21754,-1,748,-1,21006,-1
69,Greater Grand Crossing,25644,-1,972,-1,24672,-1
70,Ashburn,33237,-1,867,-1,32370,-1
71,Auburn Gresham,38983,-1,1339,-1,37644,-1
72,Beverly,16313,-1,321,-1,15992,-1
73,Washington Heights,21527,-1,1023,-1,20504,-1
74,Mount Greenwood,14555,-1,399,-1,14156,-1
75,Morgan Park,18275,-1,424,-1,17851,-1
76,O'Hare,11312,-1,237,-1,11075,-1
77,Edgewater,49820,-1,986,-1,48834,-1
