area_id,area_name,b25041001,b25041001_moe,b25041002,b25041002_moe,b25041003,b25041003_moe,b25041004,b25041004_moe,b25041005,b25041005_moe,b25041006,b25041006_moe,b25041007,b25041007_moe
1,Rogers Park,27912,242,4244,467,9256,578,9652,574,3391,376,826,198,543,152
2,West Ridge,27639,218,761,225,5410,503,9946,623,9125,579,1649,288,748,175
3,Uptown,32444,292,6706,558,11332,636,9259,571,4343,424,428,123,376,144
4,Lincoln Square,19499,250,1464,307,5832,459,7147,510,3732,355,936,167,388,114
5,North Center,16442,185,402,138,2957,314,6454,402,4004,325,1765,245,860,175
6,Lake View,57951,375,7310,616,19968,778,18101,734,9151,556,2436,308,985,185
7,Lincoln Park,35919,325,4064,459,11057,612,10425,554,6604,447,2419,305,1350,266
8,Near North Side,61054,474,9517,818,25830,1042,17347,873,6927,613,1138,267,295,132
9,Edison Park,4935,79,85,76,514,123,1456,188,1707,201,893,156,280,101
10,Norwood Park,15620,126,310,146,1295,243,4865,406,6692,432,1998,254,460,131
11,Jefferson Park,10952,111,281,132,1292,242,4406,368,3220,320,1300,225,453,122
12,Forest Glen,7134,94,116,88,269,119,1726,221,3500,254,1206,199,317,111
13,North Park,6970,128,293,126,1576,222,2069,245,1986,244,682,167,364,105
14,Albany Park,18213,181,1001,237,3887,419,7604,472,4155,383,1284,230,282,96
15,Portage Park,24837,196,1607,321,2815,334,8599,562,7752,514,2801,336,1263,221
16,Irving Park,22525,210,1506,296,3836,396,9272,542,5144,449,1775,256,992,219
17,Dunning,16145,141,880,239,1138,223,5370,374,5916,375,2024,280,817,159
18,Montclare,4848,82,420,164,667,147,1668,223,1351,221,484,142,258,104
19,Belmont Cragin,24148,153,1219,266,2624,327,9777,535,6452,495,2173,302,1903,270
20,Hermosa,7922,110,171,95,1040,197,3163,282,2496,263,693,168,359,108
21,Avondale,15282,213,513,170,2183,310,6844,451,4289,412,822,195,631,163
22,Logan Square,32764,309,1704,276,5812,441,13558,580,8883,525,1843,231,964,183
23,Humboldt Park,20482,256,3359,399,1663,253,6542,461,6435,453,1503,252,980,210
24,West Town,41319,404,1219,230,7269,493,19034,661,10507,574,2534,310,756,166
25,Austin,38606,336,2821,370,5215,467,14202,640,11228,604,3186,343,1954,273
26,West Garfield Park,8018,159,1129,175,632,139,2138,242,2950,256,952,178,217,77
27,East Garfield Park,8974,163,842,162,996,173,2772,269,3157,281,885,184,322,95
28,Near West Side,29058,344,2520,336,9320,503,10870,538,4884,373,1126,207,338,138
29,North Lawndale,15066,214,724,180,1381,214,5100,368,6117,399,1357,213,387,124
30,South Lawndale,20747,245,437,137,1932,265,10532,499,6060,426,1110,206,676,167
31,Lower West Side,14323,209,532,153,2389,297,6575,395,3704,337,650,154,473,149
32,Loop,17582,400,2351,451,7696,693,6035,612,1246,306,240,143,14,36
33,Near South Side,13642,270,739,329,4727,556,6274,602,1727,383,145,85,30,45
34,Armour Square,5739,143,130,83,1513,203,1747,231,1896,239,301,113,152,76
35,Douglas,10766,196,1216,196,3913,286,3305,286,1599,210,595,129,138,78
36,Oakland,3077,119,74,50,867,150,1195,179,743,131,102,56,96,57
37,Fuller Park,1562,57,29,35,481,91,398,111,434,98,116,63,104,59
38,Grand Boulevard,12233,256,539,141,2701,257,3450,307,3811,294,1167,188,565,140
39,Kenwood,10635,181,1291,241,2677,292,3601,321,1980,244,628,134,458,119
40,Washington Park,5627,162,152,74,812,138,2090,217,1962,203,477,119,134,65
41,Hyde Park,14824,193,2300,314,4553,361,3693,336,2581,282,1168,184,529,138
42,Woodlawn,13994,192,871,182,2876,291,4330,339,4508,332,1095,203,314,109
43,South Shore,28629,277,2688,383,8338,564,9627,597,5751,498,1594,260,631,157
44,Chatham,17044,198,663,217,4405,426,5534,464,4617,393,1462,265,363,116
45,Avalon Park,4406,107,64,65,493,136,1244,203,1716,228,734,172,155,90
46,South Chicago,14460,200,273,135,1989,308,4991,384,5253,397,1465,244,489,129
47,Burnside,1264,54,0,11,229,76,220,93,540,97,223,106,52,51
48,Calumet Heights,6151,78,15,31,325,132,1602,214,3024,267,987,215,198,76
49,Roseland,18311,200,376,144,1361,241,5945,422,6571,422,2692,328,1366,238
50,Pullman,3518,63,22,27,296,109,1602,182,1259,166,302,115,37,35
51,South Deering,5912,81,63,62,471,149,2027,225,2653,237,546,158,152,83
52,East Side,7876,92,9,32,328,121,2446,278,3636,296,1042,200,415,129
53,West Pullman,11697,139,51,52,586,149,2840,332,5462,401,1826,280,932,194
54,Riverdale,3344,51,144,102,279,115,1266,217,1169,204,435,146,51,50
55,Hegewisch,4045,123,63,46,122,104,1205,232,1750,245,722,192,183,123
56,Garfield Ridge,12732,172,183,92,654,165,2804,298,6465,360,1827,248,799,181
57,Archer Heights,4212,73,15,27,251,95,1518,187,1660,202,471,122,297,95
58,Brighton Park,13810,186,291,122,803,201,6011,392,4948,368,1095,196,662,148
59,McKinley Park,5709,101,146,79,292,106,2261,238,2395,240,408,134,207,74
60,Bridgeport,14074,195,275,95,1905,273,5737,379,4648,335,995,170,514,131
61,New City,15885,203,333,115,1200,202,6406,388,5762,379,1498,211,686,150
62,West Elsdon,5340,95,86,69,353,121,1429,225,2455,240,656,149,361,125
63,Gage Park,10432,129,268,97,943,185,3709,317,3631,323,1073,211,808,173
64,Clearing,9174,53,131,76,833,178,2389,272,4440,321,1072,233,309,122
65,West Lawn,9729,110,98,65,656,167,2465,315,4011,329,1661,241,838,201
66,Chicago Lawn,19044,177,614,180,2857,344,6121,467,6283,468,2057,298,1112,211
67,West Englewood,13716,204,209,97,1071,205,3740,326,5234,345,2298,263,1164,180
68,Englewood,14753,241,585,148,2058,255,4575,359,5043,370,1505,236,987,199
69,Greater Grand Crossing,16291,190,644,187,3024,322,5598,430,4775,372,1349,213,901,178
