area_id,area_name,b19128001,b19128001_moe,b19128002,b19128002_moe,b19128003,b19128003_moe,b19128004,b19128004_moe,b19128005,b19128005_moe,b19128006,b19128006_moe,b19128007,b19128007_moe,b19128008,b19128008_moe,b19128009,b19128009_moe,b19128010,b19128010_moe,b19128011,b19128011_moe
1,Rogers Park,71923600,17002984,49189700,16369012,23216100,12041314,25973600,14252393,22733900,7240951,13363000,6817640,3355900,2474201,10007100,6415207,9370900,4560975,3827700,2394754,5543200,3926728
2,West Ridge,208080600,22581695,168668100,23298554,76751500,17493412,91916500,20646481,39412600,11652639,22860200,9097792,6958000,4301918,15902100,8104860,16552500,7206289,3890300,2529237,12662000,6729990
3,Uptown,103892800,23402339,75890500,22585389,26959900,13181449,48930600,20173382,28002400,14206361,7087400,6161607,3495800,4489731,3591600,4171200,20915000,13713691,3301300,2908910,17613700,13276000
12,Forest Glen,275639100,44601938,248692900,44036484,111585200,38478390,137107700,34085378,26946200,12074398,11836500,9244165,5674800,6277563,6161700,6689498,15109700,8732872,2888800,3044320,12220900,8195073
13,North Park,198935500,22842431,157034500,21022820,71457900,17482530,85576600,15584510,41901000,14251571,26921400,13806690,5275100,4026891,21646300,12955761,14979600,5023072,7092900,3765066,7886700,3824567
14,Albany Park,307334900,33049076,208427500,29545121,117733000,23417402,90694500,19044682,98907500,17772397,58313600,15714789,24351500,9468929,33962200,12942312,40593900,9880039,15195500,5641844,25398300,8007396
15,Portage Park,38189400,12245872,26910000,12451427,3946800,2906420,22963200,12259755,11279400,4948663,5793800,3603180,2524800,2498415,3269000,2623160,5485600,3474267,3272500,2924369,2213100,1657779
17,Dunning,98770800,13593993,73158800,12634450,30711700,9223935,42447100,10540466,25612000,8401860,10256800,5954168,2019000,2613844,8237800,5684133,15355200,6578729,3879000,2893365,11476200,6352689
19,Belmont Cragin,455552500,32476446,296794800,29021043,145287200,21449714,151507600,23579099,158757700,22565013,67416500,16450823,30539800,12702031,36876800,10629527,91341100,18085231,37712900,8969366,53628200,15839376
20,Hermosa,112889100,13168580,76547200,14090312,40433400,12490317,36113800,9233399,36342000,7900297,14913600,6332412,2718800,1949851,12194800,6052476,21428400,5826149,11181800,4364803,10246600,4234654
22,Logan Square,65306700,11087579,42221700,10937648,16482400,6593217,25739300,8823058,23085000,6518898,10951800,5056653,4021300,2608865,6930400,4560030,12133200,4737353,5693500,3659239,6439900,2934423
23,Humboldt Park,308998800,34522470,182585000,34710760,72558800,16057094,110026300,31132222,126413800,18219889,38978000,10086558,16328000,6496833,22650000,8464739,87435900,16569006,30823900,6868158,56611900,14881281
24,West Town,115581900,29555135,86026100,27069026,46023700,21491814,40002500,17690151,29555800,12062754,14492800,5847784,3613000,3489139,10879700,5164212,15063000,10521553,4769700,2498098,10293300,10194829
25,Austin,404042400,33281180,190749000,27593950,62915500,16677838,127833400,22845043,213293600,26622136,49394600,17219534,17136200,8759920,32258400,14645997,163898900,21442875,56775700,11404527,107123100,17974732
28,Near West Side,56907800,12590150,39440200,12056421,16778200,8790887,22662100,9797644,17467600,5152501,4900600,2962843,1349400,1425659,3551200,2612090,12567000,4168294,5788500,2802708,6778500,3557767
29,North Lawndale,45373900,7506104,20134000,6459363,6452500,4707455,13681500,5488025,25240000,6009749,7196100,3472125,2617200,1848198,4578900,2737865,18043900,5187495,5385900,2063163,12657900,4792048
30,South Lawndale,150504900,15086899,85762300,12837434,49424900,10822221,36337400,9066105,64742500,10997391,32366600,9303193,10894100,4506912,21472700,8211683,32375800,7085949,15598500,4468451,16777400,5899805
31,Lower West Side,240450500,21554306,145414400,19891949,77781900,14758507,67632500,15296199,95036100,14518901,40452900,10656902,11871500,4236117,28581500,10288473,54583000,10242221,24185000,6716687,30397900,7776105
33,Near South Side,128267200,29463333,112411300,29598894,60978300,16727762,51433000,23510172,15855800,5781766,8148500,5290627,6526000,4630752,1622400,1849158,7707300,4088280,4121600,3252596,3585800,3004408
38,Grand Boulevard,38085100,11738394,18398800,10546644,10708600,7599623,7690200,6114680,19686300,6098220,5120600,4393719,3071900,3568518,2048700,2505106,14565700,4375503,4997000,2404513,9568700,3955007
43,South Shore,105574500,18309030,47696000,15100964,18320300,10263762,29375700,11808220,57878500,13336266,13611900,7672634,7457500,5234146,6154200,5869840,44266600,11590466,18529000,7917810,25737600,8537999
44,Chatham,39200400,9196065,12916500,8395750,8205200,7024694,4711400,4181827,26283900,6939892,4486500,2934089,744000,751692,3742500,2923978,21797400,6679241,8961100,3864642,12836300,6992491
45,Avalon Park,96000200,17356767,42700700,12403589,17347000,8848252,25353800,8840044,53299500,13262921,15571900,8519685,7413700,7315615,8158200,4538409,37727600,11003587,11490800,6655384,26236800,9249566
46,South Chicago,100946900,16528214,51381600,15055129,25270800,13126365,26110800,7711154,49565300,10161486,16040800,6642097,5073600,2916351,10967000,6055838,33524600,8527668,10535600,5226619,22988900,7179860
49,Roseland,28335000,7557609,15467300,6604665,3760300,2450947,11707100,5599358,12867700,5211845,4979600,3748538,3406700,3477489,1572800,1626107,7888100,4071277,569400,514797,7318700,4049805
52,East Side,73791500,11873538,57653600,11736786,29931800,10359826,27721800,7818533,16137800,8797043,9167400,8571571,485100,599762,8682400,8622612,6970400,3122456,2735300,1605779,4235200,2723652
53,West Pullman,37025900,8378818,17774400,6343936,2330800,3373789,15443600,5542673,19251500,6592935,3380400,2602072,2106300,1960066,1274100,1358750,15871100,5914488,5957200,2598767,9913900,6033364
55,Hegewisch,123168600,24272895,87019200,23367370,32859800,14060843,54159400,19927990,36149300,12443963,16950100,9489527,3403700,3536757,13546400,8700806,19199300,7815581,12729200,6768458,6470100,4362306
56,Garfield Ridge,195099300,16520333,155226600,17785346,74276700,12471945,80949800,15335812,39872700,11049196,17836900,7693545,7292700,5232751,10544100,6385335,22035900,7887792,3532000,2225859,18504000,7651562
57,Archer Heights,109281900,12883462,78000000,14653303,45704700,11228459,32295300,7779343,31281800,8519162,16742600,7057855,3302100,2214807,13440500,6672398,14539300,4545985,8609000,3075449,5930300,3486620
58,Brighton Park,268849600,24406613,189377300,23709259,125224300,17946936,64153300,17120473,79472300,12447524,30238200,8458105,11368400,4558096,18869900,7064546,49233900,10877326,24153400,6771158,25080600,8479531
59,McKinley Park,94846600,11701441,70835900,11582235,44416900,10280856,26419100,8130141,24010700,6715864,8404000,3856460,3227400,2670145,5176600,2593984,15606600,5808296,8334600,4968793,7272100,3875064
60,Bridgeport,159702400,24190364,109095300,21951007,58892600,19154348,50202700,12127838,50607100,15723052,27447800,15155831,9492400,4938728,17955400,14906520,23159300,6991485,8356300,3485034,14803000,6058365
61,New City,185544900,15173203,128928800,15393692,72897600,12563128,56031100,11014694,56616200,10036048,23700400,6794262,8741600,4117978,14958800,5573041,32915600,7192813,14055300,4088759,18860600,6518155
62,West Elsdon,143438800,14375551,102724500,15361059,44860800,12193129,57863700,11736684,40714300,10287784,12491200,5677367,7948900,5030102,4542200,2937570,28223100,9443837,9422100,4565994,18801000,8624960
63,Gage Park,236951900,19678257,181147500,20607000,101811900,15708956,79335700,16584856,55804400,11414245,25709300,8506832,13319900,6629287,12389400,5243762,30095000,8096296,15808000,6129124,14287200,5595331
64,Clearing,65356100,10706871,44029100,12256213,23967100,13142475,20062000,7873406,21327000,7426809,10328400,5426524,3344700,3286744,6983700,4101445,10998600,4526448,4879700,2780401,6118900,3842946
65,West Lawn,59023200,9313281,38474100,9261556,18167800,6552229,20306200,7235959,20549100,6729184,9644900,3926578,1749600,1784628,7895200,3768555,10904200,5417097,3295000,2492279,7609200,5229728
66,Chicago Lawn,292812000,24492158,181437200,21115510,100354100,16370562,81083100,15158574,111374800,20612470,27500700,8242223,13331200,5626487,14169600,6106186,83874000,18973521,35895500,16717644,47978300,11367797
69,Greater Grand Crossing,18775600,6533838,9241400,6291830,2436400,2166596,6805000,6031032,9534200,3176951,1538500,1000672,788400,781073,750000,577564,7995800,2949981,4437600,1632388,3558200,2202907
70,Ashburn,90731900,10410139,68960600,12819501,37615800,9547008,31344800,10177624,21771300,6349069,6095400,3606090,2257400,1878653,3838000,3135691,15676000,5114593,5836100,3852880,9839900,3791248
