area_id,area_name,b19013001,b19013001_moe
1,Rogers Park,461059,32244
2,West Ridge,687874,52427
3,Uptown,535698,50584
4,Lincoln Square,680684,34398
5,North Center,1272258,79289
6,Lake View,2766875,106348
7,Lincoln Park,1874376,110550
8,Near North Side,1541297,94052
9,Edison Park,247763,26198
10,Norwood Park,538028,37580
11,Jefferson Park,355823,28981
12,Forest Glen,361314,34818
13,North Park,226635,23493
14,Albany Park,521800,30754
15,Portage Park,766553,38921
16,Irving Park,817751,53926
17,Dunning,657658,39495
18,Montclare,85570,13018
19,Belmont Cragin,726894,43473
20,Hermosa,248388,27546
21,Avondale,464050,23684
22,Logan Square,1554328,70093
23,Humboldt Park,515065,44880
24,West Town,2184855,73462
25,Austin,779056,41735
26,West Garfield Park,249574,34967
27,East Garfield Park,317302,36530
28,Near West Side,1084347,63565
29,North Lawndale,382374,57196
30,South Lawndale,591394,33517
31,Lower West Side,411093,36516
32,Loop,392840,49537
33,Near South Side,178249,41081
34,Armour Square,106618,21984
35,Douglas,305472,35499
36,Oakland,63291,10842
37,Fuller Park,31859,4531
38,Grand Boulevard,431368,41426
39,Kenwood,294791,38149
40,Washington Park,157994,28333
41,Hyde Park,639762,67357
42,Woodlawn,286299,34493
43,South Shore,475586,41500
44,Chatham,335495,24389
45,Avalon Park,85905,16809
46,South Chicago,283602,23451
47,Burnside,27500,13169
48,Calumet Heights,266554,25680
49,Roseland,552536,38893
50,Pullman,116076,15390
51,South Deering,139426,21492
52,East Side,252273,21382
53,West Pullman,311474,35956
54,Riverdale,28943,3559
55,Hegewisch,96926,15243
56,Garfield Ridge,566664,41133
57,Archer Heights,224834,23890
58,Brighton Park,362294,22239
59,McKinley Park,208990,16985
60,Bridgeport,453953,30699
61,New City,586500,36025
62,West Elsdon,188236,23015
63,Gage Park,297798,32049
64,Clearing,377184,25035
65,West Lawn,290141,24309
66,Chicago Lawn,374197,24080
67,West Englewood,527220,38978
68,Englewood,215030,22418
69,Greater Grand Crossing,355017,31576
70,Ashburn,542702,34594
71,Auburn Gresham,446609,32019
72,Beverly,646279,31684
73,Washington Heights,350574,30527
74,Mount Greenwood,347155,14820
75,Morgan Park,359924,34055
76,O'Hare,195984,26328
77,Edgewater,754713,47758
