area_id,area_name,b18106001,b18106001_moe,b18106002,b18106002_moe,b18106003,b18106003_moe,b18106004,b18106004_moe,b18106005,b18106005_moe,b18106006,b18106006_moe,b18106007,b18106007_moe,b18106008,b18106008_moe,b18106009,b18106009_moe,b18106010,b18106010_moe,b18106011,b18106011_moe,b18106012,b18106012_moe,b18106013,b18106013_moe,b18106014,b18106014_moe,b18106015,b18106015_moe,b18106016,b18106016_moe,b18106017,b18106017_moe,b18106018,b18106018_moe,b18106019,b18106019_moe,b18106020,b18106020_moe,b18106021,b18106021_moe,b18106022,b18106022_moe,b18106023,b18106023_moe,b18106024,b18106024_moe,b18106025,b18106025_moe,b18106026,b18106026_moe,b18106027,b18106027_moe,b18106028,b18106028_moe,b18106029,b18106029_moe,b18106030,b18106030_moe,b18106031,b18106031_moe,b18106032,b18106032_moe,b18106033,b18106033_moe
17,Dunning,39857,1176,19532,791,3011,408,30,43,2981,406,5321,501,0,40,5321,501,8748,456,141,73,8607,453,1346,232,118,72,1228,228,1106,158,73,47,1033,153,20325,758,2640,335,4,39,2636,335,4758,500,45,62,4713,495,9021,440,233,122,8788,433,1738,231,80,47,1658,228,2168,222,259,90,1909,217
18,Montclare,11351,767,5507,471,1112,255,16,31,1096,253,1571,273,48,79,1523,272,2123,269,31,33,2092,267,191,76,15,28,176,75,510,153,99,78,411,134,5844,454,976,239,8,20,968,239,1494,272,53,64,1441,264,2390,263,72,59,2318,255,331,112,11,23,320,111,653,167,92,62,561,156
19,Belmont Cragin,71173,2315,35020,1414,7695,741,89,79,7606,734,10897,839,176,143,10721,834,14036,755,273,135,13763,757,1498,231,40,60,1458,230,894,187,180,99,714,166,36153,1342,9056,758,73,87,8983,746,9886,700,39,80,9847,697,13877,653,306,130,13571,648,1941,286,112,72,1829,279,1393,217,298,111,1095,187
20,Hermosa,23058,1119,11492,756,2801,382,75,91,2726,370,3377,454,113,96,3264,446,4512,396,76,57,4436,388,532,166,57,56,475,162,270,102,12,33,258,100,11566,740,2458,398,0,29,2458,398,3265,447,41,50,3224,444,4780,355,111,82,4669,362,639,177,49,53,590,168,424,139,70,67,354,126
21,Avondale,38155,1731,19505,1099,3031,443,76,76,2955,443,7669,759,58,67,7611,752,7638,595,97,69,7541,591,873,206,23,41,850,198,294,104,37,52,257,100,18650,1108,3242,525,0,38,3242,525,6637,596,87,65,6550,595,6722,514,103,64,6619,512,1355,266,77,81,1278,255,694,151,119,64,575,144
22,Logan Square,68265,1823,34714,1214,4563,555,29,60,4534,554,14705,922,39,64,14666,923,13456,681,202,94,13254,678,1437,254,112,104,1325,238,553,151,44,73,509,143,33551,1170,4758,511,36,62,4722,510,14518,744,40,67,14478,742,11687,590,338,117,11349,586,1519,251,120,81,1399,244,1069,211,197,91,872,199
23,Humboldt Park,49479,1959,23668,1205,6158,729,144,83,6014,728,7111,670,118,82,6993,672,8466,656,322,136,8144,635,1291,227,248,100,1043,208,642,188,90,90,552,171,25811,1206,5365,643,81,76,5284,639,8245,647,186,105,8059,641,9887,605,571,180,9316,595,1368,211,142,85,1226,209,946,197,194,103,752,178
24,West Town,78465,1830,39976,1298,4231,501,119,92,4112,497,18797,1015,235,110,18562,1014,14943,696,389,141,14554,690,1117,199,61,76,1056,192,888,206,140,114,748,187,38489,1168,3601,471,55,81,3546,455,19251,902,132,96,19119,901,12691,597,311,125,12380,591,1564,241,100,79,1464,238,1382,220,223,89,1159,210
25,Austin,90827,2495,41752,1496,10481,828,137,100,10344,819,10835,822,44,65,10791,822,16633,905,944,229,15689,870,2611,310,168,100,2443,304,1192,202,194,96,998,188,49075,1618,9373,795,95,94,9278,791,12963,820,41,70,12922,818,20121,763,998,228,19123,748,3734,368,256,103,3478,358,2884,339,776,194,2108,286
26,West Garfield Park,17611,1171,8325,680,2543,384,21,47,2522,385,2196,359,20,41,2176,357,2911,356,176,85,2735,348,462,123,21,41,441,122,213,72,70,51,143,55,9286,697,2473,355,0,35,2473,355,2524,303,2,33,2522,303,3291,319,216,98,3075,308,550,127,63,52,487,122,448,102,48,45,400,97
27,East Garfield Park,19086,1209,8103,740,2757,398,0,38,2757,398,2089,366,8,41,2081,366,2529,349,144,84,2385,337,504,139,52,58,452,128,224,86,27,51,197,79,10983,723,2760,419,33,55,2727,414,2963,337,11,37,2952,337,4220,330,148,62,4072,332,415,99,38,49,377,90,625,136,214,101,411,103
28,Near West Side,50391,1551,24942,1073,2615,389,35,56,2580,385,12078,808,40,59,12038,807,8586,626,213,113,8373,628,1198,208,142,95,1056,195,465,127,108,74,357,112,25449,991,2482,366,30,69,2452,344,12418,773,41,67,12377,770,8707,509,191,96,8516,503,1000,163,90,70,910,160,842,182,187,113,655,154
29,North Lawndale,32560,1660,13940,984,4398,544,73,59,4325,540,3986,497,100,74,3886,491,4503,481,340,133,4163,465,701,156,84,61,617,149,352,103,74,52,278,94,18620,1049,4885,551,53,55,4832,547,5011,471,70,66,4941,464,6779,469,224,96,6555,474,973,178,94,59,879,168,972,177,322,114,650,137
30,South Lawndale,56079,2016,28942,1288,6335,618,110,95,6225,607,10949,871,163,104,10786,866,9937,609,277,111,9660,601,1124,216,24,50,1100,215,597,149,81,72,516,136,27137,1191,7062,697,99,85,6963,686,8705,629,48,58,8657,629,9394,527,347,120,9047,524,1130,204,91,68,1039,198,846,191,229,104,617,161
31,Lower West Side,33635,1543,18148,1033,3148,415,19,42,3129,414,7340,724,58,63,7282,720,6441,537,64,68,6377,528,727,190,48,52,679,185,492,139,48,55,444,133,15487,875,3129,437,9,43,3120,437,5465,496,45,83,5420,497,5420,440,111,61,5309,438,558,135,34,48,524,133,915,181,197,86,718,166
32,Loop,24733,1353,12139,1060,263,160,11,33,252,160,6312,848,28,37,6284,847,4628,552,17,36,4611,558,524,158,0,30,524,158,412,136,13,35,399,134,12594,865,213,145,14,35,199,143,6907,787,8,31,6899,791,4384,401,32,41,4352,397,547,152,66,71,481,150,543,160,46,48,497,159
33,Near South Side,18758,1002,8575,754,481,163,0,24,481,163,3653,656,0,24,3653,656,3822,467,25,31,3797,465,362,136,47,50,315,130,257,189,38,51,219,181,10183,638,760,208,0,24,760,208,3774,501,9,21,3765,499,4535,408,89,87,4446,411,633,169,50,60,583,164,481,237,69,76,412,229
34,Armour Square,13167,800,6283,485,908,232,0,27,908,232,1768,338,5,26,1763,338,2426,277,28,33,2398,278,425,130,0,27,425,130,756,163,116,95,640,146,6884,538,908,269,0,27,908,269,1488,270,8,28,1480,270,2778,316,55,55,2723,318,806,179,0,27,806,179,904,186,110,59,794,179
35,Douglas,17362,817,7712,546,1045,216,9,36,1036,218,3147,413,43,53,3104,411,2646,298,67,55,2579,298,425,125,49,59,376,116,449,109,53,54,396,103,9650,554,1011,218,0,35,1011,218,3510,405,1,33,3509,405,3601,278,63,43,3538,278,695,141,78,71,617,129,833,155,132,64,701,141
36,Oakland,5752,460,2110,285,596,148,8,20,588,146,467,151,0,19,467,151,795,175,91,61,704,173,152,68,0,19,152,68,100,56,8,20,92,56,3642,331,751,215,49,48,702,202,1023,210,0,19,1023,210,1443,186,130,76,1313,185,289,90,23,29,266,89,136,71,28,45,108,58
37,Fuller Park,2717,483,1383,286,423,165,8,17,415,163,314,138,0,16,314,138,403,115,48,34,355,111,150,61,16,21,134,63,93,50,5,13,88,50,1334,286,211,100,0,16,211,100,319,135,0,16,319,135,576,125,33,27,543,120,132,57,21,34,111,48,96,39,39,28,57,28
38,Grand Boulevard,21022,1005,9121,639,2229,396,0,43,2229,396,2155,323,39,59,2116,320,3572,353,130,78,3442,342,632,152,70,59,562,147,533,135,96,75,437,118,11901,653,2060,352,0,43,2060,352,3416,356,0,43,3416,356,4755,344,230,96,4525,339,932,161,192,87,740,147,738,135,136,63,602,120
39,Kenwood,16770,832,7490,549,1390,285,0,31,1390,285,2199,372,28,52,2171,371,2855,303,99,71,2756,296,603,145,12,33,591,146,443,131,50,43,393,129,9280,601,1137,242,0,31,1137,242,2752,378,10,34,2742,378,3845,348,74,54,3771,342,859,204,23,32,836,202,687,151,122,71,565,135
40,Washington Park,10149,751,4332,459,1415,252,6,26,1409,252,986,242,0,27,986,242,1411,225,74,48,1337,222,303,112,54,51,249,103,217,77,42,36,175,75,5817,487,1352,263,0,27,1352,263,1764,236,13,32,1751,235,2219,247,126,68,2093,245,219,68,34,36,185,65,263,103,42,37,221,98
41,Hyde Park,25191,1132,12017,832,1271,273,0,38,1271,273,5168,586,4,37,5164,586,4188,414,44,57,4144,412,664,151,40,46,624,148,726,163,131,88,595,143,13174,662,1039,217,0,38,1039,217,5540,545,42,45,5498,544,4680,344,78,75,4602,333,1055,179,74,59,981,170,860,171,171,111,689,142
42,Woodlawn,22725,1123,9974,705,2101,364,22,40,2079,364,2931,380,56,61,2875,375,3813,441,61,47,3752,441,755,160,25,39,730,159,374,124,5,36,369,123,12751,715,2320,336,15,42,2305,336,3736,375,18,46,3718,376,5066,381,351,133,4715,380,842,172,70,52,772,169,787,160,194,75,593,142
43,South Shore,43789,1824,18973,1035,4061,579,4,43,4057,579,4828,562,98,100,4730,558,8011,616,403,155,7608,606,1229,236,55,56,1174,234,844,187,87,55,757,183,24816,1345,3925,575,36,68,3889,572,6172,673,70,67,6102,673,11226,646,597,183,10629,639,1920,274,280,126,1640,244,1573,255,428,145,1145,217
44,Chatham,30975,1500,13015,886,3144,494,0,37,3144,494,3011,490,26,43,2985,490,5223,462,289,152,4934,455,806,187,32,39,774,186,831,200,109,69,722,190,17960,1074,2866,452,68,85,2798,444,3966,463,0,37,3966,463,7652,600,359,140,7293,590,1459,217,138,81,1321,217,2017,268,391,130,1626,251
45,Avalon Park,9262,687,4217,451,769,192,61,52,708,167,1003,301,22,37,981,294,1791,273,75,67,1716,251,419,122,35,39,384,116,235,88,39,43,196,77,5045,425,792,207,23,23,769,204,834,200,19,33,815,198,2206,211,44,44,2162,209,625,123,44,39,581,122,588,128,88,56,500,126
46,South Chicago,27292,1400,12433,861,3244,420,30,56,3214,415,2874,431,55,57,2819,426,4849,483,216,109,4633,478,905,188,64,61,841,182,561,144,33,41,528,142,14859,899,2926,415,11,39,2915,414,3689,463,0,37,3689,463,5892,452,270,100,5622,446,1335,194,34,49,1301,190,1017,197,216,88,801,180
47,Burnside,3314,625,1571,394,572,279,38,51,534,259,392,214,0,11,392,214,467,136,17,24,450,141,87,42,7,10,80,42,53,37,0,11,53,37,1743,326,282,153,23,35,259,144,500,162,0,11,500,162,651,109,24,29,627,110,163,59,8,13,155,57,147,60,5,10,142,60
48,Calumet Heights,13758,765,5964,520,1127,226,43,44,1084,231,1181,236,0,27,1181,236,2463,278,45,48,2418,267,595,155,19,31,576,155,598,146,31,34,567,142,7794,537,1261,291,35,50,1226,278,1070,233,36,58,1034,227,3336,286,271,141,3065,294,1242,214,43,44,1199,213,885,171,172,88,713,157
49,Roseland,42534,1524,19272,936,4108,491,73,68,4035,484,4520,483,109,82,4411,480,7735,564,410,157,7325,560,1649,221,125,73,1524,215,1260,186,226,82,1034,173,23262,976,4373,486,47,52,4326,488,5108,497,48,59,5060,493,9169,500,283,99,8886,500,2508,256,233,113,2275,251,2104,236,594,169,1510,197
50,Pullman,6641,518,2643,310,560,153,0,19,560,153,670,186,0,19,670,186,1116,178,34,27,1082,174,181,66,0,19,181,66,116,51,14,22,102,49,3998,352,520,179,0,19,520,179,982,187,42,43,940,188,1694,191,66,43,1628,193,428,111,41,36,387,109,374,100,49,39,325,90
51,South Deering,15567,938,6682,592,1669,334,12,26,1657,333,1707,342,0,25,1707,342,2622,292,155,105,2467,281,396,122,14,28,382,121,288,92,33,37,255,85,8885,737,1941,380,0,25,1941,380,1945,353,0,25,1945,353,3669,327,62,41,3607,330,793,153,49,39,744,154,537,117,92,48,445,119
52,East Side,21508,1225,10363,675,2693,414,52,82,2641,407,2685,420,22,34,2663,419,3990,357,46,37,3944,354,497,117,19,30,478,119,498,124,31,34,467,121,11145,750,2873,440,79,71,2794,425,2674,390,0,29,2674,390,4098,335,79,47,4019,335,584,142,56,49,528,134,916,185,228,98,688,156
53,West Pullman,28726,1548,12763,944,3517,536,27,50,3490,536,2916,434,43,70,2873,429,4694,464,133,87,4561,459,927,166,25,38,902,165,709,162,77,51,632,159,15963,949,3354,530,0,39,3354,530,3998,486,0,39,3998,486,6225,445,280,124,5945,431,1526,218,112,72,1414,212,860,168,193,87,667,150
54,Riverdale,6236,660,2336,414,1244,303,0,16,1244,303,371,161,0,16,371,161,557,152,0,16,557,152,50,59,0,16,50,59,114,67,0,16,114,67,3900,500,1179,256,0,16,1179,256,1132,217,16,27,1116,213,1246,182,52,36,1194,187,233,95,35,47,198,91,110,65,17,31,93,67
55,Hegewisch,9460,834,4760,532,1249,285,0,19,1249,285,957,298,0,19,957,298,2004,275,49,81,1955,255,208,85,0,19,208,85,342,130,8,21,334,129,4700,486,978,321,0,19,978,321,1014,233,0,19,1014,233,1833,295,40,42,1793,295,470,147,21,36,449,146,405,137,72,72,333,121
56,Garfield Ridge,31830,1015,15700,752,2953,396,40,53,2913,395,3501,428,0,42,3501,428,7091,429,162,91,6929,428,1187,187,57,56,1130,182,968,167,135,82,833,151,16130,619,2880,318,0,42,2880,318,3582,416,18,49,3564,419,6820,362,93,80,6727,364,1382,186,89,68,1293,179,1466,193,221,88,1245,180
57,Archer Heights,11958,658,5924,385,1264,187,45,45,1219,186,1795,271,0,27,1795,271,2433,229,12,26,2421,229,282,96,7,27,275,95,150,65,16,23,134,62,6034,442,1296,261,14,32,1282,260,1778,247,0,27,1778,247,2157,206,62,61,2095,199,392,98,0,27,392,98,411,111,113,59,298,93
58,Brighton Park,39862,1656,20598,1078,5542,609,34,49,5508,609,6513,594,88,83,6425,589,7560,482,209,101,7351,471,621,149,16,42,605,148,362,102,100,67,262,83,19264,935,4799,519,4,43,4795,519,5560,503,49,68,5511,498,7135,466,109,63,7026,464,880,176,59,68,821,170,890,157,184,80,706,142
59,McKinley Park,15157,841,7759,516,1830,334,14,30,1816,332,2215,293,0,25,2215,293,3132,278,87,74,3045,269,242,82,26,33,216,79,340,101,40,39,300,98,7398,543,1467,266,0,25,1467,266,2150,313,4,23,2146,313,3084,282,101,67,2983,275,304,96,6,24,298,96,393,99,64,41,329,93
60,Bridgeport,30793,1266,15426,744,2571,376,0,37,2571,376,4939,488,24,41,4915,485,6570,395,121,61,6449,397,882,162,37,40,845,160,464,145,85,81,379,119,15367,776,2698,391,0,37,2698,391,4436,432,13,39,4423,431,6321,395,199,77,6122,398,1041,182,60,64,981,174,871,156,241,90,630,137
61,New City,37812,1696,18895,1164,4683,482,49,64,4634,482,5969,659,30,49,5939,660,7092,530,244,94,6848,512,726,156,8,47,718,156,425,122,25,49,400,120,18917,973,4903,521,30,66,4873,515,5913,511,21,46,5892,511,6750,411,253,113,6497,402,742,151,64,61,678,145,609,135,125,83,484,112
62,West Elsdon,17491,974,8681,619,2006,338,56,58,1950,338,2543,328,17,35,2526,326,3441,286,37,35,3404,287,379,107,20,31,359,104,312,105,18,31,294,101,8810,572,1936,362,0,27,1936,362,2549,305,24,37,2525,304,3284,239,40,48,3244,234,461,121,21,23,440,121,580,140,102,54,478,130
63,Gage Park,36045,1597,18492,1055,4975,498,32,51,4943,496,6225,636,49,67,6176,640,6300,433,72,54,6228,431,575,147,16,39,559,147,417,126,49,43,368,118,17553,913,4658,502,45,57,4613,501,5340,495,9,42,5331,495,6316,417,116,77,6200,411,593,143,19,41,574,142,646,164,89,63,557,154
64,Clearing,21062,871,10199,625,2144,348,53,51,2091,342,2758,399,0,31,2758,399,4225,327,48,41,4177,326,465,118,10,33,455,117,607,136,96,59,511,128,10863,545,1742,279,0,31,1742,279,3094,362,0,31,3094,362,4103,301,104,58,3999,303,924,180,30,46,894,177,1000,172,80,64,920,164
65,West Lawn,30301,1156,15671,846,4096,519,33,47,4063,512,4683,580,135,105,4548,565,5813,378,97,69,5716,374,624,157,16,42,608,156,455,134,47,51,408,128,14630,730,3549,433,39,53,3510,431,4042,433,0,34,4042,433,5350,351,40,41,5310,351,626,156,25,51,601,153,1063,196,242,105,821,178
66,Chicago Lawn,49116,1913,22491,1178,6317,606,53,60,6264,606,6503,680,77,72,6426,678,8158,572,374,147,7784,567,1088,195,60,64,1028,192,425,110,103,63,322,102,26625,1185,6706,676,23,52,6683,675,7368,595,86,77,7282,594,10513,536,183,83,10330,536,1279,218,73,61,1206,214,759,177,201,108,558,147
67,West Englewood,32706,1463,15030,896,3903,449,32,58,3871,447,4458,519,57,61,4401,514,5036,449,156,79,4880,440,1040,177,49,56,991,176,593,128,82,59,511,123,17676,877,3540,449,0,48,3540,449,4533,437,35,60,4498,436,6890,433,356,109,6534,418,1600,198,94,61,1506,194,1113,161,274,91,839,137
68,Englewood,26296,1350,11209,757,3122,443,34,52,3088,435,2915,420,108,86,2807,397,3980,430,235,101,3745,408,743,172,147,107,596,142,449,138,122,84,327,105,15087,935,3224,442,16,43,3208,439,3807,434,62,52,3745,428,5816,428,220,89,5596,423,1120,194,171,79,949,182,1120,179,299,94,821,161
69,Greater Grand Crossing,30010,1390,12901,838,2975,478,26,46,2949,478,3110,391,42,55,3068,389,5378,531,238,98,5140,525,741,172,0,38,741,172,697,143,105,61,592,136,17109,926,3703,460,22,49,3681,460,3690,422,54,55,3636,421,7058,448,302,102,6756,448,1266,192,159,91,1107,181,1392,200,313,95,1079,171
70,Ashburn,39662,1466,19583,970,4668,572,59,56,4609,571,4968,567,27,57,4941,565,8116,482,258,125,7858,474,1066,196,174,93,892,178,765,167,81,60,684,156,20079,894,4167,458,39,63,4128,459,4737,517,9,41,4728,517,8958,438,175,118,8783,439,1072,178,50,46,1022,179,1145,210,200,89,945,193
71,Auburn Gresham,46167,1725,19380,1042,4733,527,46,66,4687,520,4902,571,36,54,4866,570,7240,609,412,134,6828,612,1359,225,90,68,1269,216,1146,181,180,81,966,168,26787,1158,5214,608,6,44,5208,608,5677,506,120,98,5557,508,11008,620,374,132,10634,616,2839,290,301,104,2538,287,2049,261,185,74,1864,254
72,Beverly,19816,776,9583,538,2248,302,17,33,2231,304,1537,241,8,30,1529,241,4618,271,67,59,4551,275,661,135,23,36,638,135,519,111,42,37,477,109,10233,497,2165,271,8,30,2157,270,1497,247,0,29,1497,247,4980,271,87,54,4893,271,761,135,6,29,755,135,830,149,229,91,601,131
73,Washington Heights,24549,1061,10753,786,2259,359,42,46,2217,355,2309,406,39,68,2270,387,4380,441,131,71,4249,438,911,160,77,59,834,156,894,187,90,56,804,173,13796,672,2142,349,0,33,2142,349,2646,398,0,33,2646,398,5553,358,291,123,5262,353,1584,209,136,78,1448,201,1871,274,409,130,1462,257
74,Mount Greenwood,17266,748,8574,472,1829,320,0,25,1829,320,1987,264,0,25,1987,264,3911,254,18,27,3893,254,489,139,63,100,426,101,358,98,71,58,287,87,8692,528,1619,311,6,25,1613,310,1887,307,0,25,1887,307,3887,268,50,38,3837,271,601,155,1,22,600,155,698,130,151,81,547,118
75,Morgan Park,21221,998,9776,696,2157,351,8,32,2149,351,2166,373,42,69,2124,370,4180,358,132,139,4048,335,521,124,67,60,454,118,752,165,178,90,574,132,11445,651,2117,397,5,30,2112,397,1998,276,0,31,1998,276,5108,307,241,121,4867,296,1205,159,156,84,1049,156,1017,196,249,121,768,163
76,O'Hare,12358,858,6433,641,715,390,0,38,715,390,2048,364,0,38,2048,364,2805,382,139,111,2666,377,595,219,53,70,542,211,270,123,5,38,265,122,5925,486,526,190,13,42,513,186,2116,341,37,69,2079,336,2554,326,1,35,2553,326,459,188,12,41,447,185,270,106,6,38,264,106
77,Edgewater,51979,1583,25741,1099,1864,381,45,89,1819,375,9047,802,49,73,8998,801,12296,705,146,114,12150,706,1406,268,72,77,1334,262,1128,225,132,88,996,214,26238,1118,2066,419,12,50,2054,416,10203,819,39,62,10164,818,10145,636,252,138,9893,631,1875,278,78,68,1797,274,1949,284,392,146,1557,258
