area_id,area_name,b08016001,b08016001_moe,b08016002,b08016002_moe,b08016003,b08016003_moe,b08016004,b08016004_moe,b08016005,b08016005_moe,b08016006,b08016006_moe,b08016007,b08016007_moe,b08016008,b08016008_moe,b08016009,b08016009_moe,b08016010,b08016010_moe,b08016011,b08016011_moe,b08016012,b08016012_moe,b08016013,b08016013_moe,b08016014,b08016014_moe,b08016015,b08016015_moe,b08016016,b08016016_moe,b08016017,b08016017_moe,b08016018,b08016018_moe,b08016019,b08016019_moe,b08016020,b08016020_moe,b08016021,b08016021_moe,b08016022,b08016022_moe,b08016023,b08016023_moe
1,Rogers Park,29987,1240,29987,1240,29796,1233,26102,1154,3694,441,191,99,180,98,11,50,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48
2,West Ridge,31544,1410,31544,1410,31286,1415,25411,1289,5875,665,158,100,46,69,112,89,21,54,0,51,21,54,79,77,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
3,Uptown,31694,1148,31694,1148,31504,1147,27661,1120,3843,461,183,86,112,75,71,60,0,48,0,48,0,48,7,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48
4,Lincoln Square,23019,819,23019,819,22755,817,18856,770,3899,453,218,97,142,75,76,70,33,45,23,44,10,42,13,44,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
5,North Center,20718,729,20718,729,20537,727,17535,695,3002,324,172,110,81,51,91,105,9,44,0,43,9,44,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43,0,43
6,Lake View,68129,1434,68129,1434,67082,1432,58532,1428,8550,661,936,211,568,165,368,144,75,85,63,85,12,66,36,71,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66
7,Lincoln Park,40875,1123,40875,1123,39978,1093,34448,1066,5530,503,837,306,626,256,211,123,9,51,0,51,9,51,51,60,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
8,Near North Side,50700,1470,50700,1470,49572,1464,43696,1465,5876,615,1012,244,725,211,287,124,29,62,13,57,16,59,87,75,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54
9,Edison Park,5862,391,5862,391,5760,386,4189,354,1571,265,102,74,52,48,50,61,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25
10,Norwood Park,17562,809,17562,809,17493,807,11723,686,5770,575,69,66,14,43,55,63,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39
11,Jefferson Park,12572,676,12572,676,12393,681,9500,620,2893,400,179,93,119,74,60,56,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
12,Forest Glen,9048,443,9048,443,8993,449,7002,419,1991,310,55,52,29,38,26,48,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29,0,29
13,North Park,8237,605,8237,605,8142,609,6387,566,1755,287,82,64,73,61,9,27,13,30,0,27,13,30,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27
14,Albany Park,26801,1288,26801,1288,26723,1290,21762,1272,4961,598,78,72,8,43,70,74,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45
15,Portage Park,31046,1174,31046,1174,30815,1167,22899,1062,7916,691,210,147,95,124,115,92,9,48,0,47,9,48,12,49,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47
16,Irving Park,28693,1190,28693,1190,28419,1190,23308,1117,5111,501,256,127,175,112,81,76,0,47,0,47,0,47,18,53,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47,0,47
