area_id,area_name,b99193001,b99193001_moe,b99193002,b99193002_moe,b99193003,b99193003_moe,b99193004,b99193004_moe,b99193005,b99193005_moe,b99193006,b99193006_moe,b99193007,b99193007_moe,b99193008,b99193008_moe
1,Rogers Park,10091,-1,7074,-1,238,-1,278,-1,70,-1,346,-1,807,-1,1278,-1
2,West Ridge,16321,-1,10972,-1,441,-1,612,-1,343,-1,450,-1,877,-1,2626,-1
3,Uptown,9232,-1,6874,-1,261,-1,204,-1,94,-1,345,-1,561,-1,893,-1
4,Lincoln Square,8394,-1,6161,-1,186,-1,121,-1,233,-1,210,-1,321,-1,1162,-1
5,North Center,7252,-1,5928,-1,107,-1,157,-1,167,-1,139,-1,204,-1,550,-1
6,Lake View,14864,-1,11507,-1,315,-1,485,-1,269,-1,334,-1,442,-1,1512,-1
7,Lincoln Park,10261,-1,7994,-1,247,-1,292,-1,187,-1,143,-1,190,-1,1208,-1
8,Near North Side,15079,-1,11288,-1,348,-1,490,-1,90,-1,324,-1,624,-1,1915,-1
9,Edison Park,2829,-1,1874,-1,44,-1,80,-1,47,-1,109,-1,81,-1,594,-1
10,Norwood Park,9614,-1,6285,-1,182,-1,294,-1,216,-1,372,-1,504,-1,1761,-1
11,Jefferson Park,6374,-1,4058,-1,101,-1,144,-1,193,-1,169,-1,458,-1,1251,-1
12,Forest Glen,4867,-1,3172,-1,148,-1,167,-1,170,-1,195,-1,257,-1,758,-1
13,North Park,4250,-1,2649,-1,106,-1,112,-1,102,-1,239,-1,285,-1,757,-1
14,Albany Park,10842,-1,6157,-1,252,-1,271,-1,333,-1,399,-1,1333,-1,2097,-1
15,Portage Park,14935,-1,8746,-1,277,-1,359,-1,370,-1,838,-1,891,-1,3454,-1
16,Irving Park,12442,-1,8186,-1,368,-1,360,-1,340,-1,751,-1,987,-1,1450,-1
17,Dunning,10702,-1,6369,-1,268,-1,385,-1,456,-1,470,-1,642,-1,2112,-1
18,Montclare,2909,-1,1688,-1,61,-1,74,-1,95,-1,167,-1,210,-1,614,-1
19,Belmont Cragin,16806,-1,10145,-1,334,-1,531,-1,536,-1,962,-1,1721,-1,2577,-1
20,Hermosa,5456,-1,3155,-1,71,-1,147,-1,269,-1,291,-1,521,-1,1002,-1
21,Avondale,8793,-1,5743,-1,165,-1,137,-1,218,-1,705,-1,719,-1,1106,-1
22,Logan Square,14728,-1,10880,-1,266,-1,309,-1,276,-1,406,-1,1072,-1,1519,-1
23,Humboldt Park,11493,-1,5886,-1,426,-1,310,-1,168,-1,385,-1,806,-1,3512,-1
24,West Town,15867,-1,11788,-1,257,-1,317,-1,245,-1,258,-1,918,-1,2084,-1
25,Austin,22153,-1,11019,-1,655,-1,618,-1,507,-1,887,-1,1816,-1,6651,-1
26,West Garfield Park,4060,-1,1752,-1,199,-1,83,-1,51,-1,149,-1,321,-1,1505,-1
27,East Garfield Park,4480,-1,2228,-1,156,-1,53,-1,71,-1,127,-1,205,-1,1640,-1
28,Near West Side,9977,-1,6842,-1,356,-1,234,-1,122,-1,333,-1,397,-1,1693,-1
29,North Lawndale,7738,-1,3220,-1,253,-1,135,-1,180,-1,247,-1,430,-1,3273,-1
30,South Lawndale,13134,-1,8967,-1,247,-1,286,-1,387,-1,644,-1,1006,-1,1597,-1
31,Lower West Side,7273,-1,5739,-1,103,-1,141,-1,112,-1,200,-1,554,-1,424,-1
32,Loop,4775,-1,3837,-1,159,-1,130,-1,19,-1,87,-1,80,-1,463,-1
33,Near South Side,3892,-1,2812,-1,94,-1,82,-1,97,-1,137,-1,163,-1,507,-1
34,Armour Square,3330,-1,2528,-1,83,-1,133,-1,19,-1,149,-1,144,-1,274,-1
35,Douglas,3423,-1,2174,-1,107,-1,125,-1,74,-1,338,-1,144,-1,461,-1
36,Oakland,1632,-1,1107,-1,66,-1,56,-1,30,-1,33,-1,56,-1,284,-1
37,Fuller Park,562,-1,304,-1,14,-1,4,-1,62,-1,32,-1,42,-1,104,-1
38,Grand Boulevard,4782,-1,2979,-1,96,-1,210,-1,151,-1,205,-1,384,-1,757,-1
39,Kenwood,3732,-1,2578,-1,58,-1,197,-1,113,-1,101,-1,197,-1,488,-1
40,Washington Park,2542,-1,1476,-1,90,-1,52,-1,82,-1,121,-1,349,-1,372,-1
41,Hyde Park,4578,-1,3744,-1,101,-1,133,-1,113,-1,79,-1,78,-1,330,-1
42,Woodlawn,4984,-1,3123,-1,144,-1,142,-1,182,-1,96,-1,420,-1,877,-1
43,South Shore,9813,-1,5566,-1,240,-1,378,-1,478,-1,380,-1,802,-1,1969,-1
44,Chatham,7688,-1,4208,-1,223,-1,210,-1,277,-1,291,-1,819,-1,1660,-1
45,Avalon Park,2377,-1,1398,-1,104,-1,78,-1,75,-1,164,-1,267,-1,291,-1
46,South Chicago,6687,-1,3840,-1,186,-1,144,-1,180,-1,346,-1,512,-1,1479,-1
47,Burnside,747,-1,416,-1,17,-1,53,-1,76,-1,74,-1,38,-1,73,-1
48,Calumet Heights,3763,-1,2197,-1,67,-1,116,-1,178,-1,114,-1,388,-1,703,-1
49,Roseland,10321,-1,5386,-1,388,-1,284,-1,489,-1,561,-1,874,-1,2339,-1
50,Pullman,1828,-1,1111,-1,52,-1,66,-1,90,-1,135,-1,83,-1,291,-1
51,South Deering,3868,-1,2146,-1,117,-1,116,-1,157,-1,117,-1,436,-1,779,-1
52,East Side,5310,-1,3381,-1,185,-1,98,-1,177,-1,135,-1,386,-1,948,-1
53,West Pullman,6773,-1,3354,-1,209,-1,297,-1,282,-1,438,-1,807,-1,1386,-1
54,Riverdale,1712,-1,1021,-1,61,-1,14,-1,18,-1,53,-1,150,-1,395,-1
55,Hegewisch,2528,-1,1756,-1,90,-1,56,-1,12,-1,70,-1,84,-1,460,-1
