area_id,area_name,b25055001,b25055001_moe,b25055002,b25055002_moe,b25055003,b25055003_moe,b25055004,b25055004_moe,b25055005,b25055005_moe,b25055006,b25055006_moe,b25055007,b25055007_moe,b25055008,b25055008_moe,b25055009,b25055009_moe,b25055010,b25055010_moe,b25055011,b25055011_moe,b25055012,b25055012_moe,b25055013,b25055013_moe
39,Kenwood,6180,342,4248,341,0,31,4248,341,894,185,0,31,894,185,603,136,0,31,603,136,435,132,0,31,435,132
40,Washington Park,3266,217,2117,205,0,27,2117,205,501,132,0,27,501,132,329,111,0,27,329,111,319,110,0,27,319,110
41,Hyde Park,7773,368,6139,358,66,71,6073,360,817,182,24,54,793,177,412,116,0,38,412,116,405,118,136,76,269,98
42,Woodlawn,7507,360,4849,352,8,37,4841,352,1348,217,11,39,1337,216,762,149,0,36,762,149,548,121,0,36,548,121
43,South Shore,16314,594,10983,598,24,50,10959,598,2755,353,27,47,2728,352,1396,232,37,56,1359,232,1180,211,36,59,1144,209
44,Chatham,8759,460,5597,443,43,69,5554,444,1666,268,16,38,1650,266,602,147,0,37,602,147,894,227,0,37,894,227
45,Avalon Park,1154,212,809,192,0,19,809,192,222,95,0,19,222,95,49,41,0,19,49,41,74,61,0,19,74,61
46,South Chicago,6063,408,4228,371,0,37,4228,371,812,178,9,38,803,177,578,164,0,37,578,164,445,132,8,36,437,132
47,Burnside,468,118,259,125,0,11,259,125,35,35,0,11,35,35,70,50,0,11,70,50,104,54,0,11,104,54
48,Calumet Heights,1134,202,731,171,15,31,716,172,254,117,0,27,254,117,56,39,0,27,56,39,93,71,0,27,93,71
49,Roseland,6389,428,4332,389,59,64,4273,389,1106,216,0,41,1106,216,586,148,84,76,502,134,365,142,63,77,302,127
50,Pullman,1595,162,1032,164,22,29,1010,166,249,85,0,19,249,85,155,61,0,19,155,61,159,71,0,19,159,71
51,South Deering,2073,236,1500,211,0,25,1500,211,309,154,0,25,309,154,153,77,0,25,153,77,111,65,0,25,111,65
52,East Side,2017,237,1732,231,0,29,1732,231,167,86,0,29,167,86,47,37,0,29,47,37,71,54,0,29,71,54
53,West Pullman,3415,348,2549,333,0,39,2549,333,423,131,0,39,423,131,324,126,0,39,324,126,119,75,0,39,119,75
54,Riverdale,1987,186,1525,177,0,16,1525,177,264,88,0,16,264,88,198,104,0,16,198,104,0,16,0,16,0,16
55,Hegewisch,877,222,738,211,0,19,738,211,69,52,0,19,69,52,16,28,0,19,16,28,54,43,0,19,54,43
56,Garfield Ridge,1890,256,1374,245,0,42,1374,245,289,125,23,52,266,121,141,74,0,42,141,74,86,66,0,42,86,66
57,Archer Heights,1289,189,1114,189,0,27,1114,189,80,51,2,26,78,50,72,55,0,27,72,55,23,35,0,27,23,35
58,Brighton Park,6043,403,5126,395,7,43,5119,395,546,154,0,43,546,154,209,90,0,43,209,90,162,89,0,43,162,89
59,McKinley Park,2212,226,1900,224,0,25,1900,224,222,97,0,25,222,97,56,41,0,25,56,41,34,31,0,25,34,31
60,Bridgeport,6152,376,4493,364,5,36,4488,364,923,171,0,37,923,171,427,121,0,37,427,121,309,115,7,37,302,114
61,New City,6291,397,5098,392,77,82,5021,388,724,156,0,47,724,156,304,106,7,47,297,105,165,66,0,47,165,66
62,West Elsdon,1213,206,1040,203,0,27,1040,203,112,69,0,27,112,69,33,32,0,27,33,32,28,32,0,27,28,32
63,Gage Park,4009,316,3312,320,21,50,3291,320,368,128,5,39,363,129,149,61,0,41,149,61,180,85,0,41,180,85
64,Clearing,1971,253,1493,263,0,31,1493,263,237,112,0,31,237,112,170,100,0,31,170,100,71,83,0,31,71,83
65,West Lawn,1880,290,1438,265,11,37,1427,264,146,77,10,35,136,76,31,48,0,34,31,48,265,107,213,98,52,55
66,Chicago Lawn,8378,495,6592,480,0,49,6592,480,1013,212,0,49,1013,212,449,133,26,56,423,130,324,114,36,62,288,109
67,West Englewood,5144,339,3566,306,24,50,3542,304,903,182,35,72,868,173,410,124,0,48,410,124,265,100,15,52,250,97
68,Englewood,6535,373,4197,336,55,56,4142,335,1139,194,19,47,1120,193,814,159,40,54,774,154,385,108,19,46,366,107
69,Greater Grand Crossing,7978,409,5363,384,0,38,5363,384,1537,251,0,38,1537,251,539,141,31,62,508,132,539,144,0,38,539,144
70,Ashburn,1581,301,1234,289,0,41,1234,289,186,102,0,41,186,102,108,87,0,41,108,87,53,49,0,41,53,49
71,Auburn Gresham,8999,472,6299,441,54,78,6245,442,1251,222,27,62,1224,220,916,200,21,49,895,199,533,158,0,46,533,158
72,Beverly,1357,177,967,176,0,29,967,176,161,82,0,29,161,82,158,103,0,29,158,103,71,60,0,29,71,60
73,Washington Heights,2853,338,1808,262,36,59,1772,260,465,158,0,33,465,158,287,123,27,54,260,115,293,131,0,33,293,131
74,Mount Greenwood,609,147,446,150,0,25,446,150,105,71,0,25,105,71,37,38,0,25,37,38,21,31,0,25,21,31
75,Morgan Park,1849,271,1281,240,34,49,1247,237,261,115,0,31,261,115,110,56,0,31,110,56,197,70,99,59,98,48
76,O'Hare,3186,329,2560,331,0,38,2560,331,485,183,0,38,485,183,77,79,0,38,77,79,64,66,0,38,64,66
77,Edgewater,17595,670,13220,646,22,59,13198,646,1907,307,0,48,1907,307,1151,234,33,58,1118,236,1317,224,358,139,959,182
