area_id,area_name,b13014001,b13014001_moe,b13014002,b13014002_moe,b13014003,b13014003_moe,b13014004,b13014004_moe,b13014005,b13014005_moe,b13014006,b13014006_moe,b13014007,b13014007_moe,b13014008,b13014008_moe,b13014009,b13014009_moe,b13014010,b13014010_moe,b13014011,b13014011_moe,b13014012,b13014012_moe,b13014013,b13014013_moe,b13014014,b13014014_moe,b13014015,b13014015_moe,b13014016,b13014016_moe,b13014017,b13014017_moe,b13014018,b13014018_moe,b13014019,b13014019_moe,b13014020,b13014020_moe,b13014021,b13014021_moe,b13014022,b13014022_moe,b13014023,b13014023_moe,b13014024,b13014024_moe,b13014025,b13014025_moe,b13014026,b13014026_moe,b13014027,b13014027_moe
25,Austin,26617,1160,1411,318,267,134,6,64,87,95,76,79,55,75,43,68,1144,288,331,140,571,224,206,110,22,71,14,63,25206,1138,4845,459,612,192,1391,271,1774,279,723,213,345,142,20361,1068,5811,585,6311,618,6436,616,1421,272,382,144
26,West Garfield Park,5259,496,468,153,45,50,3,34,13,39,29,46,0,35,0,35,423,145,168,97,112,79,131,86,5,34,7,37,4791,476,895,198,86,62,218,102,531,154,51,58,9,35,3896,436,1373,278,1299,226,997,218,173,84,54,51
27,East Garfield Park,6419,530,541,199,27,43,0,38,0,38,0,38,24,44,3,37,514,199,99,106,235,109,138,82,42,51,0,38,5878,483,933,178,115,79,167,87,377,123,105,64,169,83,4945,466,1394,298,1592,253,1428,235,361,128,170,85
28,Near West Side,18752,877,972,201,671,164,13,56,0,52,43,61,337,132,278,101,301,121,97,70,44,62,143,93,17,54,0,52,17780,887,5066,411,100,88,320,137,596,154,2186,309,1864,261,12714,848,1415,265,1834,312,3109,442,3774,457,2582,377
29,North Lawndale,10190,723,673,174,117,76,8,43,8,43,42,56,45,64,14,46,556,156,145,83,197,94,194,99,0,43,20,52,9517,699,1536,236,218,87,464,136,515,136,199,91,140,72,7981,663,2554,339,2623,384,2216,329,424,150,164,74
30,South Lawndale,17269,926,1285,235,723,176,330,127,179,100,179,95,25,49,10,49,562,163,231,108,199,109,115,77,17,55,0,48,15984,899,6117,462,3206,358,1612,257,875,195,297,115,127,81,9867,767,4798,525,2309,349,1961,311,663,248,136,82
31,Lower West Side,9370,599,418,131,279,106,118,83,85,73,19,47,49,49,8,46,139,84,28,59,81,62,30,57,0,42,0,42,8952,594,2991,356,1174,222,872,213,482,139,345,128,118,52,5961,513,1399,246,1367,267,1634,313,1172,257,389,133
32,Loop,9054,813,318,142,303,141,0,30,0,30,0,30,108,75,195,134,15,36,0,30,0,30,0,30,15,36,0,30,8736,803,2376,377,44,75,95,83,185,101,1002,247,1050,271,6360,789,63,82,444,174,2014,413,2573,546,1266,318
33,Near South Side,6672,577,344,164,323,164,0,24,0,24,44,61,62,72,217,116,21,20,0,24,11,24,0,24,10,17,0,24,6328,556,1888,343,12,31,108,109,254,115,760,278,754,189,4440,547,295,164,435,208,764,265,1505,262,1441,360
34,Armour Square,3157,357,131,78,96,71,0,27,42,45,10,29,32,56,12,28,35,41,35,41,0,27,0,27,0,27,0,27,3026,354,1466,247,281,114,662,191,248,119,213,108,62,46,1560,269,389,145,356,128,388,127,242,91,185,110
35,Douglas,5635,481,238,88,107,69,0,35,0,35,0,35,54,54,53,55,131,62,6,35,67,60,49,39,9,36,0,35,5397,485,985,187,74,58,130,67,196,87,359,119,226,89,4412,465,391,119,478,133,1881,291,970,222,692,221
36,Oakland,2081,256,52,47,33,33,7,19,0,19,15,29,11,22,0,19,19,37,0,19,19,37,0,19,0,19,0,19,2029,265,457,124,0,19,128,67,73,55,201,90,55,42,1572,278,314,136,175,91,818,170,140,77,125,56
37,Fuller Park,790,217,49,34,1,11,1,11,0,16,0,16,0,16,0,16,48,34,16,25,23,24,0,16,9,19,0,16,741,225,153,71,1,11,41,31,75,59,36,42,0,16,588,192,133,76,273,128,104,65,55,30,23,32
38,Grand Boulevard,6984,490,443,140,172,90,0,43,31,56,53,64,35,53,53,57,271,110,19,45,94,78,91,69,67,65,0,43,6541,475,1281,223,72,69,166,84,469,125,321,112,253,100,5260,467,944,203,1002,205,2011,289,730,196,573,141
39,Kenwood,4947,459,257,109,127,85,18,41,0,31,34,62,34,38,41,47,130,73,50,53,30,43,27,46,23,37,0,31,4690,455,1233,210,39,44,94,59,325,138,288,98,487,120,3457,417,359,107,403,120,1058,247,979,292,658,176
40,Washington Park,3370,349,330,123,32,36,0,27,8,28,0,27,24,36,0,27,298,119,159,97,107,66,32,34,0,27,0,27,3040,319,309,101,29,40,96,59,106,54,63,56,15,25,2731,306,800,209,557,154,954,167,273,111,147,65
41,Hyde Park,8476,582,290,111,230,92,12,40,7,38,17,39,82,61,112,73,60,68,0,38,4,37,56,68,0,38,0,38,8186,588,2116,247,32,57,96,75,174,95,802,179,1012,170,6070,567,505,144,622,187,2217,431,1555,287,1171,201
42,Woodlawn,7258,530,240,104,51,52,8,38,0,36,0,36,39,51,4,35,189,95,85,67,44,61,34,48,26,45,0,36,7018,527,1409,223,97,83,231,106,474,133,301,100,306,128,5609,510,1207,241,1314,236,1917,281,710,204,461,133
43,South Shore,13233,975,719,209,138,94,0,44,25,57,46,61,61,76,6,50,581,186,81,76,284,137,150,95,40,60,26,59,12514,959,2340,389,185,119,544,204,1009,244,434,148,168,105,10174,892,2090,383,2160,513,3856,496,1469,295,599,178
44,Chatham,8485,749,435,165,131,89,0,37,29,55,33,55,13,42,56,67,304,149,37,55,62,77,174,113,31,59,0,37,8050,738,1595,305,97,79,343,135,603,188,430,192,122,70,6455,678,1611,309,1149,311,2441,376,881,280,373,142
45,Avalon Park,2242,274,56,41,38,31,0,19,0,19,9,21,0,19,29,31,18,32,0,19,0,19,18,32,0,19,0,19,2186,273,534,149,0,19,170,82,203,92,111,77,50,48,1652,260,341,129,334,119,749,193,122,71,106,74
46,South Chicago,7752,670,393,157,133,110,36,53,13,40,25,47,0,37,59,97,260,117,107,71,111,93,42,48,0,37,0,37,7359,657,1762,281,445,155,377,134,623,171,239,119,78,67,5597,594,1625,370,1292,259,1862,300,697,200,121,90
47,Burnside,835,257,82,62,0,11,0,11,0,11,0,11,0,11,0,11,82,62,20,34,0,11,54,50,0,11,8,17,753,232,183,108,0,11,37,43,146,95,0,11,0,11,570,181,153,117,216,107,140,72,20,29,41,40
48,Calumet Heights,2981,331,129,78,57,55,0,27,0,27,33,42,0,27,24,45,72,60,17,37,0,27,55,53,0,27,0,27,2852,336,912,178,37,38,152,98,472,124,91,65,160,86,1940,337,425,177,336,144,697,161,229,76,253,124
49,Roseland,11294,713,510,156,136,82,0,41,9,44,46,49,55,67,26,52,374,139,91,65,150,98,91,88,42,59,0,41,10784,717,2405,320,176,97,423,125,1249,262,434,139,123,64,8379,673,2403,353,1764,333,3225,448,667,176,320,99
50,Pullman,1930,250,150,84,0,19,0,19,0,19,0,19,0,19,0,19,150,84,0,19,51,59,70,49,29,46,0,19,1780,240,362,113,10,20,123,89,113,64,71,45,45,37,1418,212,196,90,387,136,658,151,107,60,70,46
51,South Deering,4529,479,93,57,33,37,9,26,17,34,7,25,0,25,0,25,60,50,28,42,0,25,32,32,0,25,0,25,4436,480,1325,247,248,100,305,117,594,184,106,73,72,59,3111,433,644,216,838,194,1246,341,309,143,74,53
52,East Side,5879,481,408,142,227,105,66,62,67,65,45,46,16,28,33,48,181,99,96,70,50,62,26,47,9,32,0,29,5471,482,2093,263,614,167,776,178,460,140,173,88,70,51,3378,414,1069,214,1041,260,842,227,358,142,68,64
53,West Pullman,8224,730,515,156,138,89,58,71,56,59,7,37,17,40,0,39,377,131,98,68,155,93,95,66,0,39,29,61,7709,719,1411,260,288,134,341,114,568,202,148,83,66,72,6298,697,1910,342,1466,330,2232,431,483,189,207,115
54,Riverdale,2250,353,112,69,22,29,0,16,12,26,10,19,0,16,0,16,90,63,10,23,59,63,21,30,0,16,0,16,2138,350,238,93,45,34,62,47,131,78,0,16,0,16,1900,348,555,209,507,170,683,151,155,86,0,16
55,Hegewisch,2388,329,62,56,0,19,0,19,0,19,0,19,0,19,0,19,62,56,18,31,0,19,34,44,10,20,0,19,2326,315,959,194,153,110,243,133,366,144,186,79,11,22,1367,280,402,174,254,125,405,173,276,92,30,37
56,Garfield Ridge,8131,521,348,113,181,75,12,45,7,42,62,51,12,40,88,58,167,90,69,70,36,51,45,51,17,49,0,42,7783,519,3899,310,450,122,1188,229,1303,246,739,179,219,81,3884,451,990,203,788,229,1271,239,704,201,131,81
57,Archer Heights,3217,293,264,95,98,60,27,35,55,49,16,32,0,27,0,27,166,78,50,43,104,66,8,26,4,28,0,27,2953,274,1338,191,387,110,491,127,302,102,76,57,82,53,1615,273,443,128,382,127,700,181,82,53,8,26
58,Brighton Park,11553,697,651,178,409,141,200,102,91,74,32,49,67,67,19,46,242,107,87,67,72,65,83,74,0,43,0,43,10902,704,4937,406,2201,302,1445,244,686,171,533,163,72,62,5965,577,2462,376,1417,277,1684,337,362,144,40,47
59,McKinley Park,4187,418,228,102,128,69,35,39,53,43,6,24,34,41,0,25,100,78,43,68,11,30,38,50,8,26,0,25,3959,412,1780,218,462,132,562,140,413,125,215,95,128,61,2179,365,773,226,615,165,565,187,151,70,75,45
60,Bridgeport,8889,590,339,106,256,96,21,35,77,62,10,38,69,60,79,57,83,55,13,41,19,42,25,40,11,38,15,42,8550,583,3313,327,602,159,1018,205,870,193,544,131,279,91,5237,479,1346,253,995,203,1597,261,938,234,361,110
61,New City,11450,694,898,193,451,129,236,100,125,82,54,56,36,52,0,47,447,151,170,104,174,96,92,67,11,49,0,47,10552,670,3644,324,1400,218,869,170,1007,188,212,89,156,78,6908,605,3119,409,1784,295,1554,260,339,169,112,80
62,West Elsdon,4834,416,368,118,209,82,107,69,49,37,20,38,19,30,14,31,159,96,84,84,37,42,0,27,38,54,0,27,4466,421,2060,282,753,185,760,172,316,127,200,95,31,28,2406,323,755,186,612,173,777,205,206,83,56,59
63,Gage Park,10884,692,1027,232,474,149,255,118,122,69,84,75,13,42,0,41,553,174,223,117,224,113,94,75,12,39,0,41,9857,680,4662,389,2274,308,1495,272,609,161,253,103,31,52,5195,567,2458,367,1292,256,1095,219,304,116,46,62
64,Clearing,5632,455,318,124,229,98,38,52,25,39,65,45,40,40,61,66,89,79,44,56,0,31,45,62,0,31,0,31,5314,459,2200,294,241,108,639,183,850,197,341,118,129,76,3114,418,612,201,680,201,1305,257,405,152,112,71
65,West Lawn,8108,554,556,190,309,131,49,53,203,117,50,54,7,32,0,34,247,140,52,66,149,122,35,48,0,34,11,37,7552,583,3608,323,1148,236,1304,242,825,199,229,95,102,57,3944,503,1277,265,910,234,1210,269,436,167,111,74
66,Chicago Lawn,15340,882,1013,269,326,150,165,114,80,71,40,61,41,63,0,49,687,221,119,81,299,130,252,122,17,55,0,49,14327,872,4195,403,1430,248,1424,265,962,215,244,110,135,80,10132,797,3417,490,2807,413,3086,418,724,212,98,73
67,West Englewood,9336,636,711,163,131,83,18,51,32,56,45,60,27,63,9,49,580,149,306,113,30,51,205,90,39,67,0,48,8625,607,1317,206,170,78,378,111,589,145,122,81,58,71,7308,594,2589,314,1901,267,2352,330,390,120,76,72
68,Englewood,7961,632,503,144,66,59,18,44,26,45,22,47,0,36,0,36,437,130,162,82,111,68,151,77,13,41,0,36,7458,610,849,169,120,72,244,104,422,118,62,55,1,35,6609,597,2284,359,1501,290,2641,336,97,49,86,57
69,Greater Grand Crossing,8454,663,608,159,81,63,0,38,28,51,10,39,12,41,31,50,527,153,196,107,135,76,194,88,0,38,2,39,7846,642,1283,251,38,51,420,149,566,173,158,79,101,98,6563,608,1695,282,1523,280,2498,368,691,184,156,77
70,Ashburn,10795,721,787,230,537,206,29,45,176,124,208,135,29,49,95,97,250,107,19,39,66,60,155,92,10,41,0,41,10008,727,3801,352,587,162,813,189,1607,280,461,133,333,124,6207,638,1536,350,1249,324,2047,330,1083,265,292,135
71,Auburn Gresham,13371,824,607,186,63,58,8,46,0,46,31,51,24,53,0,46,544,180,231,110,175,109,124,94,14,48,0,46,12764,797,2324,324,226,112,505,149,1096,221,362,129,135,90,10440,717,2702,356,2788,399,3997,465,772,187,181,83
72,Beverly,4468,364,299,104,223,80,0,29,0,29,12,28,118,63,93,49,76,69,13,34,28,52,24,48,11,30,0,29,4169,353,1995,199,1,27,97,57,495,140,715,142,687,130,2174,305,520,145,260,94,693,202,374,114,327,117
73,Washington Heights,6014,540,401,167,74,64,0,33,0,33,17,35,26,44,31,56,327,156,1,29,36,52,265,147,25,40,0,33,5613,515,1030,210,9,33,214,89,429,146,172,76,206,103,4583,486,835,217,1174,277,1886,333,513,174,175,78
74,Mount Greenwood,4638,396,312,108,301,107,0,25,47,55,53,45,71,46,130,80,11,27,0,25,0,25,11,27,0,25,0,25,4326,380,2123,199,0,25,492,161,687,155,606,140,338,102,2203,372,418,166,480,162,761,214,324,119,220,97
75,Morgan Park,5545,483,307,116,108,67,0,31,0,31,10,33,48,48,50,54,199,100,45,61,0,31,104,73,50,50,0,31,5238,482,1840,247,45,46,107,72,781,174,379,125,528,166,3398,450,706,225,692,202,1075,275,625,192,300,121
76,O'Hare,3588,408,279,144,279,144,39,53,59,75,42,64,56,68,83,96,0,38,0,38,0,38,0,38,0,38,0,38,3309,443,1727,337,56,76,593,239,556,191,363,159,159,95,1582,311,95,89,297,161,590,197,463,165,137,95
77,Edgewater,16737,954,697,198,510,171,22,52,0,48,155,123,184,103,149,79,187,111,0,48,83,91,83,75,6,48,15,53,16040,942,4668,463,488,170,470,158,679,200,1751,295,1280,245,11372,901,850,221,1196,283,3788,619,3532,495,2006,350
