area_id,area_name,b17004001,b17004001_moe,b17004002,b17004002_moe,b17004003,b17004003_moe,b17004004,b17004004_moe,b17004005,b17004005_moe,b17004006,b17004006_moe,b17004007,b17004007_moe,b17004008,b17004008_moe,b17004009,b17004009_moe,b17004010,b17004010_moe,b17004011,b17004011_moe,b17004012,b17004012_moe,b17004013,b17004013_moe,b17004014,b17004014_moe,b17004015,b17004015_moe,b17004016,b17004016_moe,b17004017,b17004017_moe,b17004018,b17004018_moe,b17004019,b17004019_moe
1,Rogers Park,44819,1595,11354,1167,5285,678,762,243,2149,435,2374,498,6069,788,437,155,1981,431,3651,599,33465,1434,17342,916,11164,778,3811,463,2367,423,16123,935,8470,678,4476,495,3177,429
2,West Ridge,55287,1861,9419,1255,4488,712,1041,274,1275,307,2172,570,4931,743,174,119,1345,359,3412,562,45868,1821,22679,1101,12362,836,4726,595,5591,655,23189,1050,8758,718,5983,594,8448,683
3,Uptown,47621,1406,11638,1090,5886,762,455,193,1912,398,3519,559,5752,648,219,123,1669,324,3864,504,35983,1233,18995,910,12780,797,3663,448,2552,417,16988,793,9986,643,4136,470,2866,432
4,Lincoln Square,32324,1011,3665,614,1456,325,173,104,761,240,522,185,2209,410,62,56,952,251,1195,285,28659,1021,14530,666,9056,528,3144,377,2330,381,14129,652,7571,515,3577,367,2981,378
5,North Center,27490,833,2024,416,955,260,133,100,336,118,486,156,1069,265,77,67,477,173,515,184,25466,813,12621,602,9018,533,2111,322,1492,226,12845,566,7209,450,3036,328,2600,339
6,Lake View,87012,1494,10643,928,4810,646,252,115,2646,414,1912,414,5833,645,329,157,3270,450,2234,399,76369,1514,37972,1182,27507,1061,7218,612,3247,371,38397,1216,24187,1078,9140,678,5070,422
7,Lincoln Park,53334,1234,7024,719,3158,494,83,70,1444,300,1631,326,3866,502,113,83,2129,381,1624,307,46310,1192,22792,920,16019,790,4536,529,2237,298,23518,881,14464,781,5055,463,3999,372
8,Near North Side,73424,1565,9017,848,3378,522,58,92,1423,330,1897,403,5639,639,112,77,2192,422,3335,506,64407,1591,30049,1104,19783,980,5836,607,4430,504,34358,1168,19340,1016,7067,627,7951,600
9,Edison Park,9143,420,274,129,134,99,46,40,70,79,18,31,140,64,1,19,35,34,104,53,8869,405,4087,274,2384,237,784,186,919,184,4782,305,2014,271,1142,196,1626,197
10,Norwood Park,30034,868,1635,379,593,183,33,51,178,97,382,130,1042,254,12,40,108,67,922,244,28399,907,13765,632,7415,514,2789,399,3561,362,14634,583,5621,487,3334,392,5679,399
11,Jefferson Park,21483,937,1368,287,613,184,78,57,216,117,319,126,755,183,42,68,233,113,480,138,20115,980,9896,614,5131,494,2506,375,2259,351,10219,588,3911,441,2493,333,3815,397
12,Forest Glen,14512,467,907,260,392,144,39,44,166,85,187,108,515,167,29,42,152,87,334,132,13605,516,6798,342,3963,279,1205,236,1630,197,6807,344,2752,286,1802,250,2253,259
13,North Park,14653,758,1744,401,721,238,65,70,286,147,370,145,1023,267,27,38,344,182,652,197,12909,783,6336,485,3186,349,1655,286,1495,299,6573,469,2369,302,1523,260,2681,327
14,Albany Park,40987,1521,7766,996,3619,572,462,167,1691,361,1466,356,4147,604,199,118,1562,370,2386,417,33221,1560,17986,1073,9951,741,5177,678,2858,441,15235,864,6840,612,3841,435,4554,469
15,Portage Park,50501,1379,5699,782,2246,393,138,97,876,236,1232,278,3453,561,282,127,774,212,2397,444,44802,1516,21533,845,12269,689,4637,510,4627,470,23269,1011,9779,664,6052,556,7438,631
16,Irving Park,44207,1488,5752,746,2598,398,373,141,903,256,1322,295,3154,472,323,151,881,229,1950,390,38455,1531,20136,1069,11930,836,4409,459,3797,515,18319,825,8734,631,4439,475,5146,532
17,Dunning,35248,991,3131,527,1337,274,88,69,534,168,715,189,1794,340,101,82,521,175,1172,281,32117,1060,15719,682,8386,510,3317,389,4016,387,16398,661,6521,501,4024,422,5853,397
18,Montclare,9631,602,1229,328,523,183,96,72,287,136,140,77,706,190,21,38,159,95,526,158,8402,646,4103,409,1918,283,885,210,1300,253,4299,384,1728,268,885,206,1686,274
19,Belmont Cragin,57097,1857,9756,1102,3747,539,648,191,1490,343,1609,335,6009,703,557,171,1624,338,3828,550,47341,1945,24828,1227,12847,871,5986,628,5995,594,22513,1056,8450,631,5841,576,8222,665
20,Hermosa,18641,960,3122,595,1176,309,173,76,426,151,577,260,1946,382,258,113,521,184,1167,290,15519,1033,7975,653,4335,447,2029,353,1611,331,7544,629,2955,392,1717,309,2872,382
21,Avondale,32843,1455,5070,934,2286,486,317,135,1002,373,967,283,2784,597,273,172,693,203,1818,450,27773,1424,14663,932,8968,724,3308,484,2387,351,13110,805,5670,510,3055,413,4385,573
22,Logan Square,60324,1537,10721,1014,4728,601,883,263,1702,340,2143,400,5993,631,279,110,1836,339,3878,500,49603,1532,26076,995,17774,848,4792,489,3510,418,23527,940,12509,695,5227,484,5791,534
23,Humboldt Park,40294,1545,11748,1138,4448,596,302,128,674,197,3472,532,7300,730,488,167,1300,296,5512,621,28546,1572,14135,959,6564,617,2403,407,5168,589,14411,921,5375,520,2841,388,6195,629
24,West Town,71803,1608,11163,970,4759,583,509,165,1705,325,2545,411,6404,662,421,146,2159,345,3824,507,60640,1539,31613,1056,21957,851,5846,514,3810,490,29027,981,17279,795,6773,527,4975,467
25,Austin,74200,1952,20187,1500,8475,835,569,171,1064,267,6842,759,11712,949,1096,245,2897,468,7719,732,54013,1954,24409,1117,9635,686,4324,475,10450,803,29604,1271,12850,743,5724,580,11030,761
26,West Garfield Park,13444,880,5158,609,2081,328,46,43,321,120,1714,300,3077,418,300,116,483,139,2294,348,8286,810,4052,470,1435,257,759,195,1858,311,4234,462,1740,249,728,181,1766,294
27,East Garfield Park,14592,895,5985,715,2291,453,68,63,276,130,1947,422,3694,451,305,118,635,179,2754,391,8607,783,3529,423,1513,244,601,165,1415,255,5078,510,2377,292,889,191,1812,298
28,Near West Side,44627,1288,10632,928,5112,643,249,125,1603,316,3260,502,5520,560,238,107,2088,368,3194,384,33995,1130,16971,749,11874,614,3181,365,1916,288,17024,743,10629,604,3571,385,2824,369
29,North Lawndale,24993,1235,9931,840,3646,481,186,90,515,164,2945,438,6285,581,572,143,1189,234,4524,485,15062,1074,6692,639,2409,358,1154,253,3129,421,8370,690,3542,375,1158,213,3670,447
30,South Lawndale,44616,1577,12464,1134,5592,630,1065,241,2184,341,2343,410,6872,651,561,160,1646,324,4665,523,32152,1598,17872,1036,9864,769,4360,510,3648,426,14280,866,4615,443,3455,427,6210,579
31,Lower West Side,28268,1255,6686,738,3251,439,639,168,1287,265,1325,305,3435,431,164,91,1377,262,1894,316,21582,1212,12321,849,6809,656,3465,425,2047,313,9261,633,3612,407,2729,365,2920,381
32,Loop,22050,1083,3352,675,1199,450,93,86,614,434,492,216,2153,524,0,30,1158,333,995,405,18698,994,9537,764,6932,696,1642,359,963,227,9161,612,5069,490,2056,340,2036,342
33,Near South Side,17643,962,2148,552,972,410,12,25,306,243,654,324,1176,348,19,26,367,208,790,275,15495,1021,7172,662,5294,588,1119,254,759,245,8323,620,5200,485,1772,363,1351,284
34,Armour Square,11651,639,4340,573,2071,383,330,180,466,165,1275,269,2269,321,71,62,578,170,1620,246,7311,706,3457,436,1539,313,967,247,951,179,3854,395,1447,258,1190,249,1217,216
35,Douglas,13836,629,4148,543,1814,323,33,62,410,139,1371,291,2334,371,176,85,809,246,1349,221,9688,591,4039,379,2039,248,907,202,1093,187,5649,415,2663,291,1395,251,1591,213
