area_id,area_name,b17006001,b17006001_moe,b17006002,b17006002_moe,b17006003,b17006003_moe,b17006004,b17006004_moe,b17006005,b17006005_moe,b17006006,b17006006_moe,b17006007,b17006007_moe,b17006008,b17006008_moe,b17006009,b17006009_moe,b17006010,b17006010_moe,b17006011,b17006011_moe,b17006012,b17006012_moe,b17006013,b17006013_moe,b17006014,b17006014_moe,b17006015,b17006015_moe,b17006016,b17006016_moe,b17006017,b17006017_moe,b17006018,b17006018_moe,b17006019,b17006019_moe,b17006020,b17006020_moe,b17006021,b17006021_moe,b17006022,b17006022_moe,b17006023,b17006023_moe,b17006024,b17006024_moe,b17006025,b17006025_moe,b17006026,b17006026_moe,b17006027,b17006027_moe,b17006028,b17006028_moe,b17006029,b17006029_moe
11,Jefferson Park,5713,649,503,247,146,115,43,47,26,40,77,58,357,235,120,132,42,72,26,46,52,78,237,196,11,32,0,29,226,191,5210,622,4306,629,1377,303,175,76,2754,462,904,303,310,208,107,90,0,29,203,132,594,220,168,126,35,42,391,164
12,Forest Glen,4425,339,360,210,166,152,59,49,18,39,89,107,194,147,58,78,0,29,0,29,58,78,136,136,45,61,24,48,67,89,4065,341,3733,343,1033,211,270,94,2430,292,332,160,142,119,44,72,0,29,98,99,190,110,12,31,0,29,178,107
13,North Park,4237,572,566,262,331,219,194,169,9,28,128,129,235,154,0,27,0,27,0,27,0,27,235,154,65,65,18,38,152,107,3671,550,3012,510,796,179,143,70,2073,449,659,244,308,197,40,41,9,28,259,190,351,167,34,32,32,41,285,155
14,Albany Park,13325,1087,3888,879,2244,613,695,286,167,106,1382,424,1644,631,595,497,206,222,30,64,359,275,1049,382,195,165,53,70,801,290,9437,890,6906,766,2511,431,367,146,4028,528,2531,546,1207,380,643,258,101,82,463,209,1324,425,281,156,31,51,1012,355
15,Portage Park,14528,1075,3298,800,854,358,138,92,12,49,704,330,2444,728,92,74,79,72,0,47,13,50,2352,726,530,271,86,93,1736,580,11230,895,8579,783,2233,336,561,153,5785,672,2651,550,621,262,197,133,31,57,393,195,2030,493,611,291,99,90,1320,327
16,Irving Park,12949,949,2503,652,1001,362,339,155,81,79,581,234,1502,580,457,371,139,118,32,69,286,271,1045,449,386,232,80,88,579,294,10446,813,7756,754,3074,444,398,135,4284,568,2690,549,1099,391,342,170,159,138,598,273,1591,403,300,138,113,93,1178,316
17,Dunning,7779,583,1054,322,463,211,148,110,24,43,291,161,591,248,99,117,62,108,0,40,37,59,492,222,198,113,0,40,294,157,6725,574,5372,562,1457,267,351,118,3564,475,1353,308,507,204,157,117,63,70,287,129,846,238,117,69,37,51,692,215
18,Montclare,2941,482,437,198,230,145,27,30,11,24,192,134,207,125,52,59,24,40,0,23,28,49,155,110,65,61,0,23,90,77,2504,480,1793,407,602,225,60,45,1131,277,711,290,194,162,33,56,0,23,161,152,517,224,148,82,18,22,351,181
19,Belmont Cragin,23037,1407,6662,1093,2722,652,905,306,108,85,1709,458,3940,887,296,195,161,150,38,64,97,102,3644,868,985,336,194,115,2465,658,16375,1177,10443,973,2560,412,623,173,7260,793,5932,906,2673,673,925,290,168,111,1580,443,3259,672,885,254,214,124,2160,506
20,Hermosa,7229,673,2048,491,765,292,155,96,44,47,566,238,1283,404,231,171,98,82,25,42,108,92,1052,369,329,174,106,76,617,267,5181,643,3591,602,1013,280,173,96,2405,449,1590,396,379,180,108,74,0,29,271,133,1211,364,307,141,104,80,800,275
21,Avondale,9522,913,2259,581,1157,419,290,144,115,89,752,304,1102,388,56,64,40,49,0,38,16,47,1046,385,299,186,28,57,719,297,7263,773,5412,713,2053,366,186,87,3173,549,1851,432,556,247,238,129,77,87,241,145,1295,368,407,197,160,91,728,235
22,Logan Square,14406,1002,4662,765,2057,598,690,244,150,102,1217,418,2605,500,372,211,132,105,0,57,240,160,2233,466,679,202,209,115,1345,349,9744,770,6846,658,2793,345,468,154,3585,499,2898,471,1084,315,401,169,0,57,683,254,1814,367,506,171,82,74,1226,279
23,Humboldt Park,15877,1339,7686,1162,1014,395,300,151,177,99,537,256,6672,1117,631,309,337,184,0,51,294,154,6041,1094,1796,463,459,218,3786,721,8191,880,4454,701,1278,308,205,108,2971,499,3737,640,1100,354,260,124,139,104,701,264,2637,557,680,237,176,109,1781,411
24,West Town,12984,1004,3522,704,1011,399,426,213,54,85,531,255,2511,586,312,199,110,103,18,68,184,119,2199,560,586,228,78,79,1535,396,9462,804,6783,663,3467,422,440,143,2876,473,2679,498,687,309,256,130,21,66,410,235,1992,391,385,155,115,84,1492,310
25,Austin,25970,1513,10578,1220,1381,488,335,203,39,71,1007,334,9197,1157,949,357,350,156,96,94,503,198,8248,1111,2144,448,326,153,5778,819,15392,1174,5761,731,1215,302,164,102,4382,616,9631,1023,1159,365,250,133,96,94,813,280,8472,968,2085,397,432,154,5955,746
26,West Garfield Park,6636,744,3571,637,124,83,35,52,0,35,89,68,3447,634,455,325,148,148,75,79,232,144,2992,577,934,243,177,80,1881,392,3065,508,628,248,126,77,22,43,480,214,2437,456,264,137,66,69,8,35,190,97,2173,439,426,178,24,37,1723,389
27,East Garfield Park,7305,808,4009,676,364,226,29,45,16,45,319,206,3645,647,349,233,111,97,48,60,190,142,3296,624,1059,297,233,110,2004,472,3296,597,851,252,216,96,41,56,594,198,2445,567,291,142,79,63,17,45,195,113,2154,557,395,151,40,53,1719,477
28,Near West Side,7919,807,2883,632,122,93,87,79,0,52,35,75,2761,627,452,388,99,95,23,63,330,314,2309,507,585,182,92,77,1632,381,5036,528,3105,423,1731,279,118,69,1256,331,1931,357,286,144,82,81,6,52,198,119,1645,333,312,148,68,62,1265,265
29,North Lawndale,12119,1059,6950,870,436,245,46,54,49,60,341,195,6514,835,511,252,130,97,43,58,338,224,6003,813,1513,317,307,116,4183,620,5169,708,1646,387,508,143,93,47,1045,303,3523,620,274,156,48,55,40,65,186,133,3249,619,707,268,109,73,2433,461
30,South Lawndale,19502,1265,8666,1066,4244,743,1245,326,267,111,2732,546,4422,810,1002,395,386,204,74,68,542,270,3420,705,1174,301,264,121,1982,498,10836,1012,7376,912,2020,386,349,152,5007,683,3460,593,1204,352,535,187,98,91,571,220,2256,501,823,241,17,50,1416,370
31,Lower West Side,9179,822,3528,633,1354,399,456,192,107,79,791,266,2174,514,645,296,279,146,42,52,324,184,1529,437,486,211,158,84,885,295,5651,651,3495,574,1108,271,109,68,2278,455,2156,426,860,316,311,140,82,69,467,202,1296,317,295,137,82,66,919,242
32,Loop,1529,402,62,64,0,30,0,30,0,30,0,30,62,64,0,30,0,30,0,30,0,30,62,64,33,46,14,35,15,36,1467,401,1272,378,923,311,39,42,310,172,195,158,0,30,0,30,0,30,0,30,195,158,97,84,63,102,35,59
33,Near South Side,2541,376,395,264,121,191,121,191,0,24,0,24,274,177,25,47,25,47,0,24,0,24,249,173,51,55,59,80,139,104,2146,351,1610,332,943,260,115,75,552,173,536,217,133,87,0,24,0,24,133,87,403,200,178,148,46,58,179,108
34,Armour Square,2343,429,867,283,455,201,116,68,84,71,255,156,412,207,36,41,36,41,0,27,0,27,376,205,74,57,10,30,292,159,1476,353,924,199,234,92,31,41,659,176,552,290,53,51,17,29,0,27,36,43,499,287,66,90,34,58,399,225
35,Douglas,3034,364,1293,300,32,54,0,35,0,35,32,54,1261,297,104,88,15,40,7,35,82,84,1157,283,423,176,76,65,658,213,1741,296,594,184,268,97,24,43,302,130,1147,242,81,69,0,35,5,34,76,68,1066,236,287,112,12,32,767,187
36,Oakland,1828,235,785,238,78,82,33,55,0,19,45,64,707,224,25,30,16,29,0,19,9,21,682,223,205,111,127,94,350,158,1043,260,444,198,96,65,12,25,336,184,599,207,26,45,0,19,0,19,26,45,573,203,158,90,40,38,375,181
37,Fuller Park,830,322,342,289,15,21,0,16,10,19,5,14,327,288,0,16,0,16,0,16,0,16,327,288,63,82,4,13,260,213,488,193,141,86,61,48,0,16,80,63,347,174,47,47,15,26,3,13,29,41,300,168,68,49,0,16,232,140
38,Grand Boulevard,5922,682,2393,538,36,59,11,45,0,43,25,49,2357,536,128,96,7,45,0,43,121,92,2229,529,528,202,122,60,1579,430,3529,502,1303,342,633,224,40,54,630,201,2226,396,303,176,44,68,0,43,259,150,1923,386,588,174,87,62,1248,313
39,Kenwood,3647,490,1386,438,59,80,14,35,0,31,45,78,1327,432,61,86,35,51,0,31,26,50,1266,421,336,130,137,91,793,305,2261,352,1273,257,606,170,69,51,598,166,988,262,43,47,5,30,7,31,31,46,945,258,171,110,27,47,747,247
40,Washington Park,3688,481,2115,385,115,106,28,38,0,27,87,77,2000,374,97,67,33,36,0,27,64,49,1903,369,594,183,164,82,1145,267,1573,343,262,134,65,64,6,27,191,115,1311,320,101,63,37,42,10,30,54,46,1210,318,224,132,48,56,938,246
41,Hyde Park,3455,442,656,256,236,168,68,64,0,38,168,153,420,188,9,39,9,39,0,38,0,38,411,187,181,134,30,60,200,114,2799,375,2148,329,816,191,88,67,1244,276,651,220,56,50,14,42,7,38,35,42,595,217,105,115,17,42,473,152
42,Woodlawn,5931,716,2520,536,248,233,19,43,10,38,219,225,2272,486,111,109,24,52,0,36,87,102,2161,479,561,190,145,86,1455,354,3411,527,1026,274,420,133,67,62,539,177,2385,468,99,78,51,60,0,36,48,52,2286,463,455,174,164,85,1667,336
43,South Shore,10921,1078,4456,837,163,115,56,76,20,54,87,77,4293,829,172,141,59,71,0,44,113,110,4121,820,1519,398,206,120,2396,575,6465,773,1765,426,382,197,142,92,1241,353,4700,676,627,228,221,119,27,55,379,170,4073,656,853,246,204,98,3016,538
44,Chatham,8119,920,3459,801,271,175,91,82,12,42,168,132,3188,793,111,87,68,74,0,37,43,54,3077,784,1045,336,230,149,1802,520,4660,712,1527,450,273,160,23,41,1231,381,3133,578,277,158,48,68,0,37,229,137,2856,563,730,240,130,94,1996,409
45,Avalon Park,1811,340,625,259,145,149,56,71,0,19,89,81,480,211,27,33,0,19,0,19,27,33,453,218,79,64,35,32,339,177,1186,276,549,193,112,70,15,27,422,156,637,205,125,93,0,19,0,19,125,93,512,199,94,98,18,22,400,146
46,South Chicago,8210,827,4045,671,843,354,262,151,57,55,524,223,3202,609,604,325,121,88,25,47,458,243,2598,549,898,283,190,99,1510,344,4165,639,2188,520,411,176,74,55,1703,442,1977,444,393,177,22,48,0,37,371,178,1584,404,388,188,87,101,1109,275
47,Burnside,1048,411,766,423,173,211,0,11,0,11,173,211,593,380,0,11,0,11,0,11,0,11,593,380,129,99,23,35,441,298,282,136,80,92,8,17,0,11,72,82,202,92,85,71,27,32,0,11,58,65,117,78,30,41,0,11,87,63
48,Calumet Heights,2982,418,680,283,31,54,11,30,0,27,20,40,649,281,47,56,15,38,15,36,17,34,602,276,128,138,7,28,467,263,2302,374,1257,329,297,166,110,84,850,244,1045,294,82,63,5,27,0,27,77,59,963,290,168,80,99,82,696,227
49,Roseland,10748,910,3735,585,547,328,158,104,39,64,350,222,3188,516,450,202,108,98,43,78,299,145,2738,489,546,169,96,63,2096,394,7013,874,2994,611,569,203,184,120,2241,485,4019,719,392,201,119,112,52,94,221,153,3627,698,875,263,112,77,2640,527
50,Pullman,1688,360,763,326,142,140,44,60,3,18,95,98,621,296,40,54,40,54,0,19,0,19,581,293,194,109,55,51,332,198,925,259,280,133,116,76,2,17,162,84,645,230,173,117,104,101,0,19,69,69,472,211,110,87,17,22,345,154
51,South Deering,4481,642,2137,552,421,258,88,81,24,46,309,218,1716,495,57,51,0,25,0,25,57,51,1659,494,382,163,15,33,1262,406,2344,443,1273,381,268,135,41,53,964,287,1071,328,69,114,0,25,0,25,69,114,1002,312,133,98,27,50,842,283
52,East Side,7514,886,2716,679,798,330,304,165,31,45,463,216,1918,639,166,178,43,73,0,29,123,119,1752,616,553,240,54,51,1145,435,4798,715,3472,678,754,225,183,99,2535,538,1326,368,405,187,170,120,24,47,211,130,921,335,185,100,66,54,670,263
53,West Pullman,8719,1014,3976,862,553,400,113,100,68,70,372,307,3423,804,280,205,32,52,45,56,203,195,3143,781,919,320,111,90,2113,589,4743,872,2129,738,345,141,74,61,1710,653,2614,583,324,128,54,56,13,41,257,111,2290,568,566,238,78,62,1646,473
54,Riverdale,2974,453,1893,468,173,167,19,32,0,16,154,154,1720,479,159,177,54,61,20,35,85,103,1561,454,275,132,104,66,1182,360,1081,320,36,58,0,16,0,16,36,58,1045,324,113,130,0,16,0,16,113,130,932,318,234,123,32,43,666,243
55,Hegewisch,2771,562,755,309,229,244,0,19,61,82,168,165,526,329,232,283,0,19,0,19,232,283,294,177,139,118,0,19,155,106,2016,589,1299,444,352,211,62,59,885,349,717,368,111,111,11,20,12,24,88,109,606,346,156,179,61,80,389,249
56,Garfield Ridge,7814,570,1191,501,295,179,17,46,0,42,278,170,896,482,126,159,20,50,0,42,106,131,770,457,227,157,43,65,500,325,6623,526,5727,545,1539,297,368,149,3820,433,896,244,381,189,122,83,9,41,250,165,515,171,88,60,63,68,364,141
57,Archer Heights,3936,426,784,328,312,213,59,58,22,40,231,163,472,244,24,45,24,45,0,27,0,27,448,241,143,133,25,34,280,160,3152,396,2296,389,891,245,127,66,1278,250,856,244,358,181,211,133,0,27,147,110,498,184,131,65,9,26,358,155
58,Brighton Park,14166,960,4498,767,2478,561,630,212,76,61,1772,448,2020,588,368,247,218,171,0,43,150,143,1652,538,598,254,78,76,976,360,9668,912,7224,810,1930,335,241,112,5053,649,2444,517,1014,342,463,196,29,52,522,209,1430,397,316,137,47,59,1067,340
59,McKinley Park,4570,529,1011,322,491,219,171,120,75,60,245,131,520,257,120,129,0,25,24,43,96,124,400,213,93,70,62,57,245,152,3559,492,2693,479,726,196,108,64,1859,375,866,263,276,158,142,93,34,54,100,78,590,223,145,71,53,47,392,182
60,Bridgeport,6864,679,1977,468,634,254,136,71,25,40,473,219,1343,403,291,197,0,37,0,37,291,197,1052,367,328,165,88,60,636,286,4887,582,3397,471,896,218,168,87,2333,393,1490,384,554,296,150,83,23,42,381,224,936,263,116,68,103,63,717,222
61,New City,13500,1015,5770,832,2192,526,591,220,97,77,1504,378,3578,690,482,240,230,154,42,64,210,135,3096,658,1054,311,113,86,1929,434,7730,767,4992,656,1547,314,224,103,3221,483,2738,470,787,261,241,102,55,61,491,217,1951,407,552,207,125,74,1274,285
62,West Elsdon,5352,679,1436,462,862,407,194,141,41,54,627,288,574,243,152,109,68,57,37,42,47,50,422,216,146,107,41,42,235,153,3916,580,2616,525,593,167,176,90,1847,420,1300,430,582,294,233,163,5,28,344,175,718,343,247,150,39,50,432,206
63,Gage Park,12772,882,4217,741,2840,665,724,241,146,90,1970,510,1377,395,274,156,130,85,11,43,133,92,1103,364,227,144,64,70,812,270,8555,812,6213,758,1630,324,362,131,4221,578,2342,573,814,319,179,107,48,57,587,260,1528,487,450,206,102,83,976,304
64,Clearing,5526,550,562,243,110,78,0,31,15,33,95,71,452,235,136,147,93,106,0,31,43,55,316,191,134,106,38,45,144,95,4964,522,3158,520,850,255,118,66,2190,439,1806,484,990,416,362,202,72,78,556,273,816,270,214,152,11,30,591,204
65,West Lawn,10193,762,2099,516,1216,411,179,93,8,34,1029,375,883,351,331,230,184,168,60,62,87,92,552,279,141,96,0,34,411,219,8094,796,6451,752,1602,326,387,162,4462,568,1643,422,405,193,182,133,42,54,181,120,1238,376,291,127,47,48,900,306
66,Chicago Lawn,18284,1268,7920,1243,2075,590,415,202,122,87,1538,439,5845,1132,737,418,332,222,94,87,311,167,5108,1042,1848,482,161,99,3099,609,10364,971,5594,781,1544,355,243,122,3807,610,4770,716,965,310,330,159,47,58,588,245,3805,658,1120,299,255,110,2430,488
67,West Englewood,9789,877,5269,760,654,262,75,79,29,55,550,219,4615,728,326,171,142,107,31,58,153,117,4289,708,1200,281,223,94,2866,527,4520,614,1463,398,468,178,82,66,913,285,3057,496,408,169,134,72,14,52,260,128,2649,470,521,158,72,59,2056,400
68,Englewood,8509,827,5354,750,255,147,121,87,12,40,122,96,5099,743,463,296,192,138,51,67,220,175,4636,706,1372,297,189,89,3075,532,3155,516,669,229,139,80,36,51,494,179,2486,480,194,129,24,43,10,38,160,106,2292,465,510,174,102,69,1680,371
69,Greater Grand Crossing,9041,863,4504,756,196,153,106,114,24,53,66,68,4308,739,391,261,164,133,0,38,227,198,3917,694,1143,271,132,75,2642,572,4537,598,863,260,227,136,38,50,598,218,3674,584,381,187,66,62,25,54,290,155,3293,565,762,214,180,125,2351,431
70,Ashburn,11435,900,2207,581,981,350,162,111,25,55,794,292,1226,478,109,124,43,67,0,41,66,82,1117,459,375,246,0,41,742,305,9228,893,6574,840,1576,295,268,136,4730,664,2654,568,549,286,120,92,112,96,317,166,2105,496,460,202,79,76,1566,378
71,Auburn Gresham,13051,1032,5935,860,294,195,32,52,31,54,231,158,5641,851,340,282,140,172,30,55,170,139,5301,851,1629,383,244,106,3428,615,7116,755,2369,517,422,156,76,65,1871,454,4747,631,589,233,76,85,8,47,505,214,4158,598,1068,310,205,94,2885,431
72,Beverly,5793,396,245,183,0,29,0,29,0,29,0,29,245,183,44,39,0,29,0,29,44,39,201,182,45,59,0,29,156,145,5548,396,4746,397,1210,217,374,100,3162,357,802,233,276,144,10,30,36,61,230,104,526,186,131,92,8,30,387,168
73,Washington Heights,5558,587,1646,448,435,238,36,55,23,48,376,214,1211,390,171,139,131,131,13,39,27,39,1040,362,152,113,28,46,860,317,3912,606,1418,380,423,161,145,83,850,224,2494,477,111,95,0,33,0,33,111,95,2383,472,523,179,126,80,1734,409
74,Mount Greenwood,4633,423,93,87,74,84,56,79,0,25,18,40,19,30,0,25,0,25,0,25,0,25,19,30,0,25,0,25,19,30,4540,426,4020,408,1063,227,136,72,2821,402,520,233,244,186,14,31,0,25,230,186,276,148,68,55,0,25,208,124
75,Morgan Park,5351,645,1041,308,86,74,24,49,0,31,62,64,955,300,82,99,20,42,0,31,62,74,873,293,194,109,42,39,637,236,4310,599,2822,419,594,209,209,108,2019,348,1488,496,126,112,57,82,0,31,69,82,1362,484,252,135,47,62,1063,445
76,O'Hare,2559,723,897,695,844,684,423,357,28,59,393,340,53,87,0,38,0,38,0,38,0,38,53,87,53,87,0,38,0,38,1662,384,1285,305,823,245,36,47,426,165,377,271,140,212,0,38,46,78,94,143,237,178,19,48,0,38,218,175
77,Edgewater,6473,749,1426,444,420,195,296,167,0,48,124,99,1006,395,141,128,55,79,0,48,86,112,865,384,282,202,0,48,583,308,5047,658,3721,571,1588,327,149,91,1984,439,1326,405,472,300,215,178,44,86,213,146,854,279,194,100,10,48,650,246
