area_id,area_name,b02001001,b02001001_moe,b02001002,b02001002_moe,b02001003,b02001003_moe,b02001004,b02001004_moe,b02001005,b02001005_moe,b02001006,b02001006_moe,b02001007,b02001007_moe,b02001008,b02001008_moe,b02001009,b02001009_moe,b02001010,b02001010_moe
29,North Lawndale,36074,1850,1447,342,33355,1835,21,52,72,86,0,43,900,327,279,147,55,60,224,140
30,South Lawndale,70557,2333,47570,2299,7991,595,318,177,115,80,0,48,14132,1741,431,193,232,141,199,121
31,Lower West Side,36577,1700,17779,1488,1229,324,113,74,390,162,0,42,16090,1684,976,313,330,135,646,287
32,Loop,26363,1430,17355,1245,3150,707,34,37,4362,672,0,30,789,360,673,259,137,107,536,239
33,Near South Side,20245,1153,9748,901,5595,753,53,62,3692,698,0,24,463,250,694,353,300,241,394,229
34,Armour Square,13710,850,1818,318,1717,325,5,26,9179,755,118,140,435,279,438,329,0,27,438,329
35,Douglas,19111,872,2561,397,13712,752,22,38,2335,497,13,39,269,141,199,89,32,42,167,83
36,Oakland,6260,469,251,160,5845,498,0,19,57,65,0,19,82,78,25,37,0,19,25,37
37,Fuller Park,2924,543,85,62,2678,523,0,16,11,19,0,16,128,145,22,35,0,16,22,35
38,Grand Boulevard,23151,1181,1047,372,21231,1110,14,45,68,64,14,48,466,282,311,126,20,48,291,123
39,Kenwood,18180,927,3629,444,12921,884,73,63,1065,300,0,31,143,111,349,161,95,129,254,105
40,Washington Park,11146,835,59,59,10935,821,0,27,9,28,0,27,15,31,128,101,11,31,117,101
41,Hyde Park,26541,1184,13261,935,8961,712,93,75,2847,448,7,39,536,326,836,211,120,103,716,187
42,Woodlawn,24445,1271,1809,300,21463,1274,60,57,598,165,0,36,144,87,371,134,38,50,333,129
43,South Shore,47526,2018,781,219,45109,2028,108,86,85,77,15,49,351,233,1077,423,206,119,871,409
44,Chatham,33244,1627,196,110,32535,1610,28,43,23,42,0,37,9,39,453,272,0,37,453,272
45,Avalon Park,9617,760,169,176,9324,755,0,19,34,42,0,19,6,19,84,57,0,19,84,57
46,South Chicago,29458,1592,5683,787,21596,1530,0,37,86,102,100,159,1667,430,326,179,212,140,114,114
47,Burnside,3508,686,20,31,3488,687,0,11,0,11,0,11,0,11,0,11,0,11,0,11
48,Calumet Heights,14382,814,241,90,13632,806,9,29,14,31,0,27,415,318,71,67,0,27,71,67
49,Roseland,45285,1660,610,178,43762,1651,20,54,217,152,0,41,94,83,582,287,60,58,522,287
50,Pullman,7262,584,864,190,6179,549,0,19,39,53,0,19,145,139,35,36,14,29,21,29
51,South Deering,16445,1030,3832,566,10123,824,17,35,49,58,11,26,2108,741,305,256,20,40,285,254
52,East Side,23517,1386,18050,1425,746,377,80,67,101,109,0,29,3962,885,578,245,397,221,181,110
53,West Pullman,30810,1644,1160,369,28937,1623,27,47,0,39,0,39,456,293,230,185,0,39,230,185
54,Riverdale,6820,725,136,85,6678,731,3,13,0,16,0,16,0,16,3,13,0,16,3,13
55,Hegewisch,10168,928,7894,860,1110,617,45,45,34,57,0,19,740,371,345,274,241,257,104,92
56,Garfield Ridge,33940,1080,24973,1122,2230,532,17,45,647,310,0,42,5109,968,964,350,642,296,322,176
57,Archer Heights,13434,778,8823,865,212,219,91,78,212,178,0,27,3997,809,99,74,10,25,89,74
58,Brighton Park,44148,1807,28341,1791,591,298,109,91,2756,498,0,43,11978,1608,373,223,252,200,121,103
59,McKinley Park,16434,925,8326,883,506,284,250,195,2675,437,0,25,4310,769,367,248,119,106,248,224
60,Bridgeport,32430,1332,15242,975,645,200,226,180,10772,980,67,82,4625,885,853,272,204,140,649,233
61,New City,42107,1897,19538,1492,12816,1386,309,244,563,153,10,48,8068,1081,803,397,327,303,476,262
62,West Elsdon,18980,1098,12251,1245,513,298,18,29,322,174,0,27,5692,1074,184,108,64,69,120,81
63,Gage Park,39492,1743,22404,1803,1821,417,129,152,471,240,0,41,14228,1657,439,235,321,163,118,150
64,Clearing,22716,982,17047,918,151,121,93,155,186,231,0,31,4704,898,535,303,385,283,150,122
65,West Lawn,32950,1269,13078,1188,1057,317,353,287,95,88,0,34,17066,1701,1301,657,1084,666,217,113
66,Chicago Lawn,54807,2224,6729,933,29448,1852,118,129,439,304,0,49,17457,1666,616,273,429,243,187,127
67,West Englewood,35294,1620,725,289,33573,1572,21,51,41,65,0,48,425,336,509,229,67,78,442,220
68,Englewood,28824,1517,254,129,28121,1524,79,80,21,40,0,36,187,175,162,104,8,37,154,103
69,Greater Grand Crossing,32873,1529,370,147,31935,1521,211,107,25,50,0,38,100,79,232,142,12,38,220,141
70,Ashburn,42788,1596,12284,1186,22127,1525,152,183,121,99,0,41,7497,1099,607,255,313,197,294,160
71,Auburn Gresham,49634,1882,249,149,48906,1884,53,82,77,126,0,46,48,64,301,171,169,139,132,108
72,Beverly,21226,812,13293,564,7422,731,24,30,61,59,0,29,60,54,366,186,64,53,302,180
73,Washington Heights,26021,1161,332,189,25419,1146,0,33,2,30,0,33,84,77,184,119,0,33,184,119
74,Mount Greenwood,18475,761,16952,744,937,317,18,37,169,172,0,25,220,167,179,106,68,93,111,59
75,Morgan Park,22681,1102,7403,493,14606,1089,51,42,124,91,0,31,138,138,359,169,33,46,326,155
76,O'Hare,13687,1091,11238,1212,200,125,46,64,1173,435,0,38,576,313,454,273,24,43,430,273
77,Edgewater,55333,1717,35371,1527,8278,898,149,131,6849,934,29,59,2730,772,1927,524,423,198,1504,477
