area_id,area_name,b20003001,b20003001_moe,b20003002,b20003002_moe,b20003003,b20003003_moe,b20003004,b20003004_moe,b20003005,b20003005_moe,b20003006,b20003006_moe,b20003007,b20003007_moe
1,Rogers Park,1225214100,57830190,706330800,45857145,592951100,45039429,113380100,17177802,518883100,34326105,398715000,32626965,120168200,14951253
2,West Ridge,1357915200,99904708,779845900,50378972,661981200,49809344,117864900,16832914,578069000,88401576,384894700,34166851,193174700,87150964
3,Uptown,1715798200,74711941,974822800,59946529,850954200,59418948,123868500,18501840,740975600,51227129,602243000,48722812,138732400,19722624
4,Lincoln Square,1318852100,71508461,780986500,55323482,684860100,56135516,96126300,15083096,537865700,38629720,430438400,37141254,107427200,14636067
5,North Center,1779125600,110727245,1099578100,96474270,998928000,85153255,100650100,29472744,679547500,46344465,560982700,46674862,118564600,16795302
6,Lake View,5277214600,180683637,3235553000,156593337,2879128800,152969175,356424300,49760249,2041661100,104749541,1722603200,102551235,319058400,30875352
7,Lincoln Park,4091997400,205985535,2592028300,187506357,2332842400,186460087,259185900,41539544,1499968800,90498315,1299967400,87744911,200001500,27476662
8,Near North Side,5746393300,290358537,3645924000,253697634,3188201300,243435770,457723100,90054024,2100469000,145611723,1758839100,119697813,341629900,90071911
9,Edison Park,381640600,29426000,222802700,24517843,196626900,24699553,26175800,8274336,158837900,19974704,134108800,20270892,24729100,5973722
10,Norwood Park,952174200,52260106,572890300,36776574,506815200,38474973,66074900,11876910,379283800,31196346,305406900,31024267,73877200,12368925
11,Jefferson Park,607498400,37864344,361161400,27968169,294939400,28309559,66222100,13366175,246336900,24283877,198220200,23666758,48116800,8631064
12,Forest Glen,660743700,54124420,419027400,44702560,385173700,44672180,33853600,11549871,241716500,25276249,190554200,26252645,51162200,10783978
13,North Park,403824200,34687728,259302600,30515469,220247500,30657436,39055200,8907385,144521500,16316759,114342900,16102639,30178500,6132976
14,Albany Park,1024482400,54359366,621606300,41286515,498238400,39976619,123367900,17847456,402876000,31272457,310850700,30758724,92025300,12270952
15,Portage Park,1327833500,59905477,750877100,42281798,640350400,42692135,110526900,14486861,576956300,39208778,447357300,37111439,129599000,16133777
16,Irving Park,1367655200,64272456,773692800,45756682,658129100,45190330,115563800,16323200,593962200,41368752,488550000,41103499,105412400,15100240
17,Dunning,917652400,43926043,537603200,32764097,455002500,32705376,82601000,12485325,380048900,28436583,292525600,27134033,87523300,11916963
18,Montclare,226562300,32572759,133976400,23735254,110542200,22805700,23434200,8766241,92585800,18681863,77268500,18900059,15317300,3900995
19,Belmont Cragin,1024681400,48323708,629123800,37263080,499005800,35155751,130118100,15851661,395557300,24948289,291751600,24085105,103805700,11466138
20,Hermosa,326758400,24183729,198461100,18598596,159536000,17309156,38925100,8144951,128297300,13847976,101621100,13636817,26676300,5438907
