area_id,area_name,b23008001,b23008001_moe,b23008002,b23008002_moe,b23008003,b23008003_moe,b23008004,b23008004_moe,b23008005,b23008005_moe,b23008006,b23008006_moe,b23008007,b23008007_moe,b23008008,b23008008_moe,b23008009,b23008009_moe,b23008010,b23008010_moe,b23008011,b23008011_moe,b23008012,b23008012_moe,b23008013,b23008013_moe,b23008014,b23008014_moe,b23008015,b23008015_moe,b23008016,b23008016_moe,b23008017,b23008017_moe,b23008018,b23008018_moe,b23008019,b23008019_moe,b23008020,b23008020_moe,b23008021,b23008021_moe,b23008022,b23008022_moe,b23008023,b23008023_moe,b23008024,b23008024_moe,b23008025,b23008025_moe,b23008026,b23008026_moe,b23008027,b23008027_moe
31,Lower West Side,8950,812,3456,457,1537,327,567,204,929,276,41,54,0,42,1919,340,626,205,626,205,0,42,1293,295,1035,257,258,164,5494,619,3046,526,1486,354,1359,359,201,159,0,42,2448,433,691,255,627,249,64,62,1757,363,1494,338,263,147
32,Loop,1529,402,1169,336,962,316,584,250,344,223,34,48,0,30,207,140,0,30,0,30,0,30,207,140,146,123,61,72,360,181,310,172,221,158,60,69,29,51,0,30,50,63,0,30,0,30,0,30,50,63,15,36,35,59
33,Near South Side,2496,372,1538,310,1179,315,728,222,260,144,70,120,121,191,359,176,25,47,0,24,25,47,334,171,263,175,71,81,958,230,552,173,411,180,134,100,7,24,0,24,406,165,133,87,133,87,0,24,273,140,209,115,64,85
34,Armour Square,2159,382,640,169,468,136,311,126,150,69,7,28,0,27,172,104,33,38,33,38,0,27,139,106,129,105,10,29,1519,311,904,218,720,207,134,76,38,34,12,32,615,236,27,42,27,42,0,27,588,233,548,232,40,39
35,Douglas,2821,352,1111,213,292,102,163,77,83,65,46,54,0,35,819,191,27,40,5,34,22,40,792,190,714,180,78,78,1710,288,334,138,270,124,61,65,3,34,0,35,1376,259,168,105,101,89,67,65,1208,246,1052,224,156,119
36,Oakland,1724,236,669,193,141,81,123,88,18,32,0,19,0,19,528,179,0,19,0,19,0,19,528,179,496,179,32,43,1055,268,362,191,301,176,0,19,24,41,37,63,693,222,22,28,22,28,0,19,671,220,633,219,38,58
37,Fuller Park,789,317,200,107,39,33,39,33,0,16,0,16,0,16,161,102,18,27,18,27,0,16,143,99,121,93,22,36,589,240,95,70,39,43,56,56,0,16,0,16,494,233,29,41,29,41,0,16,465,231,362,221,103,77
38,Grand Boulevard,5684,668,2041,345,686,236,631,229,50,81,5,42,0,43,1355,271,51,70,12,45,39,69,1304,271,1114,260,190,101,3643,528,629,197,580,196,49,104,0,43,0,43,3014,508,385,162,252,145,133,84,2629,492,2320,479,309,147
39,Kenwood,3448,498,1380,291,689,187,327,107,221,136,113,96,28,37,691,225,40,50,35,51,5,30,651,219,559,201,92,76,2068,376,594,166,417,149,126,79,51,54,0,31,1474,351,64,61,64,61,0,31,1410,347,1098,282,312,226
40,Washington Park,3420,469,1148,256,99,73,90,73,9,28,0,27,0,27,1049,251,59,48,59,48,0,27,990,248,832,233,158,88,2272,362,222,123,124,86,62,71,36,62,0,27,2050,346,132,82,68,50,64,70,1918,341,1544,294,374,172
41,Hyde Park,3419,444,1328,270,972,210,684,183,166,87,42,49,80,69,356,171,23,43,23,43,0,38,333,170,231,141,102,105,2091,352,1391,317,964,264,347,187,47,67,33,61,700,192,35,42,35,42,0,38,665,190,607,177,58,78
42,Woodlawn,5525,711,1908,335,488,141,355,125,129,72,4,35,0,36,1420,312,186,122,128,111,58,56,1234,285,872,253,362,152,3617,530,592,202,506,191,79,66,7,37,0,36,3025,495,276,227,276,227,0,36,2749,443,2153,411,596,228
43,South Shore,10098,1064,3371,540,520,217,302,164,179,151,39,61,0,44,2851,504,314,141,292,138,22,55,2537,489,2099,428,438,232,6727,823,1385,384,1231,378,56,65,53,69,45,62,5342,740,483,188,424,176,59,79,4859,715,4113,635,746,352
44,Chatham,7637,914,2497,488,280,159,144,104,29,45,107,123,0,37,2217,467,120,82,47,52,73,73,2097,459,1790,447,307,167,5140,693,1233,380,960,368,128,97,145,109,0,37,3907,613,295,158,222,130,73,96,3612,604,2926,518,686,298
45,Avalon Park,1706,320,393,154,145,90,105,60,0,19,40,68,0,19,248,121,24,39,0,19,24,39,224,115,166,105,58,47,1313,253,450,153,306,121,25,39,39,48,80,87,863,200,152,98,141,96,11,24,711,196,692,195,19,28
46,South Chicago,7860,822,2468,461,659,239,216,136,367,181,0,37,76,90,1809,402,322,177,248,147,74,104,1487,360,828,247,659,284,5392,584,2066,465,1040,371,799,273,75,68,152,149,3326,468,795,293,706,280,89,84,2531,407,1629,333,902,262
47,Burnside,1037,412,206,97,0,11,0,11,0,11,0,11,0,11,206,97,33,58,0,11,33,58,173,70,152,61,21,34,831,345,41,70,41,70,0,11,0,11,0,11,790,364,70,74,60,74,10,15,720,348,414,266,306,250
48,Calumet Heights,2711,370,816,227,293,137,281,135,6,29,6,27,0,27,523,203,38,64,38,64,0,27,485,200,356,196,129,82,1895,305,825,240,645,234,140,105,21,35,19,37,1070,292,252,191,79,57,173,186,818,237,657,203,161,122
49,Roseland,10316,915,2874,428,751,273,407,174,255,213,52,84,37,54,2123,350,349,186,263,170,86,86,1774,309,1160,278,614,180,7442,728,2300,516,1293,331,420,215,367,289,220,195,5142,648,662,226,455,208,207,101,4480,600,3298,536,1182,351
50,Pullman,1500,339,582,175,129,91,65,66,43,50,21,42,0,19,453,168,97,76,53,59,44,51,356,141,244,118,112,84,918,248,221,130,109,81,112,103,0,19,0,19,697,225,59,50,49,48,10,22,638,223,595,220,43,40
51,South Deering,4153,646,890,246,391,170,153,116,132,103,38,65,68,60,499,179,20,38,20,38,0,25,479,176,237,140,242,140,3263,522,1158,320,489,222,407,210,45,58,217,203,2105,442,149,91,93,70,56,61,1956,433,1321,384,635,337
52,East Side,7249,833,2334,401,1203,308,508,182,688,255,7,30,0,29,1131,310,244,153,218,148,26,50,887,270,505,200,382,177,4915,655,2745,500,1398,325,1312,414,17,29,18,38,2170,502,331,176,281,164,50,51,1839,489,1289,386,550,327
53,West Pullman,7911,1000,2070,383,426,190,258,135,125,121,0,39,43,77,1644,353,84,70,73,68,11,41,1560,348,993,275,567,246,5841,856,1850,713,1252,584,327,267,19,38,252,273,3991,631,261,142,185,125,76,76,3730,616,2663,528,1067,396
54,Riverdale,2897,447,738,194,0,16,0,16,0,16,0,16,0,16,738,194,74,85,60,80,14,25,664,178,444,147,220,120,2159,367,190,164,72,81,0,16,118,143,0,16,1969,355,216,153,201,148,15,27,1753,385,1279,374,474,236
55,Hegewisch,2696,549,803,327,424,178,167,131,257,131,0,19,0,19,379,296,23,28,23,28,0,19,356,296,247,257,109,112,1893,445,1041,368,518,284,523,315,0,19,0,19,852,373,248,284,77,102,171,250,604,277,523,266,81,80
56,Garfield Ridge,7703,569,2477,398,1801,332,1200,271,553,195,40,55,8,42,676,239,154,100,154,100,0,42,522,226,374,156,148,166,5226,457,4021,443,3028,425,777,220,145,115,71,79,1205,395,335,192,335,192,0,42,870,347,570,211,300,290
57,Archer Heights,3894,420,1638,305,955,252,444,152,511,224,0,27,0,27,683,212,235,130,235,130,0,27,448,171,307,113,141,126,2256,300,1491,293,817,212,636,207,30,36,8,23,765,217,168,136,92,76,76,119,597,194,499,177,98,96
58,Brighton Park,13915,966,4556,515,2538,390,962,230,1408,315,48,60,120,113,2018,418,575,230,555,228,20,52,1443,356,1059,310,384,185,9359,799,6497,702,2948,540,3198,521,157,101,194,166,2862,538,610,228,610,228,0,43,2252,496,2007,478,245,141
59,McKinley Park,4493,529,1614,282,1025,252,611,180,394,179,20,34,0,25,589,170,214,117,202,115,12,28,375,133,288,114,87,69,2879,420,1991,369,1339,320,556,216,86,79,10,27,888,262,232,152,222,151,10,28,656,232,515,213,141,90
60,Bridgeport,6753,676,1989,317,1118,231,785,204,325,115,8,42,0,37,871,215,198,93,195,94,3,34,673,198,554,192,119,79,4764,574,2757,429,1859,359,733,245,148,125,17,40,2007,421,692,247,550,217,142,160,1315,350,1237,343,78,74
61,New City,12830,995,4648,530,2171,371,840,213,1173,300,73,91,85,111,2477,419,532,177,455,168,77,74,1945,390,1226,288,719,257,8182,709,4452,550,1996,401,2224,412,148,119,84,69,3730,538,621,233,598,230,23,58,3109,502,2233,397,876,311
62,West Elsdon,5271,687,1808,345,862,226,388,142,442,197,32,40,0,27,946,273,343,184,325,179,18,37,603,241,386,215,217,118,3463,513,2423,504,1339,356,908,384,82,68,94,105,1040,286,388,179,371,176,17,36,652,241,599,235,53,54
63,Gage Park,12392,886,4012,495,2364,401,738,236,1593,350,33,47,0,41,1648,347,280,132,268,130,12,43,1368,334,874,275,494,195,8380,691,5804,660,2563,502,3090,559,88,82,63,66,2576,459,476,191,449,187,27,53,2100,432,1702,403,398,178
64,Clearing,5466,532,1907,392,999,267,628,201,348,190,15,36,8,33,908,303,460,208,446,207,14,32,448,203,402,193,46,67,3559,387,2244,439,1679,410,493,203,41,41,31,40,1315,321,510,230,500,230,10,34,805,225,757,223,48,42
65,West Lawn,10099,755,3105,430,1966,360,811,248,1051,295,97,83,7,34,1139,319,346,197,346,197,0,34,793,259,609,202,184,153,6994,636,5272,587,2449,468,2611,515,205,205,7,33,1722,401,215,130,190,123,25,53,1507,389,1261,375,246,125
66,Chicago Lawn,17381,1245,6187,714,1838,407,933,292,821,282,77,78,7,48,4349,622,727,237,664,239,63,76,3622,583,2001,375,1621,480,11194,881,4830,613,1842,386,2635,532,245,140,108,90,6364,742,976,299,740,262,236,150,5388,700,3718,629,1670,427
67,West Englewood,9194,857,2882,411,528,216,267,155,261,179,0,48,0,48,2354,360,396,144,301,118,95,93,1958,329,1422,283,536,188,6312,663,1303,315,654,225,555,230,58,76,36,60,5009,626,527,200,406,192,121,76,4482,596,3458,528,1024,301
68,Englewood,7938,809,2571,395,160,98,73,68,76,80,11,39,0,36,2411,383,220,137,163,125,57,63,2191,368,1147,254,1044,292,5367,613,472,178,353,160,42,45,42,75,35,45,4895,607,385,190,220,150,165,121,4510,591,3081,484,1429,402
69,Greater Grand Crossing,8011,806,2518,409,252,156,99,73,91,126,0,38,62,98,2266,379,262,149,148,119,114,97,2004,353,1456,301,548,227,5493,662,622,228,536,221,13,38,34,54,39,56,4871,648,493,211,484,211,9,39,4378,615,3683,586,695,234
70,Ashburn,11083,895,3102,473,1708,360,1126,316,427,183,79,82,76,93,1394,371,225,160,190,151,35,67,1169,335,821,237,348,236,7981,697,5321,667,3617,623,1199,356,233,134,272,157,2660,495,369,169,278,149,91,89,2291,472,1909,394,382,248
71,Auburn Gresham,11890,1001,3546,503,339,134,272,126,35,54,17,49,15,49,3207,489,336,199,217,187,119,79,2871,474,2183,424,688,240,8344,784,1726,447,1270,380,242,215,132,120,82,92,6618,692,665,259,471,220,194,136,5953,682,4553,585,1400,419
72,Beverly,5569,373,1766,255,1448,234,1031,222,396,143,21,43,0,29,318,134,52,66,52,66,0,29,266,119,189,93,77,71,3803,351,2972,329,2442,353,486,162,21,30,23,36,831,219,259,131,205,99,54,86,572,184,446,168,126,74
73,Washington Heights,4967,569,1447,318,391,159,331,145,18,42,0,33,42,56,1056,289,126,130,118,130,8,34,930,264,775,254,155,89,3520,488,882,269,679,238,75,82,29,49,99,101,2638,454,115,84,99,82,16,39,2523,448,2257,460,266,133
74,Mount Greenwood,4590,425,1317,248,1212,247,804,211,408,163,0,25,0,25,105,70,14,31,14,31,0,25,91,66,91,66,0,25,3273,438,2791,409,2051,381,591,216,149,122,0,25,482,225,230,186,230,186,0,25,252,129,242,128,10,27
75,Morgan Park,5048,620,1352,285,761,228,565,191,196,134,0,31,0,31,591,191,68,83,68,83,0,31,523,173,357,128,166,120,3696,560,1977,355,1705,329,266,159,6,31,0,31,1719,488,180,109,153,100,27,52,1539,473,1368,455,171,90
76,O'Hare,2545,724,1428,431,1310,416,497,235,791,378,0,38,22,47,118,114,46,78,46,78,0,38,72,92,72,92,0,38,1117,415,831,369,233,143,437,325,28,58,133,163,286,195,47,78,47,78,0,38,239,184,239,184,0,38
77,Edgewater,6319,728,2833,468,1985,382,1183,282,700,263,52,67,50,93,848,318,271,218,271,218,0,48,577,237,512,233,65,66,3486,575,2107,444,1319,361,710,285,59,75,19,57,1379,396,192,149,192,149,0,48,1187,376,902,304,285,228
