area_id,area_name,b08141001,b08141001_moe,b08141002,b08141002_moe,b08141003,b08141003_moe,b08141004,b08141004_moe,b08141005,b08141005_moe,b08141006,b08141006_moe,b08141007,b08141007_moe,b08141008,b08141008_moe,b08141009,b08141009_moe,b08141010,b08141010_moe,b08141011,b08141011_moe,b08141012,b08141012_moe,b08141013,b08141013_moe,b08141014,b08141014_moe,b08141015,b08141015_moe,b08141016,b08141016_moe,b08141017,b08141017_moe,b08141018,b08141018_moe,b08141019,b08141019_moe,b08141020,b08141020_moe,b08141021,b08141021_moe,b08141022,b08141022_moe,b08141023,b08141023_moe,b08141024,b08141024_moe,b08141025,b08141025_moe,b08141026,b08141026_moe,b08141027,b08141027_moe,b08141028,b08141028_moe,b08141029,b08141029_moe,b08141030,b08141030_moe,b08141031,b08141031_moe,b08141032,b08141032_moe,b08141033,b08141033_moe,b08141034,b08141034_moe,b08141035,b08141035_moe
59,McKinley Park,7075,474,824,242,2535,385,2694,422,1022,330,3377,381,28,41,1036,191,1672,314,641,233,1310,275,87,67,421,170,527,197,275,148,1944,327,658,218,868,233,331,125,87,62,210,81,38,44,91,65,62,43,19,30,72,56,0,25,49,45,23,41,0,25,162,75,13,30,70,56,79,53,0,25
60,Bridgeport,15593,776,1894,368,5817,589,5434,618,2448,450,7727,540,247,110,2800,334,3283,427,1397,298,2501,344,186,96,794,198,886,217,635,202,3381,418,858,239,1397,278,873,223,253,110,1104,266,344,146,527,210,161,92,72,49,526,192,167,98,220,138,112,93,27,39,354,126,92,77,79,53,119,75,64,70
61,New City,13893,803,2351,419,5372,572,4245,542,1925,432,7191,516,255,126,2795,347,2834,392,1307,319,2237,378,309,133,789,215,766,240,373,163,3202,436,1384,320,1228,258,464,155,126,95,753,191,265,122,334,137,98,68,56,68,160,84,44,55,53,65,36,54,27,54,350,122,94,82,173,88,47,57,36,57
62,West Elsdon,7553,469,167,85,2282,416,3361,533,1743,415,4882,421,17,29,1186,244,2528,432,1151,289,1053,271,19,29,348,163,367,150,319,176,1366,258,98,63,706,249,354,133,208,86,175,105,33,49,26,29,92,86,24,43,26,35,0,27,0,27,10,27,16,35,51,44,0,27,16,34,10,28,25,36
63,Gage Park,14650,936,745,206,4064,596,5663,803,4178,822,8536,698,81,76,1983,318,3363,497,3109,633,2704,475,49,50,850,298,1232,365,573,294,2776,399,506,139,1034,296,825,261,411,172,299,162,6,39,97,121,157,108,39,52,181,99,55,63,54,65,39,52,33,52,154,74,48,57,46,54,47,48,13,37
64,Clearing,10930,687,311,149,3310,496,4783,567,2526,587,7249,652,0,31,1921,317,3243,438,2085,522,1457,327,48,67,483,217,718,251,208,110,1519,282,93,69,615,204,656,194,155,90,454,178,109,87,211,143,73,72,61,60,119,72,61,58,42,51,16,33,0,31,132,87,0,31,38,59,77,70,17,33
65,West Lawn,13427,753,416,162,3910,528,5145,663,3956,685,8908,594,64,79,2369,348,3501,467,2974,512,2193,440,123,104,601,226,808,279,661,307,1625,289,205,106,663,194,523,190,234,106,238,122,24,49,140,100,74,66,0,34,88,71,0,34,44,61,6,32,38,45,375,213,0,34,93,72,233,198,49,46
66,Chicago Lawn,18273,989,2195,423,6981,720,5672,721,3425,647,10493,771,367,202,4007,441,3949,553,2170,456,2940,512,306,170,1054,300,724,259,856,292,3779,450,1338,289,1439,319,739,214,263,127,411,195,51,69,224,168,109,93,27,56,57,60,20,56,17,51,20,51,0,49,593,201,113,101,240,126,131,109,109,90
67,West Englewood,8695,584,1960,340,3731,416,2014,339,990,300,4057,399,61,59,2016,284,1308,246,672,223,805,203,259,108,320,138,154,89,72,88,3097,385,1442,305,1118,226,399,138,138,96,225,107,66,70,43,57,71,71,45,66,137,86,14,48,41,62,24,56,58,67,374,120,118,72,193,94,58,67,5,48
68,Englewood,7119,581,2029,332,3015,432,1506,371,569,241,3401,396,147,91,1735,274,1130,298,389,175,800,224,374,158,352,141,69,76,5,35,2477,347,1342,265,772,196,265,123,98,102,195,95,104,71,22,42,24,42,45,63,19,41,0,36,11,40,0,36,8,37,227,92,62,56,123,78,18,45,24,41
69,Greater Grand Crossing,10650,690,2575,399,4913,522,2315,407,847,307,5317,496,358,155,2669,322,1667,325,623,261,840,245,190,119,418,169,107,71,125,107,3582,449,1598,272,1449,331,442,162,93,67,366,173,226,180,114,85,26,43,0,38,79,74,35,58,44,60,0,38,0,38,466,151,168,89,219,108,73,73,6,38
70,Ashburn,18193,868,326,123,3986,533,8609,953,5272,740,13585,771,33,45,2801,440,6568,796,4183,631,1742,352,9,40,375,136,837,262,521,192,2252,393,202,109,650,192,1003,293,397,178,230,97,10,41,78,60,54,62,88,68,78,80,0,41,0,41,25,46,53,77,306,132,72,60,82,83,122,89,30,50
71,Auburn Gresham,15018,909,3693,501,5703,605,3966,570,1656,460,7771,675,244,113,3444,420,3041,477,1042,325,1309,297,153,97,571,208,244,113,341,175,5137,546,2954,449,1427,320,605,186,151,93,216,117,151,104,58,65,7,46,0,46,208,111,115,79,85,78,0,46,8,59,377,142,76,61,118,75,69,69,114,104
72,Beverly,9766,470,252,105,2183,306,4659,432,2672,439,6722,432,36,37,1515,252,3161,336,2010,363,659,168,10,31,238,105,313,105,98,69,1650,243,188,99,312,95,852,186,298,112,119,61,0,29,18,30,23,31,78,57,129,56,18,32,24,30,71,44,16,37,487,151,0,29,76,63,239,110,172,90
73,Washington Heights,8914,578,940,249,3692,459,2936,482,1346,295,5423,471,174,99,2295,335,2066,373,888,208,656,196,77,85,275,149,165,82,139,88,2506,382,611,213,964,227,671,223,260,106,87,69,36,53,26,43,3,32,22,48,90,66,0,33,63,62,11,36,16,34,152,92,42,49,69,70,20,40,21,39
74,Mount Greenwood,8741,487,123,64,1466,249,4778,513,2374,530,7312,468,112,57,1228,230,3959,423,2013,481,626,187,11,28,73,60,400,175,142,75,552,161,0,25,148,78,284,109,120,89,69,52,0,25,0,25,12,29,57,50,19,37,0,25,0,25,19,37,0,25,163,81,0,25,17,34,104,65,42,36
75,Morgan Park,9187,635,515,157,2284,364,4081,518,2307,582,6445,595,134,78,1431,252,3101,454,1779,544,503,146,7,32,53,47,235,100,208,111,1539,259,304,110,575,191,458,142,202,92,130,68,0,31,62,56,49,47,19,31,97,62,29,49,12,34,37,39,19,32,473,183,41,68,151,143,201,104,80,67
76,O'Hare,7175,597,518,216,3215,453,2753,574,689,312,5213,506,115,93,2383,405,2151,453,564,272,673,293,29,60,112,107,488,263,44,58,689,221,249,150,337,151,22,47,81,92,106,94,48,66,58,76,0,38,0,38,253,185,77,117,176,149,0,38,0,38,241,139,0,38,149,120,92,77,0,38
77,Edgewater,30220,1130,8799,789,14434,931,6030,834,957,340,11052,765,661,208,6438,556,3396,539,557,232,2251,423,321,167,1150,297,673,226,107,104,12426,847,6252,665,4975,585,1014,313,185,142,1596,343,794,281,453,137,312,154,37,63,1159,264,531,192,348,112,233,144,47,61,1736,309,240,115,1070,242,402,163,24,59
