area_id,area_name,b23006001,b23006001_moe,b23006002,b23006002_moe,b23006003,b23006003_moe,b23006004,b23006004_moe,b23006005,b23006005_moe,b23006006,b23006006_moe,b23006007,b23006007_moe,b23006008,b23006008_moe,b23006009,b23006009_moe,b23006010,b23006010_moe,b23006011,b23006011_moe,b23006012,b23006012_moe,b23006013,b23006013_moe,b23006014,b23006014_moe,b23006015,b23006015_moe,b23006016,b23006016_moe,b23006017,b23006017_moe,b23006018,b23006018_moe,b23006019,b23006019_moe,b23006020,b23006020_moe,b23006021,b23006021_moe,b23006022,b23006022_moe,b23006023,b23006023_moe,b23006024,b23006024_moe,b23006025,b23006025_moe,b23006026,b23006026_moe,b23006027,b23006027_moe,b23006028,b23006028_moe,b23006029,b23006029_moe
16,Irving Park,34061,1232,7039,910,5325,794,0,47,5325,794,4477,739,848,251,1714,329,6913,700,5488,622,35,66,5453,619,4677,571,776,225,1425,293,8421,711,7035,637,0,47,7035,637,6407,615,628,185,1386,289,11688,754,10554,701,0,47,10554,701,10095,683,459,134,1134,260
17,Dunning,24151,824,2680,405,1857,344,0,40,1857,344,1595,314,262,112,823,182,7670,629,6121,555,0,40,6121,555,5456,524,665,171,1549,264,7189,619,6281,570,0,40,6281,570,5864,560,417,124,908,210,6612,581,5809,549,0,40,5809,549,5400,534,409,138,803,211
18,Montclare,6586,526,1323,273,871,208,0,23,871,208,760,191,111,76,452,158,1815,333,1471,315,0,23,1471,315,1289,286,182,107,344,123,2056,360,1719,312,0,23,1719,312,1497,288,222,104,337,154,1392,296,1204,274,0,23,1204,274,1111,276,93,61,188,110
19,Belmont Cragin,40273,1358,14537,1040,10378,853,0,52,10378,853,8827,768,1551,347,4159,517,12492,909,10001,814,0,52,10001,814,8829,742,1172,268,2491,379,8764,705,7498,673,0,52,7498,673,6607,626,891,226,1266,232,4480,512,3853,463,0,52,3853,463,3560,445,293,123,627,177
20,Hermosa,12882,742,4835,615,3188,466,0,29,3188,466,2806,421,382,147,1647,371,4094,513,3545,474,0,29,3545,474,3203,443,342,136,549,155,2924,390,2585,361,0,29,2585,361,2294,340,291,120,339,133,1029,230,935,214,0,29,935,214,871,210,64,60,94,82
21,Avondale,23673,1101,4982,706,3284,519,0,38,3284,519,3031,490,253,123,1698,336,7979,836,6070,683,0,38,6070,683,5455,628,615,190,1909,374,5283,535,4654,517,0,38,4654,517,4248,503,406,161,629,189,5429,522,5066,499,0,38,5066,499,4840,483,226,102,363,143
22,Logan Square,46366,1254,5404,563,3018,411,0,57,3018,411,2503,373,515,177,2386,340,10474,874,7540,737,0,57,7540,737,6713,710,827,211,2934,411,8610,705,7139,644,6,57,7133,643,6294,616,839,200,1471,275,21878,840,20476,806,0,57,20476,806,19590,782,886,191,1402,223
23,Humboldt Park,27459,1172,8541,759,4336,547,0,51,4336,547,3595,504,741,204,4205,537,8691,708,5712,553,0,51,5712,553,4962,530,750,196,2979,425,7002,669,5300,549,0,51,5300,549,4609,514,691,180,1702,344,3225,434,2728,389,0,51,2728,389,2489,367,239,136,497,170
24,West Town,57119,1344,5066,632,2910,439,0,62,2910,439,2463,400,447,155,2156,405,6243,600,4491,494,0,62,4491,494,4098,475,393,133,1752,304,9391,634,8176,596,0,62,8176,596,7516,567,660,180,1215,226,36419,1145,34096,1117,65,88,34031,1117,32891,1080,1140,227,2323,319
25,Austin,50503,1510,9962,846,4452,504,0,61,4452,504,3430,454,1022,223,5510,645,18105,1067,12582,855,0,61,12582,855,10023,755,2559,374,5523,613,16195,916,12272,804,6,61,12266,804,9815,720,2451,390,3923,467,6241,553,5482,512,0,61,5482,512,4898,495,584,173,759,181
26,West Garfield Park,8558,616,1718,280,660,178,0,35,660,178,497,156,163,75,1058,215,3554,427,1989,280,0,35,1989,280,1429,236,560,161,1565,309,2646,332,1861,282,0,35,1861,282,1526,257,335,128,785,178,640,158,459,128,0,35,459,128,406,123,53,45,181,95
27,East Garfield Park,9758,636,1652,272,596,173,0,38,596,173,481,153,115,91,1056,201,3353,428,1705,263,0,38,1705,263,1344,253,361,147,1648,306,3247,420,2467,345,25,54,2442,338,2026,283,416,161,780,181,1506,274,1272,231,0,38,1272,231,1215,226,57,63,234,100
28,Near West Side,34024,1111,2095,328,871,205,0,52,871,205,559,163,312,115,1224,245,3794,496,2594,370,0,52,2594,370,2152,344,442,154,1200,259,5828,625,4673,521,0,52,4673,521,3860,430,813,240,1155,323,22307,860,20127,818,38,56,20089,819,19417,813,672,153,2180,303
29,North Lawndale,16272,917,3692,454,1249,247,0,43,1249,247,911,217,338,123,2443,341,5993,591,3502,415,0,43,3502,415,2764,360,738,175,2491,386,4776,483,3116,385,0,43,3116,385,2725,358,391,123,1660,273,1811,308,1572,283,0,43,1572,283,1439,264,133,77,239,123
30,South Lawndale,35925,1307,19057,1055,11667,845,0,48,11667,845,10026,782,1641,310,7390,556,9649,696,5797,565,0,48,5797,565,5037,531,760,200,3852,395,5108,490,3545,421,17,54,3528,419,3016,393,512,156,1563,226,2111,380,1809,335,0,48,1809,335,1626,324,183,103,302,129
31,Lower West Side,19808,1017,7273,741,5466,655,0,42,5466,655,4375,529,1091,296,1807,336,5010,526,3945,451,0,42,3945,451,3482,433,463,148,1065,223,3624,451,3256,432,0,42,3256,432,2733,366,523,182,368,125,3901,498,3672,487,0,42,3672,487,3396,436,276,124,229,86
32,Loop,17380,988,389,156,99,94,0,30,99,94,32,43,67,88,290,151,871,248,516,177,0,30,516,177,403,148,113,103,355,178,2089,391,1631,337,2,26,1629,336,1541,333,88,86,458,202,14031,993,11582,834,0,30,11582,834,11188,831,394,157,2449,476
33,Near South Side,14352,913,602,233,368,205,0,24,368,205,236,172,132,106,234,128,1161,336,992,333,0,24,992,333,898,332,94,83,169,106,2201,501,1870,358,0,24,1870,358,1669,350,201,119,331,209,10388,824,9542,787,3,22,9539,787,9360,778,179,73,846,230
34,Armour Square,6916,534,1648,389,1133,343,0,27,1133,343,948,318,185,90,515,152,2382,384,2007,354,0,27,2007,354,1627,333,380,174,375,128,1073,225,927,218,0,27,927,218,884,216,43,32,146,65,1813,338,1614,297,0,27,1614,297,1425,270,189,86,199,91
35,Douglas,9651,503,808,162,308,106,0,35,308,106,227,91,81,64,500,128,1608,260,990,201,0,35,990,201,751,172,239,111,618,163,2861,323,2276,288,0,35,2276,288,1747,253,529,151,585,158,4374,453,3673,416,0,35,3673,416,3320,383,353,134,701,196
36,Oakland,3225,257,431,178,290,131,0,19,290,131,65,37,225,124,141,88,656,142,424,127,0,19,424,127,251,101,173,90,232,96,1226,185,1060,163,0,19,1060,163,838,150,222,107,166,85,912,176,783,151,0,19,783,151,652,139,131,68,129,81
37,Fuller Park,1278,233,250,103,68,40,0,16,68,40,57,39,11,11,182,92,408,132,297,127,0,16,297,127,249,118,48,47,111,57,439,156,302,127,0,16,302,127,170,69,132,85,137,73,181,76,158,70,0,16,158,70,120,63,38,38,23,21
38,Grand Boulevard,11979,636,1337,259,643,166,0,43,643,166,388,131,255,100,694,183,2728,350,2005,308,0,43,2005,308,1410,247,595,169,723,177,4302,378,3408,330,31,64,3377,329,2537,281,840,193,894,186,3612,378,3395,369,0,43,3395,369,3030,349,365,130,217,88
39,Kenwood,9921,609,762,170,295,108,0,31,295,108,210,99,85,60,467,139,1470,238,950,171,0,31,950,171,773,171,177,102,520,163,2481,378,2048,333,0,31,2048,333,1571,295,477,170,433,151,5208,522,4037,456,0,31,4037,456,3702,408,335,211,1171,244
40,Washington Park,5231,433,1209,228,607,138,0,27,607,138,286,94,321,120,602,175,1487,246,957,178,0,27,957,178,784,166,173,75,530,150,1697,226,1275,199,0,27,1275,199,918,157,357,121,422,128,838,193,764,185,0,27,764,185,699,182,65,40,74,55
41,Hyde Park,14210,695,546,185,326,134,0,38,326,134,243,116,83,56,220,117,1083,262,913,245,0,38,913,245,825,238,88,66,170,82,2527,366,1934,301,0,38,1934,301,1667,265,267,125,593,200,10054,635,8083,500,0,38,8083,500,7669,492,414,129,1971,360
42,Woodlawn,12579,692,1669,319,862,219,0,36,862,219,461,150,401,171,807,218,2984,410,2065,333,0,36,2065,333,1570,292,495,138,919,210,4553,456,3447,394,14,41,3433,393,2644,348,789,194,1106,237,3373,357,2918,336,14,42,2904,333,2718,326,186,86,455,129
43,South Shore,25559,1111,2870,447,1120,305,0,44,1120,305,779,248,341,158,1750,321,6414,661,4535,548,0,44,4535,548,3550,502,985,255,1879,321,10271,737,8272,676,0,44,8272,676,6812,630,1460,287,1999,323,6004,557,5210,528,0,44,5210,528,4731,511,479,183,794,204
44,Chatham,17243,930,1845,364,998,254,0,37,998,254,713,220,285,137,847,229,4625,570,3266,466,0,37,3266,466,2337,382,929,279,1359,307,6813,602,5164,538,0,37,5164,538,3961,470,1203,255,1649,319,3960,466,3371,453,0,37,3371,453,3030,437,341,134,589,151
45,Avalon Park,5087,449,442,196,279,140,0,19,279,140,127,83,152,83,163,86,1212,302,874,249,0,19,874,249,755,237,119,84,338,149,2153,331,1774,286,0,19,1774,286,1146,246,628,225,379,136,1280,250,1150,250,0,19,1150,250,1113,246,37,39,130,61
46,South Chicago,14540,912,3439,553,1629,292,0,37,1629,292,1186,252,443,158,1810,385,4081,495,2536,381,0,37,2536,381,2126,342,410,154,1545,306,4777,508,3650,452,0,37,3650,452,3133,427,517,139,1127,244,2243,382,1737,333,18,45,1719,336,1470,311,249,98,506,185
47,Burnside,1585,285,248,130,127,86,0,11,127,86,106,74,21,37,121,100,360,129,207,103,0,11,207,103,108,60,99,99,153,89,810,199,629,176,0,11,629,176,590,174,39,39,181,93,167,102,125,91,0,11,125,91,125,91,0,11,42,38
48,Calumet Heights,6933,456,429,152,195,103,0,27,195,103,98,72,97,73,234,103,1207,235,859,208,0,27,859,208,706,191,153,84,348,125,3047,378,2382,330,0,27,2382,330,1938,289,444,161,665,173,2250,313,1832,302,0,27,1832,302,1595,276,237,127,418,151
49,Roseland,21955,975,2777,425,1383,309,0,41,1383,309,822,229,561,178,1394,271,5929,553,3615,433,0,41,3615,433,2909,402,706,174,2314,362,9257,686,6792,570,0,41,6792,570,5745,544,1047,215,2465,361,3992,433,3185,377,0,41,3185,377,2899,353,286,110,807,215
50,Pullman,3845,317,340,154,183,74,0,19,183,74,85,43,98,58,157,114,996,221,744,178,0,19,744,178,454,140,290,117,252,105,1638,233,1426,235,0,19,1426,235,1227,222,199,78,212,89,871,177,717,150,0,19,717,150,675,146,42,35,154,79
51,South Deering,8341,526,1638,326,881,257,0,25,881,257,720,221,161,102,757,189,2652,390,1635,263,0,25,1635,263,1357,236,278,120,1017,259,2912,416,2107,416,0,25,2107,416,1860,397,247,116,805,243,1139,224,1040,212,0,25,1040,212,940,199,100,64,99,72
52,East Side,11502,667,3269,458,2054,362,0,29,2054,362,1768,342,286,115,1215,234,3894,442,2840,372,0,29,2840,372,2398,349,442,137,1054,213,2818,352,2348,338,0,29,2348,338,2141,322,207,92,470,149,1521,258,1336,243,0,29,1336,243,1268,236,68,46,185,96
53,West Pullman,14559,809,2522,436,1135,234,0,39,1135,234,899,218,236,98,1387,346,3987,545,2572,437,0,39,2572,437,2056,387,516,170,1415,299,5757,516,4376,512,0,39,4376,512,3809,482,567,160,1381,263,2293,352,1854,306,0,39,1854,306,1560,281,294,116,439,149
54,Riverdale,2572,292,613,176,318,155,0,16,318,155,214,113,104,77,295,127,924,217,567,181,0,16,567,181,407,156,160,95,357,153,887,196,627,161,0,16,627,161,453,148,174,82,260,114,148,86,96,70,0,16,96,70,81,64,15,29,52,48
55,Hegewisch,5078,517,872,264,473,179,0,19,473,179,442,178,31,39,399,165,1489,385,986,253,0,19,986,253,855,214,131,93,503,264,1576,322,1302,304,0,19,1302,304,1152,283,150,98,274,122,1141,231,1016,224,0,19,1016,224,998,224,18,24,125,76
56,Garfield Ridge,18297,699,2873,458,2106,389,0,42,2106,389,1801,328,305,158,767,206,5646,574,4415,502,0,42,4415,502,3830,489,585,178,1231,233,5677,475,4833,458,0,42,4833,458,4413,448,420,149,844,197,4101,447,3653,419,0,42,3653,419,3493,408,160,90,448,153
57,Archer Heights,6510,452,2134,323,1573,263,0,27,1573,263,1388,241,185,82,561,139,2199,305,1758,277,0,27,1758,277,1444,236,314,129,441,125,1483,221,1276,206,0,27,1276,206,1073,211,203,86,207,86,694,153,634,149,0,27,634,149,589,144,45,47,60,49
58,Brighton Park,21345,935,9397,752,6896,668,0,43,6896,668,6161,628,735,193,2501,355,6545,568,4880,453,0,43,4880,453,4085,433,795,210,1665,290,3466,411,2900,376,15,47,2885,376,2655,364,230,97,566,156,1937,322,1657,290,0,43,1657,290,1629,290,28,50,280,116
59,McKinley Park,9041,536,2753,371,2035,331,0,25,2035,331,1726,279,309,124,718,170,3273,438,2563,357,0,25,2563,357,2291,326,272,114,710,182,1661,250,1396,221,0,25,1396,221,1301,218,95,58,265,112,1354,236,1152,222,0,25,1152,222,1033,209,119,70,202,82
60,Bridgeport,18190,779,3319,418,2340,353,0,37,2340,353,1987,323,353,122,979,179,5736,503,4726,470,0,37,4726,470,4317,417,409,162,1010,191,4312,428,3697,409,0,37,3697,409,3280,371,417,140,615,162,4823,487,4301,443,7,36,4294,443,3945,427,349,118,522,161
61,New City,20349,985,8117,708,5210,550,0,47,5210,550,4065,476,1145,234,2907,393,6144,535,4589,459,0,47,4589,459,3640,416,949,216,1555,249,4441,494,3401,388,0,47,3401,388,2702,338,699,183,1040,247,1647,258,1410,237,0,47,1410,237,1305,223,105,77,237,95
62,West Elsdon,9678,536,3279,485,2313,387,0,27,2313,387,2026,362,287,120,966,207,2972,393,2448,365,0,27,2448,365,1932,314,516,160,524,147,2135,359,1856,326,0,27,1856,326,1574,264,282,166,279,115,1292,298,1053,248,0,27,1053,248,941,219,112,83,239,126
63,Gage Park,18927,976,9465,854,6660,683,0,41,6660,683,5552,625,1108,244,2805,370,5256,545,3968,487,0,41,3968,487,3314,417,654,190,1288,245,2932,350,2521,330,0,41,2521,330,2182,313,339,126,411,122,1274,260,991,222,0,41,991,222,905,217,86,79,283,131
64,Clearing,12300,590,1772,358,1305,321,0,31,1305,321,1210,315,95,75,467,147,4088,420,3322,382,0,31,3322,382,2890,371,432,164,766,182,3939,422,3470,397,0,31,3470,397,3251,391,219,84,469,131,2501,377,2274,371,0,31,2274,371,2200,359,74,58,227,94
65,West Lawn,16656,732,5284,623,3751,513,0,34,3751,513,3415,507,336,133,1533,317,5807,576,4319,486,0,34,4319,486,3899,473,420,154,1488,274,4004,429,3344,392,0,34,3344,392,3116,379,228,108,660,163,1561,307,1348,271,0,34,1348,271,1284,266,64,48,213,99
66,Chicago Lawn,26750,1144,7946,744,4849,566,0,49,4849,566,4030,527,819,196,3097,415,8947,753,6369,604,0,49,6369,604,5378,534,991,253,2578,451,7478,638,5735,554,8,48,5727,553,4896,500,831,237,1743,316,2379,434,1977,370,0,49,1977,370,1745,348,232,112,402,153
67,West Englewood,16269,831,3509,446,1746,279,0,48,1746,279,915,191,831,203,1763,312,5762,495,3687,378,0,48,3687,378,2396,313,1291,216,2075,319,5751,470,4090,401,0,48,4090,401,3094,346,996,203,1661,271,1247,226,954,193,0,48,954,193,839,180,115,65,293,120
68,Englewood,12881,779,3084,429,1329,274,0,36,1329,274,888,214,441,155,1755,307,4034,454,2549,355,16,44,2533,354,1900,298,633,176,1485,269,5011,462,3479,395,27,49,3452,390,2847,344,605,169,1532,253,752,165,503,139,0,36,503,139,370,122,133,69,249,101
69,Greater Grand Crossing,16050,799,1995,301,929,220,0,38,929,220,630,192,299,104,1066,219,4366,489,2994,387,0,38,2994,387,2320,344,674,179,1372,299,6779,565,5207,499,0,38,5207,499,4462,480,745,176,1572,294,2910,414,2627,390,0,38,2627,390,2161,330,466,177,283,109
70,Ashburn,22535,909,3653,487,2369,367,0,41,2369,367,2135,338,234,108,1284,279,5918,557,4293,503,0,41,4293,503,3766,485,527,166,1625,337,8241,678,6773,605,0,41,6773,605,6209,584,564,161,1468,274,4723,541,4304,532,0,41,4304,532,4077,516,227,108,419,127
71,Auburn Gresham,23424,1036,3349,459,1693,341,0,46,1693,341,1245,270,448,162,1656,319,7890,668,5452,544,0,46,5452,544,4088,455,1364,274,2438,399,9254,652,7094,600,0,46,7094,600,5650,541,1444,288,2160,319,2931,355,2428,326,0,46,2428,326,2054,301,374,122,503,171
72,Beverly,11169,462,254,101,85,48,0,29,85,48,85,48,0,29,169,91,1316,301,894,209,0,29,894,209,765,196,129,70,422,206,3066,336,2502,307,0,29,2502,307,2235,297,267,114,564,139,6533,397,5738,390,0,29,5738,390,5575,389,163,63,795,145
73,Washington Heights,12494,673,1146,280,550,176,0,33,550,176,358,149,192,87,596,193,3821,422,2493,352,0,33,2493,352,1933,302,560,163,1328,260,4984,472,4077,457,0,33,4077,457,3424,411,653,210,907,238,2543,352,2238,339,0,33,2238,339,2026,315,212,100,305,103
74,Mount Greenwood,9787,422,179,86,82,52,0,25,82,52,82,52,0,25,97,72,2543,360,2045,338,0,25,2045,338,1746,312,299,130,498,159,3404,368,2973,342,0,25,2973,342,2828,330,145,87,431,128,3661,408,3304,395,0,25,3304,395,3134,375,170,110,357,114
75,Morgan Park,11702,696,790,276,308,133,0,31,308,133,162,88,146,100,482,221,2167,336,1609,284,0,31,1609,284,1305,259,304,120,558,193,4460,587,3807,568,0,31,3807,568,3192,575,615,189,653,180,4285,385,3645,331,0,31,3645,331,3547,330,98,55,640,179
76,O'Hare,8623,639,760,299,502,237,0,38,502,237,412,213,90,95,258,163,2481,476,1694,387,0,38,1694,387,1644,390,50,61,787,263,2586,391,2272,388,11,41,2261,389,2086,380,175,106,314,146,2796,444,2285,380,0,38,2285,380,2106,376,179,101,511,192
77,Edgewater,35333,1182,2872,540,1449,364,0,48,1449,364,1315,354,134,90,1423,340,3881,539,2630,441,0,48,2630,441,2405,429,225,111,1251,291,8187,702,6510,613,8,49,6502,613,5848,586,654,202,1677,327,20393,975,18468,928,0,48,18468,928,17217,918,1251,254,1925,319
