area_id,area_name,b08124001,b08124001_moe,b08124002,b08124002_moe,b08124003,b08124003_moe,b08124004,b08124004_moe,b08124005,b08124005_moe,b08124006,b08124006_moe,b08124007,b08124007_moe,b08124008,b08124008_moe,b08124009,b08124009_moe,b08124010,b08124010_moe,b08124011,b08124011_moe,b08124012,b08124012_moe,b08124013,b08124013_moe,b08124014,b08124014_moe,b08124015,b08124015_moe,b08124016,b08124016_moe,b08124017,b08124017_moe,b08124018,b08124018_moe,b08124019,b08124019_moe,b08124020,b08124020_moe,b08124021,b08124021_moe,b08124022,b08124022_moe,b08124023,b08124023_moe,b08124024,b08124024_moe,b08124025,b08124025_moe,b08124026,b08124026_moe,b08124027,b08124027_moe,b08124028,b08124028_moe,b08124029,b08124029_moe,b08124030,b08124030_moe,b08124031,b08124031_moe,b08124032,b08124032_moe,b08124033,b08124033_moe,b08124034,b08124034_moe,b08124035,b08124035_moe,b08124036,b08124036_moe,b08124037,b08124037_moe,b08124038,b08124038_moe,b08124039,b08124039_moe,b08124040,b08124040_moe,b08124041,b08124041_moe,b08124042,b08124042_moe,b08124043,b08124043_moe,b08124044,b08124044_moe,b08124045,b08124045_moe,b08124046,b08124046_moe,b08124047,b08124047_moe,b08124048,b08124048_moe,b08124049,b08124049_moe
20,Hermosa,10998,736,1582,282,3131,500,2390,337,939,258,2956,428,0,29,6383,559,928,232,1592,326,1418,289,651,182,1794,308,0,29,1749,407,261,126,424,170,247,110,262,169,555,217,0,29,2089,373,246,112,805,248,541,157,26,42,471,172,0,29,349,144,55,57,138,87,113,76,0,29,43,48,0,29,176,102,66,63,42,49,21,35,0,29,47,66,0,29,252,136,26,42,130,87,50,45,0,29,46,54,0,29
21,Avondale,21102,1049,4857,502,5606,720,4849,524,1960,391,3830,564,0,38,11418,845,2835,362,2413,447,2671,408,1308,311,2191,386,0,38,2524,497,440,180,645,238,386,166,356,201,697,260,0,38,5074,611,1021,215,1930,411,1339,280,115,84,669,263,0,38,744,215,110,86,280,134,229,128,11,41,114,86,0,38,583,173,125,76,243,122,57,64,56,61,102,83,0,38,759,227,326,131,95,74,167,99,114,89,57,72,0,38
22,Logan Square,40835,1263,17416,758,7014,666,9288,701,2113,374,4998,595,6,57,19722,969,8009,529,2896,427,4355,498,1412,294,3050,438,0,57,2915,436,1236,249,316,154,675,212,162,108,526,207,0,57,12587,791,5670,478,2562,377,3035,397,329,185,991,240,0,57,1623,285,509,152,614,195,348,125,5,57,141,91,6,57,1789,300,693,163,414,146,364,138,112,88,206,109,0,57,2199,308,1299,214,212,121,511,151,93,88,84,75,0,57
23,Humboldt Park,17799,1001,3149,415,4562,510,4591,511,1304,271,4193,583,0,51,9346,731,1812,302,2057,331,2251,368,790,202,2436,404,0,51,1874,430,249,113,433,169,549,198,149,102,494,216,0,51,4235,533,703,238,1327,305,1260,270,196,117,749,208,0,51,690,192,50,61,333,133,146,95,26,56,135,94,0,51,1093,293,152,90,208,117,264,123,121,91,348,187,0,51,561,154,183,97,204,99,121,82,22,57,31,64,0,51
24,West Town,52110,1306,28106,1009,7431,681,11898,745,1689,309,2961,383,25,73,23074,1015,12174,728,2637,364,5385,493,1046,233,1832,299,0,62,2745,379,1655,298,173,107,628,148,127,104,162,84,0,62,16533,911,9043,618,2872,470,3886,419,231,120,501,163,0,62,3458,452,1526,272,964,241,604,171,43,77,296,152,25,73,3015,383,1570,287,612,168,550,153,134,98,149,84,0,62,3285,386,2138,298,173,97,845,199,108,122,21,65,0,62
25,Austin,32636,1222,6943,586,8662,741,9829,709,1061,247,6141,575,0,61,19138,980,4584,488,4390,512,5294,528,627,189,4243,471,0,61,2394,445,639,174,523,186,727,255,164,125,341,157,0,61,8809,725,1343,284,2747,439,3440,449,102,82,1177,251,0,61,660,181,83,76,214,119,114,84,66,86,183,104,0,61,638,182,117,95,218,113,134,100,46,69,123,98,0,61,997,223,177,96,570,185,120,88,56,75,74,77,0,61
26,West Garfield Park,4809,497,960,209,1473,248,1224,224,184,77,968,227,0,35,2383,348,533,149,697,179,579,176,109,64,465,159,0,35,196,88,38,49,62,54,24,43,26,41,46,42,0,35,1717,295,330,121,547,151,492,135,49,50,299,124,0,35,110,69,0,35,16,36,55,59,0,35,39,56,0,35,266,124,37,65,63,55,47,69,0,35,119,77,0,35,137,66,22,43,88,55,27,43,0,35,0,35,0,35
27,East Garfield Park,5729,489,1604,239,1596,263,1605,276,198,91,726,167,0,38,3090,370,1013,191,679,194,943,198,168,84,287,111,0,38,187,84,53,47,54,56,55,50,0,38,25,48,0,38,1725,273,313,108,620,155,457,159,30,51,305,116,0,38,321,112,149,79,58,52,74,67,0,38,40,52,0,38,136,74,27,40,47,59,20,43,0,38,42,51,0,38,270,116,49,57,138,94,56,54,0,38,27,47,0,38
28,Near West Side,29921,1005,17874,820,3375,461,6750,545,507,158,1363,286,52,65,11653,706,6725,534,1230,236,2647,351,301,114,719,222,31,63,1926,341,1103,260,92,63,561,164,42,82,128,85,0,52,7683,624,4392,466,1192,250,1640,269,120,94,331,133,8,52,5952,599,4035,477,534,214,1304,249,11,52,68,69,0,52,1239,243,813,198,195,126,144,78,25,56,49,60,13,54,1468,277,806,195,132,87,454,162,8,50,68,69,0,52
29,North Lawndale,9084,655,1964,310,2702,386,2684,335,283,120,1451,290,0,43,4347,426,1221,225,919,205,1270,233,68,66,869,204,0,43,530,149,178,100,98,71,117,79,18,49,119,69,0,43,3213,417,303,135,1298,264,1087,221,169,102,356,134,0,43,286,121,83,85,125,76,59,68,0,43,19,46,0,43,390,131,60,62,135,91,118,71,2,43,75,68,0,43,318,122,119,90,127,77,33,53,26,53,13,46,0,43
30,South Lawndale,23905,1169,2369,346,5446,533,4378,492,2330,386,9365,817,17,54,11465,829,1290,254,2063,327,2087,322,1072,260,4936,580,17,54,5933,662,282,112,1219,294,588,217,780,226,3064,495,0,48,3758,502,410,150,1096,236,1045,234,294,144,913,235,0,48,1597,278,270,121,639,180,414,150,108,91,166,96,0,48,505,160,47,63,152,94,78,67,35,66,193,106,0,48,647,192,70,61,277,126,166,116,41,58,93,95,0,48
31,Lower West Side,16850,924,3967,491,3769,490,3455,420,1500,286,4159,504,0,42,6956,553,2007,320,1166,222,1242,245,781,212,1760,270,0,42,2665,473,410,143,647,261,360,134,456,181,792,228,0,42,4730,600,1038,246,1342,262,1139,258,151,90,1060,358,0,42,1360,338,193,92,371,135,420,178,41,56,335,139,0,42,721,175,220,96,174,101,86,63,49,55,192,99,0,42,418,146,99,85,69,61,208,107,22,47,20,51,0,42
32,Loop,16434,1035,11650,913,902,261,3335,478,162,101,379,201,6,26,4245,574,3047,479,320,177,788,291,47,52,43,48,0,30,447,187,349,170,0,30,75,50,0,30,23,38,0,30,3395,603,2251,479,213,110,734,262,50,64,147,114,0,30,6694,808,4899,726,273,134,1376,313,65,69,81,76,0,30,809,325,616,302,47,63,73,87,0,30,70,95,3,26,844,247,488,177,49,49,289,139,0,30,15,36,3,26
33,Near South Side,12833,921,8167,723,1142,282,2919,601,146,90,456,184,3,22,5514,618,3628,507,472,187,1050,274,45,48,316,145,3,22,988,411,597,236,134,101,247,198,0,24,10,26,0,24,3811,521,2446,440,183,106,1039,370,101,79,42,44,0,24,912,255,649,208,131,101,125,93,0,24,7,19,0,24,653,234,428,199,119,105,66,56,0,24,40,65,0,24,955,257,419,140,103,89,392,187,0,24,41,59,0,24
34,Armour Square,5697,561,1460,310,1897,306,1343,299,283,151,714,228,0,27,1793,411,470,132,345,121,555,244,70,44,353,175,0,27,1215,300,220,159,627,205,237,109,12,30,119,64,0,27,1567,352,452,152,541,193,405,155,87,95,82,58,0,27,629,189,150,68,231,117,94,63,43,54,111,69,0,27,88,53,24,26,47,43,17,34,0,27,0,27,0,27,405,160,144,96,106,65,35,51,71,95,49,43,0,27
35,Douglas,7582,524,3631,362,1212,244,1971,272,162,87,606,189,0,35,3401,342,1764,248,534,168,647,162,64,57,392,135,0,35,655,207,358,147,150,99,142,73,0,35,5,35,0,35,2098,279,831,164,318,124,800,178,65,57,84,54,0,35,1041,272,474,158,153,84,256,99,33,54,125,115,0,35,64,48,16,35,13,35,35,47,0,35,0,35,0,35,323,116,188,91,44,52,91,63,0,35,0,35,0,35
36,Oakland,2070,308,639,167,466,138,713,217,63,42,189,88,0,19,943,194,326,105,143,61,290,98,56,41,128,73,0,19,117,66,48,37,0,19,53,50,0,19,16,29,0,19,821,222,129,70,307,124,341,182,7,20,37,38,0,19,48,43,16,30,16,29,8,20,0,19,8,20,0,19,27,24,24,25,0,19,3,17,0,19,0,19,0,19,114,81,96,79,0,19,18,27,0,19,0,19,0,19
37,Fuller Park,710,163,144,56,219,114,184,63,16,21,147,91,0,16,264,96,86,50,45,47,74,49,4,13,55,37,0,16,61,36,37,28,6,15,9,18,0,16,9,19,0,16,250,100,18,19,107,77,74,43,1,11,50,60,0,16,52,32,3,12,49,32,0,16,0,16,0,16,0,16,21,24,0,16,0,16,10,19,11,22,0,16,0,16,62,45,0,16,12,16,17,23,0,16,33,37,0,16
38,Grand Boulevard,8295,541,3157,359,2247,341,2100,309,226,102,565,168,0,43,4470,411,2195,300,898,200,951,210,142,82,284,116,0,43,523,159,238,100,108,73,93,64,29,54,55,65,0,43,2746,390,552,145,1104,271,897,200,50,56,143,86,0,43,259,107,54,62,87,70,84,64,5,42,29,61,0,43,95,73,44,67,34,51,8,43,0,43,9,43,0,43,202,90,74,61,16,44,67,56,0,43,45,66,0,43
39,Kenwood,7315,491,4233,454,1140,250,1465,219,115,78,362,106,0,31,2982,327,1852,288,297,111,563,142,81,70,189,78,0,31,474,177,366,167,33,35,75,52,0,31,0,31,0,31,2778,368,1419,279,546,166,647,161,33,45,133,71,0,31,497,178,239,102,160,117,97,88,1,27,0,31,0,31,196,91,139,81,37,49,20,33,0,31,0,31,0,31,388,132,218,110,67,57,63,56,0,31,40,54,0,31
40,Washington Park,3178,304,806,164,951,164,814,170,178,104,429,120,0,27,1422,225,423,126,294,101,338,103,115,92,252,93,0,27,251,84,61,38,112,58,46,40,24,36,8,29,0,27,1366,218,311,107,486,128,366,112,39,45,164,84,0,27,72,48,11,31,29,36,29,39,0,27,3,26,0,27,24,39,0,27,24,39,0,27,0,27,0,27,0,27,43,44,0,27,6,24,35,46,0,27,2,25,0,27
41,Hyde Park,13175,630,8759,494,1376,251,2436,340,195,103,409,152,0,38,3493,374,2382,310,268,106,595,169,84,72,164,90,0,38,669,196,460,170,36,39,137,96,17,45,19,41,0,38,3757,390,2317,307,456,153,862,193,27,47,95,67,0,38,3628,393,2380,275,437,135,656,179,61,65,94,106,0,38,880,172,671,151,72,64,100,71,0,38,37,47,0,38,748,145,549,120,107,69,86,49,6,38,0,38,0,38
42,Woodlawn,8513,602,3193,352,2235,350,1863,275,511,182,683,172,28,46,3672,397,1598,290,764,191,656,140,294,156,346,127,14,41,824,219,307,121,136,91,239,114,80,72,62,54,0,36,2682,336,711,170,858,212,807,191,101,64,191,82,14,42,804,208,348,105,306,165,70,53,26,53,54,63,0,36,160,88,60,54,35,44,65,64,0,36,0,36,0,36,371,143,169,109,136,76,26,44,10,38,30,55,0,36
43,South Shore,18064,955,5774,527,5289,621,4449,473,642,225,1910,340,0,44,8666,700,3285,424,1974,370,1904,342,495,210,1008,249,0,44,1312,295,550,183,340,137,291,134,8,44,123,102,0,44,6572,625,1565,287,2350,402,2065,339,88,77,504,176,0,44,404,162,102,79,161,115,45,57,18,52,78,89,0,44,496,230,102,95,119,157,78,69,0,44,197,138,0,44,614,232,170,93,345,196,66,75,33,62,0,44,0,44
44,Chatham,10964,731,3451,456,2690,415,3185,428,463,167,1175,273,0,37,5635,523,2121,337,1221,258,1213,264,259,120,821,229,0,37,721,202,194,81,166,108,299,127,10,39,52,53,0,37,3950,528,952,270,991,253,1580,327,149,105,278,135,0,37,176,94,12,38,83,62,52,66,29,53,0,37,0,37,43,47,10,38,15,42,12,40,0,37,6,37,0,37,439,155,162,100,214,117,29,47,16,45,18,37,0,37
45,Avalon Park,3703,431,1282,269,790,204,948,207,242,115,441,168,0,19,2118,349,862,226,343,128,487,163,134,75,292,105,0,19,511,236,198,105,68,99,191,110,45,54,9,22,0,19,836,217,136,68,260,119,270,127,30,35,140,111,0,19,35,55,34,55,1,11,0,19,0,19,0,19,0,19,44,55,0,19,44,55,0,19,0,19,0,19,0,19,159,95,52,53,74,65,0,19,33,51,0,19,0,19
46,South Chicago,9278,704,1803,304,2686,409,2391,362,1012,245,1386,269,0,37,4698,547,1105,248,1223,291,1028,224,559,193,783,209,0,37,1076,235,148,80,217,111,347,161,144,87,220,101,0,37,2623,377,410,148,866,212,891,210,178,111,278,111,0,37,276,109,36,39,138,83,64,62,16,39,22,47,0,37,162,88,39,48,11,39,42,49,0,37,70,73,0,37,443,174,65,77,231,114,19,41,115,116,13,37,0,37
47,Burnside,1153,193,318,135,375,152,278,100,40,36,142,80,0,11,658,195,251,122,178,93,121,62,31,34,77,67,0,11,77,60,37,42,8,14,0,11,9,15,23,37,0,11,386,144,30,31,189,107,125,64,0,11,42,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,32,50,0,11,0,11,32,50,0,11,0,11,0,11
48,Calumet Heights,4896,449,1947,282,943,227,1288,309,200,106,518,211,0,27,3077,407,1317,247,635,197,616,234,157,100,352,164,0,27,356,157,153,88,72,62,96,98,12,31,23,36,0,27,1176,242,323,109,236,115,482,166,31,41,104,101,0,27,42,43,14,30,0,27,13,32,0,27,15,34,0,27,31,35,0,27,0,27,7,27,0,27,24,33,0,27,214,122,140,102,0,27,74,72,0,27,0,27,0,27
49,Roseland,13953,791,3643,417,3685,419,3763,392,899,259,1932,320,31,64,8168,631,2455,358,1690,268,2079,301,525,190,1419,282,0,41,1299,304,388,138,285,144,289,116,120,111,186,127,31,64,3651,437,637,161,1278,277,1235,266,234,142,267,105,0,41,340,126,79,73,149,88,74,64,0,41,38,53,0,41,82,65,28,44,25,46,29,51,0,41,0,41,0,41,413,135,56,65,258,111,57,56,20,50,22,53,0,41
50,Pullman,2718,262,890,175,557,144,795,206,131,89,345,120,0,19,1495,211,490,114,289,107,412,158,43,39,261,99,0,19,284,117,83,67,82,60,91,66,0,19,28,33,0,19,807,199,276,131,147,78,292,138,49,66,43,44,0,19,85,49,19,25,39,40,0,19,14,25,13,25,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,47,46,22,29,0,19,0,19,25,41,0,19,0,19
51,South Deering,5393,480,1267,247,1322,236,1388,288,254,117,1162,271,0,25,3212,390,776,209,712,181,768,198,205,106,751,236,0,25,827,234,179,119,200,150,154,91,19,39,275,127,0,25,1061,225,266,119,339,137,374,144,4,24,78,61,0,25,63,62,31,42,0,25,32,45,0,25,0,25,0,25,25,34,0,25,0,25,7,22,0,25,18,36,0,25,205,114,15,26,71,58,53,82,26,45,40,50,0,25
52,East Side,8693,669,1770,285,1912,314,1936,353,1248,264,1827,357,0,29,5402,499,1149,204,1061,272,1180,230,821,207,1191,239,0,29,1822,420,276,145,335,127,419,222,271,131,521,222,0,29,850,209,185,93,261,114,241,112,81,84,82,73,0,29,349,142,143,88,96,74,58,57,32,43,20,41,0,29,7,27,0,29,7,27,0,29,0,29,0,29,0,29,263,142,17,33,152,111,38,48,43,69,13,33,0,29
53,West Pullman,9717,763,2380,411,2668,385,2680,408,548,197,1441,300,0,39,5473,571,1441,312,1255,247,1441,308,385,169,951,240,0,39,1045,235,316,119,220,95,268,130,50,52,191,100,0,39,2551,424,493,178,795,220,903,239,98,100,262,129,0,39,259,152,42,49,161,137,56,61,0,39,0,39,0,39,21,41,9,40,12,40,0,39,0,39,0,39,0,39,368,170,79,63,225,148,12,41,15,44,37,54,0,39
54,Riverdale,1406,226,120,70,550,154,507,192,96,71,133,87,0,16,592,181,39,38,281,130,171,132,43,40,58,34,0,16,107,70,14,17,41,59,24,29,0,16,28,43,0,16,497,174,8,17,149,84,293,156,0,16,47,57,0,16,131,82,40,45,19,33,19,34,53,54,0,16,0,16,6,14,0,16,6,14,0,16,0,16,0,16,0,16,73,73,19,32,54,63,0,16,0,16,0,16,0,16
55,Hegewisch,3812,441,1007,281,822,221,873,255,537,187,573,186,0,19,2644,327,809,237,560,159,484,170,331,133,460,180,0,19,449,158,109,100,21,24,132,70,142,109,45,37,0,19,555,235,88,93,120,113,247,133,48,78,52,51,0,19,39,36,1,12,12,26,10,20,0,19,16,27,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,125,123,0,19,109,121,0,19,16,27,0,19,0,19
56,Garfield Ridge,15117,699,3822,426,3312,373,3852,405,1590,250,2541,401,0,42,11050,616,2678,377,2434,323,2746,368,1183,226,2009,356,0,42,1405,299,251,99,328,149,207,85,247,111,372,142,0,42,2027,322,731,197,377,131,725,196,130,74,64,50,0,42,426,173,33,45,147,96,137,94,14,41,95,73,0,42,63,57,30,52,18,49,8,41,7,42,0,42,0,42,146,72,99,60,8,42,29,52,9,41,1,40,0,42
57,Archer Heights,5332,402,686,171,1237,247,1241,220,852,175,1316,199,0,27,3165,345,430,131,569,166,762,167,496,122,908,167,0,27,854,183,78,53,160,69,170,84,215,112,231,98,0,27,846,205,136,84,325,132,187,96,77,54,121,83,0,27,328,126,24,26,131,76,122,81,26,47,25,34,0,27,32,42,0,27,32,42,0,27,0,27,0,27,0,27,107,86,18,31,20,38,0,27,38,48,31,42,0,27
58,Brighton Park,17222,924,2044,314,4530,504,3512,420,1918,289,5203,573,15,47,10146,718,1210,235,2202,344,1884,291,1317,240,3533,471,0,43,2777,448,328,126,671,193,498,169,370,144,895,265,15,47,3014,434,382,153,1188,289,801,194,98,80,545,178,0,43,797,201,60,57,278,146,231,91,87,79,141,81,0,43,195,107,45,59,111,88,24,54,0,43,15,47,0,43,293,124,19,47,80,63,74,78,46,65,74,70,0,43
