area_id,area_name,b09020001,b09020001_moe,b09020002,b09020002_moe,b09020003,b09020003_moe,b09020004,b09020004_moe,b09020005,b09020005_moe,b09020006,b09020006_moe,b09020007,b09020007_moe,b09020008,b09020008_moe,b09020009,b09020009_moe,b09020010,b09020010_moe,b09020011,b09020011_moe,b09020012,b09020012_moe,b09020013,b09020013_moe,b09020014,b09020014_moe,b09020015,b09020015_moe,b09020016,b09020016_moe,b09020017,b09020017_moe,b09020018,b09020018_moe,b09020019,b09020019_moe,b09020020,b09020020_moe,b09020021,b09020021_moe
16,Irving Park,4811,460,4573,444,3306,424,1657,244,1038,204,619,155,749,154,395,148,95,100,372,178,38,63,1267,216,1218,206,440,123,396,113,44,57,778,168,762,166,16,47,49,66,238,109
17,Dunning,6364,355,6351,356,4506,366,2113,221,1222,182,891,165,1266,158,702,181,145,93,265,114,15,45,1845,226,1769,215,438,117,375,109,63,51,1331,189,1300,187,31,45,76,57,13,35
18,Montclare,1766,280,1685,271,1119,257,430,135,244,106,186,89,344,110,216,122,57,52,57,55,15,28,566,129,566,129,247,92,239,91,8,20,319,102,319,102,0,23,0,23,81,58
19,Belmont Cragin,5809,494,5714,491,4147,463,1885,257,1267,221,618,156,934,180,690,191,229,112,304,131,105,79,1567,252,1489,235,427,142,343,124,84,79,1062,197,1040,195,22,53,78,78,95,68
20,Hermosa,1865,325,1857,325,1442,310,561,168,358,136,203,89,261,102,474,181,50,45,78,61,18,39,415,126,415,126,153,80,153,80,0,29,262,96,262,96,0,29,0,29,8,32
21,Avondale,3232,425,3211,425,2280,396,942,183,629,146,313,114,537,135,520,244,64,72,173,125,44,53,931,202,888,195,180,84,152,80,28,48,708,178,682,178,26,41,43,47,21,40
22,Logan Square,4742,451,4542,444,3047,407,1329,219,748,169,581,153,768,176,607,213,49,79,235,112,59,80,1495,229,1375,213,494,144,407,131,87,83,881,175,868,174,13,57,120,97,200,97
23,Humboldt Park,4250,414,4203,413,2964,388,1598,233,757,167,841,190,742,168,410,143,24,61,127,96,63,71,1239,222,1134,204,532,146,476,142,56,68,602,168,583,165,19,47,105,87,47,48
24,West Town,5165,455,4938,447,2840,383,1539,246,793,183,746,172,729,158,366,126,18,61,93,86,95,91,2098,280,1999,270,733,189,700,187,33,64,1266,212,1222,210,44,64,99,85,227,130
25,Austin,10785,573,10344,554,7589,546,3875,320,1403,201,2472,291,1508,215,1043,253,100,90,850,232,213,115,2755,326,2646,316,951,199,886,195,65,70,1695,260,1653,259,42,65,109,82,441,156
26,West Garfield Park,1673,227,1655,225,1095,201,657,134,240,83,417,110,202,72,135,80,0,35,83,71,18,43,560,134,537,128,254,88,254,88,0,35,283,89,265,88,18,37,23,43,18,45
27,East Garfield Park,1769,214,1656,190,916,172,498,102,157,66,341,91,159,67,115,73,0,38,78,68,66,74,740,138,702,132,244,88,231,87,13,39,458,106,458,106,0,38,38,44,113,93
28,Near West Side,3565,326,3393,307,1296,254,638,150,346,108,292,101,234,88,274,149,31,57,119,82,0,52,2097,227,2022,219,929,186,881,181,48,60,1093,156,1077,155,16,52,75,72,172,104
29,North Lawndale,3046,331,2986,327,1862,284,1068,174,397,115,671,136,264,92,227,108,19,50,231,92,53,67,1124,184,1022,169,265,91,206,83,59,53,757,156,719,151,38,52,102,77,60,69
30,South Lawndale,3956,439,3684,420,2731,390,1248,209,833,174,415,125,660,157,406,160,131,113,254,124,32,52,953,186,908,169,360,119,302,108,58,69,548,140,539,139,9,49,45,62,272,126
31,Lower West Side,2692,361,2671,358,1903,312,999,189,548,153,451,120,507,140,214,100,93,79,66,58,24,47,768,172,768,172,381,132,351,128,30,50,387,117,373,116,14,45,0,42,21,47
32,Loop,2026,275,2017,275,1144,265,577,144,496,137,81,51,492,127,65,85,0,30,10,33,0,30,873,208,861,207,275,121,275,121,0,30,586,177,586,177,0,30,12,34,9,27
33,Near South Side,1859,329,1723,316,541,189,280,101,195,94,85,48,169,81,92,121,0,24,0,24,0,24,1182,284,1175,284,270,182,254,181,16,23,905,240,905,240,0,24,7,24,136,72
34,Armour Square,2891,345,2890,345,1788,348,808,179,499,129,309,153,633,143,203,113,13,31,81,94,50,81,1102,173,1079,168,294,101,294,101,0,27,785,156,742,148,43,57,23,41,1,25
35,Douglas,2808,252,2395,220,831,193,498,122,248,95,250,82,153,69,134,89,6,34,13,39,27,44,1564,177,1539,174,528,120,519,118,9,36,1011,154,983,153,28,47,25,42,413,128
36,Oakland,677,130,677,130,339,121,185,75,39,34,146,71,69,45,36,38,19,35,30,48,0,19,338,100,338,100,184,78,184,78,0,19,154,69,154,69,0,19,0,19,0,19
37,Fuller Park,471,99,471,99,172,64,124,51,51,34,73,37,25,19,18,25,0,16,5,13,0,16,299,75,299,75,172,55,153,49,19,29,127,53,117,51,10,19,0,16,0,16
38,Grand Boulevard,2911,248,2808,241,884,190,563,138,124,75,439,120,95,70,166,85,9,46,40,59,11,45,1924,179,1866,173,823,146,808,145,15,43,1043,151,1000,150,43,48,58,55,103,60
39,Kenwood,2745,284,2588,275,1316,276,677,152,388,97,289,115,322,108,145,82,0,31,146,96,26,36,1272,199,1272,199,422,132,407,131,15,33,850,171,850,171,0,31,0,31,157,84
40,Washington Park,1002,184,1002,184,469,137,302,93,110,61,192,78,76,49,48,50,15,39,19,31,9,28,533,132,512,131,295,112,286,111,9,29,217,82,206,78,11,32,21,32,0,27
41,Hyde Park,3400,282,3239,275,1541,212,736,120,451,100,285,87,504,93,209,122,31,47,47,59,14,42,1698,226,1560,201,477,138,477,138,0,38,1083,190,1037,189,46,53,138,103,161,66
42,Woodlawn,2824,292,2752,290,1210,248,636,139,246,97,390,106,195,85,178,104,0,36,164,125,37,56,1542,210,1427,179,571,139,557,138,14,42,856,140,812,136,44,59,115,103,72,48
43,South Shore,5821,442,5559,430,2442,335,1376,214,595,140,781,166,453,125,233,107,111,79,260,114,9,45,3117,333,3019,313,1053,204,1022,198,31,60,1966,274,1917,270,49,64,98,81,262,97
44,Chatham,5113,383,5109,382,2974,359,1790,229,584,144,1206,192,683,147,218,114,38,49,220,129,25,44,2135,293,2026,279,492,163,411,155,81,67,1534,246,1526,246,8,37,109,78,4,34
45,Avalon Park,1867,191,1865,191,1255,190,646,117,247,86,399,108,337,89,125,73,17,30,130,86,0,19,610,128,568,126,128,63,116,59,12,24,440,117,419,118,21,23,42,40,2,12
46,South Chicago,3818,340,3804,340,2440,332,1413,220,668,164,745,170,570,133,155,80,60,64,210,101,32,50,1364,225,1326,220,412,122,390,119,22,49,914,190,872,182,42,49,38,45,14,44
47,Burnside,450,70,450,70,242,65,129,45,72,43,57,43,57,33,43,39,0,11,13,23,0,11,208,67,208,67,38,28,38,28,0,11,170,58,170,58,0,11,0,11,0,11
48,Calumet Heights,3320,224,3320,224,2345,269,1257,163,549,153,708,146,666,135,291,157,8,28,43,42,80,54,975,182,934,170,290,123,277,121,13,32,644,143,619,141,25,33,41,41,0,27
49,Roseland,7700,384,7504,375,5286,403,3044,253,1256,173,1788,226,1199,166,511,180,0,41,442,154,90,70,2218,278,2078,256,671,175,546,148,125,97,1407,212,1325,208,82,57,140,75,196,99
50,Pullman,1099,148,1099,148,779,170,509,108,158,65,351,95,155,64,68,64,12,25,35,42,0,19,320,94,320,94,61,34,61,34,0,19,259,85,259,85,0,19,0,19,0,19
51,South Deering,2014,239,2011,239,1487,235,867,152,386,116,481,134,440,100,84,60,20,37,76,57,0,25,524,128,503,121,115,61,91,51,24,33,388,107,379,106,9,26,21,33,3,20
52,East Side,2495,311,2492,311,2012,307,1007,163,660,142,347,91,561,128,157,77,146,110,141,84,0,29,480,109,468,104,104,50,104,50,0,29,364,91,355,89,9,31,12,33,3,25
53,West Pullman,4022,330,3996,327,3045,333,1881,222,891,164,990,192,634,124,286,133,0,39,184,76,60,67,951,176,926,176,300,107,300,107,0,39,626,155,611,154,15,40,25,36,26,55
54,Riverdale,507,105,507,105,288,98,121,57,75,49,46,32,51,33,99,86,0,16,0,16,17,30,219,104,219,104,28,47,28,47,0,16,191,94,191,94,0,16,0,16,0,16
55,Hegewisch,1425,275,1423,275,875,280,447,132,347,127,100,59,348,150,10,26,0,19,70,73,0,19,548,151,527,141,157,84,157,84,0,19,370,133,338,129,32,38,21,35,2,11
56,Garfield Ridge,5083,344,4999,335,3622,320,1676,174,1034,159,642,130,1156,157,417,141,141,124,232,100,0,42,1377,190,1356,187,419,112,405,111,14,42,937,164,929,164,8,42,21,46,84,95
57,Archer Heights,1235,197,1232,197,908,189,383,106,247,89,136,62,169,55,235,109,71,60,50,41,0,27,324,86,320,86,71,38,42,28,29,35,249,76,249,76,0,27,4,26,3,16
58,Brighton Park,2779,322,2747,320,2102,312,847,168,346,97,501,141,381,116,487,163,136,93,220,100,31,47,645,153,560,125,140,64,120,59,20,45,420,109,388,105,32,47,85,85,32,45
59,McKinley Park,1279,178,1276,178,967,170,420,97,264,84,156,58,246,71,236,109,13,29,39,38,13,30,309,91,288,82,108,57,90,52,18,28,180,67,174,65,6,24,21,32,3,23
60,Bridgeport,3258,377,3249,377,2280,364,927,166,603,138,324,99,570,128,588,193,46,48,134,80,15,39,969,164,934,156,319,96,319,96,0,37,615,129,615,129,0,37,35,54,9,35
61,New City,2547,298,2498,294,1785,273,981,159,559,129,422,110,386,103,258,133,7,47,87,67,66,69,713,136,647,127,222,84,201,81,21,49,425,107,416,106,9,47,66,71,49,67
62,West Elsdon,1732,241,1726,240,1382,235,426,97,293,86,133,48,330,77,429,156,95,77,83,55,19,28,344,83,321,80,108,52,102,52,6,27,213,61,213,61,0,27,23,33,6,18
63,Gage Park,2231,283,2225,283,1557,268,549,135,347,106,202,94,208,83,363,152,199,123,159,93,79,65,668,138,631,133,240,84,218,81,22,42,391,110,370,106,21,42,37,41,6,29
64,Clearing,2996,275,2994,275,1961,280,1025,167,604,139,421,127,647,128,189,93,32,51,50,47,18,43,1033,220,889,171,185,79,152,67,33,54,704,158,694,157,10,33,144,154,2,25
65,West Lawn,2768,328,2758,328,1906,320,872,170,595,144,277,103,429,120,363,191,74,59,138,98,30,45,852,171,844,169,229,98,229,98,0,34,615,142,607,142,8,34,8,34,10,34
66,Chicago Lawn,3551,365,3503,362,2629,329,1392,223,741,161,651,154,517,118,301,129,100,76,213,108,106,85,874,179,819,175,262,103,254,103,8,48,557,142,548,141,9,47,55,59,48,59
67,West Englewood,4350,321,4342,320,3258,300,1886,188,754,137,1132,151,730,129,269,107,12,51,256,99,105,75,1084,175,1072,174,344,115,304,103,40,72,728,136,724,135,4,48,12,50,8,45
68,Englewood,3449,336,3425,335,2047,296,1306,180,379,114,927,163,353,111,115,79,13,40,208,121,52,76,1378,203,1314,197,483,151,455,150,28,38,831,151,800,149,31,38,64,55,24,35
69,Greater Grand Crossing,4317,322,4091,310,2425,297,1414,189,433,117,981,165,353,105,194,85,0,38,342,159,122,89,1666,243,1592,227,500,140,451,133,49,52,1092,189,1074,188,18,41,74,66,226,106
70,Ashburn,4202,293,4022,258,3061,299,1500,194,855,158,645,165,701,132,454,177,134,89,234,136,38,67,961,179,951,177,369,121,369,121,0,41,582,144,549,141,33,42,10,41,180,126
71,Auburn Gresham,7393,453,7389,454,5271,454,3176,304,1260,202,1916,263,1182,183,574,191,28,53,311,120,0,46,2118,274,2042,263,491,132,449,126,42,57,1551,232,1537,232,14,46,76,92,4,42
72,Beverly,2771,229,2769,229,1927,232,1040,134,673,99,367,105,643,112,164,94,6,29,74,59,0,29,842,150,832,149,308,96,287,95,21,29,524,122,524,122,0,29,10,31,2,25
73,Washington Heights,5404,309,5258,302,3821,346,2178,215,859,156,1319,212,932,150,281,122,29,42,290,131,111,100,1437,222,1401,216,267,95,218,87,49,48,1134,200,1122,199,12,34,36,44,146,77
74,Mount Greenwood,2146,222,2131,218,1505,235,693,113,469,100,224,83,502,138,85,62,61,63,164,128,0,25,626,132,604,126,156,70,156,70,0,25,448,109,427,106,21,29,22,31,15,28
75,Morgan Park,3704,293,3435,237,2152,250,1149,152,543,104,606,148,684,123,160,100,75,68,48,45,36,43,1283,223,1155,189,365,137,310,120,55,59,790,143,759,137,31,45,128,90,269,168
76,O'Hare,1594,362,1594,362,1097,369,512,192,270,110,242,167,330,182,139,112,0,38,116,101,0,38,497,167,497,167,283,139,283,139,0,38,214,100,202,99,12,42,0,38,0,38
77,Edgewater,6610,477,6334,468,2652,394,1217,207,824,168,393,136,887,176,267,131,43,85,238,115,0,48,3682,346,3553,338,1085,244,1019,239,66,65,2468,304,2423,305,45,61,129,82,276,85
