area_id,area_name,b25088001,b25088001_moe,b25088002,b25088002_moe,b25088003,b25088003_moe
1,Rogers Park,20443,1467,23632,2116,8041,1572
2,West Ridge,21074,1012,27697,1286,8953,646
3,Uptown,15908,730,17547,705,5585,771
4,Lincoln Square,22977,1256,26285,1272,7584,781
5,North Center,31459,1472,35316,1838,9321,666
6,Lake View,52803,1828,58088,1992,17257,1552
7,Lincoln Park,6200,765,7373,778,2642,569
8,Near North Side,8777,774,10398,730,3360,410
9,Edison Park,4656,500,6328,443,1939,152
10,Norwood Park,9763,918,15058,558,4206,137
11,Jefferson Park,9261,663,12773,770,3676,181
12,Forest Glen,8188,591,10612,487,3132,218
13,North Park,7154,623,8674,591,2777,229
14,Albany Park,19723,1086,22359,987,7367,1700
15,Portage Park,23848,1488,29710,967,8241,575
16,Irving Park,28340,1306,32708,1344,10020,616
17,Dunning,15342,880,21084,622,6445,183
18,Montclare,3521,374,4285,193,1187,172
19,Belmont Cragin,27951,1253,31733,1133,9275,992
20,Hermosa,11422,921,12822,807,3096,677
21,Avondale,18434,2165,22338,1092,6741,720
22,Logan Square,50456,1982,56569,1686,17338,1287
23,Humboldt Park,21859,1049,24536,1210,7733,1077
24,West Town,58774,2364,66386,1898,18126,1635
25,Austin,31834,2137,39407,1501,13225,1077
26,West Garfield Park,11054,1950,14537,1442,5915,721
27,East Garfield Park,15146,1670,17980,1894,6006,625
28,Near West Side,25017,1757,26974,1710,7842,1156
29,North Lawndale,19544,2555,23473,2261,6860,699
30,South Lawndale,21486,2450,29345,2586,8908,689
31,Lower West Side,16181,2775,23204,1923,6434,771
32,Loop,2134,148,2286,134,902,291
33,Near South Side,5170,275,5488,296,1684,633
34,Armour Square,4399,1054,7399,536,2178,185
35,Douglas,8673,1630,10822,1351,3466,1256
36,Oakland,2324,305,2517,297,421,145
37,Fuller Park,2278,564,2787,198,760,722
38,Grand Boulevard,14168,1451,15807,1157,4007,1205
39,Kenwood,7244,813,8160,674,3278,744
40,Washington Park,6169,1284,6992,855,2723,692
41,Hyde Park,15359,1620,18581,1727,6972,774
42,Woodlawn,11116,1063,14138,1910,4606,1256
43,South Shore,16676,1435,19434,1365,6810,1550
44,Chatham,11784,1450,16774,1637,5480,688
45,Avalon Park,2714,295,3400,212,928,58
46,South Chicago,9897,1047,12585,1648,4349,569
47,Burnside,1131,254,1508,342,524,126
48,Calumet Heights,6554,527,8002,340,2615,234
49,Roseland,16314,952,19938,821,7324,432
50,Pullman,3222,304,3951,328,1116,98
51,South Deering,3798,300,4608,326,1711,273
52,East Side,6301,447,8099,406,2730,555
53,West Pullman,9053,841,10995,483,3939,313
54,Riverdale,1016,473,2142,938,653,38
55,Hegewisch,2013,367,2776,150,766,41
56,Garfield Ridge,12649,990,17314,817,4558,361
57,Archer Heights,7605,617,8809,730,2519,227
58,Brighton Park,13829,957,16641,569,5172,385
59,McKinley Park,6765,621,8823,764,2616,246
60,Bridgeport,13890,1161,19844,1597,5808,335
61,New City,19019,1372,26141,2056,8461,551
62,West Elsdon,5593,913,7143,341,1949,122
63,Gage Park,11052,904,12737,899,4284,444
64,Clearing,9714,533,11981,495,3225,254
65,West Lawn,8608,405,9917,407,2894,209
66,Chicago Lawn,13583,753,15431,652,4887,509
67,West Englewood,17773,1278,23333,1809,8471,806
68,Englewood,10026,1130,14648,1460,5113,478
69,Greater Grand Crossing,12942,906,17099,1143,6193,634
70,Ashburn,11870,388,13346,400,3539,154
71,Auburn Gresham,16162,1198,20869,1054,7187,795
72,Beverly,12496,721,14988,548,4408,467
73,Washington Heights,8765,634,11007,522,3592,240
74,Mount Greenwood,6046,298,7083,183,2022,138
75,Morgan Park,7626,525,9370,466,3146,217
76,O'Hare,3439,389,4493,568,1529,94
77,Edgewater,18311,1691,23328,1648,8764,1078
