area_id,area_name,b25102001,b25102001_moe,b25102002,b25102002_moe,b25102003,b25102003_moe,b25102004,b25102004_moe,b25102005,b25102005_moe,b25102006,b25102006_moe,b25102007,b25102007_moe,b25102008,b25102008_moe,b25102009,b25102009_moe,b25102010,b25102010_moe,b25102011,b25102011_moe,b25102012,b25102012_moe,b25102013,b25102013_moe,b25102014,b25102014_moe,b25102015,b25102015_moe
1,Rogers Park,6995,461,5901,436,164,94,660,176,519,146,1616,264,2896,339,46,63,1094,214,72,58,175,91,102,68,253,114,446,142,46,54
2,West Ridge,12314,533,8193,513,309,130,783,179,515,145,1094,225,5338,450,154,114,4121,373,578,163,634,170,289,110,659,150,1923,294,38,59
3,Uptown,9490,491,7956,480,204,100,584,147,546,171,1409,257,5178,408,35,55,1534,237,121,79,140,78,146,85,469,163,616,151,42,59
4,Lincoln Square,7020,447,5577,432,71,79,177,78,200,89,787,186,4334,382,8,41,1443,221,64,53,333,125,64,51,167,83,805,166,10,40
5,North Center,7758,369,6338,354,27,49,92,77,43,48,260,88,5910,349,6,43,1420,209,19,42,96,59,47,52,60,46,1164,202,34,43
6,Lake View,19687,707,15973,688,166,93,603,173,624,180,2102,316,12425,628,53,76,3714,340,177,100,395,135,272,120,524,148,2309,275,37,70
7,Lincoln Park,14662,578,11336,548,31,62,226,112,378,202,873,211,9806,485,22,50,3326,314,42,59,118,78,164,99,291,127,2670,294,41,57
8,Near North Side,22765,857,15960,799,168,108,574,172,505,160,1691,289,12931,752,91,90,6805,542,229,121,293,114,411,159,735,206,5075,489,62,77
9,Edison Park,3676,182,2416,196,31,33,59,50,139,85,153,72,2024,189,10,25,1260,166,77,51,105,64,120,83,144,65,814,145,0,25
10,Norwood Park,11624,364,7131,382,152,95,236,113,216,110,602,163,5925,359,0,39,4493,352,202,88,529,127,354,131,528,133,2872,303,8,39
11,Jefferson Park,6535,336,4227,320,49,45,246,103,144,88,473,141,3301,294,14,32,2308,243,81,59,243,113,175,110,443,136,1366,208,0,29
12,Forest Glen,5964,202,3907,232,38,39,62,48,19,34,211,86,3577,227,0,29,2057,204,5,28,84,53,15,30,141,63,1812,202,0,29
13,North Park,3405,243,2461,243,44,54,84,61,44,39,297,98,1974,225,18,32,944,163,48,37,95,57,22,30,108,55,671,148,0,27
14,Albany Park,6138,382,4889,383,61,68,99,67,203,90,788,178,3689,348,49,60,1249,203,61,61,113,67,77,59,161,76,820,180,17,47
15,Portage Park,12675,479,8574,471,39,51,202,87,181,91,1164,221,6975,453,13,49,4101,350,193,84,617,155,209,108,921,168,2114,271,47,50
16,Irving Park,9760,457,7597,452,161,94,326,121,379,152,1020,216,5702,410,9,46,2163,262,112,61,362,109,102,54,397,144,1163,186,27,52
17,Dunning,11475,366,7462,386,88,50,339,111,208,117,1226,211,5592,370,9,41,4013,307,113,56,527,116,275,85,906,175,2170,267,22,42
18,Montclare,2630,230,1878,228,7,20,119,86,102,72,303,95,1347,196,0,23,752,159,46,76,131,74,50,37,165,84,360,116,0,23
19,Belmont Cragin,10475,514,8289,484,225,103,306,113,268,120,1732,267,5758,451,0,52,2186,275,115,77,345,123,174,85,544,129,970,194,38,54
20,Hermosa,3110,282,2520,263,25,38,93,61,176,79,419,132,1807,243,0,29,590,156,95,80,92,58,80,63,58,43,265,107,0,29
21,Avondale,5774,391,4413,369,50,49,151,80,136,78,474,145,3602,346,0,38,1361,204,32,45,123,70,107,75,279,92,805,168,15,41
22,Logan Square,11139,516,9101,475,138,84,205,98,260,111,965,193,7516,447,17,57,2038,268,108,79,187,79,124,93,224,90,1365,226,30,63
23,Humboldt Park,5910,422,4607,397,299,120,619,160,593,158,1129,219,1883,270,84,86,1303,213,166,70,368,124,116,71,283,115,286,116,84,75
24,West Town,14909,572,12417,549,176,103,186,99,186,92,821,167,10975,525,73,77,2492,296,286,103,228,104,140,78,217,96,1612,247,9,63
25,Austin,12818,537,9672,510,570,154,1565,248,1775,264,2294,296,3343,347,125,80,3146,355,448,154,582,145,458,147,741,196,852,205,65,71
26,West Garfield Park,1486,192,963,171,95,58,152,72,146,73,122,68,383,120,65,50,523,115,103,63,190,77,23,43,97,62,80,51,30,35
27,East Garfield Park,1857,223,1334,190,63,59,160,77,146,81,378,119,554,128,33,37,523,116,93,56,69,62,73,61,42,45,178,73,68,51
28,Near West Side,10251,474,8976,461,310,101,389,111,358,142,1116,207,6743,433,60,59,1275,204,85,79,84,83,32,54,127,72,927,178,20,50
29,North Lawndale,2612,263,1920,239,198,79,521,138,283,90,344,107,514,134,60,46,692,137,164,67,200,86,44,48,84,48,123,72,77,64
30,South Lawndale,5915,415,3885,372,86,67,672,163,685,179,1237,240,1174,238,31,51,2030,262,304,112,459,127,460,142,435,127,330,107,42,54
31,Lower West Side,3286,312,2156,272,16,47,123,68,93,55,628,163,1296,198,0,42,1130,189,140,71,291,93,125,75,205,90,315,104,54,51
32,Loop,6257,474,4805,456,87,79,101,66,180,117,888,239,3512,414,37,35,1452,272,17,36,92,85,48,55,187,89,1108,257,0,30
33,Near South Side,5711,452,5057,483,19,30,165,110,54,41,534,176,4207,456,78,50,654,213,0,24,42,69,9,26,51,58,552,206,0,24
34,Armour Square,1884,236,978,218,84,83,41,56,114,97,150,77,589,157,0,27,906,184,38,36,216,89,68,51,287,128,265,91,32,34
35,Douglas,1875,186,1622,178,80,59,251,96,187,80,187,81,912,158,5,34,253,87,67,47,39,44,9,36,4,34,107,68,27,38
36,Oakland,612,125,517,120,22,27,6,20,7,20,102,65,377,107,3,16,95,61,0,19,49,42,30,42,0,19,16,29,0,19
37,Fuller Park,378,83,224,62,126,47,52,40,9,11,14,15,23,21,0,16,154,57,65,40,26,19,21,26,20,20,0,16,22,20
38,Grand Boulevard,2767,261,2260,249,22,47,232,101,107,62,596,145,1288,205,15,43,507,123,92,61,105,64,49,50,125,81,109,75,27,43
39,Kenwood,2855,256,2150,241,95,85,376,133,135,73,240,95,1281,182,23,36,705,149,90,61,190,91,41,48,60,61,244,79,80,51
40,Washington Park,833,147,634,135,40,34,99,61,45,32,181,76,250,87,19,39,199,82,39,47,20,33,2,25,83,46,45,52,10,24
41,Hyde Park,4669,300,3093,265,180,80,270,85,224,85,777,170,1610,201,32,48,1576,233,164,90,238,96,189,79,291,112,565,124,129,78
42,Woodlawn,2527,270,1976,250,103,68,374,134,327,124,565,140,585,149,22,41,551,126,126,62,96,51,86,58,81,61,162,80,0,36
43,South Shore,5185,387,3758,350,298,104,1107,235,424,142,807,204,1108,207,14,47,1427,226,273,95,427,131,129,72,260,118,277,109,61,56
44,Chatham,5195,340,3272,323,272,113,744,172,535,143,1004,237,651,159,66,59,1923,237,561,134,593,140,236,99,306,109,140,77,87,75
45,Avalon Park,2612,216,1918,213,136,79,448,139,315,115,726,174,242,96,51,47,694,144,154,62,220,80,170,72,89,74,61,59,0,19
46,South Chicago,4472,354,3068,336,259,97,1314,232,684,198,455,157,346,125,10,39,1404,232,447,145,518,149,163,79,158,76,44,44,74,49
47,Burnside,580,80,407,100,74,50,178,79,10,14,60,48,85,57,0,11,173,76,46,37,107,72,0,11,0,11,0,11,20,31
