area_id,area_name,c27007001,c27007001_moe,c27007002,c27007002_moe,c27007003,c27007003_moe,c27007004,c27007004_moe,c27007005,c27007005_moe,c27007006,c27007006_moe,c27007007,c27007007_moe,c27007008,c27007008_moe,c27007009,c27007009_moe,c27007010,c27007010_moe,c27007011,c27007011_moe,c27007012,c27007012_moe,c27007013,c27007013_moe,c27007014,c27007014_moe,c27007015,c27007015_moe,c27007016,c27007016_moe,c27007017,c27007017_moe,c27007018,c27007018_moe,c27007019,c27007019_moe,c27007020,c27007020_moe,c27007021,c27007021_moe
50,Pullman,7262,584,2915,341,832,205,511,178,321,149,1786,246,296,98,1490,236,297,84,92,52,205,66,4347,410,869,242,593,182,276,167,2676,236,692,141,1984,228,802,119,128,64,674,120
51,South Deering,16438,1030,7059,599,2046,382,1238,301,808,313,4329,458,755,195,3574,442,684,130,91,54,593,130,9379,803,2435,455,1332,306,1103,365,5614,480,1122,213,4492,469,1330,187,320,91,1010,195
52,East Side,23517,1386,11224,755,3554,501,2289,443,1265,302,6675,498,569,158,6106,496,995,165,117,59,878,156,12293,871,4021,568,2377,516,1644,328,6772,472,1208,282,5564,438,1500,217,179,77,1321,203
53,West Pullman,30810,1644,13937,956,4691,587,3103,481,1588,514,7610,643,1244,282,6366,597,1636,213,252,98,1384,202,16873,1020,4264,633,3126,587,1138,287,10223,698,3130,426,7093,585,2386,264,331,109,2055,254
54,Riverdale,6820,725,2574,436,1482,322,1159,302,323,224,928,211,300,131,628,208,164,84,45,46,119,77,4246,526,1525,291,1284,268,241,157,2378,322,1388,248,990,228,343,95,167,72,176,101
55,Hegewisch,10155,927,5234,594,1723,406,816,326,907,241,2961,424,185,116,2776,421,550,147,35,40,515,144,4921,494,1199,327,473,192,726,317,2847,341,547,228,2300,321,875,199,51,45,824,199
56,Garfield Ridge,33848,1075,16649,763,3902,432,1080,323,2822,360,10592,550,604,175,9988,564,2155,228,259,93,1896,220,17199,673,3949,389,889,273,3060,357,10402,503,981,219,9421,498,2848,234,440,119,2408,217
57,Archer Heights,13434,778,6590,465,1930,253,1215,215,715,180,4228,338,292,98,3936,331,432,114,26,28,406,110,6844,515,2106,352,1343,339,763,170,3935,315,650,165,3285,328,803,131,106,59,697,123
58,Brighton Park,44098,1805,22665,1145,7609,715,5298,578,2311,503,14073,757,1341,268,12732,737,983,178,225,90,758,163,21433,1029,6968,610,4909,532,2059,371,12695,659,2302,349,10393,651,1770,239,444,142,1326,210
59,McKinley Park,16434,925,8491,554,2562,393,1437,308,1125,318,5347,374,590,150,4757,378,582,114,58,38,524,111,7943,581,2012,327,1117,257,895,221,5234,404,979,194,4255,379,697,123,127,59,570,122
60,Bridgeport,32423,1332,16187,772,3332,430,1763,354,1569,263,11509,615,1002,199,10507,601,1346,210,347,120,999,183,16236,830,3567,451,2025,385,1542,303,10757,580,1645,278,9112,586,1912,233,468,140,1444,200
61,New City,42050,1893,21218,1258,7006,652,5180,594,1826,350,13061,943,1771,279,11290,913,1151,195,187,82,964,181,20832,1086,6818,640,5163,588,1655,296,12663,670,3578,417,9085,588,1351,197,255,82,1096,185
62,West Elsdon,18980,1098,9470,684,2795,438,1766,421,1029,258,5984,461,438,142,5546,430,691,143,75,46,616,139,9510,657,2636,436,1589,350,1047,287,5833,362,777,188,5056,353,1041,169,178,84,863,157
63,Gage Park,39492,1743,19992,1125,6475,580,4188,487,2287,466,12525,807,893,202,11632,804,992,193,131,81,861,172,19500,1034,6605,630,5057,646,1548,296,11656,651,2296,336,9360,628,1239,209,272,109,967,179
64,Clearing,22716,982,11119,697,3064,438,953,275,2111,410,6983,470,230,104,6753,470,1072,159,90,91,982,150,11597,628,2476,386,965,304,1511,307,7197,424,563,183,6634,420,1924,209,208,111,1716,189
65,West Lawn,32950,1269,17019,913,5444,584,2704,505,2740,452,10496,679,780,293,9716,636,1079,193,106,71,973,189,15931,750,4850,455,2156,441,2694,404,9392,541,1196,274,8196,556,1689,238,289,129,1400,217
66,Chicago Lawn,54793,2225,25277,1296,9103,791,6181,709,2922,485,14661,882,1840,349,12821,858,1513,215,189,93,1324,200,29516,1397,9597,867,7046,819,2551,412,17881,844,4620,520,13261,762,2038,269,537,157,1501,225
67,West Englewood,35288,1619,16378,946,5251,523,4151,492,1100,258,9494,714,1827,278,7667,644,1633,210,308,96,1325,190,18910,969,4774,534,3679,481,1095,257,11423,642,4407,451,7016,510,2713,232,759,132,1954,215
68,Englewood,28732,1514,12321,809,4234,517,3358,489,876,258,6895,603,1627,289,5268,527,1192,219,333,121,859,189,16411,1044,4548,557,3712,506,836,243,9623,657,4214,430,5409,489,2240,257,632,132,1608,243
69,Greater Grand Crossing,32491,1521,14214,884,4288,556,3274,498,1014,242,8488,663,1470,311,7018,574,1438,214,436,138,1002,177,18277,1006,4871,531,3342,493,1529,296,10748,651,3615,439,7133,567,2658,250,800,163,1858,207
70,Ashburn,42430,1613,20951,1026,6036,665,2500,470,3536,564,13084,702,788,258,12296,639,1831,229,166,86,1665,216,21479,971,5567,541,1972,383,3595,464,13695,646,1644,311,12051,621,2217,225,281,119,1936,217
71,Auburn Gresham,49600,1884,21053,1098,6406,649,4718,582,1688,333,12142,830,2473,395,9669,749,2505,272,443,113,2062,265,28547,1262,6974,695,4784,584,2190,416,16685,811,5242,511,11443,711,4888,340,930,181,3958,342
72,Beverly,21226,812,10155,535,2820,302,293,133,2527,289,6155,374,153,75,6002,371,1180,146,259,94,921,138,11071,550,3003,324,450,190,2553,294,6477,368,423,123,6054,342,1591,173,146,83,1445,172
73,Washington Heights,25828,1156,11536,821,3042,430,1679,353,1363,273,6689,613,890,240,5799,558,1805,215,335,131,1470,190,14292,714,2638,383,1447,329,1191,275,8199,552,1654,299,6545,491,3455,255,563,138,2892,246
74,Mount Greenwood,18467,761,9263,455,2518,280,48,40,2470,280,5898,336,136,63,5762,328,847,152,50,44,797,150,9204,543,2131,329,103,83,2028,324,5774,371,152,75,5622,372,1299,181,84,54,1215,176
75,Morgan Park,22372,1070,10330,726,2711,388,829,238,1882,340,6346,564,459,204,5887,514,1273,178,285,103,988,172,12042,700,2714,435,1084,331,1630,289,7106,410,1147,275,5959,387,2222,213,407,117,1815,210
76,O'Hare,13676,1093,7023,673,1305,423,873,420,432,161,4853,465,339,208,4514,463,865,238,44,72,821,236,6653,661,1254,408,619,366,635,209,4670,417,534,215,4136,404,729,198,55,58,674,197
77,Edgewater,54610,1706,27009,1145,3132,467,1360,344,1772,353,21343,987,1234,281,20109,982,2534,328,596,179,1938,292,27601,1173,3429,487,1161,296,2268,397,20348,951,1122,248,19226,945,3824,360,1003,190,2821,313
