area_id,area_name,b19070001,b19070001_moe
1,Rogers Park,22225700,5274628
2,West Ridge,29785900,7605049
3,Uptown,28088500,8104597
4,Lincoln Square,14341400,4160300
5,North Center,16572100,4667658
6,Lake View,37376400,6219406
7,Lincoln Park,38861600,8050045
8,Near North Side,59340700,13062276
9,Edison Park,8631100,3309610
10,Norwood Park,14994200,3502671
11,Jefferson Park,13247800,3640263
12,Forest Glen,10672800,3824288
13,North Park,10043000,3090413
14,Albany Park,16442000,4537389
15,Portage Park,26607700,5128063
16,Irving Park,20565100,4011364
17,Dunning,21131700,4200007
18,Montclare,6252700,2315145
19,Belmont Cragin,26768100,4591642
20,Hermosa,6733600,2115483
21,Avondale,13001300,4261082
22,Logan Square,41844000,8150861
23,Humboldt Park,25225900,5765963
24,West Town,32579900,5711467
25,Austin,49421300,7875234
26,West Garfield Park,8494100,2197077
27,East Garfield Park,6957300,2472419
28,Near West Side,16334200,3512343
29,North Lawndale,14162100,3721281
30,South Lawndale,17160200,3852990
31,Lower West Side,11805400,2317764
32,Loop,17962300,6117832
33,Near South Side,8943500,3757461
34,Armour Square,3796500,1510523
35,Douglas,15330500,4209466
36,Oakland,6187600,1928864
37,Fuller Park,1324400,689119
38,Grand Boulevard,15576900,3933044
39,Kenwood,19715600,6160399
40,Washington Park,6623500,2025644
41,Hyde Park,20729300,4465356
42,Woodlawn,15891700,3459918
43,South Shore,24470100,4408435
44,Chatham,22394700,5791526
45,Avalon Park,7760700,2709425
46,South Chicago,19245300,4314848
47,Burnside,833100,362601
48,Calumet Heights,13366300,4126350
49,Roseland,27869800,4718813
50,Pullman,2587500,872149
51,South Deering,7447200,2581597
52,East Side,10274000,2581865
53,West Pullman,20575800,4952145
54,Riverdale,4301500,2036657
55,Hegewisch,5606100,2349564
56,Garfield Ridge,19660600,4537399
57,Archer Heights,5511600,2041659
58,Brighton Park,12540200,2882820
59,McKinley Park,8571900,2296020
60,Bridgeport,15518700,3336178
61,New City,13876600,2449069
62,West Elsdon,4288300,1334022
63,Gage Park,11951300,2740813
64,Clearing,14335000,3378643
65,West Lawn,8604600,2721402
66,Chicago Lawn,15695000,3558074
67,West Englewood,15189500,2792008
68,Englewood,13150500,4314462
69,Greater Grand Crossing,12878800,2370092
70,Ashburn,15089000,4074187
71,Auburn Gresham,29330100,5293740
72,Beverly,12132200,3335627
73,Washington Heights,18317400,4014435
74,Mount Greenwood,9582600,3103185
75,Morgan Park,13078000,3567329
76,O'Hare,6131200,3322888
77,Edgewater,33730800,7439342
