area_id,area_name,b01003001,b01003001_moe
1,Rogers Park,57559,2198
2,West Ridge,73705,2596
3,Uptown,54995,1710
4,Lincoln Square,38622,1335
5,North Center,33418,1097
6,Lake View,96539,1732
7,Lincoln Park,64631,1722
8,Near North Side,80516,1818
9,Edison Park,11135,498
10,Norwood Park,37429,1230
11,Jefferson Park,26771,1244
12,Forest Glen,18542,646
13,North Park,18739,1008
14,Albany Park,53897,2062
15,Portage Park,63619,1847
16,Irving Park,56513,1956
17,Dunning,42115,1249
18,Montclare,12401,838
19,Belmont Cragin,77885,2548
20,Hermosa,25068,1269
21,Avondale,41542,1885
22,Logan Square,73786,1997
23,Humboldt Park,54351,2209
24,West Town,84087,2008
25,Austin,98162,2739
26,West Garfield Park,19377,1316
27,East Garfield Park,21316,1354
28,Near West Side,54151,1661
29,North Lawndale,36074,1850
30,South Lawndale,70557,2333
31,Lower West Side,36577,1700
32,Loop,26363,1430
33,Near South Side,20245,1153
34,Armour Square,13710,850
35,Douglas,19111,872
36,Oakland,6260,469
37,Fuller Park,2924,543
38,Grand Boulevard,23151,1181
39,Kenwood,18180,927
40,Washington Park,11146,835
41,Hyde Park,26541,1184
42,Woodlawn,24445,1271
43,South Shore,47526,2018
44,Chatham,33244,1627
45,Avalon Park,9617,760
46,South Chicago,29458,1592
47,Burnside,3508,686
48,Calumet Heights,14382,814
49,Roseland,45285,1660
50,Pullman,7262,584
51,South Deering,16445,1030
52,East Side,23517,1386
53,West Pullman,30810,1644
54,Riverdale,6820,725
55,Hegewisch,10168,928
56,Garfield Ridge,33940,1080
57,Archer Heights,13434,778
58,Brighton Park,44148,1807
59,McKinley Park,16434,925
60,Bridgeport,32430,1332
61,New City,42107,1897
62,West Elsdon,18980,1098
63,Gage Park,39492,1743
64,Clearing,22716,982
65,West Lawn,32950,1269
66,Chicago Lawn,54807,2224
67,West Englewood,35294,1620
68,Englewood,28824,1517
69,Greater Grand Crossing,32873,1529
70,Ashburn,42788,1596
71,Auburn Gresham,49634,1882
72,Beverly,21226,812
73,Washington Heights,26021,1161
74,Mount Greenwood,18475,761
75,Morgan Park,22681,1102
76,O'Hare,13687,1091
77,Edgewater,55333,1717
