area_id,area_name,b25015001,b25015001_moe,b25015002,b25015002_moe,b25015003,b25015003_moe,b25015004,b25015004_moe,b25015005,b25015005_moe,b25015006,b25015006_moe,b25015007,b25015007_moe,b25015008,b25015008_moe,b25015009,b25015009_moe,b25015010,b25015010_moe,b25015011,b25015011_moe,b25015012,b25015012_moe,b25015013,b25015013_moe,b25015014,b25015014_moe,b25015015,b25015015_moe,b25015016,b25015016_moe,b25015017,b25015017_moe,b25015018,b25015018_moe,b25015019,b25015019_moe,b25015020,b25015020_moe,b25015021,b25015021_moe,b25015022,b25015022_moe,b25015023,b25015023_moe,b25015024,b25015024_moe,b25015025,b25015025_moe,b25015026,b25015026_moe,b25015027,b25015027_moe
17,Dunning,15141,266,11475,366,1017,205,944,202,11,42,62,72,7020,380,6782,382,122,67,116,98,3438,234,3394,233,33,51,11,40,3666,344,1115,224,952,204,13,40,150,102,2107,305,1868,289,113,64,126,108,444,133,414,125,0,40,30,60
18,Montclare,4425,173,2630,230,461,150,430,130,0,23,31,52,1569,205,1428,198,68,58,73,68,600,143,600,143,0,23,0,23,1795,219,450,139,366,129,64,73,20,38,949,199,866,189,30,52,53,59,396,105,375,102,0,23,21,37
19,Belmont Cragin,21570,412,10475,514,1107,229,987,219,102,83,18,58,6947,462,6533,452,372,124,42,66,2421,278,2390,276,25,58,6,52,11095,541,3822,433,3000,383,648,212,174,115,6320,515,5401,468,651,208,268,134,953,202,931,200,22,56,0,52
20,Hermosa,7070,219,3110,282,204,89,174,75,30,56,0,29,2321,244,2176,248,133,67,12,33,585,161,575,160,10,32,0,29,3960,302,1292,213,1242,211,50,44,0,29,2277,292,2031,286,215,109,31,55,391,125,381,124,10,32,0,29
21,Avondale,13801,329,5774,391,1005,208,923,198,61,68,21,51,3652,339,3492,328,134,84,26,44,1117,187,1110,187,0,38,7,37,8027,430,3435,378,3194,364,157,86,84,74,3879,398,3536,379,301,143,42,51,713,180,713,180,0,38,0,38
22,Logan Square,29492,477,11139,516,2948,297,2938,297,10,58,0,57,6618,429,6478,426,102,71,38,63,1573,237,1552,236,12,61,9,58,18353,602,9725,509,9367,506,129,91,229,129,7497,516,7128,507,262,110,107,84,1131,201,1094,197,0,57,37,67
23,Humboldt Park,16778,419,5910,422,636,166,592,160,14,54,30,61,3672,367,3265,354,165,93,242,120,1602,217,1513,219,42,66,47,65,10868,499,3581,387,2727,344,230,93,624,202,6157,482,5096,445,295,170,766,207,1130,214,1105,211,10,53,15,54
24,West Town,37287,534,14909,572,4659,377,4623,374,28,76,8,63,8553,469,8422,465,66,74,65,69,1697,243,1692,243,5,62,0,62,22378,612,12434,554,12105,547,157,111,172,105,8103,514,7748,508,218,114,137,98,1841,252,1824,251,17,63,0,62
25,Austin,32428,573,12818,537,917,211,844,201,73,88,0,61,8096,468,7758,468,234,114,104,86,3805,324,3679,321,63,68,63,74,19610,673,5610,502,5097,477,197,113,316,145,11284,644,10357,630,375,132,552,171,2716,323,2649,320,16,65,51,77
26,West Garfield Park,5714,265,1486,192,112,73,112,73,0,35,0,35,745,145,716,142,9,36,20,46,629,124,624,123,5,34,0,35,4228,294,1260,202,959,181,134,75,167,100,2403,245,2207,241,105,63,91,70,565,130,557,129,8,37,0,35
27,East Garfield Park,6896,277,1857,223,269,93,269,93,0,38,0,38,1102,185,1086,183,16,41,0,38,486,102,481,103,0,38,5,37,5039,306,1350,224,1183,210,88,70,79,75,2975,285,2609,276,251,111,115,71,714,131,705,132,9,37,0,38
28,Near West Side,25665,497,10251,474,3892,335,3746,334,114,99,32,63,5647,418,5529,418,46,59,72,78,712,157,712,157,0,52,0,52,15414,552,7773,498,7416,480,74,64,283,142,5693,438,5336,433,250,108,107,86,1948,208,1944,208,0,52,4,51
29,North Lawndale,10852,381,2612,263,175,73,175,73,0,43,0,43,1526,223,1457,219,42,55,27,53,911,152,893,151,5,42,13,45,8240,399,2318,291,1990,270,257,107,71,63,4743,388,4361,381,234,92,148,97,1179,186,1169,186,10,45,0,43
30,South Lawndale,16454,435,5915,415,578,161,492,148,56,60,30,67,3941,379,3331,349,523,156,87,75,1396,214,1372,212,0,48,24,51,10539,500,4004,377,3079,338,835,203,90,80,5775,459,4923,436,598,163,254,116,760,155,760,155,0,48,0,48
31,Lower West Side,12255,332,3286,312,338,100,301,94,37,56,0,42,2060,266,1919,249,141,85,0,42,888,171,888,171,0,42,0,42,8969,386,3951,343,3465,335,338,126,148,80,4139,363,3641,350,374,125,124,75,879,195,861,193,18,49,0,42
32,Loop,14557,598,6257,474,1472,277,1411,266,0,30,61,69,3808,448,3759,448,28,36,21,43,977,209,977,209,0,30,0,30,8300,652,5391,580,5319,577,0,30,72,71,2448,473,2412,470,0,30,36,62,461,125,461,125,0,30,0,30
33,Near South Side,11517,470,5711,452,1715,308,1715,308,0,24,0,24,3655,406,3611,398,33,50,11,24,341,145,341,145,0,24,0,24,5806,473,2544,480,2513,481,0,24,31,52,2148,346,2079,350,69,81,0,24,1114,291,1114,291,0,24,0,24
34,Armour Square,5359,184,1884,236,192,87,169,85,23,33,0,27,1080,205,930,194,130,82,20,40,612,169,612,169,0,27,0,27,3475,227,715,172,678,168,10,29,27,48,1485,212,1417,213,59,52,9,30,1275,171,1246,168,18,38,11,26
35,Douglas,9023,275,1875,186,177,78,168,76,9,35,0,35,1187,178,1187,178,0,35,0,35,511,119,511,119,0,35,0,35,7148,281,2364,253,2280,253,56,50,28,41,3258,282,3192,280,49,37,17,43,1526,167,1526,167,0,35,0,35
36,Oakland,2743,141,612,125,91,53,91,53,0,19,0,19,457,114,457,114,0,19,0,19,64,44,64,44,0,19,0,19,2131,173,559,141,553,140,6,20,0,19,1113,163,1083,163,30,37,0,19,459,110,459,110,0,19,0,19
37,Fuller Park,1146,113,378,83,33,29,33,29,0,16,0,16,201,70,201,70,0,16,0,16,144,55,144,55,0,16,0,16,768,111,95,59,95,59,0,16,0,16,394,101,357,96,37,45,0,16,279,71,279,71,0,16,0,16
38,Grand Boulevard,9878,323,2767,261,420,117,420,117,0,43,0,43,1868,230,1868,230,0,43,0,43,479,111,479,111,0,43,0,43,7111,330,1707,236,1506,220,129,82,72,88,3454,289,3333,296,99,72,22,48,1950,178,1943,179,0,43,7,43
39,Kenwood,9116,306,2855,256,276,110,276,110,0,31,0,31,1717,214,1709,213,0,31,8,32,862,146,849,146,0,31,13,34,6261,340,2243,285,2099,278,118,63,26,51,2931,318,2873,312,48,56,10,33,1087,168,1087,168,0,31,0,31
40,Washington Park,4142,214,833,147,161,72,159,72,2,25,0,27,506,120,482,119,24,32,0,27,166,66,166,66,0,27,0,27,3309,216,849,162,770,157,71,56,8,28,1812,219,1712,216,80,60,20,32,648,145,623,144,13,32,12,31
41,Hyde Park,12539,327,4669,300,561,131,561,131,0,38,0,38,2646,250,2638,250,0,38,8,39,1462,195,1462,195,0,38,0,38,7870,371,3878,310,3782,307,17,41,79,69,3158,339,3074,328,41,57,43,67,834,153,834,153,0,38,0,38
42,Woodlawn,10302,343,2527,270,266,99,259,98,7,37,0,36,1565,243,1541,239,0,36,24,52,696,143,696,143,0,36,0,36,7775,366,2191,278,2101,275,41,51,49,60,4217,330,4057,326,120,73,40,60,1367,182,1350,182,8,37,9,37
43,South Shore,21700,578,5185,387,459,155,459,155,0,44,0,44,2937,324,2885,322,31,53,21,47,1789,247,1789,247,0,44,0,44,16515,598,4057,439,3874,432,85,91,98,98,9852,608,9483,604,266,119,103,89,2606,271,2594,272,12,47,0,44
44,Chatham,14098,418,5195,340,240,114,240,114,0,37,0,37,2683,295,2646,293,20,41,17,45,2272,236,2232,236,40,51,0,37,8903,460,2222,313,2006,307,153,112,63,77,5137,438,5000,433,119,93,18,42,1544,262,1511,257,3,36,30,60
45,Avalon Park,3871,220,2612,216,94,67,82,68,12,23,0,19,1442,189,1416,195,26,38,0,19,1076,124,1076,124,0,19,0,19,1259,207,320,136,314,136,6,19,0,19,801,159,789,162,12,24,0,19,138,73,138,73,0,19,0,19
46,South Chicago,10770,408,4472,354,291,138,291,138,0,37,0,37,2534,303,2493,300,41,52,0,37,1647,215,1636,215,11,39,0,37,6298,413,1782,300,1639,291,127,76,16,40,3424,350,3149,336,208,120,67,60,1092,209,1051,205,41,57,0,37
47,Burnside,1056,98,580,80,23,37,23,37,0,11,0,11,394,69,357,79,0,11,37,50,163,47,148,46,15,27,0,11,476,118,67,52,67,52,0,11,0,11,235,107,215,107,20,31,0,11,174,58,174,58,0,11,0,11
48,Calumet Heights,5586,174,4377,212,119,75,119,75,0,27,0,27,2254,233,2210,237,44,45,0,27,2004,172,1970,179,34,56,0,27,1209,204,261,118,261,118,0,27,0,27,761,184,723,182,23,40,15,31,187,85,187,85,0,27,0,27
49,Roseland,15524,379,8896,368,488,149,488,149,0,41,0,41,4300,346,4217,343,83,77,0,41,4108,260,4034,257,56,57,18,43,6628,428,1131,253,1050,251,59,53,22,53,4483,394,4327,392,102,74,54,54,1014,199,1014,199,0,41,0,41
50,Pullman,2984,134,1377,124,67,41,47,33,20,31,0,19,795,135,795,135,0,19,0,19,515,99,515,99,0,19,0,19,1607,162,387,135,373,129,14,28,0,19,906,155,896,156,10,20,0,19,314,74,314,74,0,19,0,19
51,South Deering,5332,164,3128,228,111,69,111,69,0,25,0,25,1932,241,1854,243,78,66,0,25,1085,153,1073,154,12,28,0,25,2204,245,464,148,386,134,56,67,22,42,1455,233,1409,233,28,40,18,37,285,92,285,92,0,25,0,25
52,East Side,6900,215,4705,276,475,145,440,141,35,48,0,29,2932,275,2735,266,169,89,28,33,1298,171,1291,171,7,27,0,29,2195,247,824,194,684,181,112,76,28,52,1194,210,1105,205,57,54,32,46,177,78,177,78,0,29,0,29
53,West Pullman,9375,323,5866,306,272,127,272,127,0,39,0,39,3230,320,3186,320,44,43,0,39,2364,226,2340,225,13,41,11,41,3509,343,947,220,842,221,77,57,28,47,2119,288,1987,282,92,67,40,65,443,141,440,140,3,38,0,39
54,Riverdale,2322,166,299,85,15,23,15,23,0,16,0,16,142,83,142,83,0,16,0,16,142,61,142,61,0,16,0,16,2023,176,617,129,572,127,45,43,0,16,1208,166,1119,161,49,50,40,47,198,104,198,104,0,16,0,16
55,Hegewisch,3694,195,2733,224,224,118,224,118,0,19,0,19,1627,221,1609,223,18,28,0,19,882,161,882,161,0,19,0,19,961,226,332,182,289,172,43,69,0,19,537,190,477,178,60,82,0,19,92,48,92,48,0,19,0,19
56,Garfield Ridge,11952,202,9966,285,1001,207,995,206,0,42,6,42,6169,332,6003,340,154,80,12,44,2796,227,2796,227,0,42,0,42,1986,268,700,197,594,179,25,55,81,83,1050,216,1016,215,24,47,10,44,236,88,236,88,0,42,0,42
57,Archer Heights,3740,135,2407,203,275,110,253,105,22,40,0,27,1524,163,1394,166,103,58,27,31,608,118,608,118,0,27,0,27,1333,193,500,139,409,122,91,68,0,27,738,155,687,151,33,44,18,28,95,61,71,50,24,42,0,27
58,Brighton Park,11572,326,5307,380,334,119,289,111,45,58,0,43,3963,335,3323,313,549,142,91,73,1010,160,996,160,14,43,0,43,6265,397,2565,328,2096,308,385,141,84,77,3303,353,2817,322,432,150,54,66,397,128,384,126,13,47,0,43
59,McKinley Park,5185,166,2917,223,255,90,222,86,15,33,18,31,2044,213,1895,209,123,68,26,43,618,108,611,107,7,25,0,25,2268,227,939,187,888,184,51,48,0,25,1239,203,1108,198,57,47,74,60,90,49,90,49,0,25,0,25
60,Bridgeport,12140,316,5732,330,563,143,541,140,16,42,6,37,4072,300,3895,300,143,76,34,38,1097,160,1079,159,18,39,0,37,6408,374,2394,283,2245,275,102,81,47,56,3250,320,3078,316,136,77,36,53,764,163,757,162,0,37,7,37
61,New City,11621,370,5071,337,564,141,502,131,62,70,0,47,3377,307,2965,298,332,100,80,67,1130,162,1109,162,21,47,0,47,6550,395,2316,294,2014,273,242,115,60,63,3736,353,3175,335,427,135,134,81,498,117,476,115,14,48,8,47
62,West Elsdon,5027,151,3690,206,462,125,402,118,51,44,9,27,2559,203,2257,213,302,111,0,27,669,122,660,122,9,29,0,27,1337,207,541,161,531,160,10,27,0,27,718,167,540,146,106,73,72,73,78,46,78,46,0,27,0,27
63,Gage Park,9405,238,5302,315,594,158,499,144,95,73,0,41,3867,316,3447,311,354,117,66,56,841,158,828,157,13,42,0,41,4103,316,1488,234,1099,201,273,124,116,81,2276,286,1706,251,443,158,127,88,339,96,339,96,0,41,0,41
64,Clearing,8389,219,6346,275,1024,206,961,205,49,56,14,33,3649,259,3593,264,56,46,0,31,1673,180,1673,180,0,31,0,31,2043,251,807,209,736,195,71,74,0,31,995,210,985,210,0,31,10,33,241,110,218,104,0,31,23,47
65,West Lawn,9111,215,7068,295,1055,221,1055,221,0,34,0,34,4665,322,4276,323,340,161,49,59,1348,186,1340,186,0,34,8,34,2043,287,662,196,614,188,48,62,0,34,1013,221,934,213,52,63,27,46,368,125,368,125,0,34,0,34
66,Chicago Lawn,15416,427,6869,405,632,166,501,148,44,59,87,73,4858,376,4643,377,120,76,95,68,1379,208,1344,208,11,50,24,59,8547,494,2587,353,2270,326,271,141,46,70,5128,457,4661,453,367,149,100,74,832,179,820,178,12,48,0,49
67,West Englewood,10364,339,4884,312,334,117,334,117,0,48,0,48,2352,257,2241,257,93,76,18,49,2198,205,2136,204,62,56,0,48,5480,346,1264,209,1182,205,72,63,10,49,3456,321,3210,316,181,90,65,63,760,155,759,155,1,47,0,48
68,Englewood,9803,383,2904,271,68,59,68,59,0,36,0,36,1494,224,1443,220,51,53,0,36,1342,177,1342,177,0,36,0,36,6899,383,1545,227,1366,213,169,93,10,38,4076,352,3945,347,98,63,33,52,1278,203,1263,202,0,36,15,38
69,Greater Grand Crossing,12605,368,4458,302,199,75,199,75,0,38,0,38,2409,260,2369,260,40,55,0,38,1850,190,1821,189,21,41,8,38,8147,412,2059,269,1883,258,137,77,39,55,4932,389,4736,386,114,69,82,83,1156,200,1138,198,0,38,18,43
70,Ashburn,12780,230,11000,330,1029,235,959,234,69,54,1,41,7764,369,7462,370,237,119,65,55,2207,198,2186,198,21,42,0,41,1780,314,313,146,313,146,0,41,0,41,1223,277,1108,273,97,82,18,43,244,109,244,109,0,41,0,41
71,Auburn Gresham,17173,440,8009,393,238,103,189,94,49,61,0,46,4090,346,4028,347,62,59,0,46,3681,282,3607,283,74,61,0,46,9164,472,2051,319,1868,314,163,108,20,55,5576,447,5254,445,218,112,104,82,1537,246,1537,246,0,46,0,46
72,Beverly,7705,196,6296,195,425,107,425,107,0,29,0,29,4228,206,4178,209,50,40,0,29,1643,133,1643,133,0,29,0,29,1409,178,299,121,299,121,0,29,0,29,881,176,860,182,21,43,0,29,229,116,229,116,0,29,0,29
73,Washington Heights,9308,303,6254,319,226,94,226,94,0,33,0,33,3120,297,3074,288,46,51,0,33,2908,219,2908,219,0,33,0,33,3054,345,551,167,527,165,24,39,0,33,1832,289,1804,287,28,55,0,33,671,183,671,183,0,33,0,33
74,Mount Greenwood,6589,208,5973,203,667,141,667,141,0,25,0,25,4067,226,4025,229,42,36,0,25,1239,132,1239,132,0,25,0,25,616,147,208,103,183,99,0,25,25,41,350,120,350,120,0,25,0,25,58,44,58,44,0,25,0,25
75,Morgan Park,8009,269,6051,293,421,123,403,120,9,31,9,33,3724,276,3724,276,0,31,0,31,1906,167,1891,167,4,30,11,34,1958,277,309,117,309,117,0,31,0,31,1251,248,1217,248,34,43,0,31,398,112,398,112,0,31,0,31
76,O'Hare,6108,207,2827,306,593,195,488,180,62,75,43,74,1384,243,1340,243,14,43,30,49,850,209,850,209,0,38,0,38,3281,331,1309,285,1266,283,0,38,43,72,1813,337,1783,334,30,49,0,38,159,101,159,101,0,38,0,38
77,Edgewater,29110,543,11363,570,1511,254,1414,240,0,48,97,98,7575,522,7455,517,109,91,11,50,2277,275,2277,275,0,48,0,48,17747,672,7384,544,6872,535,201,124,311,153,7870,588,7427,575,224,120,219,128,2493,283,2480,282,0,48,13,52
