area_id,area_name,b99011001,b99011001_moe,b99011002,b99011002_moe,b99011003,b99011003_moe
1,Rogers Park,57559,-1,81,-1,57478,-1
2,West Ridge,73705,-1,105,-1,73600,-1
3,Uptown,54995,-1,84,-1,54911,-1
4,Lincoln Square,38622,-1,83,-1,38539,-1
5,North Center,33418,-1,26,-1,33392,-1
6,Lake View,96539,-1,63,-1,96476,-1
7,Lincoln Park,64631,-1,85,-1,64546,-1
8,Near North Side,80516,-1,100,-1,80416,-1
9,Edison Park,11135,-1,17,-1,11118,-1
10,Norwood Park,37429,-1,77,-1,37352,-1
11,Jefferson Park,26771,-1,76,-1,26695,-1
12,Forest Glen,18542,-1,15,-1,18527,-1
13,North Park,18739,-1,41,-1,18698,-1
14,Albany Park,53897,-1,40,-1,53857,-1
15,Portage Park,63619,-1,88,-1,63531,-1
16,Irving Park,56513,-1,74,-1,56439,-1
17,Dunning,42115,-1,13,-1,42102,-1
18,Montclare,12401,-1,14,-1,12387,-1
19,Belmont Cragin,77885,-1,26,-1,77859,-1
20,Hermosa,25068,-1,2,-1,25066,-1
21,Avondale,41542,-1,24,-1,41518,-1
22,Logan Square,73786,-1,80,-1,73706,-1
23,Humboldt Park,54351,-1,22,-1,54329,-1
24,West Town,84087,-1,85,-1,84002,-1
25,Austin,98162,-1,115,-1,98047,-1
26,West Garfield Park,19377,-1,20,-1,19357,-1
27,East Garfield Park,21316,-1,113,-1,21203,-1
28,Near West Side,54151,-1,86,-1,54065,-1
29,North Lawndale,36074,-1,71,-1,36003,-1
30,South Lawndale,70557,-1,34,-1,70523,-1
31,Lower West Side,36577,-1,19,-1,36558,-1
32,Loop,26363,-1,0,-1,26363,-1
33,Near South Side,20245,-1,23,-1,20222,-1
34,Armour Square,13710,-1,114,-1,13596,-1
35,Douglas,19111,-1,100,-1,19011,-1
36,Oakland,6260,-1,41,-1,6219,-1
37,Fuller Park,2924,-1,0,-1,2924,-1
38,Grand Boulevard,23151,-1,38,-1,23113,-1
39,Kenwood,18180,-1,21,-1,18159,-1
40,Washington Park,11146,-1,12,-1,11134,-1
41,Hyde Park,26541,-1,39,-1,26502,-1
42,Woodlawn,24445,-1,10,-1,24435,-1
43,South Shore,47526,-1,55,-1,47471,-1
44,Chatham,33244,-1,4,-1,33240,-1
45,Avalon Park,9617,-1,0,-1,9617,-1
46,South Chicago,29458,-1,79,-1,29379,-1
47,Burnside,3508,-1,0,-1,3508,-1
48,Calumet Heights,14382,-1,19,-1,14363,-1
49,Roseland,45285,-1,19,-1,45266,-1
50,Pullman,7262,-1,0,-1,7262,-1
51,South Deering,16445,-1,22,-1,16423,-1
52,East Side,23517,-1,0,-1,23517,-1
53,West Pullman,30810,-1,54,-1,30756,-1
54,Riverdale,6820,-1,6,-1,6814,-1
55,Hegewisch,10168,-1,0,-1,10168,-1
56,Garfield Ridge,33940,-1,48,-1,33892,-1
57,Archer Heights,13434,-1,0,-1,13434,-1
58,Brighton Park,44148,-1,32,-1,44116,-1
59,McKinley Park,16434,-1,30,-1,16404,-1
60,Bridgeport,32430,-1,50,-1,32380,-1
61,New City,42107,-1,12,-1,42095,-1
62,West Elsdon,18980,-1,10,-1,18970,-1
63,Gage Park,39492,-1,14,-1,39478,-1
64,Clearing,22716,-1,0,-1,22716,-1
65,West Lawn,32950,-1,14,-1,32936,-1
66,Chicago Lawn,54807,-1,92,-1,54715,-1
67,West Englewood,35294,-1,24,-1,35270,-1
68,Englewood,28824,-1,0,-1,28824,-1
69,Greater Grand Crossing,32873,-1,35,-1,32838,-1
70,Ashburn,42788,-1,30,-1,42758,-1
71,Auburn Gresham,49634,-1,92,-1,49542,-1
72,Beverly,21226,-1,62,-1,21164,-1
73,Washington Heights,26021,-1,13,-1,26008,-1
74,Mount Greenwood,18475,-1,28,-1,18447,-1
75,Morgan Park,22681,-1,42,-1,22639,-1
76,O'Hare,13687,-1,0,-1,13687,-1
77,Edgewater,55333,-1,117,-1,55216,-1
