area_id,area_name,b21004001,b21004001_moe,b21004002,b21004002_moe,b21004003,b21004003_moe,b21004004,b21004004_moe,b21004005,b21004005_moe,b21004006,b21004006_moe,b21004007,b21004007_moe
1,Rogers Park,71901,5747,82403,25102,76467,29818,56584,88710,71023,5815,74018,8028,67145,9642
2,West Ridge,56646,8466,111647,53500,117450,76470,72778,65148,54381,7934,66610,14461,45487,12916
3,Uptown,14861,2720,9101,3221,8421,4481,38854,23590,15384,2525,16659,3244,13741,2239
8,Near North Side,148506,9850,202483,154893,229929,433477,188432,133088,142686,11112,187250,20107,122500,12184
11,Jefferson Park,31759,4417,54506,21822,54971,24707,36630,75559,30722,3165,31618,7792,29627,6216
12,Forest Glen,52065,8240,58750,31402,59000,31488,14750,536177,51658,9665,61065,8732,39375,9850
13,North Park,49646,4999,76767,39070,85219,29839,39946,66656,49232,5038,53099,8931,43777,6906
15,Portage Park,30740,4402,36205,11481,36339,13735,34766,65368,30125,4223,35269,4862,23784,4816
16,Irving Park,61974,11576,74408,24630,80267,23553,56010,69807,59071,10980,68248,8775,53150,9484
18,Montclare,21218,2280,21500,6005,21454,9505,21705,111138,21141,2846,24909,6489,19118,3203
19,Belmont Cragin,20446,3806,18708,10098,18333,16173,22888,19085,20783,3804,25071,14027,18802,1761
21,Avondale,20779,4758,54643,20152,63259,17032,32212,15492,19846,3787,19615,4413,20089,5384
22,Logan Square,23509,3982,24917,51159,90602,43120,24063,3318,22515,5911,22127,5152,23684,10417
23,Humboldt Park,18596,2626,27188,13510,30109,15475,25313,28272,18382,2309,22971,7544,15923,3308
25,Austin,33209,6207,51833,27111,51166,24380,54644,73917,31672,7410,28993,14862,34970,7055
27,East Garfield Park,16864,6864,35313,28398,38182,11255,9583,31477,16324,7724,21939,11927,12337,6797
31,Lower West Side,17626,1728,48472,34847,28472,53903,55385,11529,17212,1543,21378,3722,14224,1179
33,Near South Side,54013,2955,42857,30520,39732,30070,105673,145870,54068,3034,65285,5651,49297,6313
35,Douglas,33157,5498,36615,13750,35573,15800,41923,60285,32528,5752,30839,6346,33906,7935
37,Fuller Park,13646,3754,15298,8846,14531,3729,36964,50786,13147,4656,10000,2377,15820,5946
38,Grand Boulevard,17159,6750,11944,6086,10139,5577,192969,323251,20321,8313,13021,3391,36250,16452
39,Kenwood,48214,6741,54125,25225,59577,18004,46428,26486,47834,6981,44627,20731,49213,8653
40,Washington Park,9653,2684,24375,33433,22500,17920,41875,15401,9120,2075,11406,11076,8618,2164
41,Hyde Park,28988,4330,42616,19868,43256,14380,25385,30317,28306,3992,32050,26353,26806,5553
42,Woodlawn,61476,9534,82333,41644,88910,34242,106614,71380,60682,10931,79439,17502,56516,8063
43,South Shore,111702,12036,153300,49137,135642,52843,176985,54299,109116,11471,129258,24868,96267,13451
44,Chatham,41202,7673,49891,20509,53701,18607,62004,102966,40067,7717,36267,14311,40805,8291
46,South Chicago,33935,6549,46037,53875,47917,36025,82031,62235,31709,5316,52449,24415,27821,5661
49,Roseland,100867,6441,135456,43488,127413,21621,218378,83760,96893,6580,106336,13019,94265,6102
50,Pullman,28284,5512,41094,15356,43563,6545,29125,4210,26354,7103,31528,12241,24284,6446
51,South Deering,43957,5123,52163,10623,51947,14254,99200,99885,41471,6162,54213,13037,36816,7459
53,West Pullman,74173,8537,122852,26910,115494,43095,153521,130737,71301,8930,82877,19919,67500,9843
55,Hegewisch,27082,5111,46202,12370,46827,19424,44226,17710,25669,3875,32991,3923,18298,5595
58,Brighton Park,40792,5306,82007,10952,77581,19602,100318,28952,39494,4977,47872,4609,30328,3077
60,Bridgeport,26622,4115,32250,17630,30850,17006,67059,120100,26157,3453,35302,10631,23300,5256
66,Chicago Lawn,26414,3475,32500,23512,26616,8962,48454,20755,25986,4342,28987,1966,22161,3648
67,West Englewood,14958,2773,13472,16201,12368,12625,85714,36524,15153,2529,14016,3846,15609,2727
68,Englewood,15644,7278,30526,4457,31294,1772,17159,21470,11282,4100,8952,5385,12955,6210
69,Greater Grand Crossing,37923,6491,79464,33683,83276,31209,76667,84654,35090,6838,26979,7974,40995,9928
71,Auburn Gresham,56394,8728,81526,21326,75606,21895,103633,27520,50259,9519,48292,12923,56856,13976
72,Beverly,50893,6226,42083,26916,53977,34471,21528,10372,51786,6018,63047,15521,44688,17101
74,Mount Greenwood,45363,4183,62361,13359,64500,12988,9545,15078,44050,3403,56793,9516,37257,6565
75,Morgan Park,47905,8507,48565,11739,47639,8714,105227,58242,47500,12518,52932,4944,32403,9269
