area_id,area_name,b08201001,b08201001_moe,b08201002,b08201002_moe,b08201003,b08201003_moe,b08201004,b08201004_moe,b08201005,b08201005_moe,b08201006,b08201006_moe,b08201007,b08201007_moe,b08201008,b08201008_moe,b08201009,b08201009_moe,b08201010,b08201010_moe,b08201011,b08201011_moe,b08201012,b08201012_moe,b08201013,b08201013_moe,b08201014,b08201014_moe,b08201015,b08201015_moe,b08201016,b08201016_moe,b08201017,b08201017_moe,b08201018,b08201018_moe,b08201019,b08201019_moe,b08201020,b08201020_moe,b08201021,b08201021_moe,b08201022,b08201022_moe,b08201023,b08201023_moe,b08201024,b08201024_moe,b08201025,b08201025_moe,b08201026,b08201026_moe,b08201027,b08201027_moe,b08201028,b08201028_moe,b08201029,b08201029_moe,b08201030,b08201030_moe
15,Portage Park,22505,401,3193,372,9435,581,6890,500,2506,331,481,134,6241,463,2079,300,3843,395,250,100,59,60,10,47,6047,458,608,185,2816,347,2313,300,262,107,48,59,4106,413,247,109,1268,256,1734,294,811,205,46,66,6111,430,259,139,1508,291,2593,308,1374,261,377,120
16,Irving Park,20177,401,3534,385,8976,514,5847,476,1298,258,522,151,5809,432,1985,280,3490,362,286,104,15,53,33,53,5870,452,750,196,2606,319,2291,319,199,94,24,51,3401,365,339,140,1307,261,1399,253,356,124,0,47,5097,400,460,164,1573,282,1871,282,728,205,465,145
17,Dunning,15141,266,1359,208,5623,388,5685,395,1828,265,646,145,3930,348,932,184,2618,299,341,128,31,49,8,41,4594,351,238,83,1878,259,2092,254,278,113,108,65,2810,330,78,80,601,171,1478,262,617,174,36,42,3807,307,111,64,526,156,1774,251,902,182,494,124
18,Montclare,4425,173,753,159,1583,226,1498,238,458,134,133,64,1373,197,501,137,715,171,92,60,50,58,15,28,1077,210,136,85,418,136,499,161,0,23,24,28,696,165,32,40,159,95,277,109,213,112,15,27,1279,201,84,56,291,118,630,151,195,84,79,47
19,Belmont Cragin,21570,412,3245,378,8751,540,6622,508,1992,300,960,209,4035,382,1278,207,2378,309,339,133,33,60,7,51,4537,429,787,195,2207,314,1337,248,195,121,11,53,3265,386,474,171,1243,245,1223,253,259,99,66,78,9733,544,706,211,2923,394,3723,402,1505,262,876,199
20,Hermosa,7070,219,1281,234,2798,292,2080,259,536,164,375,140,1307,204,563,160,623,147,121,78,0,29,0,29,1257,227,251,108,550,163,396,139,24,44,36,65,1487,241,247,121,586,165,443,131,168,95,43,56,3019,282,220,103,1039,202,1120,205,344,127,296,118
21,Avondale,13801,329,2435,333,6550,478,3659,378,781,187,376,135,3687,376,1227,245,2234,297,226,129,0,38,0,38,3627,379,668,175,1826,323,961,194,108,67,64,57,2439,314,310,125,1037,215,879,201,213,98,0,38,4048,406,230,122,1453,289,1593,279,460,146,312,130
22,Logan Square,29492,477,6551,484,14325,586,7041,464,1180,226,395,140,9557,533,3310,356,5870,442,325,107,47,75,5,57,10089,524,1729,265,4915,406,3224,335,206,102,15,59,4311,404,899,209,1502,244,1498,237,365,127,47,76,5535,423,613,173,2038,305,1994,274,562,157,328,129
23,Humboldt Park,16778,419,5041,426,7290,481,3637,390,481,135,329,130,4160,405,1997,287,1921,302,203,94,11,50,28,66,4328,415,1130,236,2070,279,1049,230,79,78,0,51,2804,342,715,196,1131,228,817,212,111,72,30,53,5486,438,1199,227,2168,335,1568,273,280,101,271,121
24,West Town,37287,534,8477,541,18626,686,8611,519,1397,247,176,90,13896,616,4456,407,8817,540,566,167,45,70,12,62,13298,598,2614,322,6061,463,4312,385,264,119,47,74,5378,445,745,176,2079,282,1938,277,606,172,10,63,4715,400,662,180,1669,260,1795,255,482,145,107,77
25,Austin,32428,573,10250,613,13294,673,6739,502,1617,265,528,156,8955,576,3986,436,4454,434,407,137,32,81,76,77,8897,572,2471,341,3568,400,2414,334,375,141,69,78,5749,476,1541,273,2146,318,1540,267,464,146,58,77,8827,545,2252,318,3126,378,2378,316,746,180,325,135
26,West Garfield Park,5714,265,2475,261,2205,243,823,166,180,91,31,41,1479,201,681,144,728,166,65,53,5,34,0,35,1259,195,527,133,466,121,253,97,13,34,0,35,915,172,451,126,275,102,145,77,44,52,0,35,2061,237,816,164,736,155,360,114,118,80,31,41
27,East Garfield Park,6896,277,2599,278,2860,288,1250,210,166,73,21,40,2158,242,1146,177,930,174,65,56,0,38,17,40,1544,230,440,118,588,158,476,135,40,50,0,38,1101,190,314,113,500,141,238,94,49,46,0,38,2093,258,699,173,842,192,471,125,77,56,4,37
28,Near West Side,25665,497,7261,471,13473,595,4416,374,423,146,92,84,12335,569,4580,415,7297,519,325,124,79,89,54,83,7935,516,1460,262,4042,381,2327,305,100,70,6,51,3060,311,648,149,1335,222,1015,185,51,58,11,54,2335,279,573,147,799,184,749,163,193,110,21,52
29,North Lawndale,10852,381,4931,370,4250,357,1332,215,215,78,124,74,2679,294,1509,226,1101,210,29,46,22,46,18,42,2480,291,1022,201,1023,190,431,116,0,43,4,42,1981,254,1024,196,585,150,281,108,60,50,31,56,3712,330,1376,226,1541,231,591,151,133,69,71,63
30,South Lawndale,16454,435,3484,367,7576,477,4106,395,970,197,318,115,2302,282,1068,199,1116,213,118,77,0,48,0,48,3266,352,962,207,1578,253,687,186,36,53,3,48,3056,351,667,178,1328,254,747,169,272,119,42,53,7830,468,787,188,3554,369,2554,326,662,159,273,113
31,Lower West Side,12255,332,3656,357,5341,369,2411,294,678,172,169,87,3552,336,1657,254,1731,259,164,81,0,42,0,42,3193,338,950,197,1481,227,680,163,78,69,4,41,1810,240,409,136,723,151,461,135,195,87,22,46,3700,335,640,168,1406,246,1106,210,405,134,143,84
32,Loop,14557,598,6266,619,6965,579,1175,294,111,63,40,70,8026,669,4175,544,3630,498,200,204,21,36,0,30,5103,498,1738,343,2500,376,766,199,59,48,40,70,1030,290,286,147,588,218,139,99,17,36,0,30,398,171,67,54,247,142,70,85,14,34,0,30
33,Near South Side,11517,470,2687,494,6900,566,1894,337,36,37,0,24,6379,494,2114,455,3887,433,378,228,0,24,0,24,3221,431,366,138,1926,389,914,206,15,29,0,24,1335,294,139,99,899,259,276,113,21,29,0,24,582,150,68,63,188,101,326,112,0,24,0,24
34,Armour Square,5359,184,2227,225,2137,260,676,155,289,133,30,39,1709,207,1046,175,607,151,47,44,9,28,0,27,1633,228,777,167,612,179,244,106,0,27,0,27,817,180,202,81,337,128,190,80,79,88,9,26,1200,213,202,108,581,162,195,77,201,105,21,40
35,Douglas,9023,275,3297,282,4376,322,1053,198,190,78,107,63,4973,316,2152,238,2610,268,126,70,21,37,64,53,2332,260,635,153,1129,192,475,134,78,54,15,37,1079,205,343,119,407,129,292,122,37,38,0,35,639,136,167,86,230,83,160,65,54,51,28,42
36,Oakland,2743,141,1173,171,1202,175,257,85,104,60,7,18,1061,157,558,122,466,122,21,32,9,21,7,18,773,142,315,111,339,108,87,56,32,29,0,19,448,127,157,98,163,81,96,58,32,48,0,19,461,126,143,79,234,100,53,47,31,39,0,19
37,Fuller Park,1146,113,603,100,373,108,113,52,35,42,22,24,542,92,407,88,126,67,4,13,0,16,5,13,233,77,109,50,115,70,9,16,0,16,0,16,144,61,32,26,38,27,48,37,26,41,0,16,227,81,55,44,94,61,52,37,9,17,17,22
38,Grand Boulevard,9878,323,4017,296,4040,319,1431,225,272,99,118,68,4616,313,2351,232,2090,249,143,85,22,53,10,44,2229,258,793,158,837,170,556,159,43,54,0,43,1373,220,480,134,587,154,229,101,68,65,9,43,1660,218,393,114,526,139,503,141,139,66,99,66
39,Kenwood,9116,306,3376,334,4187,366,1131,209,297,94,125,74,4654,343,2202,274,2357,311,55,46,15,32,25,36,2322,289,651,176,1025,200,567,168,52,39,27,35,1344,237,285,108,566,164,306,111,150,72,37,54,796,157,238,93,239,90,203,81,80,60,36,50
40,Washington Park,4142,214,2027,222,1501,204,540,124,46,42,28,37,1392,177,759,156,593,149,36,32,4,25,0,27,988,169,455,116,352,105,146,65,9,29,26,37,992,177,453,133,308,105,231,98,0,27,0,27,770,152,360,114,248,82,127,68,33,40,2,25
41,Hyde Park,12539,327,4278,358,6240,386,1746,243,207,88,68,56,6584,387,3183,324,3090,324,290,129,11,40,10,40,3410,331,707,162,1940,270,679,146,79,62,5,37,1315,196,248,88,652,146,334,109,81,68,0,38,1230,198,140,64,558,139,443,138,36,44,53,55
42,Woodlawn,10302,343,4399,328,4484,352,1221,222,139,65,59,71,4743,335,2468,256,2099,269,159,87,0,36,17,41,2574,296,810,183,1273,212,476,160,15,37,0,36,1429,232,441,134,662,165,241,79,50,51,35,65,1556,231,680,151,450,128,345,127,74,53,7,37
43,South Shore,21700,578,8380,550,10165,621,2380,331,554,139,221,104,10878,595,5561,469,5041,475,197,108,9,45,70,81,4897,462,1356,262,2552,350,864,202,87,57,38,53,2886,417,668,195,1433,321,535,159,239,101,11,46,3039,370,795,207,1139,252,784,200,219,94,102,74
44,Chatham,14098,418,4639,416,6901,481,2138,278,380,124,40,54,5741,459,2422,321,3183,372,93,55,35,51,8,37,3813,400,991,228,1852,302,835,200,125,82,10,38,2457,358,648,208,1048,251,675,181,86,58,0,37,2087,307,578,170,818,205,535,133,134,74,22,52
45,Avalon Park,3871,220,738,174,1868,239,961,187,247,103,57,49,1329,213,380,145,893,191,56,38,0,19,0,19,1179,207,234,99,531,144,364,112,50,60,0,19,788,192,85,63,332,151,232,109,123,87,16,29,575,137,39,38,112,62,309,114,74,47,41,44
46,South Chicago,10770,408,3381,345,4832,412,1895,281,527,144,135,87,3677,358,1492,232,1856,305,305,124,12,35,12,39,3253,384,785,196,1781,296,580,166,96,81,11,39,1304,234,405,142,474,139,271,111,154,81,0,37,2536,287,699,165,721,157,739,180,265,104,112,84
47,Burnside,1056,98,409,123,360,106,199,88,72,58,16,22,309,83,202,69,107,66,0,11,0,11,0,11,242,97,88,61,85,61,69,47,0,11,0,11,161,69,16,25,47,37,79,56,19,24,0,11,344,103,103,79,121,75,51,51,53,52,16,22
48,Calumet Heights,5586,174,768,171,2727,284,1665,270,275,110,151,99,1747,221,424,129,1104,196,219,118,0,27,0,27,1940,211,176,83,844,177,759,178,141,89,20,34,943,208,9,26,469,157,305,118,64,48,96,89,956,172,159,88,310,106,382,130,70,49,35,42
49,Roseland,15524,379,3623,390,7238,459,3625,351,735,168,303,113,4669,380,1536,253,2733,306,325,107,52,64,23,47,4126,347,773,188,1782,264,1449,210,84,51,38,48,2996,350,569,176,1307,251,669,173,349,122,102,80,3733,341,745,173,1416,265,1182,217,250,96,140,80
50,Pullman,2984,134,718,164,1409,181,657,135,168,80,32,32,1066,188,221,93,777,159,60,35,8,20,0,19,1027,163,334,124,375,120,264,91,41,38,13,26,317,101,65,37,75,47,167,81,10,22,0,19,574,130,98,69,182,65,166,70,109,73,19,25
51,South Deering,5332,164,1076,190,2480,261,1199,211,427,165,150,74,1249,195,433,117,642,153,123,86,51,82,0,25,1668,234,238,99,1000,192,369,128,61,49,0,25,720,153,198,97,305,106,137,73,80,56,0,25,1695,227,207,97,533,147,570,157,235,117,150,74
52,East Side,6900,215,948,177,2493,269,2496,269,722,161,241,102,1336,209,464,130,709,154,151,80,12,27,0,29,1747,232,168,84,798,161,680,158,87,59,14,35,1111,214,67,55,262,111,582,174,177,82,23,35,2706,268,249,110,724,171,1083,185,446,138,204,96
53,West Pullman,9375,323,1670,242,4629,379,2307,279,533,152,236,101,2162,291,472,122,1361,247,322,119,7,39,0,39,2551,299,372,132,1183,216,917,201,79,52,0,39,1785,299,281,109,872,241,395,123,202,94,35,41,2877,318,545,158,1213,243,673,161,245,120,201,97
54,Riverdale,2322,166,1047,185,942,178,215,98,82,59,36,42,557,147,270,115,253,122,34,51,0,16,0,16,747,186,361,137,257,120,74,43,55,63,0,16,387,124,146,81,166,92,20,25,27,22,28,43,631,144,270,119,266,108,87,71,0,16,8,20
55,Hegewisch,3694,195,439,150,1469,246,1390,222,331,112,65,48,875,185,215,92,569,160,76,57,0,19,15,26,1277,248,55,48,578,191,560,162,68,50,16,28,461,150,16,29,122,84,156,87,160,87,7,19,1081,221,153,106,200,124,598,185,103,60,27,27
56,Garfield Ridge,11952,202,1238,238,4202,352,4602,339,1493,252,417,132,3076,272,809,188,2003,253,255,96,9,41,0,42,3638,290,248,94,1545,231,1568,227,258,102,19,44,1914,262,21,46,315,120,1017,206,487,141,74,75,3324,255,160,112,339,119,1762,215,739,177,324,116
57,Archer Heights,3740,135,433,111,1321,178,1406,170,417,114,163,64,674,131,202,71,393,107,56,42,10,27,13,27,785,141,113,64,482,117,175,70,15,29,0,27,693,154,53,50,205,90,339,105,91,57,5,26,1588,170,65,64,241,90,836,147,301,94,145,62
58,Brighton Park,11572,326,1589,223,5396,388,3211,335,1080,201,296,106,1582,232,433,120,1083,204,66,65,0,43,0,43,2111,271,429,141,1344,227,296,112,42,56,0,43,2189,299,281,120,1026,218,763,184,56,41,63,58,5690,371,446,140,1943,271,2086,273,982,194,233,97
59,McKinley Park,5185,166,968,181,2227,236,1575,210,357,114,58,39,1103,189,396,118,638,153,61,41,8,25,0,25,1249,183,214,87,673,151,328,95,34,45,0,25,962,180,182,91,292,110,375,124,113,67,0,25,1871,221,176,87,624,148,811,153,202,80,58,39
60,Bridgeport,12140,316,2743,291,5198,364,3145,297,874,169,180,78,3669,333,1447,220,2000,262,204,89,18,33,0,37,3393,310,712,179,1416,208,1057,190,176,83,32,49,2087,264,394,129,778,172,681,148,188,76,46,47,2991,293,190,85,1004,205,1203,202,492,133,102,60
61,New City,11621,370,3169,311,4988,371,2579,276,672,151,213,88,2032,252,910,171,981,182,131,85,10,49,0,47,2604,289,768,177,1191,199,521,133,78,62,46,57,1967,272,521,145,819,172,429,128,185,92,13,50,5018,339,970,180,1997,261,1498,210,399,118,154,76
62,West Elsdon,5027,151,348,96,2054,250,1941,252,430,115,254,97,774,141,201,65,483,118,70,64,14,26,6,27,1047,208,85,54,522,148,411,132,29,37,0,27,907,168,27,30,383,118,383,117,114,70,0,27,2299,220,35,51,666,177,1077,203,273,90,248,97
63,Gage Park,9405,238,1350,213,3300,337,3207,352,983,214,565,160,1314,199,586,134,634,159,94,60,0,41,0,41,1449,236,391,123,625,163,394,124,28,41,11,41,1440,230,190,93,625,162,475,146,138,90,12,41,5202,331,183,92,1416,245,2244,306,817,198,542,159
64,Clearing,8389,219,757,191,3700,360,2952,324,714,153,266,135,2322,260,550,158,1602,238,155,96,5,31,10,33,2371,257,152,91,1020,189,1129,210,60,52,10,33,1327,221,46,55,525,156,442,124,311,108,3,30,2369,277,9,30,553,210,1226,219,338,101,243,133
65,West Lawn,9111,215,911,185,3605,343,3089,328,1095,219,411,132,1651,254,586,156,966,199,99,75,0,34,0,34,1928,254,181,89,955,211,740,172,52,50,0,34,1226,237,39,44,490,180,570,154,98,67,29,50,4306,307,105,81,1194,241,1680,283,945,207,382,135
66,Chicago Lawn,15416,427,3829,399,6700,479,3407,380,1147,200,333,119,3315,369,1271,242,1857,298,166,95,0,49,21,57,3406,369,889,207,1704,285,635,157,178,107,0,49,2714,325,578,180,1113,228,651,183,364,124,8,48,5981,412,1091,234,2026,302,1955,291,605,138,304,115
67,West Englewood,10364,339,3729,323,4550,336,1520,211,418,121,147,76,2648,285,1227,204,1301,209,87,62,23,49,10,49,2397,275,734,161,1176,213,374,99,109,78,4,47,1875,250,537,139,873,186,374,116,68,58,23,49,3444,289,1231,197,1200,187,685,150,218,88,110,74
68,Englewood,9803,383,4842,353,3525,329,1194,221,189,92,53,42,3195,294,1974,240,1051,194,149,83,13,36,8,37,2374,277,985,197,987,192,387,116,15,42,0,36,1549,238,619,150,647,160,206,114,77,68,0,36,2685,272,1264,216,840,171,452,131,84,62,45,42
69,Greater Grand Crossing,12605,368,4760,370,5769,403,1608,228,350,116,118,77,4858,376,1999,267,2599,300,222,86,38,54,0,38,3308,353,1267,243,1243,212,644,169,125,73,29,50,1981,288,667,177,957,205,301,104,56,44,0,38,2458,281,827,176,970,202,441,123,131,77,89,68
70,Ashburn,12780,230,833,196,4298,404,5462,461,1545,234,642,178,2438,324,364,123,1673,281,358,143,35,66,8,39,2901,323,182,115,1043,209,1469,262,144,77,63,80,2963,352,160,86,843,214,1291,246,591,166,78,69,4478,359,127,86,739,204,2344,324,775,178,493,155
71,Auburn Gresham,17173,440,5929,450,7086,475,3307,352,734,178,117,82,5286,433,2621,320,2424,333,241,91,0,46,0,46,4540,389,1246,222,2025,289,1116,195,143,84,10,47,3038,351,949,211,1193,234,714,175,176,91,6,46,4309,381,1113,213,1444,256,1236,240,415,143,101,79
72,Beverly,7705,196,456,148,2881,278,3131,237,970,181,267,90,2294,249,294,114,1756,241,201,78,27,33,16,36,2080,223,82,58,661,154,1185,163,152,62,0,29,1214,186,37,47,309,93,524,126,299,114,45,41,2117,186,43,54,155,64,1221,149,492,127,206,82
73,Washington Heights,9308,303,1816,258,4448,371,2215,277,645,146,184,94,2848,324,876,188,1750,273,214,112,6,33,2,32,2366,296,404,157,1018,202,771,176,140,64,33,50,2052,320,247,124,912,229,611,168,221,93,61,65,2042,247,289,106,768,176,619,146,278,101,88,67
74,Mount Greenwood,6589,208,325,94,1971,249,3260,261,687,161,346,146,1757,225,210,71,1287,200,222,87,27,35,11,28,1790,231,78,60,467,129,1081,177,111,62,53,87,1115,193,14,31,133,78,646,166,231,89,91,55,1927,210,23,34,84,62,1311,209,318,118,191,88
75,Morgan Park,8009,269,1068,202,3126,335,2817,289,792,196,206,93,2349,283,689,178,1376,226,261,113,11,33,12,34,2083,262,164,78,892,200,851,162,145,65,31,43,1414,250,64,49,335,130,655,194,268,140,92,77,2163,265,151,79,523,184,1050,198,368,122,71,45
76,O'Hare,6108,207,606,184,3259,320,1883,304,303,143,57,65,2224,321,364,143,1677,288,167,142,16,45,0,38,2075,334,100,81,1026,273,865,209,62,82,22,42,1106,229,128,105,346,140,465,166,167,109,0,38,703,240,14,43,210,164,386,173,58,56,35,62
77,Edgewater,29110,543,11683,664,13429,664,3511,400,277,106,210,123,16075,683,8392,593,7417,552,182,104,0,48,84,108,7906,540,2101,319,3832,427,1910,294,44,65,19,54,2853,387,670,217,1429,289,583,171,166,85,5,48,2276,332,520,185,751,191,836,218,67,64,102,71
