area_id,area_name,b19064001,b19064001_moe
1,Rogers Park,25081900,8010201
2,West Ridge,122068900,80406412
3,Uptown,90717200,41693707
4,Lincoln Square,39734500,9496501
5,North Center,47796200,9880403
6,Lake View,298889800,53622738
7,Lincoln Park,338998500,63155694
8,Near North Side,960114000,147630670
9,Edison Park,13314400,4863586
10,Norwood Park,58683400,12583354
11,Jefferson Park,35297900,18764814
12,Forest Glen,63025100,22637320
13,North Park,25359200,11530217
14,Albany Park,27977100,9690913
15,Portage Park,29686300,4865817
16,Irving Park,43429100,9426396
17,Dunning,25360900,5785921
18,Montclare,6475800,2433257
19,Belmont Cragin,26946100,5441959
20,Hermosa,10994500,3506504
21,Avondale,14202800,2693991
22,Logan Square,67211300,12794089
23,Humboldt Park,8985100,3885965
24,West Town,88338400,13536625
25,Austin,23895000,8463542
26,West Garfield Park,1539300,795180
27,East Garfield Park,2406300,1304156
28,Near West Side,56901100,23085554
29,North Lawndale,18359300,18908557
30,South Lawndale,9219500,2008635
31,Lower West Side,15422600,3478467
32,Loop,148181200,105301826
33,Near South Side,49151900,22803163
34,Armour Square,6350000,3404595
35,Douglas,5779700,2211479
36,Oakland,785800,934958
37,Fuller Park,302100,309514
38,Grand Boulevard,5269800,2580188
39,Kenwood,61487000,30352162
40,Washington Park,1463100,1032230
41,Hyde Park,69229700,14579401
42,Woodlawn,10335500,5263369
43,South Shore,9056000,3403734
44,Chatham,9616000,3723723
45,Avalon Park,5137700,2773712
46,South Chicago,14481400,11983568
47,Burnside,611200,501602
48,Calumet Heights,9935200,8509266
49,Roseland,13325100,4423171
50,Pullman,2291700,1307915
51,South Deering,875600,615706
52,East Side,7247900,5096077
53,West Pullman,4100400,1809752
54,Riverdale,231500,340021
55,Hegewisch,5872600,2604557
56,Garfield Ridge,26541300,6942601
57,Archer Heights,5076800,2673132
58,Brighton Park,10476500,3425224
59,McKinley Park,9181300,4510743
60,Bridgeport,27172600,9810516
61,New City,15871800,6142358
62,West Elsdon,4299900,1905213
63,Gage Park,9689300,2532279
64,Clearing,8755500,2486059
65,West Lawn,10800700,3926729
66,Chicago Lawn,6402800,2653076
67,West Englewood,3849900,2943919
68,Englewood,2210300,1184958
69,Greater Grand Crossing,14270200,7454667
70,Ashburn,17946900,6220963
71,Auburn Gresham,7241100,2951268
72,Beverly,33439800,11895830
73,Washington Heights,3811000,1787385
74,Mount Greenwood,10965800,4497597
75,Morgan Park,10093300,3718860
76,O'Hare,8586600,5366626
77,Edgewater,62595600,13562703
