area_id,area_name,b19019001,b19019001_moe,b19019002,b19019002_moe,b19019003,b19019003_moe,b19019004,b19019004_moe,b19019005,b19019005_moe,b19019006,b19019006_moe,b19019007,b19019007_moe,b19019008,b19019008_moe
54,Riverdale,14030,1381,11852,3150,13981,7783,12917,19795,23990,10549,37770,50734,29038,73162,33125,31627
56,Garfield Ridge,176708,17465,76502,26184,184347,29444,230274,178198,253546,57336,171779,94892,333604,188606,294612,234431
57,Archer Heights,126242,11739,84902,43907,125080,18383,120229,34746,92681,89592,204362,91060,250774,66417,318425,134906
58,Brighton Park,326631,20816,205286,75313,325933,54863,351034,84577,395156,75166,329966,93021,431420,179707,565560,203724
59,McKinley Park,156365,15514,81356,32875,145227,28510,196280,34491,173660,37911,249291,88412,190531,172858,278622,102568
60,Bridgeport,98415,15541,75250,57871,113442,54260,127119,55921,135910,44322,83123,34973,76686,45667,148333,24026
61,New City,440756,28407,250250,65307,450915,61723,455706,61991,540689,132105,574548,145782,390516,122890,609173,185959
62,West Elsdon,188236,23015,104999,15254,181808,66622,258325,95486,160163,49784,241562,86473,220387,149398,326351,104553
63,Gage Park,255992,26909,142981,36888,225711,76241,315914,51786,269194,38001,384779,69607,292696,110102,387938,54632
65,West Lawn,245226,18030,153638,36252,235861,67381,287604,31217,310914,62189,264788,66611,274207,42342,385761,106883
66,Chicago Lawn,314978,22047,160573,26898,306643,55432,381989,56690,392069,80688,328195,96851,445720,213904,601656,139804
67,West Englewood,253225,24917,177250,63658,282664,91439,297645,70200,282970,121129,410695,159569,335536,103045,395266,188002
68,Englewood,119188,18027,66536,11556,151340,41056,164317,59461,226634,145783,173712,61775,202979,64404,345524,294750
69,Greater Grand Crossing,105178,19238,78541,41726,115116,30036,159786,59364,198751,49269,144415,111016,69752,95227,76950,333213
70,Ashburn,359046,23183,220665,37352,314452,51778,426533,60260,407555,73906,377218,155583,448965,134454,408504,319976
71,Auburn Gresham,227689,21091,148673,18890,260819,33276,297220,80628,295105,87879,397731,155125,499865,208991,356022,143392
72,Beverly,292132,16826,189175,38614,296818,44091,344107,124419,357571,67711,407833,95891,483476,191857,495796,247894
73,Washington Heights,87364,14837,42338,14426,77661,33744,115739,50774,100486,175785,120377,46467,82000,59068,69183,293401
75,Morgan Park,88318,24701,42058,7516,96208,22557,158742,39210,118416,64486,124643,159694,263542,200625,97557,95631
