area_id,area_name,b99084001,b99084001_moe,b99084002,b99084002_moe,b99084003,b99084003_moe,b99084004,b99084004_moe,b99084005,b99084005_moe
1,Rogers Park,29987,-1,28279,-1,2368,-1,25911,-1,1708,-1
2,West Ridge,31544,-1,30222,-1,3305,-1,26917,-1,1322,-1
3,Uptown,31694,-1,29560,-1,2367,-1,27193,-1,2134,-1
4,Lincoln Square,23019,-1,21799,-1,1620,-1,20179,-1,1220,-1
5,North Center,20718,-1,19037,-1,1188,-1,17849,-1,1681,-1
6,Lake View,68129,-1,63926,-1,3758,-1,60168,-1,4203,-1
7,Lincoln Park,40875,-1,38286,-1,2526,-1,35760,-1,2589,-1
8,Near North Side,50700,-1,47179,-1,3671,-1,43508,-1,3521,-1
9,Edison Park,5862,-1,5609,-1,466,-1,5143,-1,253,-1
10,Norwood Park,17562,-1,17008,-1,1306,-1,15702,-1,554,-1
11,Jefferson Park,12572,-1,12217,-1,1114,-1,11103,-1,355,-1
12,Forest Glen,9048,-1,8688,-1,699,-1,7989,-1,360,-1
13,North Park,8237,-1,7813,-1,821,-1,6992,-1,424,-1
14,Albany Park,26801,-1,25717,-1,2979,-1,22738,-1,1084,-1
15,Portage Park,31046,-1,30126,-1,3758,-1,26368,-1,920,-1
16,Irving Park,28693,-1,27258,-1,3032,-1,24226,-1,1435,-1
17,Dunning,21257,-1,21059,-1,2185,-1,18874,-1,198,-1
18,Montclare,5205,-1,5139,-1,492,-1,4647,-1,66,-1
19,Belmont Cragin,31952,-1,31412,-1,3187,-1,28225,-1,540,-1
20,Hermosa,10998,-1,10746,-1,1218,-1,9528,-1,252,-1
21,Avondale,21102,-1,20343,-1,2229,-1,18114,-1,759,-1
22,Logan Square,40835,-1,38636,-1,2936,-1,35700,-1,2199,-1
23,Humboldt Park,17799,-1,17238,-1,3619,-1,13619,-1,561,-1
24,West Town,52110,-1,48825,-1,4264,-1,44561,-1,3285,-1
25,Austin,32636,-1,31639,-1,6464,-1,25175,-1,997,-1
26,West Garfield Park,4809,-1,4672,-1,1078,-1,3594,-1,137,-1
27,East Garfield Park,5729,-1,5459,-1,1457,-1,4002,-1,270,-1
28,Near West Side,29921,-1,28453,-1,2794,-1,25659,-1,1468,-1
29,North Lawndale,9084,-1,8766,-1,2434,-1,6332,-1,318,-1
30,South Lawndale,23905,-1,23258,-1,3781,-1,19477,-1,647,-1
31,Lower West Side,16850,-1,16432,-1,1451,-1,14981,-1,418,-1
32,Loop,16434,-1,15590,-1,1222,-1,14368,-1,844,-1
33,Near South Side,12833,-1,11878,-1,851,-1,11027,-1,955,-1
34,Armour Square,5697,-1,5292,-1,626,-1,4666,-1,405,-1
35,Douglas,7582,-1,7259,-1,820,-1,6439,-1,323,-1
36,Oakland,2070,-1,1956,-1,301,-1,1655,-1,114,-1
37,Fuller Park,710,-1,648,-1,75,-1,573,-1,62,-1
