area_id,area_name,b25027001,b25027001_moe,b25027002,b25027002_moe,b25027003,b25027003_moe,b25027004,b25027004_moe,b25027005,b25027005_moe,b25027006,b25027006_moe,b25027007,b25027007_moe,b25027008,b25027008_moe,b25027009,b25027009_moe,b25027010,b25027010_moe,b25027011,b25027011_moe,b25027012,b25027012_moe,b25027013,b25027013_moe,b25027014,b25027014_moe,b25027015,b25027015_moe,b25027016,b25027016_moe,b25027017,b25027017_moe
21,Avondale,5774,391,4413,369,919,202,1328,241,1015,207,588,166,303,106,215,100,45,45,1361,204,86,66,14,41,187,90,124,66,93,69,473,134,384,115
22,Logan Square,11139,516,9101,475,2725,289,2554,284,1993,271,681,170,567,159,431,139,150,83,2038,268,223,86,120,73,268,94,217,105,218,97,533,160,459,132
23,Humboldt Park,5910,422,4607,397,636,166,962,202,1133,213,428,145,642,167,540,150,266,109,1303,213,0,51,41,53,97,76,99,66,270,112,443,135,353,117
24,West Town,14909,572,12417,549,4333,363,4426,358,1911,253,717,160,530,144,379,111,121,81,2492,296,326,121,187,83,432,138,158,83,192,84,458,131,739,175
25,Austin,12818,537,9672,510,861,209,1721,261,2183,277,1614,273,1342,227,1297,204,654,150,3146,355,56,68,260,127,269,118,330,129,377,146,889,182,965,190
26,West Garfield Park,1486,192,963,171,107,72,182,79,152,69,47,46,160,82,178,83,137,58,523,115,5,34,6,34,96,66,46,41,56,50,124,60,190,73
27,East Garfield Park,1857,223,1334,190,210,88,298,108,430,121,57,50,89,55,140,64,110,65,523,116,59,48,9,39,102,62,46,54,71,59,88,50,148,70
28,Near West Side,10251,474,8976,461,3585,320,2633,304,1369,224,546,136,470,138,282,95,91,79,1275,204,307,110,88,60,144,89,236,110,161,80,238,103,101,64
29,North Lawndale,2612,263,1920,239,159,73,442,127,477,129,164,85,146,73,359,108,173,69,692,137,16,44,69,64,100,66,72,63,56,47,59,50,320,88
30,South Lawndale,5915,415,3885,372,429,146,976,207,1146,220,489,149,354,120,318,111,173,83,2030,262,149,89,122,82,397,122,252,108,205,94,431,121,474,130
31,Lower West Side,3286,312,2156,272,306,98,603,145,526,152,268,95,242,99,153,97,58,54,1130,189,32,43,41,48,73,55,106,69,201,94,215,85,462,124
32,Loop,6257,474,4805,456,1356,268,974,238,968,246,569,241,552,198,315,121,71,50,1452,272,116,64,175,122,170,104,126,91,274,126,287,132,304,130
33,Near South Side,5711,452,5057,483,1601,299,1802,355,816,215,411,134,160,70,232,154,35,36,654,213,114,85,82,69,127,99,177,143,80,53,50,48,24,27
34,Armour Square,1884,236,978,218,144,81,274,121,185,85,100,62,102,81,117,95,56,50,906,184,48,47,58,45,109,59,114,72,138,82,167,113,272,99
35,Douglas,1875,186,1622,178,177,78,326,102,412,117,183,84,153,66,211,91,160,80,253,87,0,35,31,57,60,50,13,34,9,36,32,40,108,52
36,Oakland,612,125,517,120,87,52,217,88,102,56,40,36,33,39,15,28,23,27,95,61,4,17,12,25,53,44,0,19,0,19,0,19,26,41
37,Fuller Park,378,83,224,62,24,28,9,11,119,59,4,13,15,19,36,30,17,17,154,57,9,16,4,14,17,18,25,26,8,17,27,25,64,39
38,Grand Boulevard,2767,261,2260,249,410,116,958,170,495,143,104,67,144,70,98,53,51,47,507,123,10,41,29,47,86,61,28,59,24,48,110,78,220,82
39,Kenwood,2855,256,2150,241,252,102,454,120,571,140,152,94,247,93,297,114,177,78,705,149,24,48,32,41,110,56,41,40,110,67,163,79,225,80
40,Washington Park,833,147,634,135,141,69,104,61,231,86,41,31,32,33,69,41,16,28,199,82,20,29,26,31,4,25,48,56,20,33,21,26,60,50
41,Hyde Park,4669,300,3093,265,488,124,538,135,725,157,395,114,341,113,407,110,199,81,1576,233,73,48,65,64,209,111,180,73,193,93,375,99,481,130
42,Woodlawn,2527,270,1976,250,253,97,489,135,417,127,161,90,319,122,250,95,87,52,551,126,13,40,37,52,73,52,50,53,19,41,159,75,200,86
43,South Shore,5185,387,3758,350,432,153,467,143,1002,210,558,172,528,156,578,145,193,76,1427,226,27,48,24,49,167,86,63,53,128,75,474,148,544,144
44,Chatham,5195,340,3272,323,197,107,730,172,667,172,336,101,397,135,558,143,387,121,1923,237,43,52,114,79,170,88,162,73,107,59,337,108,990,173
45,Avalon Park,2612,216,1918,213,88,66,310,119,548,140,257,99,169,101,361,98,185,87,694,144,6,18,46,56,61,43,36,33,15,26,253,98,277,88
46,South Chicago,4472,354,3068,336,259,135,510,170,781,189,344,115,356,147,527,135,291,99,1404,232,32,45,66,58,149,88,96,57,232,99,404,131,425,132
47,Burnside,580,80,407,100,23,37,88,49,48,39,47,41,117,74,76,33,8,14,173,76,0,11,0,11,37,50,30,34,27,30,45,39,34,32
48,Calumet Heights,4377,212,2910,271,119,75,367,118,710,155,287,125,356,121,736,166,335,103,1467,232,0,27,86,78,191,95,82,75,175,78,358,119,575,148
49,Roseland,8896,368,5806,375,390,134,940,186,1197,216,801,176,634,138,1288,192,556,120,3090,281,98,83,179,103,142,69,271,94,136,70,1033,192,1231,164
50,Pullman,1377,124,946,129,42,33,182,81,174,63,137,76,153,70,203,70,55,42,431,97,25,30,0,19,63,56,41,33,45,30,69,51,188,70
51,South Deering,3128,228,2032,207,95,63,338,127,640,159,232,92,231,88,332,109,164,72,1096,176,16,34,46,42,149,84,76,53,220,118,330,95,259,80
52,East Side,4705,276,3007,275,446,143,816,184,759,180,417,130,251,107,247,77,71,44,1698,193,29,32,140,77,188,72,192,78,169,74,320,99,660,137
53,West Pullman,5866,306,4277,335,216,119,650,205,902,204,546,149,618,156,862,173,483,128,1589,224,56,52,63,64,110,71,154,79,187,92,566,136,453,116
54,Riverdale,299,85,107,69,8,20,35,49,0,16,0,16,11,23,0,16,53,49,192,76,7,19,16,29,27,22,53,55,0,16,45,42,44,36
55,Hegewisch,2733,224,1602,225,207,112,456,143,557,168,154,101,96,75,39,37,93,64,1131,184,17,37,63,67,146,76,78,52,77,53,337,127,413,124
56,Garfield Ridge,9966,285,6421,349,971,205,1646,230,1747,239,792,198,643,176,480,121,142,71,3545,288,30,43,175,89,383,116,440,135,343,109,884,163,1290,172
57,Archer Heights,2407,203,1761,205,257,104,469,108,545,119,148,71,140,79,108,65,94,45,646,122,18,32,11,32,96,56,69,44,46,36,176,57,230,77
58,Brighton Park,5307,380,3674,342,324,118,1191,215,1137,201,480,135,244,108,196,90,102,63,1633,216,10,44,139,69,392,124,181,74,199,75,231,81,481,117
59,McKinley Park,2917,223,1938,226,222,86,523,129,586,140,263,98,161,72,125,65,58,45,979,151,33,33,99,64,179,81,124,66,109,57,142,60,293,83
60,Bridgeport,5732,330,3801,310,469,130,1094,187,1118,188,466,127,268,89,327,96,59,46,1931,219,94,63,164,66,348,98,243,79,371,107,269,94,442,103
61,New City,5071,337,3529,310,480,134,938,186,991,175,425,125,254,95,292,95,149,71,1542,208,84,61,115,70,331,119,154,74,169,72,307,92,382,97
62,West Elsdon,3690,206,2552,217,360,115,863,167,735,150,222,77,233,110,88,56,51,34,1138,169,102,66,36,38,142,61,148,76,180,71,124,56,406,98
63,Gage Park,5302,315,4117,320,568,157,1169,221,1270,213,432,132,295,118,235,87,148,78,1185,189,26,39,153,69,288,113,108,58,152,77,122,58,336,103
64,Clearing,6346,275,4336,288,939,211,1058,170,1069,188,516,147,306,110,269,89,179,105,2010,226,85,67,34,45,202,105,263,105,201,98,424,109,801,125
65,West Lawn,7068,295,5247,335,907,210,1711,245,1480,245,535,158,250,93,301,104,63,46,1821,237,148,87,160,81,201,95,120,65,208,83,344,117,640,134
66,Chicago Lawn,6869,405,5430,397,551,154,1461,251,1391,258,812,195,474,128,619,168,122,65,1439,219,81,78,114,80,167,85,158,76,281,108,329,99,309,120
67,West Englewood,4884,312,3316,273,300,113,344,117,648,149,452,132,360,105,707,128,505,110,1568,196,34,53,91,68,167,85,94,54,196,100,565,121,421,101
68,Englewood,2904,271,1592,218,63,60,194,98,468,131,210,91,189,84,305,96,163,67,1312,205,5,36,73,68,172,70,115,69,73,56,277,96,597,139
69,Greater Grand Crossing,4458,302,2872,274,168,70,436,129,728,165,408,125,357,105,421,125,354,104,1586,208,31,41,78,65,65,54,168,93,169,78,371,108,704,134
70,Ashburn,11000,330,8703,376,890,224,2022,285,3096,314,1084,230,761,175,674,173,176,81,2297,247,139,86,79,58,339,106,226,94,157,92,516,129,841,154
71,Auburn Gresham,8009,393,5397,393,227,101,945,213,1118,220,833,196,613,148,1128,211,533,145,2612,283,11,48,52,67,260,115,149,76,120,76,837,163,1183,173
72,Beverly,6296,195,4683,227,406,106,1134,140,1325,171,638,128,509,109,501,114,170,72,1613,171,19,32,57,56,209,66,148,60,208,82,302,86,670,115
73,Washington Heights,6254,319,4278,331,200,91,629,155,822,182,515,152,570,151,844,172,698,162,1976,245,26,37,78,74,196,79,156,78,154,68,525,127,841,181
74,Mount Greenwood,5973,203,4284,243,655,140,1262,192,1510,213,330,131,304,106,124,60,99,62,1689,185,12,30,58,42,228,91,204,79,171,71,470,113,546,119
75,Morgan Park,6051,293,4198,319,349,115,860,168,1253,254,546,127,492,143,454,121,244,86,1853,213,72,55,51,43,237,103,134,69,151,66,592,131,616,130
76,O'Hare,2827,306,1949,302,593,195,434,155,281,115,207,133,77,64,319,183,38,47,878,190,0,38,63,58,119,96,83,84,120,84,157,84,336,114
77,Edgewater,11363,570,8282,531,1334,241,2254,315,2462,328,834,186,649,159,539,147,210,96,3081,333,177,99,140,74,275,109,509,157,452,151,665,176,863,182
