area_id,area_name,b99012001,b99012001_moe,b99012002,b99012002_moe,b99012003,b99012003_moe
1,Rogers Park,57559,-1,1529,-1,56030,-1
2,West Ridge,73705,-1,2228,-1,71477,-1
3,Uptown,54995,-1,876,-1,54119,-1
4,Lincoln Square,38622,-1,707,-1,37915,-1
5,North Center,33418,-1,435,-1,32983,-1
6,Lake View,96539,-1,1987,-1,94552,-1
7,Lincoln Park,64631,-1,884,-1,63747,-1
8,Near North Side,80516,-1,783,-1,79733,-1
9,Edison Park,11135,-1,72,-1,11063,-1
10,Norwood Park,37429,-1,622,-1,36807,-1
11,Jefferson Park,26771,-1,292,-1,26479,-1
12,Forest Glen,18542,-1,275,-1,18267,-1
13,North Park,18739,-1,303,-1,18436,-1
14,Albany Park,53897,-1,868,-1,53029,-1
15,Portage Park,63619,-1,1303,-1,62316,-1
16,Irving Park,56513,-1,1010,-1,55503,-1
17,Dunning,42115,-1,478,-1,41637,-1
18,Montclare,12401,-1,208,-1,12193,-1
19,Belmont Cragin,77885,-1,1362,-1,76523,-1
20,Hermosa,25068,-1,389,-1,24679,-1
21,Avondale,41542,-1,720,-1,40822,-1
22,Logan Square,73786,-1,1089,-1,72697,-1
23,Humboldt Park,54351,-1,1221,-1,53130,-1
24,West Town,84087,-1,1209,-1,82878,-1
25,Austin,98162,-1,2927,-1,95235,-1
26,West Garfield Park,19377,-1,695,-1,18682,-1
27,East Garfield Park,21316,-1,711,-1,20605,-1
28,Near West Side,54151,-1,716,-1,53435,-1
29,North Lawndale,36074,-1,1125,-1,34949,-1
30,South Lawndale,70557,-1,1190,-1,69367,-1
31,Lower West Side,36577,-1,553,-1,36024,-1
32,Loop,26363,-1,200,-1,26163,-1
33,Near South Side,20245,-1,91,-1,20154,-1
34,Armour Square,13710,-1,181,-1,13529,-1
35,Douglas,19111,-1,252,-1,18859,-1
36,Oakland,6260,-1,35,-1,6225,-1
37,Fuller Park,2924,-1,25,-1,2899,-1
38,Grand Boulevard,23151,-1,206,-1,22945,-1
39,Kenwood,18180,-1,140,-1,18040,-1
40,Washington Park,11146,-1,156,-1,10990,-1
41,Hyde Park,26541,-1,319,-1,26222,-1
42,Woodlawn,24445,-1,204,-1,24241,-1
43,South Shore,47526,-1,453,-1,47073,-1
44,Chatham,33244,-1,467,-1,32777,-1
45,Avalon Park,9617,-1,146,-1,9471,-1
46,South Chicago,29458,-1,438,-1,29020,-1
47,Burnside,3508,-1,23,-1,3485,-1
48,Calumet Heights,14382,-1,370,-1,14012,-1
49,Roseland,45285,-1,312,-1,44973,-1
50,Pullman,7262,-1,65,-1,7197,-1
51,South Deering,16445,-1,174,-1,16271,-1
52,East Side,23517,-1,200,-1,23317,-1
53,West Pullman,30810,-1,312,-1,30498,-1
54,Riverdale,6820,-1,63,-1,6757,-1
55,Hegewisch,10168,-1,31,-1,10137,-1
56,Garfield Ridge,33940,-1,293,-1,33647,-1
57,Archer Heights,13434,-1,215,-1,13219,-1
58,Brighton Park,44148,-1,469,-1,43679,-1
59,McKinley Park,16434,-1,172,-1,16262,-1
60,Bridgeport,32430,-1,356,-1,32074,-1
61,New City,42107,-1,896,-1,41211,-1
62,West Elsdon,18980,-1,183,-1,18797,-1
63,Gage Park,39492,-1,418,-1,39074,-1
64,Clearing,22716,-1,305,-1,22411,-1
65,West Lawn,32950,-1,492,-1,32458,-1
66,Chicago Lawn,54807,-1,802,-1,54005,-1
67,West Englewood,35294,-1,273,-1,35021,-1
68,Englewood,28824,-1,325,-1,28499,-1
69,Greater Grand Crossing,32873,-1,401,-1,32472,-1
70,Ashburn,42788,-1,246,-1,42542,-1
71,Auburn Gresham,49634,-1,757,-1,48877,-1
72,Beverly,21226,-1,154,-1,21072,-1
73,Washington Heights,26021,-1,437,-1,25584,-1
74,Mount Greenwood,18475,-1,113,-1,18362,-1
75,Morgan Park,22681,-1,272,-1,22409,-1
76,O'Hare,13687,-1,107,-1,13580,-1
77,Edgewater,55333,-1,650,-1,54683,-1
