area_id,area_name,b24092001,b24092001_moe,b24092002,b24092002_moe,b24092003,b24092003_moe,b24092004,b24092004_moe,b24092005,b24092005_moe,b24092006,b24092006_moe,b24092007,b24092007_moe,b24092008,b24092008_moe,b24092009,b24092009_moe,b24092010,b24092010_moe,b24092011,b24092011_moe,b24092012,b24092012_moe,b24092013,b24092013_moe,b24092014,b24092014_moe,b24092015,b24092015_moe,b24092016,b24092016_moe,b24092017,b24092017_moe,b24092018,b24092018_moe
28,Near West Side,100398,9787,101661,14575,102215,14435,76349,64159,67135,23169,81528,4988,50556,9809,123654,469,91250,192583,82708,9533,82865,9831,85827,6659,43750,84023,89318,17174,63917,72917,93125,90547,62292,56889,75588,34174
33,Near South Side,74422,11160,76389,16619,73631,15276,160372,89178,81583,50750,63750,27804,54913,44030,68711,25212,64052,55042,63151,10085,73424,10414,71738,11941,120336,63657,61378,13093,47036,32181,47700,2223,76645,70822,24583,19781
