area_id,area_name,b04007001,b04007001_moe,b04007002,b04007002_moe,b04007003,b04007003_moe,b04007004,b04007004_moe,b04007005,b04007005_moe,b04007006,b04007006_moe,b04007007,b04007007_moe
1,Rogers Park,57559,2198,54095,2194,42572,2193,11523,850,3464,560,516,234,2948,523
2,West Ridge,73705,2596,69825,2579,59390,2664,10435,1111,3880,706,402,233,3478,679
3,Uptown,54995,1710,51395,1677,36918,1636,14477,953,3600,558,253,116,3347,548
4,Lincoln Square,38622,1335,36432,1339,23934,1466,12498,878,2190,435,265,115,1925,420
5,North Center,33418,1097,31336,1087,17680,973,13656,836,2082,422,127,56,1955,421
6,Lake View,96539,1732,88620,1671,51884,1564,36736,1282,7919,868,519,159,7400,854
7,Lincoln Park,64631,1722,59276,1641,34424,1355,24852,1450,5355,681,470,161,4885,662
8,Near North Side,80516,1818,74644,1817,50154,1803,24490,1300,5872,875,588,274,5284,838
9,Edison Park,11135,498,10559,477,6250,494,4309,544,576,189,11,24,565,188
10,Norwood Park,37429,1230,35501,1327,23206,1323,12295,929,1928,467,128,86,1800,465
11,Jefferson Park,26771,1244,25925,1231,18236,1220,7689,809,846,273,83,94,763,251
12,Forest Glen,18542,646,17568,669,10941,724,6627,664,974,312,81,92,893,306
13,North Park,18739,1008,17232,973,13382,981,3850,568,1507,486,66,61,1441,481
14,Albany Park,53897,2062,51660,2052,42482,2092,9178,889,2237,550,208,179,2029,458
15,Portage Park,63619,1847,60993,1899,45821,1880,15172,1328,2626,527,106,92,2520,521
16,Irving Park,56513,1956,52976,1956,39224,1981,13752,976,3537,663,290,168,3247,661
17,Dunning,42115,1249,39952,1241,31049,1226,8903,842,2163,435,372,217,1791,383
18,Montclare,12401,838,11770,813,9774,776,1996,425,631,233,22,40,609,237
19,Belmont Cragin,77885,2548,74069,2457,66444,2461,7625,1011,3816,874,232,164,3584,808
20,Hermosa,25068,1269,24003,1274,21360,1291,2643,506,1065,375,6,29,1059,375
21,Avondale,41542,1885,40148,1862,34439,1944,5709,674,1394,322,108,79,1286,311
22,Logan Square,73786,1997,70594,2011,53213,2040,17381,962,3192,442,142,74,3050,438
23,Humboldt Park,54351,2209,51478,2165,47658,2141,3820,654,2873,664,31,59,2842,663
24,West Town,84087,2008,78794,1926,54493,1878,24301,1056,5293,662,395,131,4898,653
25,Austin,98162,2739,92715,2679,88723,2687,3992,666,5447,909,213,146,5234,900
26,West Garfield Park,19377,1316,18424,1310,18043,1308,381,184,953,316,17,50,936,315
27,East Garfield Park,21316,1354,20306,1362,19724,1366,582,162,1010,245,13,41,997,245
28,Near West Side,54151,1661,49911,1655,38366,1617,11545,801,4240,589,224,118,4016,568
29,North Lawndale,36074,1850,33865,1823,32777,1816,1088,321,2209,483,85,95,2124,475
30,South Lawndale,70557,2333,66996,2321,64963,2296,2033,446,3561,598,36,51,3525,597
31,Lower West Side,36577,1700,35757,1692,31547,1691,4210,538,820,229,42,55,778,224
32,Loop,26363,1430,24530,1277,16141,1155,8389,930,1833,565,25,40,1808,560
33,Near South Side,20245,1153,19127,1211,13982,986,5145,850,1118,365,220,221,898,280
34,Armour Square,13710,850,12988,846,11569,766,1419,365,722,264,57,60,665,253
35,Douglas,19111,872,17935,854,16195,810,1740,301,1176,290,37,47,1139,288
36,Oakland,6260,469,5768,466,5488,470,280,131,492,184,22,38,470,180
37,Fuller Park,2924,543,2667,534,2578,531,89,64,257,128,0,16,257,128
38,Grand Boulevard,23151,1181,21833,1217,20304,1174,1529,333,1318,316,21,43,1297,317
39,Kenwood,18180,927,17107,939,14924,916,2183,368,1073,261,106,93,967,247
40,Washington Park,11146,835,10228,837,9980,826,248,117,918,300,6,26,912,300
41,Hyde Park,26541,1184,24303,1091,17674,974,6629,574,2238,466,113,65,2125,462
42,Woodlawn,24445,1271,22645,1201,21061,1189,1584,347,1800,516,37,45,1763,515
43,South Shore,47526,2018,44769,1982,42777,1991,1992,399,2757,482,248,128,2509,467
44,Chatham,33244,1627,31261,1647,29734,1651,1527,403,1983,366,123,136,1860,335
45,Avalon Park,9617,760,9199,756,8692,690,507,245,418,195,0,19,418,195
46,South Chicago,29458,1592,27734,1609,26073,1575,1661,414,1724,443,56,72,1668,439
