area_id,area_name,b99244001,b99244001_moe,b99244002,b99244002_moe,b99244003,b99244003_moe
1,Rogers Park,20521,-1,1339,-1,19182,-1
2,West Ridge,21982,-1,1391,-1,20591,-1
3,Uptown,23288,-1,1342,-1,21946,-1
4,Lincoln Square,16780,-1,749,-1,16031,-1
5,North Center,16403,-1,543,-1,15860,-1
6,Lake View,52148,-1,2085,-1,50063,-1
7,Lincoln Park,30623,-1,1549,-1,29074,-1
8,Near North Side,39166,-1,2056,-1,37110,-1
9,Edison Park,4427,-1,208,-1,4219,-1
10,Norwood Park,13051,-1,913,-1,12138,-1
11,Jefferson Park,9122,-1,624,-1,8498,-1
12,Forest Glen,6758,-1,551,-1,6207,-1
13,North Park,5604,-1,474,-1,5130,-1
14,Albany Park,17394,-1,1463,-1,15931,-1
15,Portage Park,22238,-1,2262,-1,19976,-1
16,Irving Park,21240,-1,984,-1,20256,-1
17,Dunning,14991,-1,1184,-1,13807,-1
18,Montclare,3736,-1,307,-1,3429,-1
19,Belmont Cragin,22302,-1,1863,-1,20439,-1
20,Hermosa,7680,-1,793,-1,6887,-1
21,Avondale,15192,-1,745,-1,14447,-1
22,Logan Square,31223,-1,1323,-1,29900,-1
23,Humboldt Park,12570,-1,1180,-1,11390,-1
24,West Town,39957,-1,1947,-1,38010,-1
25,Austin,23748,-1,3456,-1,20292,-1
26,West Garfield Park,3360,-1,315,-1,3045,-1
27,East Garfield Park,4092,-1,418,-1,3674,-1
28,Near West Side,22705,-1,1406,-1,21299,-1
29,North Lawndale,6540,-1,782,-1,5758,-1
30,South Lawndale,15928,-1,1435,-1,14493,-1
31,Lower West Side,11180,-1,743,-1,10437,-1
32,Loop,12140,-1,300,-1,11840,-1
33,Near South Side,10511,-1,336,-1,10175,-1
34,Armour Square,3367,-1,332,-1,3035,-1
35,Douglas,4879,-1,371,-1,4508,-1
36,Oakland,1408,-1,49,-1,1359,-1
37,Fuller Park,396,-1,20,-1,376,-1
38,Grand Boulevard,5981,-1,503,-1,5478,-1
39,Kenwood,5328,-1,429,-1,4899,-1
40,Washington Park,2008,-1,204,-1,1804,-1
41,Hyde Park,8052,-1,548,-1,7504,-1
42,Woodlawn,5570,-1,447,-1,5123,-1
43,South Shore,12478,-1,1217,-1,11261,-1
44,Chatham,7843,-1,604,-1,7239,-1
45,Avalon Park,2708,-1,124,-1,2584,-1
46,South Chicago,6069,-1,565,-1,5504,-1
47,Burnside,557,-1,43,-1,514,-1
48,Calumet Heights,3675,-1,295,-1,3380,-1
49,Roseland,9434,-1,1289,-1,8145,-1
50,Pullman,2041,-1,238,-1,1803,-1
51,South Deering,3553,-1,316,-1,3237,-1
52,East Side,6057,-1,492,-1,5565,-1
53,West Pullman,6647,-1,718,-1,5929,-1
54,Riverdale,795,-1,127,-1,668,-1
55,Hegewisch,2952,-1,97,-1,2855,-1
56,Garfield Ridge,11270,-1,564,-1,10706,-1
57,Archer Heights,3541,-1,211,-1,3330,-1
58,Brighton Park,11500,-1,824,-1,10676,-1
59,McKinley Park,4576,-1,341,-1,4235,-1
60,Bridgeport,10577,-1,531,-1,10046,-1
61,New City,9049,-1,925,-1,8124,-1
62,West Elsdon,5166,-1,378,-1,4788,-1
63,Gage Park,9842,-1,712,-1,9130,-1
64,Clearing,7893,-1,232,-1,7661,-1
65,West Lawn,9336,-1,979,-1,8357,-1
66,Chicago Lawn,12468,-1,1273,-1,11195,-1
67,West Englewood,5209,-1,440,-1,4769,-1
68,Englewood,4330,-1,620,-1,3710,-1
69,Greater Grand Crossing,7316,-1,873,-1,6443,-1
70,Ashburn,13767,-1,1136,-1,12631,-1
71,Auburn Gresham,10118,-1,1590,-1,8528,-1
72,Beverly,7306,-1,452,-1,6854,-1
73,Washington Heights,6330,-1,1101,-1,5229,-1
74,Mount Greenwood,6549,-1,319,-1,6230,-1
75,Morgan Park,6574,-1,738,-1,5836,-1
76,O'Hare,5274,-1,250,-1,5024,-1
77,Edgewater,21997,-1,1331,-1,20666,-1
