area_id,area_name,b08302001,b08302001_moe,b08302002,b08302002_moe,b08302003,b08302003_moe,b08302004,b08302004_moe,b08302005,b08302005_moe,b08302006,b08302006_moe,b08302007,b08302007_moe,b08302008,b08302008_moe,b08302009,b08302009_moe,b08302010,b08302010_moe,b08302011,b08302011_moe,b08302012,b08302012_moe,b08302013,b08302013_moe,b08302014,b08302014_moe,b08302015,b08302015_moe
1,Rogers Park,28279,1254,1101,275,968,278,878,247,2080,364,1553,274,4402,517,3333,406,3952,524,1421,270,1876,351,1005,264,552,173,2997,454,2161,389
2,West Ridge,30222,1408,1214,310,990,228,989,245,1925,430,2315,479,3977,539,2248,354,4213,533,2014,357,3028,517,1570,339,597,218,3085,447,2057,412
3,Uptown,29560,1163,692,244,324,128,615,199,2245,407,2376,384,4532,568,3985,445,5033,552,1991,325,2469,406,1010,241,482,183,2359,399,1447,293
4,Lincoln Square,21799,835,618,219,401,132,646,187,1415,254,1643,289,3578,416,3062,359,3424,448,1700,280,1657,294,793,225,262,114,1483,297,1117,237
5,North Center,19037,727,328,131,343,117,440,154,1046,198,1404,222,3032,319,2862,345,4339,503,1855,327,1309,209,408,116,315,142,519,135,837,219
6,Lake View,63926,1427,891,215,983,288,1327,305,4043,484,5099,526,10543,705,10115,671,13167,817,5294,514,4092,439,1981,341,759,220,2943,426,2689,441
7,Lincoln Park,38286,1134,279,117,410,139,1131,321,2100,324,2755,387,5175,534,6561,612,8148,633,4635,500,2760,367,1109,279,357,133,1393,258,1473,296
8,Near North Side,47179,1415,433,170,327,141,1109,275,2534,487,3351,474,6590,788,7167,710,9728,751,6076,661,4429,534,1135,261,713,278,2062,369,1525,369
9,Edison Park,5609,391,218,104,186,93,186,106,687,168,386,115,911,191,703,194,773,190,351,152,321,145,51,44,63,66,328,108,445,162
10,Norwood Park,17008,807,852,241,511,166,1066,243,1390,264,1583,259,2618,348,1890,344,2165,362,897,206,846,211,319,138,171,116,1416,317,1284,270
11,Jefferson Park,12217,677,205,90,552,191,477,145,1540,269,923,210,1944,318,1540,338,1415,271,354,125,949,276,388,172,50,49,934,229,946,216
12,Forest Glen,8688,448,208,87,171,78,243,93,869,221,869,201,1405,207,990,203,839,189,509,158,1050,234,478,192,76,61,410,144,571,202
13,North Park,7813,567,329,147,341,156,318,117,576,156,375,138,817,197,989,231,1162,238,564,153,760,219,307,111,164,105,523,156,588,174
14,Albany Park,25717,1291,1441,387,1233,344,1168,294,2563,503,1735,320,4276,561,2072,312,2840,405,983,218,1592,297,950,344,601,241,2639,419,1624,334
15,Portage Park,30126,1180,1706,333,1385,279,1576,285,3267,412,2435,342,4887,550,2269,341,2908,446,867,213,1939,374,864,219,729,196,3002,421,2292,390
16,Irving Park,27258,1169,1232,273,1151,276,1021,283,2474,397,2325,370,4425,500,2415,326,3913,434,1366,284,1691,347,974,222,422,156,2308,370,1541,327
17,Dunning,21059,907,741,191,869,216,886,185,2797,383,1980,303,3776,491,1762,287,1619,283,886,227,989,247,934,244,410,193,1937,275,1473,269
18,Montclare,5139,450,186,124,363,174,184,95,487,161,460,143,873,213,429,181,611,181,214,101,260,149,263,105,63,52,423,133,323,122
19,Belmont Cragin,31412,1397,2185,361,2654,420,1764,326,4187,515,2523,377,4381,544,1714,296,2363,387,810,229,1550,329,641,220,454,160,3695,503,2491,417
20,Hermosa,10746,723,988,239,936,227,706,212,994,260,619,172,1586,326,685,171,996,286,353,132,593,188,175,91,95,65,966,261,1054,281
21,Avondale,20343,1044,1225,320,960,255,519,174,1758,349,1038,238,3815,561,1249,246,3421,466,897,245,863,201,699,231,289,125,1846,351,1764,387
22,Logan Square,38636,1282,1596,281,628,161,869,189,2216,324,1826,241,4771,505,3286,377,10828,869,2846,325,2535,340,1320,246,760,193,2879,401,2276,352
23,Humboldt Park,17238,987,1077,275,615,172,1115,271,2086,343,1377,281,2367,391,1172,243,1800,331,534,161,1127,283,601,216,57,64,1951,365,1359,309
24,West Town,48825,1301,966,229,1183,222,1196,250,3048,362,3612,415,6555,592,5722,503,9952,715,4924,488,3671,383,1565,294,752,199,3217,439,2462,362
25,Austin,31639,1211,2381,402,1553,300,1401,274,3438,444,2478,397,4088,454,2328,411,3014,409,849,211,1799,300,963,247,525,172,4221,485,2601,365
26,West Garfield Park,4672,493,371,133,109,70,358,132,536,162,443,136,739,174,254,110,392,120,102,61,267,113,66,59,21,41,721,189,293,107
27,East Garfield Park,5459,472,260,115,235,94,299,125,444,147,413,134,845,188,586,153,632,196,301,107,170,77,89,62,130,79,711,176,344,108
28,Near West Side,28453,1010,690,192,383,131,693,166,2041,320,2439,368,3806,402,3795,444,4674,455,3426,403,2064,293,893,228,378,128,1845,313,1326,290
29,North Lawndale,8766,641,587,185,657,172,492,159,914,223,740,180,1192,227,692,165,898,197,209,91,309,109,327,124,202,101,1007,234,540,154
30,South Lawndale,23258,1159,2611,422,3099,441,1110,256,3233,423,1276,278,2535,379,1243,270,1680,317,251,108,1181,254,344,124,280,123,2459,397,1956,349
31,Lower West Side,16432,922,850,209,904,203,825,190,1617,319,990,299,1895,318,1104,225,2153,332,822,192,1149,255,766,189,234,125,1800,311,1323,359
32,Loop,15590,1053,213,117,70,57,309,173,1306,511,1017,301,1557,329,2191,413,3210,495,2104,367,1600,454,659,304,272,146,604,245,478,241
33,Near South Side,11878,925,148,104,111,98,171,91,899,278,969,230,1910,469,1629,301,2454,510,1351,430,753,236,341,187,196,136,342,158,604,224
34,Armour Square,5292,541,109,83,127,70,161,80,371,142,226,93,764,230,315,101,576,186,519,210,490,167,1123,379,110,70,176,89,225,103
35,Douglas,7259,513,210,93,108,60,360,174,350,112,522,136,1054,203,782,172,889,220,541,139,715,219,213,92,213,110,597,177,705,172
36,Oakland,1956,301,61,40,72,51,132,72,76,50,102,61,270,95,186,74,364,112,154,85,80,47,74,65,29,39,212,128,144,87
37,Fuller Park,648,157,0,16,0,16,13,17,64,84,66,47,130,83,90,44,66,42,0,16,93,45,14,17,0,16,62,47,50,36
38,Grand Boulevard,8093,545,174,97,354,123,378,122,621,177,522,152,1136,232,787,175,1241,213,500,140,651,165,296,138,122,74,744,191,567,182
39,Kenwood,6927,486,291,131,274,131,83,51,430,129,478,173,585,158,826,196,1141,211,716,212,832,200,337,142,57,51,532,153,345,139
40,Washington Park,3135,299,254,96,166,78,132,64,383,133,133,59,352,98,342,121,356,105,117,57,203,88,55,42,36,48,296,103,310,99
41,Hyde Park,12427,620,214,91,209,100,134,78,631,166,702,182,1392,235,1736,273,2063,287,1502,219,1661,246,528,136,305,133,862,205,488,153
42,Woodlawn,8142,604,383,126,375,121,232,138,502,184,460,146,1063,248,820,176,1215,248,394,125,744,179,430,138,109,63,736,190,679,190
43,South Shore,17450,934,1073,265,827,232,828,258,1180,249,1555,316,2523,403,1607,345,1734,309,822,216,1253,279,395,151,255,120,1995,366,1403,300
44,Chatham,10525,712,700,192,323,135,492,159,999,238,1124,261,1231,268,1135,245,1173,259,338,149,374,137,346,136,199,89,1139,260,952,254
45,Avalon Park,3544,437,240,118,241,157,92,58,201,107,254,115,620,211,236,92,429,151,186,128,148,84,149,79,94,82,384,178,270,118
46,South Chicago,8835,708,552,156,491,159,334,132,941,253,712,172,1247,275,525,167,985,239,329,146,474,166,325,132,183,100,931,240,806,227
47,Burnside,1121,176,56,63,9,15,93,67,94,63,78,52,123,103,85,58,165,88,30,38,20,30,23,37,66,62,201,95,78,56
48,Calumet Heights,4682,436,111,63,236,158,166,80,339,124,210,90,864,222,553,164,479,151,158,91,311,126,132,68,209,134,507,164,407,128
49,Roseland,13540,783,949,211,616,195,689,216,855,211,1190,243,1668,333,1583,269,1154,251,574,148,915,218,347,131,333,144,1365,252,1302,262
50,Pullman,2671,262,159,116,91,57,143,71,256,99,147,81,489,162,246,118,316,120,141,76,138,94,49,40,76,55,195,88,225,91
51,South Deering,5188,472,466,185,244,102,261,137,500,191,573,181,574,186,514,211,407,142,60,54,421,186,104,67,20,29,599,174,445,150
52,East Side,8430,671,336,125,616,213,492,162,1034,234,805,188,847,192,794,213,737,173,401,293,330,152,258,115,43,59,906,214,831,239
53,West Pullman,9349,751,459,158,313,128,687,181,1010,333,737,171,1203,275,634,200,762,222,435,162,418,136,281,142,236,110,1171,300,1003,269
54,Riverdale,1333,220,28,43,128,62,45,51,76,57,149,90,119,82,80,68,120,92,106,86,100,78,45,48,10,19,247,111,80,63
55,Hegewisch,3687,413,182,109,391,174,243,139,346,134,552,148,256,111,520,222,385,144,62,46,123,68,80,55,28,39,322,124,197,116
