area_id,area_name,b08121001,b08121001_moe,b08121002,b08121002_moe,b08121003,b08121003_moe,b08121004,b08121004_moe,b08121005,b08121005_moe,b08121006,b08121006_moe,b08121007,b08121007_moe
1,Rogers Park,260676,20590,322603,36130,302134,48212,243078,29326,146731,56668,214950,125896,327373,109134
2,West Ridge,198889,16386,232082,21275,185391,27768,211823,49374,103780,17030,186407,75573,169000,61485
3,Uptown,452118,24831,497022,43319,554626,194038,447299,37562,239870,152881,405838,204199,538400,145053
4,Lincoln Square,380230,19345,415855,38006,362162,93921,401595,41007,209910,56734,284494,95606,527397,192232
5,North Center,650329,36144,699233,53599,666459,164528,617095,58326,419288,146864,766492,342255,645802,205796
6,Lake View,1190656,44883,1297700,76152,1712631,409259,1108357,63594,758696,263176,1405800,345666,1264166,242554
7,Lincoln Park,1133879,62880,1438252,128354,1455123,578733,1060344,64558,642055,153888,1540365,702817,1225838,188606
8,Near North Side,1096748,53459,1304051,126054,1269191,310987,1076473,103261,905157,131345,1623671,364085,1266832,462175
9,Edison Park,58762,6382,60434,5813,60375,33213,70104,19794,7135,22327,109808,152338,42095,27481
10,Norwood Park,84354,6226,86977,9690,72091,30771,102971,23404,69188,32417,37188,10086,191103,164634
11,Jefferson Park,71621,10104,74739,9394,51409,29720,91409,40416,36953,33232,101900,47693,126492,195069
12,Forest Glen,38205,5808,44000,6504,18207,20054,31719,30876,35333,33331,32875,64651,73625,28461
13,North Park,93984,12623,105732,17329,84475,26557,63491,72115,83867,22184,49153,155684,129890,142475
14,Albany Park,161855,15268,171904,18968,165837,40487,152189,54334,109573,32253,114133,153711,286533,112014
15,Portage Park,231125,10913,249639,13905,196486,45251,220923,46598,174479,67218,171616,74119,248181,103254
16,Irving Park,430745,24917,486489,43190,500439,109060,377413,61768,296925,189106,345037,401202,482695,205177
17,Dunning,62464,7042,68510,7666,52621,10261,36610,31863,16449,29233,94202,27584,64182,70496
18,Montclare,29033,5922,34282,8519,20668,5312,24931,11218,13859,19377,40054,56914,24013,54437
19,Belmont Cragin,51970,5323,59786,3734,41697,7168,42600,7603,74474,23974,37242,32826,51797,16840
20,Hermosa,21424,1700,25248,2870,19250,5474,15634,2284,25395,19065,14886,21169,18359,6731
21,Avondale,195509,18772,223537,24290,168060,70696,166566,38983,122318,49118,213064,101621,334687,160426
22,Logan Square,767727,34027,862595,49312,699696,204072,746159,64860,527834,175758,627731,168133,699242,226116
23,Humboldt Park,147742,9915,174014,11547,150915,23817,114172,28278,64201,42713,166158,54049,206666,213557
24,West Town,1159248,39495,1272237,58409,1348072,329279,1057093,92793,750025,161757,884010,215154,1267005,274524
25,Austin,74295,6105,79696,13028,40868,43540,63672,23041,38918,9694,56293,60592,125995,144928
28,Near West Side,626903,53597,736531,44279,849298,261847,497695,65157,496331,57174,779075,282891,780977,274890
29,North Lawndale,53159,14435,74498,17175,49038,32678,39848,12415,22825,49620,34459,90897,46698,21953
30,South Lawndale,62427,4539,71815,6641,61893,5427,48340,16382,42668,14543,69875,12381,54616,49296
31,Lower West Side,189471,11602,213515,19893,210264,115004,182596,34075,191752,40024,179033,61963,269132,330795
32,Loop,249041,15410,306027,61115,556277,116331,154516,43962,260991,45662,255844,142248,154500,159532
33,Near South Side,125894,13907,123776,15709,177813,85303,99876,28486,120303,56999,76705,147874,171475,34968
34,Armour Square,19071,8269,44712,7375,12177,7361,12197,14254,6792,6018,8478,4161,35500,35104
35,Douglas,44554,15919,51172,11649,32188,19771,41250,25704,21719,81921,25536,24330,80125,31865
36,Oakland,33207,13406,34185,23717,99167,131593,19085,10329,23750,52121,64265,40831,78583,39098
39,Kenwood,177485,24043,218390,37244,250131,72927,112891,33357,139934,195906,126480,217109,163357,100604
41,Hyde Park,348524,38476,457451,81977,350581,111875,422791,173229,283977,58335,357439,162573,242326,80770
42,Woodlawn,109221,25734,137710,25337,137612,32268,75357,18259,75093,94798,89404,20802,88913,221503
46,South Chicago,58271,6101,70467,13913,90611,19628,44223,10844,24705,17611,64905,58807,51833,79274
49,Roseland,57771,4631,63376,10992,39464,50327,55241,8633,24333,8272,53015,24224,61120,120292
57,Archer Heights,24313,4125,26868,3782,23910,4043,21667,14572,15363,8240,30147,16424,13125,47132
59,McKinley Park,47102,8197,66427,14405,50070,20459,38155,9198,111343,108781,51797,42200,33094,127359
60,Bridgeport,187999,14585,220959,17704,182412,39214,161330,27774,125715,21814,151718,46996,234431,121805
61,New City,17182,2220,22029,2372,14625,6898,12262,5289,12424,5588,16686,21191,6936,7486
63,Gage Park,47895,2904,52811,2844,42042,5299,38701,7440,37479,15881,84049,70852,27604,82139
65,West Lawn,31629,4114,35011,4312,16781,26504,16042,2937,11500,20483,90417,98743,80284,29208
66,Chicago Lawn,30430,3706,34944,3848,39875,16385,23889,6989,3796,399,14625,6338,20024,6911
75,Morgan Park,32607,11850,39714,13974,32674,10672,21696,12040,23214,25574,57500,49700,23942,7234
76,O'Hare,30958,4111,30636,6047,29826,12994,36705,18132,20729,12472,31994,1766,30565,14750
77,Edgewater,395606,27046,429097,47962,366808,89537,417475,33378,329520,208533,402675,180164,431869,136476
