area_id,area_name,b25067001,b25067001_moe,b25067002,b25067002_moe,b25067003,b25067003_moe
2,West Ridge,312100,121709,127100,77061,185000,89910
3,Uptown,7643100,532903,426800,272920,7216400,456788
6,Lake View,4954200,522401,1298200,421788,3656000,356459
7,Lincoln Park,1097800,204070,223600,101531,874200,197513
8,Near North Side,5856300,481787,307900,177820,5548400,491007
10,Norwood Park,683900,127953,510600,115409,173300,103114
13,North Park,290700,51727,50200,26590,240500,54233
17,Dunning,254300,80714,182900,79786,71400,42764
18,Montclare,1081300,163337,39700,38142,1041600,161416
19,Belmont Cragin,418300,70253,40300,26275,378100,74278
21,Avondale,561600,97062,48300,41459,513300,103513
25,Austin,818400,161677,41400,26375,777100,156661
27,East Garfield Park,409800,104498,60200,42073,349600,96304
28,Near West Side,641000,114721,70900,25508,570100,113462
35,Douglas,414900,105307,52800,29236,362100,104203
41,Hyde Park,1515000,238255,439600,209801,1075300,126438
43,South Shore,651000,151679,51300,46794,599800,152287
46,South Chicago,304900,63640,8300,8577,296600,63718
49,Roseland,671700,178375,110100,70226,561600,181233
61,New City,513900,114555,38300,40965,475500,115363
65,West Lawn,564500,192710,438700,192248,125800,74143
66,Chicago Lawn,920500,160557,46400,39422,874000,158792
75,Morgan Park,747400,289011,178800,105369,568700,270644
77,Edgewater,1937200,354726,814300,302704,1122900,204670
