area_id,area_name,b13015001,b13015001_moe,b13015002,b13015002_moe,b13015003,b13015003_moe,b13015004,b13015004_moe,b13015005,b13015005_moe,b13015006,b13015006_moe,b13015007,b13015007_moe,b13015008,b13015008_moe,b13015009,b13015009_moe,b13015010,b13015010_moe,b13015011,b13015011_moe,b13015012,b13015012_moe,b13015013,b13015013_moe,b13015014,b13015014_moe,b13015015,b13015015_moe
1,Rogers Park,16991,1121,871,229,530,187,0,48,530,187,341,134,11,50,330,133,16120,1110,5143,522,158,145,4985,506,10977,973,272,118,10705,964
2,West Ridge,17441,985,1284,309,1109,296,30,61,1079,294,175,99,12,55,163,96,16157,951,7575,569,197,120,7378,580,8582,786,231,132,8351,769
3,Uptown,15948,836,655,197,537,179,6,48,531,179,118,90,16,49,102,88,15293,826,5068,495,95,73,4973,486,10225,763,352,149,9873,745
4,Lincoln Square,11854,647,623,160,512,137,0,40,512,137,111,88,0,40,111,88,11231,658,4694,415,15,40,4679,416,6537,571,93,65,6444,568
5,North Center,10450,539,728,148,722,148,13,47,709,147,6,42,0,43,6,42,9722,539,4049,310,20,46,4029,309,5673,497,79,83,5594,483
6,Lake View,36337,1274,1451,238,1292,218,0,66,1292,218,159,109,13,67,146,108,34886,1293,8866,531,68,79,8798,532,26020,1274,86,73,25934,1273
7,Lincoln Park,23062,991,843,173,705,150,0,51,705,150,138,94,0,51,138,94,22219,993,6134,486,41,63,6093,485,16085,971,58,59,16027,970
8,Near North Side,26129,1160,832,248,667,219,0,54,667,219,165,123,25,60,140,120,25297,1157,6146,615,17,57,6129,615,19151,1101,167,117,18984,1094
9,Edison Park,2898,306,55,43,44,40,0,25,44,40,11,26,0,25,11,26,2843,312,1196,157,12,27,1184,155,1647,297,0,25,1647,297
10,Norwood Park,7888,536,508,170,359,134,0,39,359,134,149,111,12,41,137,110,7380,521,3927,356,19,41,3908,354,3453,446,47,61,3406,437
11,Jefferson Park,6407,524,350,140,274,124,0,29,274,124,76,70,0,29,76,70,6057,522,3222,345,0,29,3222,345,2835,399,16,34,2819,398
12,Forest Glen,3919,320,280,98,197,83,10,33,187,80,83,75,0,29,83,75,3639,317,2210,249,0,29,2210,249,1429,251,0,29,1429,251
13,North Park,4535,472,310,123,269,116,0,27,269,116,41,51,7,28,34,50,4225,468,1869,259,0,27,1869,259,2356,391,0,27,2356,391
14,Albany Park,14519,823,810,213,582,191,6,45,576,191,228,113,14,47,214,111,13709,827,6136,510,161,105,5975,508,7573,661,41,58,7532,658
15,Portage Park,17008,916,886,233,510,179,0,47,510,179,376,151,43,60,333,146,16122,933,7554,527,113,82,7441,524,8568,838,186,106,8382,840
16,Irving Park,14771,745,853,203,618,164,2,46,616,164,235,121,23,50,212,119,13918,734,6428,528,103,80,6325,525,7490,607,198,111,7292,597
17,Dunning,10066,602,501,132,389,124,0,40,389,124,112,67,5,39,107,67,9565,607,4824,395,86,83,4738,401,4741,477,24,43,4717,477
