area_id,area_name,b25109001,b25109001_moe,b25109002,b25109002_moe,b25109003,b25109003_moe,b25109004,b25109004_moe,b25109005,b25109005_moe,b25109006,b25109006_moe,b25109007,b25109007_moe
1,Rogers Park,429100,36915,488100,249129,405700,46134,472300,30111,469000,319990,647000,121563,1023500,787076
2,West Ridge,1041700,85801,1064200,431318,1076600,159378,1083900,234439,838700,249350,1354800,393966,869500,470246
4,Lincoln Square,1464100,101149,1162300,229515,1517200,253113,1549000,184110,1490200,212839,1371000,371408,1344500,150361
5,North Center,1991100,116263,2024200,907413,2192300,184163,2237900,430142,1498400,220489,1761600,798706,1547800,403492
6,Lake View,1508500,119779,1208300,361114,1686700,323079,1981400,582155,1908200,264195,1419700,510737,737100,868963
7,Lincoln Park,304600,35833,275000,121654,321300,52641,280600,25856,484400,144093,253100,35428,450000,187951
9,Edison Park,1046800,48704,775500,103787,994600,99547,1250600,105542,1025400,95882,808600,208851,1095800,402681
10,Norwood Park,1274800,36114,1130400,383285,1412500,84104,1295900,76848,1218600,72774,1133600,112153,1192100,46879
11,Jefferson Park,948200,49926,957800,325772,990300,67109,905400,144375,991800,119401,975600,86716,882800,96320
12,Forest Glen,1714500,64842,1591600,532867,1803400,143944,1834800,100797,1717800,130030,1456900,105305,1507300,140833
13,North Park,351900,30711,323200,138409,389600,80749,338600,32099,358300,129761,375000,92646,337500,202592
14,Albany Park,1384700,101671,900500,552550,1432000,208715,1587900,179595,1368900,478584,1559600,464081,1530100,642357
15,Portage Park,1994800,62954,1460600,218205,2204300,145065,2012400,154521,2009200,126820,1855200,109353,2017300,189133
16,Irving Park,2101500,126698,1590000,1070944,2281100,242241,2175500,224983,1754100,466909,1461400,111669,1963900,679584
17,Dunning,1022700,49309,750800,169064,1055000,84108,1083100,87694,971100,106151,1010100,148465,1048300,118264
18,Montclare,243900,23869,192900,48376,265700,39380,262100,62244,254400,33025,153400,189192,200000,47743
19,Belmont Cragin,1037100,39577,750600,379429,1013500,91149,1130300,70893,1148700,299518,693700,256425,1020000,69494
21,Avondale,966400,51759,946500,204730,905500,69999,1062800,102018,956100,305528,682300,860934,763300,341810
22,Logan Square,1434100,100764,1643300,769094,1510500,154381,1319400,365065,1524100,456353,1152800,513379,753300,623024
24,West Town,1179200,71338,1149300,270583,1097200,89159,1174800,450459,1391600,264697,1132200,389283,863800,317331
25,Austin,268500,12434,202300,191959,279600,23353,284500,36697,264900,14163,247300,65999,243000,150307
27,East Garfield Park,243400,41900,69200,297235,281300,93972,261800,143810,160000,84837,244000,38231,255900,272457
30,South Lawndale,337600,24256,293500,54266,322500,50838,326700,90604,345600,117624,402000,62670,290700,29056
31,Lower West Side,215200,24930,230000,60546,223100,22369,149000,154035,158000,46820,225000,174494,250000,84700
34,Armour Square,236800,22101,256300,42235,253300,23253,257300,88245,176100,63328,315600,208351,166000,140353
39,Kenwood,483300,46046,485000,403962,421000,104828,445400,38923,567400,125658,634500,895243,589400,244585
41,Hyde Park,168100,13084,171900,755340,165600,54413,173700,129876,113500,103500,167300,309986,325000,604325
42,Woodlawn,119900,44700,75600,89368,200000,72564,116300,115007,312500,313885,103400,31202,94400,23829
44,Chatham,334400,31604,214400,102507,353400,107534,277800,78327,336400,147360,283900,199437,325000,82216
46,South Chicago,103800,29893,62000,42531,79600,60077,99200,40676,88100,184805,148300,26552,245600,40763
48,Calumet Heights,174100,40920,200000,26974,262800,23647,122500,14747,112500,62627,171900,42752,221600,113689
49,Roseland,797700,44535,796800,232514,914200,49730,783000,132952,727400,739077,684500,78758,658300,149225
50,Pullman,104900,20586,321400,423337,78600,46698,94300,119280,106300,30187,116100,19153,150300,23423
51,South Deering,145400,23815,203100,322900,141400,104172,141800,27158,198400,77079,140300,44253,108000,88498
53,West Pullman,117000,18914,106800,42014,160000,64610,112500,65533,107000,36486,106300,35466,107500,64967
56,Garfield Ridge,990000,31244,870000,314083,943600,93613,1159200,144253,793200,125312,908100,120126,1076000,147011
57,Archer Heights,660900,64187,591900,465317,653200,215759,693200,70182,645600,78100,777700,457773,493000,88741
58,Brighton Park,572500,49188,440000,154243,583500,115460,644400,116682,521500,448614,392900,254293,566100,98837
59,McKinley Park,911900,51920,1136600,557445,1053600,153312,799200,148778,904900,108627,898800,291911,734800,186152
60,Bridgeport,781100,66035,657400,245759,906300,111330,870600,187151,620200,116125,718900,276073,676700,64268
62,West Elsdon,382600,27995,305500,198619,407500,54243,397500,57579,270900,106718,475200,154383,338200,99779
63,Gage Park,514900,29579,358300,33472,575600,46291,513000,68113,515000,61755,441700,88516,416700,173707
64,Clearing,375500,33252,348000,22145,377700,52689,350000,71052,391700,34406,438600,101729,364100,79972
65,West Lawn,544400,38115,391600,77570,554500,59971,531800,85285,720700,154484,683000,169012,572900,27695
66,Chicago Lawn,158700,7778,137500,26732,159100,9423,160100,13842,179500,20992,91600,25602,180600,116289
67,West Englewood,109500,25503,45500,2241,142700,34138,84400,42426,178100,111915,53800,198932,116000,26312
70,Ashburn,902000,35257,869000,317345,928800,51527,885800,56362,926000,77368,893200,155192,829500,199498
71,Auburn Gresham,202200,33358,260000,39105,235300,47947,260200,313925,180400,37939,206700,132560,156300,45608
72,Beverly,614800,23008,599300,295824,676700,62969,629800,113384,620800,52478,574900,41446,534300,92852
73,Washington Heights,293500,24759,336000,47035,290600,112628,324700,53854,251300,92323,222800,93349,284000,45473
74,Mount Greenwood,463200,19666,492700,163490,477100,32222,486400,49358,448000,34475,418700,43089,454700,49971
75,Morgan Park,399200,16566,393600,37270,460500,137540,372800,60005,451200,174553,396300,91526,382300,72626
76,O'Hare,316800,53847,55500,226800,236500,202691,275000,228929,422400,57077,353900,33422,229700,13509
77,Edgewater,692900,68052,510700,63715,678900,110389,686800,231857,745400,282044,921400,154907,915000,205002
