area_id,area_name,b99257001,b99257001_moe,b99257002,b99257002_moe,b99257003,b99257003_moe
1,Rogers Park,23981,-1,454,-1,23527,-1
2,West Ridge,24402,-1,713,-1,23689,-1
3,Uptown,29441,-1,711,-1,28730,-1
4,Lincoln Square,17622,-1,296,-1,17326,-1
5,North Center,14724,-1,177,-1,14547,-1
6,Lake View,52568,-1,732,-1,51836,-1
7,Lincoln Park,32194,-1,402,-1,31792,-1
8,Near North Side,50758,-1,1082,-1,49676,-1
9,Edison Park,4608,-1,118,-1,4490,-1
10,Norwood Park,14646,-1,368,-1,14278,-1
11,Jefferson Park,9943,-1,185,-1,9758,-1
12,Forest Glen,6793,-1,214,-1,6579,-1
13,North Park,6436,-1,263,-1,6173,-1
14,Albany Park,16804,-1,402,-1,16402,-1
15,Portage Park,22505,-1,845,-1,21660,-1
16,Irving Park,20177,-1,605,-1,19572,-1
17,Dunning,15141,-1,472,-1,14669,-1
18,Montclare,4425,-1,152,-1,4273,-1
19,Belmont Cragin,21570,-1,770,-1,20800,-1
20,Hermosa,7070,-1,268,-1,6802,-1
21,Avondale,13801,-1,227,-1,13574,-1
22,Logan Square,29492,-1,547,-1,28945,-1
23,Humboldt Park,16778,-1,694,-1,16084,-1
24,West Town,37287,-1,678,-1,36609,-1
25,Austin,32428,-1,764,-1,31664,-1
26,West Garfield Park,5714,-1,177,-1,5537,-1
27,East Garfield Park,6896,-1,301,-1,6595,-1
28,Near West Side,25665,-1,562,-1,25103,-1
29,North Lawndale,10852,-1,553,-1,10299,-1
30,South Lawndale,16454,-1,586,-1,15868,-1
31,Lower West Side,12255,-1,220,-1,12035,-1
32,Loop,14557,-1,124,-1,14433,-1
33,Near South Side,11517,-1,348,-1,11169,-1
34,Armour Square,5359,-1,175,-1,5184,-1
35,Douglas,9023,-1,264,-1,8759,-1
36,Oakland,2743,-1,66,-1,2677,-1
37,Fuller Park,1146,-1,24,-1,1122,-1
38,Grand Boulevard,9878,-1,279,-1,9599,-1
39,Kenwood,9116,-1,169,-1,8947,-1
40,Washington Park,4142,-1,140,-1,4002,-1
41,Hyde Park,12539,-1,187,-1,12352,-1
42,Woodlawn,10302,-1,266,-1,10036,-1
43,South Shore,21700,-1,497,-1,21203,-1
44,Chatham,14098,-1,265,-1,13833,-1
45,Avalon Park,3871,-1,119,-1,3752,-1
46,South Chicago,10770,-1,489,-1,10281,-1
47,Burnside,1056,-1,5,-1,1051,-1
48,Calumet Heights,5586,-1,130,-1,5456,-1
49,Roseland,15524,-1,499,-1,15025,-1
50,Pullman,2984,-1,108,-1,2876,-1
51,South Deering,5332,-1,207,-1,5125,-1
52,East Side,6900,-1,137,-1,6763,-1
53,West Pullman,9375,-1,304,-1,9071,-1
54,Riverdale,2322,-1,42,-1,2280,-1
55,Hegewisch,3694,-1,59,-1,3635,-1
56,Garfield Ridge,11952,-1,285,-1,11667,-1
57,Archer Heights,3740,-1,151,-1,3589,-1
58,Brighton Park,11572,-1,325,-1,11247,-1
59,McKinley Park,5185,-1,83,-1,5102,-1
60,Bridgeport,12140,-1,256,-1,11884,-1
61,New City,11621,-1,414,-1,11207,-1
62,West Elsdon,5027,-1,71,-1,4956,-1
63,Gage Park,9405,-1,180,-1,9225,-1
64,Clearing,8389,-1,165,-1,8224,-1
65,West Lawn,9111,-1,162,-1,8949,-1
66,Chicago Lawn,15416,-1,556,-1,14860,-1
67,West Englewood,10364,-1,396,-1,9968,-1
68,Englewood,9803,-1,434,-1,9369,-1
69,Greater Grand Crossing,12605,-1,339,-1,12266,-1
70,Ashburn,12780,-1,229,-1,12551,-1
71,Auburn Gresham,17173,-1,565,-1,16608,-1
72,Beverly,7705,-1,154,-1,7551,-1
73,Washington Heights,9308,-1,556,-1,8752,-1
74,Mount Greenwood,6589,-1,191,-1,6398,-1
75,Morgan Park,8009,-1,297,-1,7712,-1
76,O'Hare,6108,-1,178,-1,5930,-1
77,Edgewater,29110,-1,749,-1,28361,-1
