area_id,area_name,b99081001,b99081001_moe,b99081002,b99081002_moe,b99081003,b99081003_moe,b99081004,b99081004_moe,b99081005,b99081005_moe
1,Rogers Park,29987,-1,2051,-1,235,-1,1816,-1,27936,-1
2,West Ridge,31544,-1,2681,-1,537,-1,2144,-1,28863,-1
3,Uptown,31694,-1,1688,-1,168,-1,1520,-1,30006,-1
4,Lincoln Square,23019,-1,1301,-1,160,-1,1141,-1,21718,-1
5,North Center,20718,-1,962,-1,185,-1,777,-1,19756,-1
6,Lake View,68129,-1,2355,-1,444,-1,1911,-1,65774,-1
7,Lincoln Park,40875,-1,2376,-1,114,-1,2262,-1,38499,-1
8,Near North Side,50700,-1,2807,-1,180,-1,2627,-1,47893,-1
9,Edison Park,5862,-1,232,-1,33,-1,199,-1,5630,-1
10,Norwood Park,17562,-1,1186,-1,246,-1,940,-1,16376,-1
11,Jefferson Park,12572,-1,717,-1,39,-1,678,-1,11855,-1
12,Forest Glen,9048,-1,517,-1,43,-1,474,-1,8531,-1
13,North Park,8237,-1,767,-1,123,-1,644,-1,7470,-1
14,Albany Park,26801,-1,1691,-1,358,-1,1333,-1,25110,-1
15,Portage Park,31046,-1,2501,-1,472,-1,2029,-1,28545,-1
16,Irving Park,28693,-1,1852,-1,185,-1,1667,-1,26841,-1
17,Dunning,21257,-1,1620,-1,471,-1,1149,-1,19637,-1
18,Montclare,5205,-1,373,-1,78,-1,295,-1,4832,-1
19,Belmont Cragin,31952,-1,2397,-1,717,-1,1680,-1,29555,-1
20,Hermosa,10998,-1,824,-1,165,-1,659,-1,10174,-1
21,Avondale,21102,-1,1281,-1,307,-1,974,-1,19821,-1
22,Logan Square,40835,-1,1789,-1,283,-1,1506,-1,39046,-1
23,Humboldt Park,17799,-1,1745,-1,291,-1,1454,-1,16054,-1
24,West Town,52110,-1,2857,-1,251,-1,2606,-1,49253,-1
25,Austin,32636,-1,4570,-1,667,-1,3903,-1,28066,-1
26,West Garfield Park,4809,-1,474,-1,151,-1,323,-1,4335,-1
27,East Garfield Park,5729,-1,438,-1,31,-1,407,-1,5291,-1
28,Near West Side,29921,-1,2458,-1,283,-1,2175,-1,27463,-1
29,North Lawndale,9084,-1,1162,-1,347,-1,815,-1,7922,-1
30,South Lawndale,23905,-1,2931,-1,683,-1,2248,-1,20974,-1
31,Lower West Side,16850,-1,1096,-1,202,-1,894,-1,15754,-1
32,Loop,16434,-1,962,-1,53,-1,909,-1,15472,-1
33,Near South Side,12833,-1,601,-1,6,-1,595,-1,12232,-1
34,Armour Square,5697,-1,515,-1,21,-1,494,-1,5182,-1
35,Douglas,7582,-1,783,-1,77,-1,706,-1,6799,-1
36,Oakland,2070,-1,233,-1,28,-1,205,-1,1837,-1
37,Fuller Park,710,-1,73,-1,0,-1,73,-1,637,-1
38,Grand Boulevard,8295,-1,778,-1,78,-1,700,-1,7517,-1
39,Kenwood,7315,-1,637,-1,71,-1,566,-1,6678,-1
40,Washington Park,3178,-1,353,-1,74,-1,279,-1,2825,-1
41,Hyde Park,13175,-1,1095,-1,59,-1,1036,-1,12080,-1
42,Woodlawn,8513,-1,991,-1,125,-1,866,-1,7522,-1
43,South Shore,18064,-1,1632,-1,153,-1,1479,-1,16432,-1
44,Chatham,10964,-1,788,-1,36,-1,752,-1,10176,-1
45,Avalon Park,3703,-1,305,-1,85,-1,220,-1,3398,-1
46,South Chicago,9278,-1,770,-1,159,-1,611,-1,8508,-1
47,Burnside,1153,-1,160,-1,9,-1,151,-1,993,-1
48,Calumet Heights,4896,-1,315,-1,0,-1,315,-1,4581,-1
49,Roseland,13953,-1,1760,-1,183,-1,1577,-1,12193,-1
50,Pullman,2718,-1,263,-1,12,-1,251,-1,2455,-1
51,South Deering,5393,-1,442,-1,76,-1,366,-1,4951,-1
52,East Side,8693,-1,642,-1,268,-1,374,-1,8051,-1
53,West Pullman,9717,-1,1089,-1,93,-1,996,-1,8628,-1
