area_id,area_name,b21001001,b21001001_moe,b21001002,b21001002_moe,b21001003,b21001003_moe,b21001004,b21001004_moe,b21001005,b21001005_moe,b21001006,b21001006_moe,b21001007,b21001007_moe,b21001008,b21001008_moe,b21001009,b21001009_moe,b21001010,b21001010_moe,b21001011,b21001011_moe,b21001012,b21001012_moe,b21001013,b21001013_moe,b21001014,b21001014_moe,b21001015,b21001015_moe,b21001016,b21001016_moe,b21001017,b21001017_moe,b21001018,b21001018_moe,b21001019,b21001019_moe,b21001020,b21001020_moe,b21001021,b21001021_moe,b21001022,b21001022_moe,b21001023,b21001023_moe,b21001024,b21001024_moe,b21001025,b21001025_moe,b21001026,b21001026_moe,b21001027,b21001027_moe,b21001028,b21001028_moe,b21001029,b21001029_moe,b21001030,b21001030_moe,b21001031,b21001031_moe,b21001032,b21001032_moe,b21001033,b21001033_moe,b21001034,b21001034_moe,b21001035,b21001035_moe,b21001036,b21001036_moe,b21001037,b21001037_moe,b21001038,b21001038_moe,b21001039,b21001039_moe
41,Hyde Park,22995,1028,1097,231,21898,1032,10786,768,955,207,9831,765,5168,586,34,56,5134,585,3019,383,201,102,2818,370,1176,210,207,93,969,192,674,152,164,73,510,131,749,164,349,132,400,106,12209,619,142,92,12067,616,5540,545,0,38,5540,545,3126,299,57,70,3069,298,1566,218,24,52,1542,217,1067,181,47,61,1020,172,910,175,14,38,896,173
42,Woodlawn,18411,832,1281,273,17130,802,7939,590,1197,261,6742,536,2934,380,153,108,2781,373,2904,396,359,169,2545,359,947,183,261,102,686,156,755,160,240,96,515,135,399,130,184,88,215,95,10472,547,84,61,10388,546,3736,375,43,55,3693,374,3381,334,23,37,3358,333,1685,234,0,36,1685,234,851,173,18,44,833,169,819,165,0,36,819,165
43,South Shore,36364,1361,2732,373,33632,1336,15204,865,2476,355,12728,836,4846,562,414,182,4432,551,5743,568,643,204,5100,534,2450,330,568,154,1882,300,1279,240,413,128,866,204,886,190,438,139,448,136,21160,1017,256,110,20904,1008,6187,675,0,44,6187,675,7762,593,198,106,7564,582,3555,407,8,44,3547,407,1946,276,22,45,1924,275,1710,264,28,47,1682,263
44,Chatham,24965,1112,2246,338,22719,1103,9871,729,2074,323,7797,690,3011,490,119,97,2892,475,3854,422,586,187,3268,394,1369,247,443,140,926,206,806,187,372,139,434,149,831,200,554,171,277,117,15094,832,172,96,14922,820,3966,463,45,51,3921,461,5067,534,71,66,4996,532,2585,318,43,68,2542,312,1459,217,13,40,1446,217,2017,268,0,37,2017,268
45,Avalon Park,7701,551,567,148,7134,546,3448,419,555,148,2893,421,1003,301,0,19,1003,301,1315,267,100,69,1215,261,476,148,111,77,365,133,419,122,195,85,224,94,235,88,149,70,86,56,4253,337,12,22,4241,337,834,200,0,19,834,200,1656,230,0,19,1656,230,550,146,12,22,538,144,625,123,0,19,625,123,588,128,0,19,588,128
46,South Chicago,21155,1095,1360,242,19795,1111,9215,703,1208,216,8007,704,2884,431,68,80,2816,424,3523,426,198,111,3325,425,1342,243,329,119,1013,224,905,188,348,124,557,158,561,144,265,99,296,110,11940,697,152,90,11788,705,3692,463,9,38,3683,463,4200,403,104,81,4096,400,1696,264,19,47,1677,264,1335,194,20,41,1315,194,1017,197,0,37,1017,197
47,Burnside,2460,328,171,78,2289,345,999,238,171,78,828,245,392,214,0,11,392,214,259,116,25,29,234,113,208,80,63,48,145,68,87,42,38,33,49,35,53,37,45,35,8,12,1461,235,0,11,1461,235,500,162,0,11,500,162,388,122,0,11,388,122,263,72,0,11,263,72,163,59,0,11,163,59,147,60,0,11,147,60
48,Calumet Heights,11370,558,921,199,10449,557,4837,403,910,198,3927,383,1181,236,40,64,1141,233,1734,293,166,101,1568,270,729,163,201,80,528,146,595,155,233,109,362,121,598,146,270,108,328,118,6533,399,11,31,6522,400,1070,233,0,27,1070,233,2149,237,0,27,2149,237,1187,235,0,27,1187,235,1242,214,11,31,1231,213,885,171,0,27,885,171
49,Roseland,34303,1119,2873,343,31430,1091,15299,751,2603,319,12696,718,4536,483,234,139,4302,459,5437,511,500,148,4937,503,2340,324,599,163,1741,294,1667,221,536,140,1131,193,1319,191,734,149,585,134,19004,772,270,111,18734,766,5114,496,60,75,5054,493,6363,468,154,82,6209,461,2813,289,38,52,2775,291,2508,256,18,40,2490,256,2206,244,0,41,2206,244
50,Pullman,5561,388,411,108,5150,369,2083,249,378,106,1705,247,670,186,22,33,648,187,816,171,112,62,704,163,300,81,129,69,171,65,181,66,64,41,117,49,116,51,51,38,65,38,3478,272,33,34,3445,276,982,187,0,19,982,187,1117,191,26,34,1091,190,577,114,7,19,570,114,428,111,0,19,428,111,374,100,0,19,374,100
51,South Deering,11957,652,661,184,11296,643,5013,469,600,175,4413,451,1707,342,64,56,1643,333,1947,300,181,109,1766,289,675,154,70,48,605,154,396,122,136,70,260,106,288,92,149,60,139,70,6944,498,61,56,6883,502,1945,353,16,33,1929,350,2553,309,25,43,2528,313,1116,205,20,33,1096,204,793,153,0,25,793,153,537,117,0,25,537,117
52,East Side,15942,805,869,170,15073,811,7670,502,822,165,6848,508,2685,420,27,39,2658,416,2890,348,266,114,2624,336,1100,205,150,74,950,191,497,117,156,58,341,106,498,124,223,76,275,105,8272,508,47,48,8225,506,2674,390,25,48,2649,385,3056,314,7,27,3049,315,1042,188,0,29,1042,188,584,142,0,29,584,142,916,185,15,30,901,186
53,West Pullman,21855,1057,2129,299,19726,1047,9246,681,1893,282,7353,652,2916,434,38,51,2878,433,3181,418,501,174,2680,388,1513,267,538,156,975,226,927,166,458,130,469,111,709,162,358,128,351,113,12609,717,236,118,12373,719,3998,486,62,56,3936,488,4177,431,137,103,4040,427,2048,271,0,39,2048,271,1526,218,24,44,1502,218,860,168,13,41,847,166
54,Riverdale,3813,393,247,115,3566,399,1092,235,232,113,860,233,371,161,32,41,339,157,432,154,35,50,397,148,125,53,67,42,58,58,50,59,50,59,0,16,114,67,48,48,66,52,2721,333,15,29,2706,336,1132,217,15,29,1117,219,928,174,0,16,928,174,318,108,0,16,318,108,233,95,0,16,233,95,110,65,0,16,110,65
55,Hegewisch,7233,663,576,147,6657,633,3511,451,547,143,2964,432,957,298,0,19,957,298,1509,236,150,101,1359,218,495,178,133,88,362,149,208,85,48,37,160,79,342,130,216,102,126,83,3722,372,29,39,3693,371,1014,233,0,19,1014,233,1458,243,8,19,1450,242,375,163,0,19,375,163,470,147,0,19,470,147,405,137,21,35,384,133
56,Garfield Ridge,26086,805,1922,263,24164,816,12809,599,1901,260,10908,589,3501,428,219,134,3282,386,4836,421,284,109,4552,416,2264,293,414,134,1850,281,1205,191,522,130,683,146,1003,173,462,113,541,143,13277,525,21,47,13256,525,3582,416,0,42,3582,416,4931,342,21,47,4910,343,1889,235,0,42,1889,235,1382,186,0,42,1382,186,1493,203,0,42,1493,203
57,Archer Heights,9398,556,300,106,9098,543,4660,351,292,105,4368,337,1795,271,43,49,1752,265,1866,220,62,47,1804,223,567,129,89,47,478,122,282,96,30,25,252,91,150,65,68,44,82,50,4738,332,8,30,4730,333,1778,247,0,27,1778,247,1621,180,0,27,1621,180,536,128,8,30,528,129,392,98,0,27,392,98,411,111,0,27,411,111
58,Brighton Park,29556,1189,647,162,28909,1186,15073,785,577,149,14496,786,6522,596,67,69,6455,592,5925,467,193,84,5732,463,1635,238,81,54,1554,235,621,149,114,68,507,139,370,104,122,59,248,93,14483,665,70,58,14413,664,5560,503,19,50,5541,503,5680,418,33,47,5647,418,1455,243,10,43,1445,243,880,176,0,43,880,176,908,158,8,44,900,157
59,McKinley Park,11860,620,524,133,11336,619,5929,390,507,132,5422,389,2215,293,89,70,2126,288,2338,268,106,63,2232,265,794,165,92,53,702,156,242,82,83,47,159,68,340,101,137,60,203,81,5931,407,17,28,5914,404,2150,313,12,29,2138,312,2124,261,5,23,2119,260,960,164,0,25,960,164,304,96,0,25,304,96,393,99,0,25,393,99
60,Bridgeport,25524,961,1202,197,24322,964,12855,603,1166,193,11689,607,4939,488,75,52,4864,484,4464,368,233,92,4231,370,2106,258,477,131,1629,237,882,162,237,81,645,142,464,145,144,63,320,138,12669,607,36,47,12633,609,4436,432,0,37,4436,432,4555,368,36,47,4519,366,1766,215,0,37,1766,215,1041,182,0,37,1041,182,871,156,0,37,871,156
61,New City,28280,1288,921,192,27359,1284,14231,954,893,183,13338,944,5969,659,109,75,5860,653,5564,484,238,104,5326,480,1534,234,315,121,1219,203,726,156,111,65,615,148,438,124,120,73,318,107,14049,694,28,56,14021,694,5913,511,0,47,5913,511,5159,380,28,56,5131,381,1594,229,0,47,1594,229,742,151,0,47,742,151,641,140,0,47,641,140
62,West Elsdon,13549,647,569,195,12980,651,6675,467,547,196,6128,457,2543,328,34,51,2509,330,2643,286,160,117,2483,272,798,157,66,41,732,155,379,107,139,67,240,91,312,105,148,61,164,78,6874,380,22,32,6852,377,2549,305,12,32,2537,303,2468,253,0,27,2468,253,816,151,0,27,816,151,461,121,0,27,461,121,580,140,10,27,570,140
63,Gage Park,26412,1208,522,153,25890,1191,13517,822,481,141,13036,801,6225,636,85,79,6140,627,4901,400,123,75,4778,399,1399,227,57,44,1342,228,575,147,102,64,473,135,417,126,114,56,303,111,12895,663,41,64,12854,660,5340,495,41,64,5299,493,4977,402,0,41,4977,402,1339,214,0,41,1339,214,593,143,0,41,593,143,646,164,0,41,646,164
