area_id,area_name,b27020001,b27020001_moe,b27020002,b27020002_moe,b27020003,b27020003_moe,b27020004,b27020004_moe,b27020005,b27020005_moe,b27020006,b27020006_moe,b27020007,b27020007_moe,b27020008,b27020008_moe,b27020009,b27020009_moe,b27020010,b27020010_moe,b27020011,b27020011_moe,b27020012,b27020012_moe,b27020013,b27020013_moe,b27020014,b27020014_moe,b27020015,b27020015_moe,b27020016,b27020016_moe,b27020017,b27020017_moe
50,Pullman,7262,584,7016,556,5944,502,3246,397,3228,420,1072,234,246,135,84,59,77,58,75,57,21,27,7,20,162,106,76,51,38,32,52,47,86,92
51,South Deering,16438,1030,14135,986,11527,907,6856,806,5891,689,2608,501,2303,442,1178,272,796,238,539,202,437,142,382,163,1125,342,615,224,289,135,362,162,510,231
52,East Side,23517,1386,16183,1079,13986,1070,8073,793,7313,968,2197,395,7334,780,3465,425,3072,388,2271,364,1230,236,393,141,3869,686,1560,355,968,283,661,244,2309,544
53,West Pullman,30810,1644,29933,1659,24823,1459,12862,1143,14985,1354,5110,819,877,290,290,130,239,106,195,102,108,65,51,55,587,225,274,155,151,90,132,104,313,158
54,Riverdale,6820,725,6766,729,5559,696,1472,409,4653,699,1207,419,54,41,54,41,54,41,54,41,0,16,0,16,0,16,0,16,0,16,0,16,0,16
55,Hegewisch,10155,927,9043,923,7799,924,5669,832,3222,653,1244,478,1112,308,691,182,635,177,526,148,251,134,56,48,421,206,193,124,120,93,73,83,228,165
56,Garfield Ridge,33848,1075,26195,1059,23806,1077,20007,1036,6803,764,2389,528,7653,722,4456,470,3999,434,3209,404,1420,254,457,156,3197,501,1878,357,1490,333,594,169,1319,352
57,Archer Heights,13434,778,7814,599,6717,590,3844,478,3589,511,1097,231,5620,570,2051,285,1711,251,1112,207,832,162,340,124,3569,549,1591,316,1151,300,484,147,1978,407
58,Brighton Park,44098,1805,24897,1367,20609,1249,8749,938,13192,1066,4288,654,19201,1181,5764,538,4546,453,3236,404,1659,255,1218,296,13437,1112,4744,548,2981,433,1972,347,8693,938
59,McKinley Park,16434,925,10418,776,8867,743,5124,676,4300,584,1551,311,6016,602,2595,358,2306,339,1567,293,851,206,289,110,3421,506,1361,285,972,253,443,138,2060,420
60,Bridgeport,32423,1332,21353,1087,18081,1026,12213,869,7275,834,3272,490,11070,874,5941,571,4687,506,3142,389,1791,338,1254,293,5129,729,2605,465,1806,410,829,208,2524,530
61,New City,42050,1893,30033,1690,24291,1430,9564,871,16185,1284,5742,765,12017,876,2497,387,1947,341,1303,272,872,221,550,167,9520,839,3697,462,2216,387,1612,289,5823,658
62,West Elsdon,18980,1098,11440,801,9724,769,5743,648,5001,698,1716,290,7540,719,2734,356,2116,316,1609,273,730,185,618,193,4806,695,2377,454,1845,403,604,192,2429,461
63,Gage Park,39492,1743,21343,1199,17301,1121,6898,765,11265,1043,4042,625,18149,1221,4181,455,3196,403,2257,360,1148,209,985,243,13968,1251,5568,673,3246,514,2439,449,8400,1034
64,Clearing,22716,982,17727,1007,15739,963,13014,955,4451,622,1988,461,4989,650,2220,332,1963,319,1535,291,788,222,257,145,2769,582,1614,359,995,255,753,273,1155,384
65,West Lawn,32950,1269,21032,1069,18429,1091,12391,1055,7572,881,2603,591,11918,941,4219,545,3488,497,2736,463,999,221,731,204,7699,850,3686,578,2768,494,962,304,4013,668
66,Chicago Lawn,54793,2225,43131,2026,35446,1913,16207,1257,21202,1683,7685,830,11662,1038,2993,395,2591,361,1701,298,1183,238,402,149,8669,1001,3266,536,1924,418,1434,330,5403,857
67,West Englewood,35288,1619,34605,1598,26010,1361,9353,794,18889,1261,8595,777,683,274,232,113,210,108,95,77,134,90,22,52,451,233,191,138,170,136,21,51,260,166
68,Englewood,28732,1514,28546,1508,22728,1304,7780,753,16939,1219,5818,673,186,125,131,99,66,65,16,37,58,65,65,64,55,82,33,57,14,41,19,42,22,45
69,Greater Grand Crossing,32491,1521,32138,1536,25683,1394,11974,900,16565,1290,6455,679,353,191,191,91,154,81,136,72,35,48,37,48,162,142,124,138,124,138,0,38,38,52
70,Ashburn,42430,1613,36288,1530,31896,1431,25115,1417,10160,998,4392,688,6142,726,2889,417,2484,384,1885,334,803,235,405,160,3253,618,1645,381,1173,295,500,250,1608,506
71,Auburn Gresham,49600,1884,49159,1874,39376,1708,19291,1259,24940,1493,9783,813,441,194,201,116,201,116,139,93,71,68,0,46,240,157,145,91,64,66,114,84,95,91
72,Beverly,21226,812,20486,821,19478,734,17794,685,3926,426,1008,355,740,173,590,151,590,151,528,137,248,104,0,29,150,77,130,73,108,71,22,34,20,35
73,Washington Heights,25828,1156,25652,1147,21464,1114,13894,1068,11360,880,4188,608,176,98,89,67,64,59,60,58,5,28,25,40,87,75,50,47,28,35,33,41,37,67
74,Mount Greenwood,18467,761,17949,758,17241,734,16277,698,2559,320,708,202,518,174,268,106,254,106,233,99,51,53,14,31,250,120,242,118,204,109,43,46,8,27
75,Morgan Park,22372,1070,21785,1042,19360,1043,14542,942,7190,854,2425,464,587,228,379,202,316,181,279,134,112,89,63,66,208,124,177,119,161,118,21,35,31,42
76,O'Hare,13676,1093,7309,916,6566,894,4556,608,2566,879,743,214,6367,774,3129,550,2316,483,1615,371,1091,391,813,304,3238,662,1553,512,1217,436,375,240,1685,487
77,Edgewater,54610,1706,37787,1364,33158,1358,27860,1303,8270,769,4629,572,16823,1340,7368,776,6014,677,4035,550,2592,414,1354,349,9455,1102,4491,648,3866,613,727,221,4964,905
