area_id,area_name,b992703001,b992703001_moe,b992703002,b992703002_moe,b992703003,b992703003_moe
1,Rogers Park,56493,-1,3655,-1,52838,-1
2,West Ridge,72744,-1,5638,-1,67106,-1
3,Uptown,53670,-1,3303,-1,50367,-1
4,Lincoln Square,38116,-1,2219,-1,35897,-1
5,North Center,33402,-1,1807,-1,31595,-1
6,Lake View,96425,-1,4456,-1,91969,-1
7,Lincoln Park,64028,-1,4162,-1,59866,-1
8,Near North Side,80315,-1,7200,-1,73115,-1
9,Edison Park,11135,-1,1215,-1,9920,-1
10,Norwood Park,36933,-1,3161,-1,33772,-1
11,Jefferson Park,26760,-1,1881,-1,24879,-1
12,Forest Glen,18542,-1,1722,-1,16820,-1
13,North Park,18562,-1,1463,-1,17099,-1
14,Albany Park,53540,-1,2506,-1,51034,-1
15,Portage Park,63461,-1,4133,-1,59328,-1
16,Irving Park,56160,-1,3308,-1,52852,-1
17,Dunning,41997,-1,3277,-1,38720,-1
18,Montclare,12279,-1,921,-1,11358,-1
19,Belmont Cragin,77642,-1,5038,-1,72604,-1
20,Hermosa,25068,-1,1616,-1,23452,-1
21,Avondale,41526,-1,1463,-1,40063,-1
22,Logan Square,73495,-1,3057,-1,70438,-1
23,Humboldt Park,54341,-1,4309,-1,50032,-1
24,West Town,83695,-1,4589,-1,79106,-1
25,Austin,97389,-1,7695,-1,89694,-1
26,West Garfield Park,19358,-1,1306,-1,18052,-1
27,East Garfield Park,21012,-1,1270,-1,19742,-1
28,Near West Side,53295,-1,4026,-1,49269,-1
29,North Lawndale,35623,-1,2432,-1,33191,-1
30,South Lawndale,62390,-1,3460,-1,58930,-1
31,Lower West Side,36577,-1,1087,-1,35490,-1
32,Loop,25786,-1,2083,-1,23703,-1
33,Near South Side,20076,-1,1100,-1,18976,-1
34,Armour Square,13710,-1,1109,-1,12601,-1
35,Douglas,18357,-1,1744,-1,16613,-1
36,Oakland,6260,-1,552,-1,5708,-1
37,Fuller Park,2924,-1,290,-1,2634,-1
38,Grand Boulevard,22964,-1,1730,-1,21234,-1
39,Kenwood,17937,-1,1764,-1,16173,-1
40,Washington Park,11141,-1,962,-1,10179,-1
41,Hyde Park,26427,-1,2731,-1,23696,-1
42,Woodlawn,24291,-1,2919,-1,21372,-1
43,South Shore,46965,-1,4180,-1,42785,-1
44,Chatham,33244,-1,3217,-1,30027,-1
45,Avalon Park,9617,-1,1161,-1,8456,-1
46,South Chicago,29402,-1,2193,-1,27209,-1
47,Burnside,3508,-1,287,-1,3221,-1
48,Calumet Heights,14382,-1,1692,-1,12690,-1
49,Roseland,45004,-1,4747,-1,40257,-1
50,Pullman,7262,-1,718,-1,6544,-1
51,South Deering,16438,-1,1424,-1,15014,-1
52,East Side,23517,-1,1881,-1,21636,-1
53,West Pullman,30810,-1,3117,-1,27693,-1
54,Riverdale,6820,-1,426,-1,6394,-1
55,Hegewisch,10155,-1,1147,-1,9008,-1
56,Garfield Ridge,33848,-1,2815,-1,31033,-1
57,Archer Heights,13434,-1,976,-1,12458,-1
58,Brighton Park,44098,-1,2697,-1,41401,-1
59,McKinley Park,16434,-1,1293,-1,15141,-1
60,Bridgeport,32423,-1,1683,-1,30740,-1
61,New City,42050,-1,3025,-1,39025,-1
62,West Elsdon,18980,-1,1263,-1,17717,-1
63,Gage Park,39492,-1,1691,-1,37801,-1
64,Clearing,22716,-1,1511,-1,21205,-1
65,West Lawn,32950,-1,2262,-1,30688,-1
66,Chicago Lawn,54793,-1,3091,-1,51702,-1
67,West Englewood,35288,-1,3001,-1,32287,-1
68,Englewood,28732,-1,2674,-1,26058,-1
69,Greater Grand Crossing,32491,-1,3597,-1,28894,-1
70,Ashburn,42430,-1,2870,-1,39560,-1
71,Auburn Gresham,49600,-1,4846,-1,44754,-1
72,Beverly,21226,-1,1851,-1,19375,-1
73,Washington Heights,25828,-1,3286,-1,22542,-1
74,Mount Greenwood,18467,-1,1398,-1,17069,-1
75,Morgan Park,22372,-1,1979,-1,20393,-1
76,O'Hare,13676,-1,939,-1,12737,-1
77,Edgewater,54610,-1,3969,-1,50641,-1
