area_id,area_name,b17019001,b17019001_moe,b17019002,b17019002_moe,b17019003,b17019003_moe,b17019004,b17019004_moe,b17019005,b17019005_moe,b17019006,b17019006_moe,b17019007,b17019007_moe,b17019008,b17019008_moe,b17019009,b17019009_moe,b17019010,b17019010_moe,b17019011,b17019011_moe,b17019012,b17019012_moe,b17019013,b17019013_moe,b17019014,b17019014_moe,b17019015,b17019015_moe,b17019016,b17019016_moe,b17019017,b17019017_moe,b17019018,b17019018_moe,b17019019,b17019019_moe,b17019020,b17019020_moe,b17019021,b17019021_moe,b17019022,b17019022_moe,b17019023,b17019023_moe
13,North Park,4250,254,399,143,296,133,25,36,271,130,103,63,0,27,0,27,0,27,103,63,36,42,67,55,3851,250,2940,248,2061,215,879,180,911,199,409,149,196,98,213,116,502,141,316,103,186,102
14,Albany Park,10842,482,1834,323,982,234,86,78,896,223,852,227,258,133,7,45,251,133,594,187,43,62,551,181,9008,489,6248,425,3607,319,2641,338,2760,356,1453,282,308,118,1145,263,1307,245,378,122,929,224
15,Portage Park,14935,511,1592,294,490,170,120,73,370,154,1102,258,150,90,30,60,120,91,952,248,122,94,830,242,13343,526,9884,504,7277,431,2607,376,3459,388,752,174,465,137,287,115,2707,357,1410,250,1297,261
16,Irving Park,12442,497,1396,269,659,181,233,99,426,154,737,215,196,120,0,47,196,120,541,184,58,59,483,182,11046,488,7869,483,5186,399,2683,357,3177,368,1188,252,548,154,640,207,1989,293,955,195,1034,230
17,Dunning,10702,388,739,184,357,126,229,95,128,89,382,141,77,73,27,55,50,61,305,124,60,55,245,117,9963,395,7412,388,6333,370,1079,233,2551,325,769,208,582,168,187,109,1782,256,1374,222,408,136
18,Montclare,2909,245,357,139,242,118,104,88,138,82,115,69,37,41,14,27,23,38,78,54,14,27,64,50,2552,268,1805,260,1367,232,438,163,747,174,257,107,128,62,129,85,490,150,288,123,202,100
19,Belmont Cragin,16806,526,3191,424,1298,275,332,127,966,246,1893,329,239,123,5,52,234,123,1654,308,147,88,1507,300,13615,564,8476,512,5900,437,2576,355,5139,474,2213,349,995,223,1218,271,2926,378,1324,237,1602,300
20,Hermosa,5456,268,994,215,337,114,97,63,240,99,657,187,114,81,11,30,103,79,543,172,10,32,533,172,4462,295,2981,296,1804,237,1177,223,1481,234,518,147,306,109,212,104,963,204,372,132,591,162
21,Avondale,8793,441,1251,258,603,168,115,71,488,155,648,192,49,51,11,41,38,48,599,187,0,38,599,187,7542,432,5012,407,3026,322,1986,302,2530,323,1015,231,334,144,681,190,1515,245,561,154,954,204
22,Logan Square,14728,559,2725,339,1095,240,177,108,918,219,1630,264,319,138,81,83,238,123,1311,237,60,73,1251,232,12003,535,8507,483,5747,406,2760,324,3496,358,1224,224,466,142,758,185,2272,294,818,181,1454,248
23,Humboldt Park,11493,468,3674,388,694,183,194,87,500,167,2980,367,382,143,31,59,351,139,2598,352,285,120,2313,331,7819,461,4153,399,2572,308,1581,267,3666,377,1075,226,433,141,642,189,2591,335,840,204,1751,268
24,West Town,15867,600,2210,307,659,174,120,74,539,166,1551,261,262,127,34,69,228,123,1289,237,178,111,1111,217,13657,575,10183,511,6798,431,3385,348,3474,360,1149,216,536,151,613,164,2325,293,735,166,1590,244
25,Austin,22153,667,5853,511,993,240,402,167,591,180,4860,465,669,188,146,104,523,167,4191,432,518,140,3673,415,16300,657,6968,477,4961,389,2007,315,9332,606,1544,276,821,190,723,200,7788,566,3024,331,4764,479
26,West Garfield Park,4060,269,1688,217,106,57,23,38,83,54,1582,212,212,105,18,37,194,104,1370,197,133,68,1237,190,2372,243,701,144,451,114,250,99,1671,225,241,93,71,56,170,81,1430,206,341,105,1089,189
27,East Garfield Park,4480,287,1860,235,219,85,54,48,165,79,1641,229,181,90,0,38,181,90,1460,217,151,75,1309,203,2620,264,954,178,527,135,427,128,1666,220,274,104,124,79,150,74,1392,214,384,116,1008,191
28,Near West Side,9977,505,1500,237,216,108,122,88,94,77,1284,216,243,126,0,52,243,126,1041,186,20,52,1021,186,8477,478,6082,418,3955,343,2127,278,2395,305,449,137,170,67,279,126,1946,278,510,154,1436,234
29,North Lawndale,7738,394,3282,306,301,110,122,78,179,85,2981,295,291,114,42,51,249,108,2690,284,125,66,2565,279,4456,334,1558,214,1036,177,522,133,2898,298,396,125,107,67,289,110,2502,287,511,125,1991,263
30,South Lawndale,13134,474,4100,388,1948,281,467,149,1481,250,2152,306,516,165,25,62,491,161,1636,262,203,106,1433,248,9034,485,5680,435,3244,337,2436,333,3354,364,1351,241,458,141,893,202,2003,291,628,148,1375,252
31,Lower West Side,7273,405,1805,272,678,163,102,65,576,154,1127,224,352,127,69,62,283,116,775,187,60,57,715,177,5468,375,3165,332,1604,245,1561,249,2303,284,876,188,199,88,677,172,1427,227,557,138,870,186
32,Loop,4775,482,234,135,139,118,19,39,120,116,95,72,0,30,0,30,0,30,95,72,15,35,80,67,4541,471,4032,446,2505,365,1527,339,509,199,131,99,37,41,94,94,378,171,276,154,102,75
33,Near South Side,3892,405,326,197,132,156,0,24,132,156,194,121,13,30,13,30,0,24,181,120,48,72,133,93,3566,373,2711,357,1813,304,898,220,855,242,240,121,62,60,178,119,615,213,288,140,327,156
34,Armour Square,3330,239,1145,215,773,186,276,114,497,164,372,137,64,44,21,32,43,37,308,126,65,99,243,92,2185,242,1516,215,777,181,739,157,669,174,204,84,122,68,82,51,465,171,143,84,322,146
35,Douglas,3423,283,849,174,61,62,45,59,16,38,788,166,110,75,0,35,110,75,678,152,0,35,678,152,2574,270,1187,182,536,111,651,149,1387,225,220,95,128,75,92,67,1167,206,216,71,951,196
36,Oakland,1632,157,631,149,97,51,16,30,81,44,534,143,39,37,0,19,39,37,495,143,18,22,477,142,1001,158,426,115,314,107,112,67,575,136,34,30,0,19,34,30,541,133,112,62,429,115
37,Fuller Park,562,105,172,77,28,24,0,16,28,24,144,75,16,27,16,27,0,16,128,71,54,45,74,60,390,94,133,62,62,36,71,53,257,79,58,48,29,41,29,26,199,70,92,43,107,57
38,Grand Boulevard,4782,311,1347,222,48,51,18,46,30,49,1299,220,96,71,9,43,87,71,1203,211,64,59,1139,207,3435,293,1374,215,807,158,567,156,2061,255,321,120,177,85,144,94,1740,234,381,104,1359,219
39,Kenwood,3732,339,705,178,91,78,19,34,72,77,614,160,50,53,4,31,46,51,564,152,8,31,556,152,3027,312,1715,233,1074,173,641,158,1312,226,212,87,84,61,128,67,1100,206,347,120,753,176
40,Washington Park,2542,214,1107,174,55,44,0,27,55,44,1052,170,87,52,0,27,87,52,965,164,56,52,909,157,1435,189,354,104,153,68,201,80,1081,172,188,84,50,44,138,74,893,157,189,77,704,144
41,Hyde Park,4578,322,520,164,180,89,2,37,178,88,340,137,8,38,0,38,8,38,332,136,47,56,285,130,4058,292,3033,246,2053,216,980,164,1025,200,168,80,107,72,61,53,857,193,411,134,446,147
42,Woodlawn,4984,327,1351,200,196,97,45,56,151,86,1155,182,87,67,20,47,67,60,1068,175,50,41,1018,173,3633,312,1314,228,735,177,579,139,2319,276,319,121,136,91,183,81,2000,252,385,116,1615,234
43,South Shore,9813,568,2449,345,196,100,91,74,105,78,2253,329,141,97,14,48,127,95,2112,319,131,76,1981,313,7364,536,2709,348,1396,227,1313,280,4655,462,933,211,271,98,662,192,3722,425,980,196,2742,379
44,Chatham,7688,453,1895,320,255,114,57,58,198,102,1640,305,169,104,13,40,156,103,1471,284,180,120,1291,258,5793,447,2248,285,1611,223,637,191,3545,395,558,160,316,113,242,122,2987,365,1161,209,1826,315
45,Avalon Park,2377,235,385,115,46,37,26,32,20,26,339,108,43,43,31,36,12,25,296,114,61,49,235,105,1992,231,954,153,853,139,101,74,1038,198,275,125,157,88,118,91,763,175,602,146,161,97
46,South Chicago,6687,408,1887,251,323,100,81,52,242,89,1564,239,244,102,44,48,200,97,1320,216,159,79,1161,202,4800,383,2409,332,1745,278,664,186,2391,331,628,172,365,129,263,117,1763,281,842,176,921,220
47,Burnside,747,106,249,113,86,62,86,62,0,11,163,94,0,11,0,11,0,11,163,94,64,57,99,70,498,112,215,84,175,76,40,40,283,103,123,60,76,50,47,47,160,87,115,71,45,46
48,Calumet Heights,3763,223,396,137,33,37,33,37,0,27,363,134,58,49,43,46,15,37,305,126,64,45,241,119,3367,200,1906,235,1767,229,139,69,1461,227,151,102,140,101,11,26,1310,217,937,189,373,140
49,Roseland,10321,431,1992,257,236,100,116,64,120,84,1756,248,305,135,70,59,235,129,1451,215,382,125,1069,189,8329,427,3930,341,2966,280,964,226,4399,389,630,156,487,136,143,88,3769,369,2211,266,1558,269
50,Pullman,1828,180,436,136,42,35,25,31,17,24,394,132,51,55,51,55,0,19,343,126,67,47,276,112,1392,175,558,120,368,85,190,82,834,148,137,75,82,54,55,53,697,138,271,88,426,115
51,South Deering,3868,216,1106,217,307,126,146,85,161,92,799,188,80,48,58,40,22,30,719,178,138,75,581,161,2762,215,1541,206,1159,178,382,127,1221,202,122,73,77,61,45,43,1099,193,658,158,441,146
52,East Side,5310,276,1147,211,482,146,257,105,225,101,665,167,45,49,15,35,30,41,620,163,130,77,490,147,4163,275,2965,260,2722,248,243,113,1198,222,392,145,191,88,201,118,806,180,532,151,274,113
53,West Pullman,6773,352,1802,269,184,104,95,71,89,84,1618,262,187,88,76,60,111,70,1431,255,249,100,1182,232,4971,327,2452,289,2015,262,437,149,2519,305,481,142,351,113,130,88,2038,286,1480,245,558,163
54,Riverdale,1712,176,939,167,62,49,15,24,47,45,877,178,97,75,10,19,87,74,780,163,7,19,773,163,773,151,115,61,50,30,65,58,658,150,159,91,67,45,92,80,499,135,64,62,435,120
55,Hegewisch,2528,263,399,162,123,92,49,49,74,81,276,156,73,94,15,26,58,87,203,125,104,70,99,98,2129,286,1421,245,1215,219,206,133,708,196,254,128,242,126,12,25,454,155,254,98,200,125
56,Garfield Ridge,8491,282,553,164,181,79,150,69,31,53,372,147,52,72,19,50,33,66,320,134,81,59,239,128,7938,305,6171,324,5827,320,344,118,1767,244,643,166,481,137,162,98,1124,190,892,168,232,101
57,Archer Heights,2987,176,362,124,122,74,11,31,111,73,240,107,42,52,42,52,0,27,198,95,36,33,162,91,2625,188,1851,203,1422,186,429,122,774,155,347,109,187,74,160,84,427,109,240,79,187,85
58,Brighton Park,9369,385,2157,312,1141,222,375,113,766,188,1016,229,257,120,39,52,218,114,759,199,37,46,722,196,7212,407,4909,386,3027,320,1882,304,2303,293,1026,218,390,135,636,177,1277,229,588,149,689,175
59,McKinley Park,3760,236,666,162,332,114,188,78,144,79,334,120,75,61,25,30,50,59,259,101,37,43,222,97,3094,239,2162,235,1571,211,591,131,932,174,318,113,104,47,214,108,614,151,366,114,248,100
60,Bridgeport,7506,381,1248,217,596,154,237,81,359,133,652,168,134,85,42,48,92,79,518,148,47,40,471,143,6258,367,4396,331,2945,276,1451,224,1862,252,683,158,391,122,292,114,1179,209,586,139,593,159
61,New City,8925,385,2514,289,930,195,291,114,639,159,1584,237,351,132,50,58,301,125,1233,210,228,86,1005,199,6411,371,3788,317,2453,263,1335,215,2623,289,1094,205,568,142,526,154,1529,211,533,127,996,179
62,West Elsdon,4075,196,651,164,400,129,189,90,211,104,251,99,64,54,37,42,27,47,187,84,57,43,130,75,3424,212,2314,236,1997,213,317,114,1110,199,404,134,277,107,127,83,706,171,462,137,244,113
63,Gage Park,7786,291,1750,258,1054,210,359,118,695,186,696,167,144,77,46,45,98,71,552,147,73,53,479,141,6036,332,4290,346,3124,293,1166,218,1746,272,759,195,517,163,242,110,987,201,564,145,423,139
64,Clearing,5806,286,441,137,137,79,65,44,72,73,304,116,113,75,49,43,64,69,191,98,47,39,144,92,5365,286,3656,287,3130,268,526,175,1709,273,662,189,539,165,123,87,1047,196,760,165,287,116
65,West Lawn,7238,304,1037,223,580,166,451,149,129,81,457,156,132,77,56,51,76,68,325,140,119,78,206,118,6201,341,4367,308,3969,301,398,144,1834,291,719,200,580,180,139,112,1115,223,688,167,427,154
66,Chicago Lawn,11626,462,3082,371,806,200,425,145,381,143,2276,329,381,140,113,83,268,115,1895,298,279,107,1616,277,8544,467,4610,403,3502,345,1108,239,3934,413,874,205,531,156,343,135,3060,368,1176,209,1884,322
67,West Englewood,7445,359,2553,282,439,119,146,71,293,102,2114,263,274,119,73,62,201,112,1840,237,322,107,1518,218,4892,325,1814,232,1326,195,488,140,3078,285,568,134,365,103,203,100,2510,268,1401,194,1109,196
68,Englewood,6230,367,2646,291,267,110,50,53,217,99,2379,277,209,104,62,58,147,91,2170,266,225,95,1945,253,3584,312,1096,192,705,155,391,122,2488,279,310,110,182,81,128,79,2178,269,816,158,1362,231
69,Greater Grand Crossing,7182,406,2206,288,151,86,58,50,93,78,2055,278,220,122,31,48,189,116,1835,259,145,76,1690,251,4976,382,1493,214,990,168,503,152,3483,357,640,186,202,83,438,166,2843,318,1133,185,1710,275
70,Ashburn,10042,362,972,218,466,153,420,144,46,59,506,163,101,85,28,49,73,81,405,143,182,89,223,119,9070,391,6093,426,5673,408,420,157,2977,363,687,181,577,168,110,82,2290,328,1884,281,406,168
71,Auburn Gresham,11249,469,2814,323,214,91,88,59,126,80,2600,316,146,104,25,50,121,102,2454,313,424,127,2030,289,8435,447,3322,356,2533,309,789,188,5113,414,803,185,583,159,220,103,4310,391,2109,276,2201,312
72,Beverly,5272,243,171,82,42,54,27,50,15,35,129,67,47,40,0,29,47,40,82,61,20,32,62,59,5101,257,4046,247,3844,236,202,94,1055,196,256,103,198,92,58,55,799,170,547,130,252,113
73,Washington Heights,6172,325,1124,260,232,106,161,91,71,63,892,238,270,142,118,77,152,124,622,176,176,89,446,155,5048,336,2284,260,1982,236,302,122,2764,289,342,105,307,101,35,42,2422,285,1533,220,889,211
74,Mount Greenwood,4638,243,118,97,31,42,6,25,25,41,87,90,69,88,69,88,0,25,18,29,18,29,0,25,4520,240,3736,245,3651,245,85,58,784,180,262,117,207,87,55,70,522,141,437,125,85,76
75,Morgan Park,5201,320,569,143,103,66,68,51,35,50,466,127,26,36,14,32,12,35,440,126,158,83,282,97,4632,321,2930,251,2804,240,126,71,1702,297,246,136,206,130,40,52,1456,285,975,199,481,183
76,O'Hare,3444,325,478,228,451,221,138,97,313,204,27,54,0,38,0,38,0,38,27,54,27,54,0,38,2966,309,2147,293,1232,266,915,234,819,215,393,149,281,126,112,85,426,168,197,128,229,123
77,Edgewater,9549,575,1272,286,567,205,42,54,525,202,705,202,180,107,11,49,169,107,525,184,67,59,458,181,8277,553,6169,499,3790,401,2379,362,2108,328,755,206,333,118,422,174,1353,262,481,151,872,222
