Tenure by Household Income
--------------------------
Universe: Occupied Housing Units

B25118001 Total:
B25118002  Owner occupied:
B25118003   Less than $5,000
B25118004   $5,000 to $9,999
B25118005   $10,000 to $14,999
B25118006   $15,000 to $19,999
B25118007   $20,000 to $24,999
B25118008   $25,000 to $34,999
B25118009   $35,000 to $49,999
B25118010   $50,000 to $74,999
B25118011   $75,000 to $99,999
B25118012   $100,000 to $149,999
B25118013   $150,000 or more
B25118014  Renter occupied:
B25118015   Less than $5,000
B25118016   $5,000 to $9,999
B25118017   $10,000 to $14,999
B25118018   $15,000 to $19,999
B25118019   $20,000 to $24,999
B25118020   $25,000 to $34,999
B25118021   $35,000 to $49,999
B25118022   $50,000 to $74,999
B25118023   $75,000 to $99,999
B25118024   $100,000 to $149,999
B25118025   $150,000 or more
