area_id,area_name,c27006001,c27006001_moe,c27006002,c27006002_moe,c27006003,c27006003_moe,c27006004,c27006004_moe,c27006005,c27006005_moe,c27006006,c27006006_moe,c27006007,c27006007_moe,c27006008,c27006008_moe,c27006009,c27006009_moe,c27006010,c27006010_moe,c27006011,c27006011_moe,c27006012,c27006012_moe,c27006013,c27006013_moe,c27006014,c27006014_moe,c27006015,c27006015_moe,c27006016,c27006016_moe,c27006017,c27006017_moe,c27006018,c27006018_moe,c27006019,c27006019_moe,c27006020,c27006020_moe,c27006021,c27006021_moe
BK09,Brooklyn Heights-Cobble Hill,23498,1176,11805,792,1575,318,19,39,1556,319,8901,619,180,90,8721,620,1329,226,1284,227,45,46,11693,644,1431,222,0,29,1431,222,8710,519,120,77,8590,515,1552,275,1456,247,96,91
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,61288,1616,28604,1040,5832,618,59,109,5773,611,18282,762,743,169,17539,771,4490,365,4274,353,216,113,32684,1097,5452,579,45,69,5407,574,20510,766,562,156,19948,765,6722,462,6471,451,251,111
BK19,Brighton Beach,31530,1324,14441,819,2612,394,24,42,2588,394,9360,609,202,94,9158,597,2469,271,2388,264,81,72,17089,793,2642,418,17,43,2625,418,10148,604,181,103,9967,604,4299,339,4127,336,172,87
BK21,Seagate-Coney Island,29406,1273,13579,846,3216,497,53,61,3163,495,8067,718,297,129,7770,704,2296,299,2248,303,48,53,15827,793,3239,477,118,114,3121,466,9227,607,537,146,8690,599,3361,317,3303,320,58,62
BK23,West Brighton,15410,683,6490,437,661,155,0,27,661,155,3420,411,149,74,3271,411,2409,275,2375,275,34,47,8920,499,626,187,0,27,626,187,4737,474,186,87,4551,482,3557,314,3398,303,159,108
BK25,Homecrest,41893,1458,20736,892,5126,559,7,48,5119,559,12627,633,298,103,12329,633,2983,291,2840,283,143,84,21157,817,5010,548,40,74,4970,546,12162,532,300,114,11862,531,3985,312,3842,307,143,84
BK26,Gravesend,27759,1258,12635,731,2320,423,35,58,2285,423,7551,548,372,151,7179,535,2764,319,2738,319,26,44,15124,795,2883,454,57,60,2826,451,8764,536,247,113,8517,536,3477,305,3356,317,121,86
BK27,Bath Beach,29100,1245,14358,791,3054,422,8,40,3046,422,9103,620,280,103,8823,626,2201,261,2167,260,34,39,14742,689,2636,360,0,40,2636,360,9255,549,300,102,8955,554,2851,277,2787,275,64,68
BK28,Bensonhurst West,86412,2161,41776,1354,8782,674,23,68,8759,673,27587,1076,723,176,26864,1073,5407,418,5086,398,321,140,44636,1292,9346,730,76,84,9270,729,27595,895,701,165,26894,895,7695,502,7450,499,245,111
BK29,Bensonhurst East,61057,1648,30037,1009,5940,536,53,77,5887,534,19479,790,530,135,18949,785,4618,363,4500,357,118,76,31020,1010,5676,531,67,87,5609,526,19765,791,533,150,19232,781,5579,381,5513,379,66,57
BK30,Dyker Heights,44934,1499,22269,950,4869,490,66,94,4803,489,14321,749,288,110,14033,748,3079,301,2952,291,127,87,22665,882,4424,485,19,58,4405,483,14291,654,479,164,13812,666,3950,317,3776,313,174,80
BK31,Bay Ridge,83453,1976,39627,1247,8615,674,65,94,8550,676,26694,917,777,189,25917,917,4318,334,4109,328,209,100,43826,1227,8417,738,53,75,8364,740,27993,847,855,190,27138,828,7416,421,7079,411,337,130
BK32,Sunset Park West,52486,1676,27186,1140,6611,610,53,62,6558,609,18878,937,412,138,18466,936,1697,271,1610,264,87,75,25300,1030,6215,604,5,49,6210,604,16477,687,276,106,16201,686,2608,292,2549,291,59,60
BK33,Carroll Gardens-Columbia Street-Red Hook,38965,1308,18296,974,4029,516,0,45,4029,516,12772,741,302,143,12470,738,1495,246,1403,243,92,59,20669,864,3665,396,0,45,3665,396,14720,716,222,130,14498,710,2284,280,2234,281,50,45
BK34,Sunset Park East,71445,2070,36548,1338,9491,758,49,60,9442,758,24616,1051,455,143,24161,1051,2441,289,2187,279,254,137,34897,1175,8177,711,50,60,8127,711,23402,817,475,133,22927,817,3318,322,3009,308,309,116
BK35,Stuyvesant Heights,64237,2087,28780,1352,7855,774,66,69,7789,765,18787,1021,871,206,17916,1007,2138,293,1884,273,254,122,35457,1336,8403,743,84,70,8319,741,22982,885,951,208,22031,878,4072,347,3849,334,223,103
BK37,Park Slope-Gowanus,72707,1868,34796,1212,6422,589,62,72,6360,587,25692,969,254,109,25438,966,2682,300,2407,282,275,119,37911,1230,6550,614,9,58,6541,613,28052,930,219,97,27833,933,3309,328,3085,322,224,138
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,34719,1232,16769,852,3580,437,16,43,3564,435,12103,693,322,127,11781,694,1086,191,1029,190,57,46,17950,772,2799,373,27,55,2772,372,13234,628,331,108,12903,622,1917,234,1847,238,70,48
BK40,Windsor Terrace,22563,968,10694,637,2067,350,0,32,2067,350,7651,444,162,88,7489,440,976,177,883,167,93,53,11869,590,2116,324,0,32,2116,324,8159,437,131,69,8028,437,1594,188,1540,185,54,50
BK41,Kensington-Ocean Parkway,36020,1500,17623,949,4870,559,0,40,4870,559,11183,680,174,94,11009,685,1570,226,1437,210,133,87,18397,917,4786,558,0,40,4786,558,11571,597,223,98,11348,596,2040,238,1863,236,177,86
BK42,Flatbush,104778,2591,47888,1574,12392,841,172,109,12220,844,31875,1221,850,208,31025,1207,3621,334,3270,310,351,137,56890,1683,13180,955,83,90,13097,957,37669,1172,848,222,36821,1177,6041,420,5381,402,660,176
BK43,Midwood,51297,1622,25413,1060,7116,673,0,51,7116,673,15617,734,460,139,15157,737,2680,250,2483,239,197,88,25884,967,6194,603,13,54,6181,601,15506,636,261,99,15245,636,4184,307,4018,301,166,90
BK44,Madison,39981,1278,19253,851,4078,479,36,53,4042,478,12733,613,279,110,12454,601,2442,231,2407,230,35,45,20728,784,4257,442,8,47,4249,441,12957,541,334,119,12623,541,3514,273,3449,269,65,60
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,48309,1466,23328,936,6720,595,15,58,6705,595,13939,601,319,120,13620,598,2669,278,2518,276,151,84,24981,901,5481,510,5,54,5476,510,15545,676,362,138,15183,674,3955,331,3817,326,138,72
BK46,Ocean Parkway South,19508,1096,9540,626,2630,378,0,36,2630,378,5740,430,67,40,5673,430,1170,159,1142,157,28,37,9968,646,2927,450,0,36,2927,450,5579,382,102,60,5477,382,1462,172,1410,166,52,56
BK50,Canarsie,85624,2076,38307,1257,10347,713,134,109,10213,709,25121,943,606,159,24515,936,2839,343,2589,325,250,131,47317,1323,10868,715,41,71,10827,716,31731,947,863,186,30868,941,4718,402,4248,382,470,142
BK58,Flatlands,70841,1717,32116,1051,7891,605,159,131,7732,593,21052,833,537,148,20515,833,3173,300,2938,290,235,110,38725,1130,8980,635,77,79,8903,635,24492,778,429,127,24063,776,5253,358,4875,340,378,118
BK60,Prospect Lefferts Gardens-Wingate,68838,2200,31389,1357,8291,764,160,177,8131,755,19922,985,632,205,19290,989,3176,392,2848,355,328,146,37449,1411,6971,687,60,82,6911,682,25408,983,617,182,24791,982,5070,487,4710,466,360,133
BK61,Crown Heights North,99659,2397,44223,1576,11032,836,168,119,10864,830,29433,1298,901,203,28532,1295,3758,391,3533,372,225,124,55436,1597,11689,823,131,93,11558,820,36631,1175,911,189,35720,1171,7116,481,6726,471,390,133
BK63,Crown Heights South,41211,1615,19602,1089,5785,681,15,45,5770,679,12355,784,352,138,12003,782,1462,220,1341,210,121,73,21609,1014,5379,619,8,40,5371,619,13675,667,318,114,13357,662,2555,269,2458,262,97,72
BK64,Prospect Heights,20435,951,9706,664,1579,310,41,76,1538,306,7544,532,45,43,7499,526,583,156,546,152,37,36,10729,669,1402,235,13,34,1389,232,8273,593,90,73,8183,589,1054,200,1008,195,46,44
BK68,Fort Greene,26206,1087,11001,740,2117,309,11,40,2106,308,8119,620,259,96,7860,619,765,155,748,153,17,42,15205,727,2663,403,54,64,2609,398,10860,568,369,131,10491,569,1682,203,1622,196,60,56
BK69,Clinton Hill,36409,1446,17412,975,2985,438,18,44,2967,436,13020,828,240,101,12780,825,1407,223,1358,221,49,51,18997,893,2908,389,0,40,2908,389,14212,676,341,111,13871,674,1877,228,1829,228,48,52
BK72,Williamsburg,32650,1531,16723,1017,8433,764,45,50,8388,764,7546,464,102,68,7444,466,744,157,737,157,7,37,15927,807,7265,637,20,47,7245,631,7422,385,165,100,7257,374,1240,183,1199,183,41,44
BK73,North Side-South Side,46039,1504,22260,971,4389,499,56,70,4333,498,16506,803,260,111,16246,807,1365,226,1327,224,38,53,23779,1034,4652,618,80,84,4572,603,17274,792,404,135,16870,794,1853,279,1801,278,52,55
