area_id,area_name,b10059001,b10059001_moe,b10059002,b10059002_moe,b10059003,b10059003_moe,b10059004,b10059004_moe,b10059005,b10059005_moe,b10059006,b10059006_moe,b10059007,b10059007_moe,b10059008,b10059008_moe,b10059009,b10059009_moe,b10059010,b10059010_moe,b10059011,b10059011_moe
BK09,Brooklyn Heights-Cobble Hill,124,109,0,29,0,29,0,29,0,29,0,29,124,109,0,29,0,29,0,29,124,109
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1109,277,117,91,41,65,0,55,41,65,76,84,992,271,181,127,97,101,84,89,811,232
BK19,Brighton Beach,486,158,117,91,43,67,0,38,43,67,74,73,369,141,120,90,38,59,82,78,249,109
BK21,Seagate-Coney Island,920,243,242,123,104,93,98,92,6,38,138,95,678,212,324,161,129,89,195,137,354,141
BK23,West Brighton,282,141,0,27,0,27,0,27,0,27,0,27,282,141,117,97,62,78,55,62,165,107
BK25,Homecrest,584,200,138,105,56,75,10,49,46,74,82,82,446,177,140,101,48,66,92,88,306,151
BK26,Gravesend,839,229,182,123,10,37,0,36,10,37,172,120,657,195,234,91,174,86,60,68,423,171
BK27,Bath Beach,727,220,149,107,32,52,25,52,7,40,117,102,578,193,149,97,113,91,36,48,429,160
BK28,Bensonhurst West,2219,354,379,153,90,77,39,70,51,71,289,134,1840,327,395,143,131,92,264,124,1445,295
BK29,Bensonhurst East,2178,384,355,171,174,130,7,51,167,130,181,110,1823,356,704,233,168,104,536,213,1119,268
BK30,Dyker Heights,1691,343,527,232,347,201,113,115,234,152,180,113,1164,251,424,166,182,123,242,121,740,182
BK31,Bay Ridge,1029,222,99,86,53,81,9,67,44,80,46,73,930,220,255,122,161,107,94,86,675,189
BK32,Sunset Park West,1724,339,303,143,135,98,79,76,56,79,168,105,1421,315,544,198,382,174,162,89,877,232
BK33,Carroll Gardens-Columbia Street-Red Hook,378,135,151,92,133,89,122,87,11,45,18,45,227,112,95,79,85,79,10,46,132,87
BK34,Sunset Park East,2698,422,927,262,465,187,229,115,236,129,462,171,1771,336,603,187,267,126,336,145,1168,255
BK35,Stuyvesant Heights,2708,409,734,210,371,148,199,111,172,105,363,131,1974,359,702,206,384,158,318,138,1272,289
BK37,Park Slope-Gowanus,730,207,73,74,26,59,10,59,16,58,47,73,657,200,325,142,112,75,213,113,332,149
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,621,199,268,125,135,78,60,62,75,58,133,99,353,160,199,132,74,68,125,83,154,98
BK40,Windsor Terrace,310,124,68,68,68,68,46,58,22,43,0,32,242,108,61,59,25,49,36,46,181,99
BK41,Kensington-Ocean Parkway,674,204,135,89,38,47,17,43,21,44,97,78,539,179,214,120,150,107,64,67,325,136
BK42,Flatbush,3128,425,385,153,150,104,75,92,75,83,235,126,2743,400,1238,286,798,253,440,149,1505,289
BK43,Midwood,427,151,111,89,17,55,0,51,17,55,94,90,316,130,135,97,15,52,120,95,181,100
BK44,Madison,942,236,59,86,25,61,0,46,25,61,34,76,883,223,85,67,32,53,53,59,798,214
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1066,258,104,128,72,124,72,124,0,55,32,62,962,232,219,106,121,93,98,71,743,209
BK46,Ocean Parkway South,209,118,38,73,38,73,18,45,20,49,0,36,171,97,17,44,17,44,0,36,154,94
BK50,Canarsie,3312,434,400,139,179,101,53,81,126,90,221,107,2912,422,755,212,407,152,348,139,2157,357
BK58,Flatlands,2558,355,222,118,174,110,83,93,91,85,48,72,2336,340,825,208,544,181,281,107,1511,268
BK60,Prospect Lefferts Gardens-Wingate,2209,408,476,170,234,117,125,95,109,87,242,132,1733,383,818,283,385,199,433,197,915,258
BK61,Crown Heights North,2513,381,944,259,483,172,368,148,115,93,461,204,1569,294,616,170,310,130,306,123,953,241
BK63,Crown Heights South,1204,287,237,145,142,123,94,111,48,63,95,86,967,259,190,102,85,71,105,82,777,242
BK64,Prospect Heights,242,118,7,33,7,33,7,33,0,32,0,32,235,117,48,64,0,32,48,64,187,102
BK68,Fort Greene,529,154,186,99,85,75,57,64,28,55,101,70,343,121,136,83,73,65,63,64,207,99
BK69,Clinton Hill,725,222,66,57,40,53,40,53,0,40,26,45,659,214,192,105,82,81,110,78,467,166
BK72,Williamsburg,368,159,171,124,128,119,53,56,75,111,43,48,197,107,50,49,33,48,17,36,147,99
BK73,North Side-South Side,872,227,182,111,88,74,40,61,48,64,94,86,690,220,195,112,50,59,145,103,495,183
BK75,Bedford,1973,344,433,134,213,104,46,62,167,98,220,100,1540,323,442,157,291,130,151,89,1098,279
BK76,Greenpoint,176,81,16,44,5,42,5,42,0,42,11,43,160,79,52,56,20,50,32,49,108,65
BK77,Bushwick North,1962,370,662,213,332,171,276,165,56,70,330,139,1300,300,392,171,253,139,139,100,908,238
BK78,Bushwick South,2817,424,685,199,350,150,230,131,120,88,335,135,2132,395,848,273,718,254,130,83,1284,288
BK79,Ocean Hill,1206,269,197,116,91,65,52,57,39,48,106,101,1009,247,367,178,218,158,149,77,642,173
BK81,Brownsville,2043,382,664,246,375,226,149,95,226,205,289,127,1379,289,535,199,395,168,140,89,844,208
BK82,East New York,4080,526,1033,250,495,177,258,132,237,131,538,179,3047,477,709,214,434,176,275,127,2338,418
BK83,Cypress Hills-City Line,2060,334,418,140,174,90,66,61,108,79,244,112,1642,309,316,116,179,84,137,69,1326,292
BK85,East New York (Pennsylvania Ave),1170,241,360,131,156,88,106,78,50,53,204,99,810,211,251,117,101,68,150,85,559,169
BK88,Borough Park,1389,333,287,168,155,117,88,99,67,93,132,102,1102,284,470,201,203,143,267,148,632,195
BK90,East Williamsburg,575,214,241,145,119,87,37,59,82,68,122,94,334,168,127,84,67,75,60,54,207,117
BK91,East Flatbush-Farragut,2673,365,298,130,128,93,76,84,52,66,170,105,2375,349,656,182,286,121,370,141,1719,300
BK93,Starrett City,598,254,262,166,46,56,46,56,0,24,216,173,336,208,293,208,283,208,10,25,43,37
BK95,Erasmus,1245,274,205,123,87,72,87,72,0,36,118,94,1040,250,438,162,234,129,204,102,602,184
BK96,Rugby-Remsen Village,2508,390,225,115,159,105,120,101,39,61,66,68,2283,374,803,239,385,156,418,174,1480,292
BK99,park-cemetery-etc-Brooklyn,11,40,0,40,0,40,0,40,0,40,0,40,11,40,11,40,0,40,11,40,0,40
BX01,Claremont-Bathgate,1049,281,430,175,180,110,129,89,51,74,250,141,619,218,257,137,156,98,101,102,362,171
