area_id,area_name,b25050001,b25050001_moe,b25050002,b25050002_moe,b25050003,b25050003_moe,b25050004,b25050004_moe,b25050005,b25050005_moe,b25050006,b25050006_moe,b25050007,b25050007_moe,b25050008,b25050008_moe,b25050009,b25050009_moe,b25050010,b25050010_moe,b25050011,b25050011_moe,b25050012,b25050012_moe,b25050013,b25050013_moe,b25050014,b25050014_moe,b25050015,b25050015_moe,b25050016,b25050016_moe,b25050017,b25050017_moe,b25050018,b25050018_moe,b25050019,b25050019_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,11316,371,10999,373,2960,279,542,162,7497,379,317,99,69,47,0,29,248,91,30,34,30,34,10,31,0,29,20,32,0,29,0,29,0,29,0,29
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,24973,407,23768,455,13940,523,3904,384,5924,451,1205,250,723,203,177,115,305,111,97,89,97,89,43,67,28,69,26,65,0,55,0,55,0,55,0,55
BK19,Brighton Beach,13764,343,13578,349,12038,375,5527,371,2596,331,3915,362,1540,252,655,164,205,101,680,183,186,96,186,96,55,65,0,38,131,80,0,38,0,38,0,38,0,38
BK21,Seagate-Coney Island,11215,272,11089,285,10582,308,8651,363,395,134,1536,252,507,148,388,132,31,48,88,77,126,88,126,88,96,82,17,46,13,39,0,38,0,38,0,38,0,38
BK23,West Brighton,8026,219,8018,219,7850,235,7071,289,449,178,330,190,168,92,113,62,21,42,34,60,8,27,8,27,8,27,0,27,0,27,0,27,0,27,0,27,0,27
BK25,Homecrest,15435,318,15419,319,14309,363,6357,378,1765,239,6187,417,1110,198,497,142,131,78,482,124,16,49,16,49,10,49,0,48,6,48,0,48,0,48,0,48,0,48
BK26,Gravesend,11068,297,11055,297,10250,336,6392,389,1336,270,2522,319,805,197,549,164,49,42,207,117,13,35,13,35,4,34,9,36,0,36,0,36,0,36,0,36,0,36
BK27,Bath Beach,10726,270,10707,271,9888,314,3420,307,2578,274,3890,332,819,185,239,110,124,80,456,134,19,43,19,43,4,39,0,40,15,44,0,40,0,40,0,40,0,40
BK28,Bensonhurst West,29717,419,29612,424,26592,497,6631,446,3011,310,16950,584,3020,331,716,170,474,144,1830,266,105,86,61,75,0,64,7,62,54,76,44,75,7,63,10,64,27,74
BK29,Bensonhurst East,21737,342,21663,343,19430,422,5867,397,2211,285,11352,505,2233,306,661,165,181,86,1391,254,74,68,74,68,9,51,0,51,65,68,0,51,0,51,0,51,0,51
