area_id,area_name,b25120001,b25120001_moe,b25120002,b25120002_moe,b25120003,b25120003_moe,b25120004,b25120004_moe,b25120005,b25120005_moe
BK09,Brooklyn Heights-Cobble Hill,1948251600,160395963,1195003800,158392622,827486200,139361237,367517800,80303100,753247600,86199310
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1618772000,65141146,1099702700,65924652,688989500,58727745,410713400,39108599,519069300,39986143
BK19,Brighton Beach,683936700,49146879,373607600,44129803,251378400,41117403,122229000,24396948,310329400,29986797
BK21,Seagate-Coney Island,351226200,28949295,142283600,25116700,91408900,19389020,50874800,18043206,208942700,21305197
BK23,West Brighton,379454600,40534599,189067700,32672922,66052500,26323372,123015200,22967186,190386900,29856905
BK25,Homecrest,984325200,53539928,552329900,50959846,279858000,30931682,272472200,44853596,431995400,32137690
BK26,Gravesend,513304900,35435274,292026400,31777332,163256500,27296053,128770000,20962179,221278400,27471076
BK27,Bath Beach,724954000,59663957,402381200,40012959,255608200,33154964,146772800,25610527,322572500,50891159
BK28,Bensonhurst West,1731408300,57745837,825877000,50457214,469027200,44531702,356849300,31380462,905531300,46106912
BK29,Bensonhurst East,1300716900,59109679,626444700,51475350,344745600,42677936,281699100,34265809,674272200,46492127
BK30,Dyker Heights,1081438800,48386318,648682500,43607525,409902700,38582785,238779600,27664640,432756200,34362339
BK31,Bay Ridge,2743340500,92067050,1368665100,80540630,939068700,71386615,429596500,47675274,1374675600,66773969
BK32,Sunset Park West,939865700,46691561,344914500,39677485,243467600,37277476,101446900,18096449,594951200,36894088
BK33,Carroll Gardens-Columbia Street-Red Hook,1763725300,108527898,787915700,101302271,596597900,87817456,191318000,54988726,975809400,77715332
BK34,Sunset Park East,981574500,44905306,292366300,30323899,165824000,25292310,126542300,20496190,689208400,39553143
BK35,Stuyvesant Heights,1026255200,50843732,460199200,48430658,348383500,42228774,111815700,24707955,566055800,35861053
BK37,Park Slope-Gowanus,4102500700,156765925,2272818200,155756168,1852248900,147780173,420569400,74291393,1829682200,99518633
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1573646800,110947994,746669900,104866825,644276800,103718317,102392900,24907600,826977000,63300338
BK40,Windsor Terrace,924273400,56367035,524927000,53791396,398255600,50537346,126671300,30334025,399346500,44144000
BK41,Kensington-Ocean Parkway,696998900,41845998,262083500,31447480,184525400,28002245,77558000,17584138,434915500,37066872
BK42,Flatbush,1345217300,56386264,598971200,49562028,438368000,46808897,160603400,25473208,746245900,39209698
BK43,Midwood,1290128900,63960355,742187000,61045623,480102100,48018456,262084900,44387568,547941300,36840110
BK44,Madison,1067605900,46340855,623653900,42546262,420432800,36933347,203221200,29170934,443952000,38498153
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1449412600,68350099,1200606200,70343951,864530000,61172957,336076000,48295660,248806500,28796490
BK46,Ocean Parkway South,467278200,35786739,269421100,34028052,147647500,25935319,121773800,26948519,197857100,23807905
BK50,Canarsie,1855426500,63012009,1235816200,65097364,1125695400,64169583,110120900,19245120,619610600,45087028
BK58,Flatlands,1646859200,55888146,1233095400,58557030,1016665800,57644049,216429700,27102769,413763300,32257358
BK60,Prospect Lefferts Gardens-Wingate,851462500,46208878,333320800,39829473,269118000,38470204,64202800,14973143,518141600,34401560
BK61,Crown Heights North,1589662900,73950543,457960400,61917006,360689300,58273655,97270900,23904488,1131702600,51407900
BK63,Crown Heights South,651578600,38475602,187857800,29110401,136359700,26726865,51498200,16144268,463720800,32770366
BK64,Prospect Heights,984562200,66536396,472406400,62136269,406926400,61089953,65479800,18611498,512155800,46058692
BK68,Fort Greene,909019400,76907012,348024700,61049365,294214400,58409357,53810300,20429051,560994800,59768554
BK69,Clinton Hill,1204796100,67856046,553942800,59619383,423980900,53895432,129961900,27182820,650853300,48505784
BK72,Williamsburg,182204200,19821336,68216300,16925149,38280000,11829542,29936400,13354616,113988000,14648297
BK73,North Side-South Side,1333812500,84519701,299352700,45024542,254086200,43355187,45266500,14015452,1034459800,80709114
BK75,Bedford,892985900,51148914,356648700,43427751,287454500,39975254,69194300,17037786,536336800,39251670
BK76,Greenpoint,1141507600,81659348,263519300,35268032,171866000,30331726,91653400,20197106,877988200,81235933
BK77,Bushwick North,579384800,43615354,128805700,21711144,100358400,20780478,28447400,8193631,450579100,40297805
BK78,Bushwick South,652771100,38765632,206238500,31379375,159490800,27259476,46747700,16675858,446532600,33181398
BK79,Ocean Hill,452003400,34466769,208389000,31770792,160338000,27632335,48051200,16595811,243614200,23764082
BK81,Brownsville,493112000,27887032,197848100,23399794,159638300,22048787,38209600,10029225,295264100,23116335
BK82,East New York,1097375000,54405806,479087600,43571959,388883600,42638225,90203700,17690251,618287300,41344506
BK83,Cypress Hills-City Line,608660100,39412608,293664700,34992813,239471700,32878880,54192800,13501009,314995700,29739062
BK85,East New York (Pennsylvania Ave),287027600,21295330,123426300,18953134,100459800,17979442,22966500,8315357,163601300,17085867
BK88,Borough Park,1566607500,64184673,708812200,53032429,416532700,43271641,292279600,35401954,857795200,50496763
BK90,East Williamsburg,771243200,41149836,176042900,27226330,113670100,24700266,62372900,13562357,595200200,37772302
BK91,East Flatbush-Farragut,1192203000,47377052,730408400,48929648,571519300,47146932,158888800,23377209,461794900,30288693
BK95,Erasmus,542875000,36775306,185772900,31934300,147119100,29776485,38653700,14046817,357102100,28818121
BK96,Rugby-Remsen Village,1083065500,52862623,518385500,49621539,387760700,39353574,130624600,35488086,564680000,37001225
BX01,Claremont-Bathgate,98258200,11652150,29586000,9723312,20060200,8651713,9525800,6323422,68672100,9824460
BX03,Eastchester-Edenwald-Baychester,604173300,37952195,343517800,36724447,257705800,33761006,85812100,20325948,260655400,28950452
BX05,Bedford Park-Fordham North,334215000,32239684,35619300,11615218,26528900,10789982,9090500,5261310,298595500,30525692
BX06,Belmont,40170200,9148978,3320900,2234309,2505500,2196761,815400,730997,36849300,8901243
BX07,Bronxdale,420315800,29388294,92520700,19816951,58323500,16931532,34197100,11258504,327795000,27289985
BX08,West Farms-Bronx River,500528200,33990393,117173100,20869013,79572100,18309485,37601000,12141915,383355300,31039926
BX09,Soundview-Castle Hill-Clason Point-Harding Park,995911100,57998166,474619300,55917362,386703100,53591787,87916200,20132340,521291600,34076721
BX10,Pelham Bay-Country Club-City Island,789875300,54900391,420746700,52885067,303934200,50049189,116812300,21676973,369128800,44676690
BX13,Co-op City,1090994800,87246533,636434100,77707432,202230300,44564162,434203800,61511000,454560700,51636749
BX14,East Concourse-Concourse Village,318884400,21428964,103671300,15035578,28615000,9527285,75056100,12644880,215213200,19903743
BX17,East Tremont,144833200,24869887,35743400,9238155,26432800,8789713,9310700,3837180,109089800,23952691
BX22,North Riverdale-Fieldston-Riverdale,1221654600,95281517,759148700,83995602,539651100,80319671,219497600,37699029,462505600,57550016
BX26,Highbridge,190274000,19246614,20876800,9665611,16200400,9479048,4676500,2840131,169397300,19239716
BX27,Hunts Point,87404400,9810133,19642500,8508547,12923000,7398349,6719600,4369285,67761800,8706985
BX28,Van Cortlandt Village,547215100,36681837,153649500,21521432,62540300,17863489,91109100,14600573,393565600,33321935
BX29,Spuyten Duyvil-Kingsbridge,890493000,62707104,548471900,61964959,377182900,49219750,171289100,38605868,342021100,36911529
BX30,Kingsbridge Heights,149907400,19703882,93711600,18900243,77129800,18291762,16581800,6555847,56195700,9484658
BX31,Allerton-Pelham Gardens,766706600,43610365,572404800,46064803,432558300,42772172,139846600,28695559,194301600,23076884
BX33,Longwood,114163900,12241962,30467400,9811664,21427000,8642653,9040600,5164637,83696500,11386148
BX34,Melrose South-Mott Haven North,115675600,14102727,29703800,12825315,25416500,12295387,4287300,2694764,85971800,10331991
BX35,Morrisania-Melrose,232312300,20830693,51835100,12908998,39215400,12259230,12619400,5819857,180477300,18868389
BX36,University Heights-Morris Heights,144861100,16803452,20470100,8989315,13354400,7608529,7115700,4512944,124391100,14805629
BX37,Van Nest-Morris Park-Westchester Square,541244500,29790854,230653800,24784131,161471300,22916946,69182300,13466092,310590900,26097326
BX39,Mott Haven-Port Morris,259613200,24988951,53850200,19040236,30359400,10581003,23490900,15981427,205762900,17803665
