area_id,area_name,b10056001,b10056001_moe,b10056002,b10056002_moe,b10056003,b10056003_moe,b10056004,b10056004_moe,b10056005,b10056005_moe,b10056006,b10056006_moe,b10056007,b10056007_moe,b10056008,b10056008_moe,b10056009,b10056009_moe,b10056010,b10056010_moe,b10056011,b10056011_moe
BK09,Brooklyn Heights-Cobble Hill,124,109,104,99,0,29,0,29,0,29,104,99,20,35,0,29,0,29,0,29,20,35
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1109,277,374,133,43,69,16,59,27,66,331,128,735,181,179,113,81,98,98,79,556,159
BK19,Brighton Beach,486,158,154,66,69,53,7,38,62,54,85,53,332,132,94,71,31,59,63,55,238,116
BK21,Seagate-Coney Island,920,243,288,124,114,84,70,67,44,63,174,97,632,162,314,126,157,76,157,105,318,112
BK23,West Brighton,282,141,60,67,56,67,21,42,35,59,4,26,222,119,61,53,41,48,20,33,161,107
BK25,Homecrest,584,200,244,100,55,61,14,52,41,58,189,92,340,129,141,91,44,54,97,85,199,102
BK26,Gravesend,839,229,336,130,114,58,68,55,46,53,222,120,503,155,130,68,106,62,24,43,373,148
BK27,Bath Beach,727,220,264,105,70,59,63,60,7,37,194,92,463,134,111,68,75,63,36,45,352,121
BK28,Bensonhurst West,2219,354,807,168,214,103,43,71,171,96,593,144,1412,231,271,101,127,83,144,81,1141,213
BK29,Bensonhurst East,2178,384,900,194,286,126,36,60,250,119,614,155,1278,221,592,166,139,84,453,152,686,163
BK30,Dyker Heights,1691,343,645,172,306,133,99,81,207,116,339,106,1046,209,465,161,196,114,269,115,581,142
BK31,Bay Ridge,1029,222,339,117,149,101,101,98,48,70,190,87,690,171,159,89,69,73,90,81,531,158
BK32,Sunset Park West,1724,339,626,160,218,106,156,92,62,68,408,134,1098,227,461,155,305,135,156,96,637,165
BK33,Carroll Gardens-Columbia Street-Red Hook,378,135,75,61,32,51,32,51,0,45,43,55,303,110,196,93,175,92,21,46,107,66
BK34,Sunset Park East,2698,422,1060,205,362,129,137,96,225,104,698,173,1638,268,706,188,359,135,347,126,932,191
BK35,Stuyvesant Heights,2708,409,801,200,313,125,145,87,168,100,488,163,1907,277,760,180,438,142,322,115,1147,219
BK37,Park Slope-Gowanus,730,207,263,105,133,80,19,59,114,79,130,88,467,136,218,93,103,76,115,77,249,110
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,621,199,113,83,76,72,0,42,76,72,37,58,508,155,258,104,134,83,124,69,250,119
BK40,Windsor Terrace,310,124,115,59,13,33,13,33,0,32,102,59,195,89,116,77,58,60,58,55,79,54
BK41,Kensington-Ocean Parkway,674,204,272,101,104,71,52,57,52,57,168,85,402,141,148,91,115,82,33,56,254,112
BK42,Flatbush,3128,425,875,201,393,153,209,133,184,100,482,152,2253,309,995,219,664,190,331,133,1258,241
BK43,Midwood,427,151,124,75,47,63,5,51,42,62,77,64,303,108,105,71,10,52,95,70,198,96
BK44,Madison,942,236,343,110,34,51,14,46,20,50,309,108,599,161,76,62,18,45,58,58,523,155
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,1066,258,347,122,121,84,88,84,33,54,226,99,719,178,170,90,105,82,65,65,549,157
BK46,Ocean Parkway South,209,118,68,61,20,49,0,36,20,49,48,50,141,80,35,52,35,52,0,36,106,70
BK50,Canarsie,3312,434,1059,214,251,116,114,89,137,99,808,188,2253,283,683,161,346,127,337,114,1570,239
BK58,Flatlands,2558,355,680,165,268,106,153,92,115,78,412,138,1878,256,731,172,474,151,257,95,1147,199
BK60,Prospect Lefferts Gardens-Wingate,2209,408,493,171,226,122,105,95,121,95,267,123,1716,315,826,229,405,166,421,158,890,224
BK61,Crown Heights North,2513,381,473,163,175,102,104,90,71,80,298,140,2040,291,924,202,574,165,350,121,1116,230
BK63,Crown Heights South,1204,287,352,127,99,75,85,76,14,39,253,114,852,203,233,117,94,78,139,95,619,175
BK64,Prospect Heights,242,118,141,100,55,65,7,33,48,64,86,84,101,59,0,32,0,32,0,32,101,59
BK68,Fort Greene,529,154,79,53,24,43,9,37,15,43,55,47,450,133,197,98,121,84,76,64,253,96
BK69,Clinton Hill,725,222,201,108,27,52,23,53,4,39,174,103,524,149,205,106,99,82,106,77,319,107
BK72,Williamsburg,368,159,112,65,71,62,19,38,52,61,41,38,256,121,107,80,67,56,40,65,149,96
BK73,North Side-South Side,872,227,250,109,94,75,23,49,71,72,156,93,622,171,189,90,67,58,122,78,433,155
BK75,Bedford,1973,344,524,170,188,103,80,78,108,85,336,145,1449,236,467,136,257,104,210,97,982,204
BK76,Greenpoint,176,81,45,47,24,42,10,43,14,41,21,44,131,65,33,45,15,43,18,44,98,59
BK77,Bushwick North,1962,370,515,161,225,120,157,109,68,72,290,119,1447,260,499,156,372,137,127,79,948,209
BK78,Bushwick South,2817,424,881,209,403,150,348,143,55,70,478,155,1936,283,795,193,600,173,195,98,1141,230
BK79,Ocean Hill,1206,269,273,115,109,80,87,80,22,39,164,86,933,194,349,124,183,102,166,74,584,156
BK81,Brownsville,2043,382,538,175,225,135,103,85,122,118,313,119,1505,277,685,206,441,154,244,135,820,190
BK82,East New York,4080,526,1190,240,391,134,191,111,200,98,799,208,2890,358,813,189,501,153,312,118,2077,313
