area_id,area_name,b23006001,b23006001_moe,b23006002,b23006002_moe,b23006003,b23006003_moe,b23006004,b23006004_moe,b23006005,b23006005_moe,b23006006,b23006006_moe,b23006007,b23006007_moe,b23006008,b23006008_moe,b23006009,b23006009_moe,b23006010,b23006010_moe,b23006011,b23006011_moe,b23006012,b23006012_moe,b23006013,b23006013_moe,b23006014,b23006014_moe,b23006015,b23006015_moe,b23006016,b23006016_moe,b23006017,b23006017_moe,b23006018,b23006018_moe,b23006019,b23006019_moe,b23006020,b23006020_moe,b23006021,b23006021_moe,b23006022,b23006022_moe,b23006023,b23006023_moe,b23006024,b23006024_moe,b23006025,b23006025_moe,b23006026,b23006026_moe,b23006027,b23006027_moe,b23006028,b23006028_moe,b23006029,b23006029_moe
BK42,Flatbush,57768,1481,10530,874,6931,740,0,68,6931,740,6175,711,756,190,3599,453,16701,1031,12201,836,20,73,12181,835,11505,801,676,186,4500,534,14084,864,11286,796,12,72,11274,795,10033,762,1241,265,2798,372,16453,909,14673,858,10,69,14663,859,13820,827,843,197,1780,266
BK43,Midwood,25559,892,2582,463,1570,373,0,51,1570,373,1191,282,379,243,1012,202,5584,519,3743,408,0,51,3743,408,3450,396,293,116,1841,296,6204,581,4572,503,0,51,4572,503,4179,483,393,136,1632,264,11189,680,9064,587,0,51,9064,587,8557,570,507,163,2125,316
BK44,Madison,22130,731,2966,415,2015,334,0,46,2015,334,1915,326,100,65,951,201,5543,506,3886,402,0,46,3886,402,3534,383,352,155,1657,257,4677,465,3538,372,0,46,3538,372,3317,365,221,90,1139,239,8944,579,7524,519,12,49,7512,519,7190,511,322,117,1420,239
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,25484,852,1324,308,966,252,0,55,966,252,719,182,247,154,358,122,6574,561,4718,451,0,55,4718,451,4091,433,627,188,1856,280,7507,600,5983,525,0,55,5983,525,5534,505,449,159,1524,280,10079,654,8474,597,42,71,8432,597,7967,578,465,149,1605,267
BK46,Ocean Parkway South,9040,515,940,296,709,261,0,36,709,261,626,229,83,61,231,89,2461,374,1553,289,33,57,1520,287,1310,254,210,107,908,179,2284,306,1616,263,0,36,1616,263,1419,240,197,85,668,156,3355,332,2769,307,0,36,2769,307,2630,294,139,61,586,131
BK50,Canarsie,47495,1220,5445,528,3510,409,0,70,3510,409,3059,379,451,142,1935,288,14076,777,10891,697,29,82,10862,693,10136,676,726,172,3185,379,15350,831,12664,732,39,74,12625,730,11644,716,981,193,2686,373,12624,737,11226,693,30,83,11196,689,10554,666,642,162,1398,265
BK58,Flatlands,37823,1020,3690,445,2711,371,0,62,2711,371,2479,355,232,109,979,209,11424,710,9217,645,0,62,9217,645,8226,608,991,213,2207,339,11335,674,9249,622,14,66,9235,622,8353,598,882,201,2086,269,11374,724,10275,678,0,62,10275,678,9865,668,410,117,1099,219
BK60,Prospect Lefferts Gardens-Wingate,37934,1301,5285,588,3505,497,0,58,3505,497,2923,442,582,232,1780,325,11858,874,9329,812,0,58,9329,812,7969,724,1360,316,2529,415,11284,881,9406,813,0,58,9406,813,8061,695,1345,349,1878,365,9507,744,8476,683,0,58,8476,683,7798,666,678,196,1031,234
BK61,Crown Heights North,55752,1560,9553,809,5670,624,0,67,5670,624,4552,557,1118,253,3883,517,16159,950,11971,826,8,67,11963,825,10329,767,1634,312,4188,478,14844,893,11253,779,39,80,11214,771,9974,717,1240,273,3591,434,15196,911,13658,854,21,74,13637,852,12960,832,677,174,1538,287
BK63,Crown Heights South,20585,844,3762,472,2630,408,0,40,2630,408,2063,325,567,210,1132,278,5608,572,4220,510,0,40,4220,510,3663,489,557,179,1388,266,5982,570,4867,509,14,44,4853,510,4111,461,742,228,1115,238,5233,498,4360,452,0,40,4360,452,3998,426,362,140,873,210
BK64,Prospect Heights,14342,683,746,198,511,176,0,32,511,176,473,171,38,51,235,104,1250,313,822,217,0,32,822,217,713,201,109,80,428,172,1973,352,1655,331,0,32,1655,331,1473,319,182,73,318,114,10373,652,9666,655,0,32,9666,655,9090,646,576,166,707,194
BK68,Fort Greene,15970,697,2249,385,1241,311,0,38,1241,311,1002,294,239,114,1008,212,2152,336,1421,284,0,38,1421,284,1115,235,306,137,731,155,2844,400,2247,369,0,38,2247,369,1877,335,370,145,597,155,8725,540,7976,507,0,38,7976,507,7575,504,401,135,749,171
BK69,Clinton Hill,21406,899,1881,329,1085,266,0,40,1085,266,915,239,170,83,796,187,2989,424,2077,358,0,40,2077,358,1832,337,245,108,912,205,4418,471,3426,427,0,40,3426,427,3053,408,373,131,992,231,12118,760,10827,729,0,40,10827,729,10246,697,581,183,1291,318
BK72,Williamsburg,10830,575,3110,429,1740,332,0,36,1740,332,1538,284,202,140,1370,261,4460,406,2137,288,0,36,2137,288,2055,279,82,58,2323,302,2448,314,1948,287,0,36,1948,287,1937,286,11,38,500,143,812,193,666,176,0,36,666,176,666,176,0,36,146,77
BK73,North Side-South Side,28556,979,4429,490,2384,363,0,48,2384,363,2188,362,196,110,2045,320,3942,443,2857,384,0,48,2857,384,2683,370,174,90,1085,226,5237,538,4419,494,27,63,4392,492,4070,466,322,131,818,212,14948,835,14174,807,0,48,14174,807,13562,788,612,173,774,204
BK75,Bedford,34797,1108,7278,646,4299,523,0,56,4299,523,3848,493,451,144,2979,352,9672,678,6224,577,0,56,6224,577,5507,514,717,207,3448,385,8956,626,7149,573,0,56,7149,573,6455,542,694,172,1807,286,8891,644,7921,623,0,56,7921,623,7420,599,501,152,970,209
BK76,Greenpoint,22560,886,1643,287,1008,222,0,42,1008,222,914,214,94,71,635,191,3797,460,2850,408,0,42,2850,408,2639,405,211,86,947,222,5132,526,4154,455,0,42,4154,455,3904,445,250,109,978,253,11988,741,11026,727,10,43,11016,727,10554,722,462,128,962,209
BK77,Bushwick North,33670,1242,15909,1114,10905,984,0,54,10905,984,9744,909,1161,280,5004,510,7135,747,5424,646,0,54,5424,646,5111,633,313,119,1711,305,5092,519,3845,440,15,58,3830,439,3366,421,464,152,1247,265,5534,511,4779,466,0,54,4779,466,4451,458,328,111,755,178
BK78,Bushwick South,38152,1435,11436,930,7106,773,0,56,7106,773,6144,715,962,239,4330,503,10303,852,7437,705,0,56,7437,705,6590,656,847,230,2866,412,8852,685,7224,617,0,56,7224,617,6472,596,752,192,1628,285,7561,685,6762,648,0,56,6762,648,6185,628,577,171,799,217
BK79,Ocean Hill,15858,799,3339,422,1862,301,0,38,1862,301,1585,280,277,110,1477,307,5575,555,3813,468,0,38,3813,468,3313,417,500,188,1762,294,4645,460,3893,425,0,38,3893,425,3502,408,391,157,752,181,2299,341,2107,331,0,38,2107,331,2044,330,63,47,192,85
BK81,Brownsville,26663,943,6272,642,3105,441,0,51,3105,441,2478,380,627,196,3167,454,10153,690,6747,563,0,51,6747,563,6021,526,726,198,3406,434,7365,611,5532,532,36,74,5496,525,4786,496,710,196,1833,308,2873,389,2500,365,0,51,2500,365,2310,355,190,90,373,132
BK82,East New York,44985,1348,9922,796,5267,543,0,65,5267,543,4253,497,1014,202,4655,514,18337,1029,12071,829,5,65,12066,829,10784,792,1282,242,6266,623,10756,714,8190,643,21,66,8169,642,7433,628,736,178,2566,371,5970,555,5248,523,0,65,5248,523,5007,512,241,113,722,183
BK83,Cypress Hills-City Line,24435,1006,6432,661,3780,521,0,49,3780,521,3401,488,379,144,2652,354,10261,742,7089,585,0,49,7089,585,6811,585,278,99,3172,410,4862,489,3821,425,38,64,3783,424,3512,416,271,107,1041,200,2880,404,2436,379,0,49,2436,379,2311,372,125,73,444,147
BK85,East New York (Pennsylvania Ave),14230,673,3992,444,2387,331,0,36,2387,331,2071,311,316,118,1605,299,5187,517,3692,434,17,41,3675,433,3151,420,524,159,1495,282,3586,406,2896,379,0,36,2896,379,2543,352,353,155,690,176,1465,256,1354,246,0,36,1354,246,1302,245,52,51,111,56
BK88,Borough Park,45086,1365,11479,992,7976,826,0,68,7976,826,7397,804,579,172,3503,416,16611,897,11115,720,0,68,11115,720,10447,701,668,163,5496,477,8333,592,5694,492,0,68,5694,492,5370,473,324,116,2639,326,8663,657,7263,580,11,68,7252,580,6974,569,278,112,1400,247
BK90,East Williamsburg,20634,908,3536,486,2056,384,0,40,2056,384,1786,357,270,139,1480,304,3794,464,2548,390,0,40,2548,390,2294,378,254,119,1246,267,4198,532,3468,454,0,40,3468,454,3091,423,377,168,730,197,9106,631,8481,597,0,40,8481,597,8020,581,461,144,625,184
BK91,East Flatbush-Farragut,29221,1061,2669,360,1929,302,0,54,1929,302,1766,294,163,99,740,187,10480,778,8441,689,0,54,8441,689,7685,670,756,196,2039,340,8702,662,7279,592,0,54,7279,592,6604,565,675,170,1423,264,7370,608,6346,548,0,54,6346,548,5901,524,445,176,1024,232
BK93,Starrett City,5553,558,711,231,346,178,0,24,346,178,268,146,78,69,365,157,1546,353,974,277,0,24,974,277,938,274,36,49,572,255,1968,379,1451,314,0,24,1451,314,1293,289,158,128,517,261,1328,366,1292,363,0,24,1292,363,1216,361,76,57,36,39
BK95,Erasmus,16217,825,2751,374,1894,306,0,36,1894,306,1596,292,298,109,857,197,5930,584,4802,485,29,52,4773,485,4299,457,474,170,1128,255,4680,488,3903,437,0,36,3903,437,3365,400,538,164,777,210,2856,432,2375,355,0,36,2375,355,2060,323,315,152,481,183
BK96,Rugby-Remsen Village,30954,1111,4418,471,3067,399,0,54,3067,399,2703,377,364,133,1351,265,11094,825,8354,690,0,54,8354,690,7547,671,807,190,2740,409,9873,671,8237,618,0,54,8237,618,7474,608,763,195,1636,289,5569,574,4893,539,0,54,4893,539,4621,522,272,117,676,184
BK99,park-cemetery-etc-Brooklyn,234,134,73,98,46,64,0,40,46,64,27,57,19,48,27,58,26,51,26,51,0,40,26,51,26,51,0,40,0,40,7,40,7,40,0,40,7,40,7,40,0,40,0,40,128,98,109,94,0,40,109,94,109,94,0,40,19,40
BX01,Claremont-Bathgate,14433,729,5793,560,2938,431,0,40,2938,431,2058,355,880,283,2855,372,3972,442,2594,355,0,40,2594,355,2184,338,410,149,1378,272,3308,406,2381,356,0,40,2381,356,1900,297,481,192,927,209,1360,261,1106,222,0,40,1106,222,1011,218,95,66,254,134
BX03,Eastchester-Edenwald-Baychester,18661,1028,3528,484,2230,374,0,40,2230,374,1830,350,400,185,1298,309,4694,605,3444,535,43,78,3401,532,2963,508,438,142,1250,300,6445,736,5210,636,0,40,5210,636,4498,568,712,236,1235,344,3994,517,3680,505,0,40,3680,505,3493,490,187,146,314,137
BX05,Bedford Park-Fordham North,28098,1284,9203,887,5484,690,0,50,5484,690,4919,651,565,194,3719,526,7910,811,5882,669,14,52,5868,670,5285,636,583,194,2028,381,6987,793,5561,681,13,52,5548,681,4788,617,760,241,1426,325,3998,502,3408,470,15,53,3393,469,3117,432,276,146,590,197
BX06,Belmont,10620,689,4121,545,2325,433,0,34,2325,433,2165,432,160,100,1796,311,2668,411,1833,370,0,34,1833,370,1584,347,249,111,835,199,2581,369,1812,315,0,34,1812,315,1493,309,319,121,769,209,1250,289,995,234,0,34,995,234,963,229,32,44,255,146
BX07,Bronxdale,18497,967,4548,760,2964,720,0,38,2964,720,2696,708,268,119,1584,302,5013,554,3659,462,0,38,3659,462,3061,427,598,185,1354,291,5125,521,4214,458,0,38,4214,458,3766,437,448,170,911,207,3811,502,3199,443,0,38,3199,443,2876,405,323,141,612,222
BX08,West Farms-Bronx River,18546,1037,6251,712,4126,564,0,40,4126,564,3711,529,415,183,2125,350,5235,593,3668,465,0,40,3668,465,3156,418,512,170,1567,362,4137,473,3250,435,0,40,3250,435,2883,409,367,144,887,229,2923,440,2583,394,0,40,2583,394,2484,393,99,72,340,166
BX09,Soundview-Castle Hill-Clason Point-Harding Park,27283,1202,6348,795,3106,441,0,50,3106,441,2816,419,290,142,3242,597,8016,702,6125,619,0,50,6125,619,5645,609,480,147,1891,315,7928,641,5906,547,0,50,5906,547,5666,542,240,90,2022,392,4991,585,4377,553,0,50,4377,553,4228,548,149,80,614,181
BX10,Pelham Bay-Country Club-City Island,14635,898,1648,351,1263,317,0,34,1263,317,1112,292,151,104,385,127,4034,545,3064,483,0,34,3064,483,2864,476,200,100,970,226,4308,532,3724,494,0,34,3724,494,3482,483,242,129,584,190,4645,587,4022,587,0,34,4022,587,3882,577,140,97,623,210
BX13,Co-op City,23045,1257,3005,586,1623,463,0,33,1623,463,1402,442,221,149,1382,355,5719,689,3962,557,38,51,3924,554,3581,546,343,156,1757,413,8139,988,6532,826,0,33,6532,826,5790,779,742,263,1607,415,6182,713,5376,676,0,33,5376,676,4952,621,424,192,806,251
BX14,East Concourse-Concourse Village,32292,1382,11430,1017,7193,899,0,51,7193,899,5984,838,1209,326,4237,539,7728,763,5509,661,0,51,5509,661,4739,618,770,226,2219,384,8418,760,6672,679,38,78,6634,677,5868,621,766,236,1746,334,4716,569,4006,536,0,51,4006,536,3635,499,371,173,710,194
BX17,East Tremont,19810,974,6946,671,3834,544,0,45,3834,544,3319,535,515,160,3112,410,5711,662,3858,585,0,45,3858,585,3418,577,440,166,1853,354,5047,535,3756,481,45,81,3711,477,3102,454,609,178,1291,258,2106,333,1633,292,0,45,1633,292,1455,266,178,116,473,159
BX22,North Riverdale-Fieldston-Riverdale,12743,656,616,195,460,182,0,38,460,182,441,181,19,39,156,84,1510,279,1147,248,9,39,1138,248,1091,244,47,50,363,128,2124,327,1603,277,0,38,1603,277,1452,264,151,87,521,160,8493,592,7423,560,0,38,7423,560,7156,558,267,99,1070,223
BX26,Highbridge,18842,797,6274,603,3725,437,0,42,3725,437,3036,409,689,195,2549,442,5275,600,3639,499,0,42,3639,499,3040,458,599,219,1636,348,5282,536,4109,472,0,42,4109,472,3371,430,738,214,1173,265,2011,335,1749,313,0,42,1749,313,1668,307,81,53,262,107
BX27,Hunts Point,13246,714,5584,612,3246,458,0,38,3246,458,2493,358,753,233,2338,355,3476,397,2234,303,21,49,2213,307,1816,276,397,132,1242,241,2963,377,2256,318,0,38,2256,318,2023,305,233,100,707,184,1223,249,1018,215,0,38,1018,215,972,204,46,54,205,99
BX28,Van Cortlandt Village,26302,1058,6246,640,4330,544,0,43,4330,544,3768,488,562,192,1916,354,7119,745,5726,686,8,42,5718,686,4987,601,731,250,1393,285,7651,727,6192,639,0,43,6192,639,5585,601,607,196,1459,329,5286,545,4515,503,0,43,4515,503,4258,498,257,99,771,190
BX29,Spuyten Duyvil-Kingsbridge,16149,683,1419,323,604,241,0,38,604,241,551,236,53,50,815,229,2274,352,1685,292,0,38,1685,292,1572,282,113,75,589,164,3766,418,3035,372,0,38,3035,372,2757,356,278,123,731,197,8690,568,7614,544,0,38,7614,544,7143,520,471,159,1076,196
BX30,Kingsbridge Heights,16430,1005,4534,617,2683,431,0,38,2683,431,2190,403,493,193,1851,425,4734,658,3799,636,0,38,3799,636,3070,559,729,233,935,260,4197,471,3588,455,0,38,3588,455,3131,429,457,168,609,153,2965,543,2570,522,0,38,2570,522,2346,512,224,116,395,158
BX31,Allerton-Pelham Gardens,16870,825,2239,380,1292,274,0,42,1292,274,1004,235,288,128,947,235,4168,467,3139,424,9,42,3130,424,2646,380,484,166,1029,240,5115,523,3934,441,9,42,3925,442,3377,415,548,152,1181,243,5348,532,4600,516,0,42,4600,516,4383,507,217,99,748,196
BX33,Longwood,11953,743,4735,635,2592,477,0,36,2592,477,2329,462,263,111,2143,410,3314,420,2264,356,0,36,2264,356,2036,340,228,102,1050,241,2916,372,2271,318,0,36,2271,318,2026,290,245,105,645,173,988,214,819,194,0,36,819,194,805,194,14,39,169,84
BX34,Melrose South-Mott Haven North,18068,898,7117,761,4153,607,0,42,4153,607,3222,526,931,272,2964,420,4968,570,3284,492,0,42,3284,492,2832,475,452,162,1684,325,4262,487,3372,451,26,49,3346,453,2799,388,547,247,890,218,1721,316,1486,295,0,42,1486,295,1368,288,118,83,235,97
BX35,Morrisania-Melrose,18734,890,6598,714,4023,657,0,40,4023,657,3149,623,874,279,2575,363,5127,515,3819,444,11,42,3808,444,3212,420,596,169,1308,280,5022,518,3914,476,0,40,3914,476,3426,455,488,149,1108,228,1987,324,1638,291,0,40,1638,291,1447,273,191,93,349,139
BX36,University Heights-Morris Heights,27979,1159,9119,854,5714,682,0,51,5714,682,4910,643,804,211,3405,475,8424,753,6345,659,30,69,6315,660,5180,616,1135,282,2079,337,7138,598,5578,554,0,51,5578,554,4895,530,683,199,1560,277,3298,426,2697,387,0,51,2697,387,2423,376,274,112,601,165
BX37,Van Nest-Morris Park-Westchester Square,15906,818,3846,469,2421,372,0,42,2421,372,2085,334,336,157,1425,286,4256,483,3142,402,9,42,3133,402,2867,393,266,148,1114,238,4106,434,3268,396,0,42,3268,396,2700,370,568,177,838,191,3698,407,3192,362,0,42,3192,362,3078,361,114,67,506,144
BX39,Mott Haven-Port Morris,25083,1146,10153,826,5719,666,0,50,5719,666,5020,620,699,224,4434,448,7166,641,4614,509,0,50,4614,509,3986,477,628,184,2552,374,5382,498,4043,449,0,50,4043,449,3481,419,562,164,1339,234,2382,373,1991,329,5,50,1986,329,1750,310,236,114,391,152
BX40,Fordham South,12538,856,5162,646,3296,503,0,32,3296,503,2775,476,521,172,1866,336,3101,476,2240,422,0,32,2240,422,1834,380,406,169,861,256,2779,425,2264,371,0,32,2264,371,2025,352,239,117,515,182,1496,392,1274,372,0,32,1274,372,1018,310,256,182,222,120
BX41,Mount Hope,27116,1134,9677,778,6151,628,0,51,6151,628,5010,558,1141,262,3526,440,7140,641,5563,564,0,51,5563,564,4723,517,840,208,1577,278,6836,611,5291,533,0,51,5291,533,4605,483,686,184,1545,297,3463,483,2922,410,0,51,2922,410,2672,395,250,107,541,197
BX43,Norwood,21230,977,5551,731,3326,540,0,41,3326,540,2775,488,551,192,2225,407,6371,670,4900,565,0,41,4900,565,4341,542,559,194,1471,276,4863,537,3945,498,0,41,3945,498,3526,460,419,157,918,219,4445,506,3719,472,0,41,3719,472,3501,448,218,115,726,186
BX44,Williamsbridge-Olinville,31458,1167,6134,600,3810,466,0,54,3810,466,3150,420,660,184,2324,350,8916,676,7008,609,0,54,7008,609,6087,573,921,220,1908,284,9896,660,7966,593,0,54,7966,593,6875,552,1091,232,1930,311,6512,581,5870,549,31,71,5839,546,5457,518,382,137,642,154
BX46,Parkchester,17566,700,2644,474,1423,312,0,36,1423,312,1242,294,181,95,1221,298,3995,462,3088,414,0,36,3088,414,2798,391,290,136,907,260,5978,585,4866,521,0,36,4866,521,4576,518,290,141,1112,290,4949,591,4521,573,0,36,4521,573,4274,555,247,120,428,185
BX49,Pelham Parkway,16950,838,3148,537,1812,398,0,38,1812,398,1698,392,114,78,1336,327,4205,540,3004,449,0,38,3004,449,2818,431,186,95,1201,249,3977,465,3287,435,0,38,3287,435,3029,414,258,127,690,194,5620,600,4880,538,0,38,4880,538,4664,534,216,98,740,196
BX52,Schuylerville-Throgs Neck-Edgewater Park,24059,967,3180,479,2155,422,0,52,2155,422,1861,385,294,136,1025,237,6904,625,5178,546,0,52,5178,546,4755,529,423,146,1726,328,7509,708,6303,677,21,55,6282,677,5614,632,668,209,1206,245,6466,687,5508,631,23,64,5485,630,5266,614,219,125,958,234
BX55,Soundview-Bruckner,17865,889,6461,659,3802,542,0,40,3802,542,3237,514,565,191,2659,361,4831,512,3452,441,0,40,3452,441,3064,413,388,149,1379,264,4537,500,3672,454,0,40,3672,454,3157,402,515,175,865,223,2036,321,1801,303,0,40,1801,303,1699,299,102,59,235,105
BX59,Westchester-Unionport,14503,812,3731,583,2072,406,0,36,2072,406,1688,312,384,207,1659,384,4165,481,3084,415,0,36,3084,415,2834,408,250,94,1081,252,3982,463,3426,433,0,36,3426,433,3164,423,262,108,556,168,2625,363,2139,320,0,36,2139,320,1957,302,182,87,486,159
BX62,Woodlawn-Wakefield,24735,988,3685,451,2492,386,0,48,2492,386,2218,361,274,118,1193,225,7446,664,5792,573,0,48,5792,573,5071,550,721,198,1654,362,6553,572,5368,535,0,48,5368,535,4738,519,630,188,1185,228,7051,616,6332,589,0,48,6332,589,5866,573,466,158,719,217
BX63,West Concourse,21019,950,7743,749,4789,596,0,42,4789,596,4028,559,761,230,2954,479,5828,719,4413,674,0,42,4413,674,4085,657,328,147,1415,287,5046,583,4068,543,0,42,4068,543,3555,527,513,181,978,247,2402,384,2117,366,0,42,2117,366,1941,353,176,103,285,121
BX75,Crotona Park East,9393,653,3449,494,1966,352,0,29,1966,352,1636,336,330,124,1483,280,2512,386,1938,354,0,29,1938,354,1683,331,255,123,574,148,2147,332,1691,295,0,29,1691,295,1451,280,240,96,456,138,1285,282,999,214,0,29,999,214,958,211,41,47,286,157
BX98,Rikers Island,6159,410,4232,318,0,17,0,17,0,17,0,17,0,17,4232,318,1063,155,0,17,0,17,0,17,0,17,0,17,1063,155,740,156,0,17,0,17,0,17,0,17,0,17,740,156,124,56,0,17,0,17,0,17,0,17,0,17,124,56
