area_id,area_name,b25065001,b25065001_moe
BK09,Brooklyn Heights-Cobble Hill,11503300,776472
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,12040700,649053
BK19,Brighton Beach,8987300,489136
BK21,Seagate-Coney Island,6907100,443214
BK23,West Brighton,4631400,360436
BK25,Homecrest,9948300,543231
BK26,Gravesend,5874800,431629
BK27,Bath Beach,6544400,462244
BK28,Bensonhurst West,20423100,722939
BK29,Bensonhurst East,14092200,596315
BK30,Dyker Heights,9226300,505507
BK31,Bay Ridge,28309800,894734
BK32,Sunset Park West,15138700,597344
BK33,Carroll Gardens-Columbia Street-Red Hook,19255700,993799
BK34,Sunset Park East,17838500,628709
BK35,Stuyvesant Heights,18192900,738552
BK37,Park Slope-Gowanus,33638500,1425090
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,16187000,901542
BK40,Windsor Terrace,7116200,539281
BK41,Kensington-Ocean Parkway,10403000,558413
BK42,Flatbush,34144800,792038
BK43,Midwood,13299900,595915
BK44,Madison,8881600,455671
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,5387800,569891
BK46,Ocean Parkway South,4523800,428650
BK50,Canarsie,16020100,763945
BK58,Flatlands,10095100,592291
BK60,Prospect Lefferts Gardens-Wingate,23518200,704538
BK61,Crown Heights North,34536600,933782
BK63,Crown Heights South,13238100,506134
BK64,Prospect Heights,10174900,728041
BK68,Fort Greene,11255400,649327
BK69,Clinton Hill,13839100,729955
BK72,Williamsburg,6186300,364740
BK73,North Side-South Side,22747800,995042
BK75,Bedford,19860200,768669
BK76,Greenpoint,17097600,746119
BK77,Bushwick North,19979400,647565
BK78,Bushwick South,21637000,823162
BK79,Ocean Hill,8923500,477314
BK81,Brownsville,12812000,525513
BK82,East New York,22389700,780980
BK83,Cypress Hills-City Line,10872400,583984
BK85,East New York (Pennsylvania Ave),7192000,400754
BK88,Borough Park,23307500,842448
BK90,East Williamsburg,15712200,671398
BK91,East Flatbush-Farragut,10523200,517532
BK93,Starrett City,4898700,349285
BK95,Erasmus,8635100,446862
BK96,Rugby-Remsen Village,15165100,604129
BK99,park-cemetery-etc-Brooklyn,253100,131673
BX01,Claremont-Bathgate,6755600,317530
BX03,Eastchester-Edenwald-Baychester,7891400,570546
BX05,Bedford Park-Fordham North,18008200,527840
BX06,Belmont,7435500,369904
BX07,Bronxdale,11035800,464370
BX08,West Farms-Bronx River,9686000,496701
BX09,Soundview-Castle Hill-Clason Point-Harding Park,10661900,498721
BX10,Pelham Bay-Country Club-City Island,7470600,635609
BX13,Co-op City,8406600,640081
BX14,East Concourse-Concourse Village,17889000,576589
BX17,East Tremont,11552000,480475
BX22,North Riverdale-Fieldston-Riverdale,7441800,607557
BX26,Highbridge,10681900,389350
BX27,Hunts Point,7027400,310839
BX28,Van Cortlandt Village,15362000,538921
BX29,Spuyten Duyvil-Kingsbridge,10478200,577969
BX30,Kingsbridge Heights,8921200,432169
BX31,Allerton-Pelham Gardens,4511300,433653
BX33,Longwood,6542200,381615
BX34,Melrose South-Mott Haven North,8998100,423994
BX35,Morrisania-Melrose,9596000,397320
BX36,University Heights-Morris Heights,14990300,492317
BX37,Van Nest-Morris Park-Westchester Square,7827100,453629
BX39,Mott Haven-Port Morris,11331900,423531
BX40,Fordham South,8073400,385007
BX41,Mount Hope,15579300,446956
BX43,Norwood,14140200,439577
BX44,Williamsbridge-Olinville,15269700,595561
