area_id,area_name,b19037c001,b19037c001_moe,b19037c002,b19037c002_moe,b19037c003,b19037c003_moe,b19037c004,b19037c004_moe,b19037c005,b19037c005_moe,b19037c006,b19037c006_moe,b19037c007,b19037c007_moe,b19037c008,b19037c008_moe,b19037c009,b19037c009_moe,b19037c010,b19037c010_moe,b19037c011,b19037c011_moe,b19037c012,b19037c012_moe,b19037c013,b19037c013_moe,b19037c014,b19037c014_moe,b19037c015,b19037c015_moe,b19037c016,b19037c016_moe,b19037c017,b19037c017_moe,b19037c018,b19037c018_moe,b19037c019,b19037c019_moe,b19037c020,b19037c020_moe,b19037c021,b19037c021_moe,b19037c022,b19037c022_moe,b19037c023,b19037c023_moe,b19037c024,b19037c024_moe,b19037c025,b19037c025_moe,b19037c026,b19037c026_moe,b19037c027,b19037c027_moe,b19037c028,b19037c028_moe,b19037c029,b19037c029_moe,b19037c030,b19037c030_moe,b19037c031,b19037c031_moe,b19037c032,b19037c032_moe,b19037c033,b19037c033_moe,b19037c034,b19037c034_moe,b19037c035,b19037c035_moe,b19037c036,b19037c036_moe,b19037c037,b19037c037_moe,b19037c038,b19037c038_moe,b19037c039,b19037c039_moe,b19037c040,b19037c040_moe,b19037c041,b19037c041_moe,b19037c042,b19037c042_moe,b19037c043,b19037c043_moe,b19037c044,b19037c044_moe,b19037c045,b19037c045_moe,b19037c046,b19037c046_moe,b19037c047,b19037c047_moe,b19037c048,b19037c048_moe,b19037c049,b19037c049_moe,b19037c050,b19037c050_moe,b19037c051,b19037c051_moe,b19037c052,b19037c052_moe,b19037c053,b19037c053_moe,b19037c054,b19037c054_moe,b19037c055,b19037c055_moe,b19037c056,b19037c056_moe,b19037c057,b19037c057_moe,b19037c058,b19037c058_moe,b19037c059,b19037c059_moe,b19037c060,b19037c060_moe,b19037c061,b19037c061_moe,b19037c062,b19037c062_moe,b19037c063,b19037c063_moe,b19037c064,b19037c064_moe,b19037c065,b19037c065_moe,b19037c066,b19037c066_moe,b19037c067,b19037c067_moe,b19037c068,b19037c068_moe,b19037c069,b19037c069_moe
BK30,Dyker Heights,38,65,21,59,0,51,0,51,0,51,21,59,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,17,57,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,17,57,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
BK31,Bay Ridge,132,100,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,51,83,0,66,0,66,0,66,18,71,0,66,0,66,0,66,0,66,0,66,0,66,0,66,33,78,0,66,0,66,0,66,0,66,81,87,0,66,12,67,29,79,0,66,21,73,0,66,0,66,0,66,0,66,0,66,0,66,0,66,9,66,10,67,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66,0,66
BK32,Sunset Park West,304,140,35,59,0,49,0,49,0,49,35,59,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,102,87,18,56,0,49,39,66,0,49,0,49,35,67,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,10,51,0,49,84,74,18,56,11,49,36,62,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,19,56,0,49,0,49,0,49,0,49,83,97,0,49,83,97,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49,0,49
BK33,Carroll Gardens-Columbia Street-Red Hook,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45
BK34,Sunset Park East,256,122,48,72,8,59,0,59,0,59,0,59,0,59,0,59,18,65,0,59,0,59,0,59,22,67,0,59,0,59,0,59,0,59,0,59,157,102,22,66,0,59,0,59,19,63,28,63,0,59,0,59,23,66,0,59,0,59,43,78,0,59,22,66,0,59,0,59,0,59,51,76,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,32,72,0,59,19,64,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59,0,59
BK35,Stuyvesant Heights,54,65,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,35,59,0,51,17,56,0,51,0,51,10,52,0,51,0,51,0,51,0,51,0,51,0,51,8,51,0,51,0,51,0,51,0,51,19,58,0,51,0,51,19,58,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
BK37,Park Slope-Gowanus,119,116,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,76,114,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,13,60,0,58,0,58,0,58,63,111,0,58,0,58,0,58,32,60,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,6,57,0,58,26,60,0,58,11,59,0,58,0,58,0,58,0,58,0,58,11,59,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,21,45,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,9,43,0,42,0,42,9,43,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,5,41,5,41,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,7,43,7,43,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42
BK40,Windsor Terrace,71,54,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,14,39,0,32,0,32,0,32,0,32,14,39,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,23,44,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,23,44,0,32,0,32,0,32,34,38,12,36,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,13,34,0,32,9,32,0,32
BK41,Kensington-Ocean Parkway,8,39,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,8,39,0,40,0,40,0,40,8,39,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BK42,Flatbush,126,112,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,82,107,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,71,107,11,69,0,68,0,68,0,68,0,68,0,68,32,74,19,74,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,13,69,0,68,0,68,0,68,0,68,0,68,0,68,12,70,0,68,0,68,0,68,12,70,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68
BK43,Midwood,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
BK44,Madison,19,55,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,19,55,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,19,55,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46,0,46
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,54,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,3,54,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,3,54,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55
BK46,Ocean Parkway South,25,38,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,25,38,0,36,0,36,0,36,0,36,9,37,0,36,12,38,0,36,4,35,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36
BK50,Canarsie,20,72,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,13,72,13,72,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,7,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,7,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70
BK58,Flatlands,43,71,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,43,71,0,62,0,62,0,62,0,62,0,62,0,62,11,64,0,62,0,62,0,62,8,63,0,62,0,62,0,62,24,69,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62,0,62
BK60,Prospect Lefferts Gardens-Wingate,97,90,33,77,0,58,0,58,0,58,0,58,33,77,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,22,66,0,58,22,66,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,5,57,5,57,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,37,66,0,58,0,58,17,62,0,58,0,58,0,58,0,58,0,58,0,58,0,58,0,58,20,62,0,58,0,58,0,58,0,58
BK61,Crown Heights North,77,83,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,9,71,9,71,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,9,67,9,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,59,78,20,73,23,69,16,71,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67,0,67
BK63,Crown Heights South,28,49,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,20,49,0,40,0,40,20,49,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,8,40,0,40,0,40,8,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BK64,Prospect Heights,12,34,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,12,34,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,12,34,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32
BK68,Fort Greene,32,50,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,23,50,23,50,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,9,39,9,39,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
BK69,Clinton Hill,9,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,9,40,0,40,0,40,9,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40
BK72,Williamsburg,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36,0,36
BK73,North Side-South Side,42,59,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,42,59,0,48,0,48,0,48,16,52,0,48,13,51,0,48,0,48,13,50,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48
BK75,Bedford,69,73,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,6,56,0,56,0,56,0,56,0,56,0,56,0,56,6,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,63,73,0,56,37,69,0,56,0,56,0,56,13,59,0,56,0,56,0,56,13,59,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56
BK76,Greenpoint,104,83,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,65,78,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,10,43,0,42,17,48,38,74,0,42,0,42,0,42,0,42,25,44,0,42,0,42,0,42,0,42,0,42,8,42,0,42,0,42,0,42,17,44,0,42,0,42,0,42,0,42,0,42,0,42,14,45,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,14,45,0,42,0,42,0,42
BK77,Bushwick North,50,57,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,23,53,8,53,10,55,5,52,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,11,54,0,54,0,54,0,54,0,54,0,54,0,54,11,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,16,58,16,58,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54,0,54
BK78,Bushwick South,188,95,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,89,73,0,56,20,58,0,56,7,58,0,56,0,56,0,56,0,56,14,59,0,56,30,63,0,56,18,61,0,56,0,56,0,56,99,82,14,60,10,58,19,63,0,56,0,56,0,56,0,56,0,56,0,56,8,57,15,56,33,73,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56,0,56
BK79,Ocean Hill,52,61,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,35,58,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,35,58,0,38,0,38,0,38,0,38,0,38,0,38,17,39,7,38,0,38,0,38,10,39,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38
BK81,Brownsville,79,74,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,45,69,23,62,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,22,59,0,51,0,51,0,51,0,51,10,52,0,51,0,51,0,51,0,51,10,52,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,24,57,20,58,0,51,0,51,0,51,0,51,4,50,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51,0,51
