area_id,area_name,b25007001,b25007001_moe,b25007002,b25007002_moe,b25007003,b25007003_moe,b25007004,b25007004_moe,b25007005,b25007005_moe,b25007006,b25007006_moe,b25007007,b25007007_moe,b25007008,b25007008_moe,b25007009,b25007009_moe,b25007010,b25007010_moe,b25007011,b25007011_moe,b25007012,b25007012_moe,b25007013,b25007013_moe,b25007014,b25007014_moe,b25007015,b25007015_moe,b25007016,b25007016_moe,b25007017,b25007017_moe,b25007018,b25007018_moe,b25007019,b25007019_moe,b25007020,b25007020_moe,b25007021,b25007021_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,4957,365,35,43,817,189,1139,203,916,211,517,144,485,129,555,137,322,122,171,85,6389,393,311,124,2516,294,1278,264,640,174,288,118,391,141,512,144,350,136,103,102
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,12683,487,71,82,921,196,2141,277,2924,348,1520,240,1598,238,1547,187,1256,181,705,142,12387,499,433,167,1960,303,2318,335,2305,330,970,220,1159,222,1505,228,1000,196,737,161
BK19,Brighton Beach,13764,343,4047,321,33,64,344,125,593,146,1039,203,457,145,621,157,447,118,384,106,129,71,9717,388,290,127,1131,232,1189,244,1821,291,751,187,760,180,1274,215,1932,247,569,142
BK21,Seagate-Coney Island,11215,272,1856,212,3,37,43,49,230,104,538,135,230,102,290,94,411,133,82,53,29,42,9359,314,222,111,770,217,1325,248,2025,307,1018,233,822,199,1603,255,1151,209,423,132
BK23,West Brighton,8026,219,3044,303,15,32,79,54,367,136,524,190,354,135,506,149,561,162,412,133,226,84,4982,323,47,47,313,138,267,118,732,181,306,125,531,180,1365,253,946,200,475,160
BK25,Homecrest,15435,318,6287,358,34,49,622,151,1041,191,1246,200,872,159,649,151,778,151,828,156,217,86,9148,407,469,155,1698,273,1524,248,1613,262,726,168,554,134,1446,220,768,155,350,116
BK26,Gravesend,11068,297,4005,333,12,39,391,138,685,178,766,172,360,115,427,126,855,210,315,104,194,98,7063,382,146,137,890,224,1117,226,1089,238,648,175,682,171,1208,250,920,211,363,123
BK27,Bath Beach,10726,270,4473,303,53,44,383,109,742,147,891,165,580,142,481,132,754,152,390,106,199,80,6253,335,216,94,1226,238,1334,236,944,197,435,124,422,130,738,152,737,179,201,79
BK28,Bensonhurst West,29717,419,10532,482,91,74,862,183,1647,230,2390,285,1203,207,1116,193,1555,216,1109,177,559,142,19185,553,785,197,3974,420,3623,381,3984,393,1400,223,1367,231,2057,269,1194,195,801,183
BK29,Bensonhurst East,21737,342,7875,417,25,54,676,151,1321,222,1647,237,996,184,948,172,1304,213,754,144,204,70,13862,481,408,144,2807,351,2684,334,2574,317,1092,205,1003,196,1436,207,1313,209,545,133
BK30,Dyker Heights,14966,279,7063,343,37,55,616,154,1107,188,1402,196,908,153,665,147,1270,190,819,154,239,73,7903,361,395,138,1787,272,1649,245,1713,239,564,148,418,126,679,158,387,112,311,104
BK31,Bay Ridge,34990,426,12404,491,90,83,1013,175,2021,252,2843,298,1377,216,1459,217,1820,221,1213,192,568,132,22586,572,811,204,5440,435,4805,433,4113,407,1726,251,1422,225,2047,252,1602,215,620,133
BK32,Sunset Park West,17023,319,3977,331,21,52,401,133,694,162,1035,200,457,136,379,111,575,138,283,98,132,69,13046,412,824,183,3976,363,2822,324,2438,321,912,193,546,151,687,158,606,161,235,96
BK33,Carroll Gardens-Columbia Street-Red Hook,17628,387,4668,357,0,45,332,108,1255,203,832,163,624,157,420,121,668,158,390,118,147,99,12960,472,335,146,4508,422,3073,348,1899,303,1004,211,681,185,669,167,508,146,283,143
BK34,Sunset Park East,20544,327,4197,330,68,63,355,116,579,134,1178,217,578,141,428,119,460,124,432,110,119,67,16347,431,799,173,3910,391,4047,400,3452,375,1325,229,905,198,804,172,851,170,254,99
BK35,Stuyvesant Heights,24360,452,5608,430,64,72,379,129,953,200,1543,261,808,193,649,174,819,164,295,101,98,65,18752,557,933,207,4241,447,4017,426,3747,400,1356,251,1280,245,1924,265,928,181,326,113
BK37,Park Slope-Gowanus,31068,489,12042,567,52,74,1211,216,2430,332,2951,327,1708,258,1410,231,1349,208,735,183,196,97,19026,673,1037,218,8020,536,4750,456,2030,304,828,201,697,166,865,186,494,144,305,129
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15085,316,3675,281,10,43,542,121,1170,186,795,150,248,78,374,105,358,99,134,70,44,44,11410,359,509,135,3814,347,2424,291,1966,251,533,138,655,159,882,156,455,114,172,85
BK40,Windsor Terrace,9510,205,4287,308,45,39,294,95,1018,174,1073,197,519,140,478,147,398,96,394,119,68,46,5223,326,215,86,1594,264,1244,231,771,194,415,135,117,59,433,132,319,98,115,58
BK41,Kensington-Ocean Parkway,12037,287,3441,326,16,46,372,115,926,196,699,165,424,126,414,121,379,110,166,71,45,47,8596,397,375,120,1851,298,1888,302,1585,235,663,176,760,178,782,163,448,144,244,93
BK42,Flatbush,37482,454,6585,413,31,75,531,145,1201,216,1582,254,732,164,870,173,983,171,518,127,137,86,30897,551,963,223,6028,540,7216,523,7224,559,3082,359,2151,311,2458,296,1294,211,481,142
BK43,Midwood,18430,320,6436,342,31,57,471,145,1258,191,1220,193,863,171,880,171,843,152,564,121,306,102,11994,412,702,169,2184,297,2083,293,2212,293,817,177,1181,205,1123,184,1043,179,649,132
BK44,Madison,15022,240,6796,324,0,46,577,153,1115,173,1725,225,882,169,1010,180,568,106,711,148,208,83,8226,335,214,101,1510,258,1531,247,1787,256,803,170,531,132,659,130,889,160,302,99
