area_id,area_name,b11007001,b11007001_moe,b11007002,b11007002_moe,b11007003,b11007003_moe,b11007004,b11007004_moe,b11007005,b11007005_moe,b11007006,b11007006_moe,b11007007,b11007007_moe,b11007008,b11007008_moe,b11007009,b11007009_moe,b11007010,b11007010_moe,b11007011,b11007011_moe
BK09,Brooklyn Heights-Cobble Hill,11346,374,2297,269,1340,227,957,206,844,194,113,74,9049,405,4100,390,4949,374,3940,363,1009,204
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,25070,401,8080,392,3633,318,4447,328,4304,327,143,75,16990,515,4170,401,12820,507,12219,500,601,162
BK19,Brighton Beach,13764,343,5143,319,2860,289,2283,242,2131,238,152,86,8621,419,2548,312,6073,424,5714,417,359,121
BK21,Seagate-Coney Island,11215,272,3919,306,1944,232,1975,254,1931,252,44,55,7296,377,1655,273,5641,367,5496,363,145,84
BK23,West Brighton,8026,219,4409,321,1986,284,2423,256,2334,251,89,63,3617,380,1229,253,2388,309,2315,302,73,59
BK25,Homecrest,15435,318,5215,344,2268,246,2947,294,2870,290,77,65,10220,414,2015,277,8205,404,7719,399,486,153
BK26,Gravesend,11068,297,4535,326,1837,267,2698,330,2665,330,33,41,6533,381,1598,273,4935,362,4812,363,123,105
BK27,Bath Beach,10726,270,3769,290,1398,208,2371,249,2283,240,88,74,6957,362,1355,221,5602,355,5168,353,434,137
BK28,Bensonhurst West,29717,419,9234,462,3352,312,5882,409,5775,404,107,82,20483,580,3585,355,16898,574,15651,571,1247,240
BK29,Bensonhurst East,21737,342,7269,402,2324,256,4945,375,4878,370,67,63,14468,496,2855,322,11613,500,10911,497,702,187
BK30,Dyker Heights,14966,279,5004,331,1437,202,3567,305,3488,303,79,56,9962,401,1614,233,8348,406,7451,396,897,206
BK31,Bay Ridge,34990,426,9208,417,4443,343,4765,348,4598,343,167,86,25782,564,8755,501,17027,588,14851,580,2176,283
BK32,Sunset Park West,17023,319,3179,294,1037,187,2142,261,1960,247,182,93,13844,402,2690,322,11154,446,9424,448,1730,252
BK33,Carroll Gardens-Columbia Street-Red Hook,17628,387,2943,302,1353,243,1590,249,1440,242,150,97,14685,473,4644,422,10041,478,7702,457,2339,310
BK34,Sunset Park East,20544,327,4336,342,1352,213,2984,311,2834,300,150,91,16208,439,2344,301,13864,464,12762,474,1102,212
BK35,Stuyvesant Heights,24360,452,5399,377,2289,258,3110,329,3063,327,47,66,18961,552,5922,485,13039,553,11594,546,1445,251
BK37,Park Slope-Gowanus,31068,489,4694,362,1716,248,2978,319,2742,310,236,106,26374,575,7447,538,18927,637,13202,606,5725,471
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15085,316,2408,222,1037,171,1371,177,1269,174,102,65,12677,385,4261,360,8416,414,6123,369,2293,279
BK40,Windsor Terrace,9510,205,2068,204,904,155,1164,186,1079,174,85,74,7442,267,2162,262,5280,320,4388,327,892,180
BK41,Kensington-Ocean Parkway,12037,287,2763,259,1069,199,1694,215,1653,214,41,47,9274,369,2084,311,7190,373,6373,383,817,187
BK42,Flatbush,37482,454,7594,427,2618,286,4976,381,4854,377,122,86,29888,583,8731,566,21157,684,18911,690,2246,349
BK43,Midwood,18430,320,5267,322,2460,257,2807,256,2760,256,47,55,13163,430,2955,333,10208,441,9540,439,668,179
BK44,Madison,15022,240,4344,272,1655,206,2689,253,2591,245,98,74,10678,334,2508,288,8170,357,7874,358,296,109
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,16432,289,4939,347,1607,228,3332,325,3232,320,100,90,11493,418,1951,286,9542,426,9381,426,161,83
BK46,Ocean Parkway South,6607,235,1979,188,765,135,1214,160,1173,158,41,46,4628,263,924,162,3704,271,3567,271,137,75
BK50,Canarsie,27669,396,5661,375,1363,199,4298,344,4199,341,99,80,22008,515,4023,377,17985,552,17362,559,623,157
BK58,Flatlands,23279,315,6515,362,1711,207,4804,339,4691,339,113,74,16764,437,3254,343,13510,473,13084,473,426,125
BK60,Prospect Lefferts Gardens-Wingate,26016,421,6270,413,2311,284,3959,374,3765,370,194,99,19746,546,6058,503,13688,625,12254,621,1434,281
BK61,Crown Heights North,40818,573,8797,463,4321,377,4476,386,4135,378,341,141,32021,671,10492,638,21529,717,18424,721,3105,358
BK63,Crown Heights South,14662,272,3273,277,1389,208,1884,233,1811,232,73,55,11389,367,3375,360,8014,436,7099,413,915,214
BK64,Prospect Heights,9394,270,1302,208,516,152,786,167,726,164,60,49,8092,325,2788,346,5304,374,3329,305,1975,287
