area_id,area_name,b19050001,b19050001_moe,b19050002,b19050002_moe,b19050003,b19050003_moe,b19050004,b19050004_moe,b19050005,b19050005_moe
BK09,Brooklyn Heights-Cobble Hill,1151609800,104955885,12818200,6585085,597162300,71086877,392066800,77749266,149562500,38376056
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,433144000,32454016,9152500,6032520,143745500,22620146,208908600,28717268,71337300,15667247
BK19,Brighton Beach,174985800,21290580,4430900,3132283,58971200,18010944,83344400,17632859,28239300,5733113
BK21,Seagate-Coney Island,93324800,12956705,3235200,2908075,29835000,10673721,47301000,11262385,12953600,3646570
BK25,Homecrest,347540400,30463338,15865800,7307129,126610100,19170750,125752200,17791498,79312500,23355203
BK27,Bath Beach,344306600,27918225,7913200,4301774,131745000,21180697,145237000,21407330,59411400,9892592
BK28,Bensonhurst West,666365400,36509592,27169700,9413415,262680800,33979553,276577300,27377628,99937600,14657040
BK29,Bensonhurst East,361249700,24086926,8753900,4609480,154238400,21247098,142389500,21344208,55867800,9922272
BK30,Dyker Heights,377963000,29170375,10814100,6414651,165741300,22970261,142593700,23393359,58813700,11469594
BK31,Bay Ridge,981752200,51710910,28671600,8686499,453876700,42942395,360937700,40940304,138266200,21676841
BK32,Sunset Park West,732043700,38599445,30670700,7834670,371497600,34482223,268114200,29725839,61760800,10614645
BK33,Carroll Gardens-Columbia Street-Red Hook,571458400,60621668,10218900,7745857,328525300,46725587,202939200,50912508,29774900,11947893
BK34,Sunset Park East,765082700,41039941,34847300,8970521,336767000,31019013,313679200,33439575,79789300,14849442
BK35,Stuyvesant Heights,677282700,40390983,26246700,9156278,274505200,30320445,283424800,32310736,93105600,17760753
BK37,Park Slope-Gowanus,1801281000,95048004,56817600,17808557,1129239500,85775590,511771800,61541150,103452100,17502204
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,867851700,66649991,20035800,7961122,530405900,50554125,264637800,53828336,52772400,12485669
BK40,Windsor Terrace,692241700,51973317,15234000,7582335,358279600,45224659,255357700,39417888,63370600,12614076
BK41,Kensington-Ocean Parkway,364468500,27844998,11697500,5170127,159659100,24559715,149520400,19387226,43591500,11319366
BK42,Flatbush,668613900,35903103,22430600,9026811,278221300,27657563,289001800,29916258,78959900,13443573
BK43,Midwood,628149500,38296340,27855600,8259585,226954600,29250769,286057000,30893513,87282300,13657371
BK44,Madison,90541500,14410286,2239400,2208057,42267500,13203213,37019200,12921204,9015400,3737147
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,71738300,9657133,419800,371406,28342700,7983841,36488400,9950595,6487400,3412851
BK46,Ocean Parkway South,226257500,22760672,11020300,5763432,56651900,12720349,124002000,21647065,34583100,6830146
BK50,Canarsie,217032000,22369954,23465300,17549681,80498900,13349448,87471200,14798938,25596500,8642204
BK58,Flatlands,82754400,10098634,4301200,4887829,27177400,7658810,43396900,9847986,7878900,3187668
BK60,Prospect Lefferts Gardens-Wingate,721466500,39713758,20595500,7735133,268937000,31969488,314987400,31730035,116946600,20117564
BK61,Crown Heights North,1659858800,74980010,63418700,16362704,788340300,55290617,629215500,58416116,178884200,20146799
BK63,Crown Heights South,675653500,40103150,30052600,16279200,269799400,32375028,275809500,28964212,99991700,15952187
BK64,Prospect Heights,845726000,63237095,28216900,15375797,511484000,54539525,237265300,48199928,68759900,23195312
BK68,Fort Greene,542624300,47297845,20891400,8036596,343550500,46317765,132083700,23661045,46098600,12282280
BK69,Clinton Hill,905651500,56299132,43572800,13219926,508114700,45589667,272488700,36522187,81475600,17730237
BK72,Williamsburg,253846300,23407965,20048900,4595445,93036800,13988818,100759600,19598010,40001000,10950336
BK73,North Side-South Side,1228527500,81447387,43822700,12628116,877817100,70248047,265876400,52217384,41011400,7471579
BK75,Bedford,994124600,51620389,42158100,9934901,505279000,37304162,339248800,41064733,107439000,19135197
BK76,Greenpoint,904009900,77108925,39902800,13872477,520808100,47622856,240338300,29662622,102960400,64965868
BK77,Bushwick North,716775200,38887546,45047100,11345086,386989200,31262875,225086700,25380050,59652400,17886593
BK78,Bushwick South,957415300,47656090,47792200,12234929,493871500,41736002,318003800,32226392,97747700,13749617
BK79,Ocean Hill,355235500,34900455,18282400,7041602,128917700,18206385,161236000,32378191,46799200,8146840
BK81,Brownsville,466029000,30685436,29368000,17382883,172570100,19142108,181315800,22671777,82775100,12132872
BK82,East New York,452361400,34421785,20466100,7451355,198468000,29277396,184082700,24879697,49344500,11769687
BK83,Cypress Hills-City Line,405519900,31469200,17352900,6662103,154506700,21960395,184016300,27945205,49644000,13280194
BK85,East New York (Pennsylvania Ave),222451000,20820895,6629400,3792211,93882300,16623428,101173200,17248971,20766000,5359586
BK88,Borough Park,1185487500,57738691,50130700,10408135,418284700,35730531,511063900,47980000,206008300,27813297
BK90,East Williamsburg,934054800,47515467,43143800,12783191,583011000,43171582,220427300,32780114,87472700,10649779
BK91,East Flatbush-Farragut,149130600,16504185,5029900,2920193,34313200,8098717,84030100,15426320,25757200,8305631
BK93,Starrett City,127165700,31786065,2584300,2354697,58767200,30842363,39568800,13358386,26245500,5671300
BK95,Erasmus,473501200,35551631,14052100,7678720,168571700,23074938,209047400,29411375,81829800,21217849
BK96,Rugby-Remsen Village,338088100,27496213,13181600,6937511,98225100,16885842,158028600,25766739,68653000,15259644
BX01,Claremont-Bathgate,215581100,15285422,8929200,3544092,88985900,12633444,91626300,13319607,26039800,5797415
BX03,Eastchester-Edenwald-Baychester,175037000,20696026,4562000,3798335,55768400,18204688,88497300,20165581,26209300,9630053
BX05,Bedford Park-Fordham North,370929300,28853619,13611200,5811359,168818400,22404136,154106500,23379796,34393100,9909285
BX06,Belmont,236031800,18253635,11581900,3719367,104375400,12687354,82715300,14432508,37359200,11293959
BX07,Bronxdale,310049100,23627453,6974100,3541788,130341300,21660622,139642500,19617884,33091100,6638522
BX08,West Farms-Bronx River,414096300,31981063,13177200,6703980,177610100,27152905,173632900,23588878,49676200,12308964
BX09,Soundview-Castle Hill-Clason Point-Harding Park,404946700,31026166,3704400,2302371,139952300,22763392,203881200,25997427,57408700,12985915
BX10,Pelham Bay-Country Club-City Island,152929400,27550380,1590900,1742418,64995800,19818166,69438000,27310021,16904700,6927923
BX14,East Concourse-Concourse Village,287272000,27374297,10762200,5172699,118558100,19050495,120971300,22855177,36980400,8160877
BX17,East Tremont,193349800,25818048,6516300,2620312,88306700,24146321,81551900,11936565,16975000,4620633
BX22,North Riverdale-Fieldston-Riverdale,426840700,66202637,3401300,2476695,145376300,40933008,189163700,55159827,88899300,22938321
BX26,Highbridge,334371600,28767166,9297900,3904521,130060500,17359610,163942400,26062777,31071000,6876211
BX27,Hunts Point,129320800,24468111,4473200,2150214,65283800,24264509,44063000,7038466,15500800,3786325
BX28,Van Cortlandt Village,617811500,40649211,20676600,7996994,264503300,31346147,274834900,32708567,57796500,11355992
BX29,Spuyten Duyvil-Kingsbridge,250452800,26155326,2499700,2123676,116668500,18942543,82257600,18886252,49027000,15941320
BX30,Kingsbridge Heights,197366000,21629708,6324200,3367949,82083000,13374106,84223600,19915665,24735200,7905349
BX31,Allerton-Pelham Gardens,51937600,14376020,1363400,1888019,21832500,17100498,26865400,11103509,1876300,1093940
BX33,Longwood,186955600,16389057,5458800,3913693,82891200,14541845,82896400,14443260,15709300,5270236
BX34,Melrose South-Mott Haven North,331987000,22840380,11297500,4680446,133028300,18832380,144631500,17475256,43029900,9808597
BX35,Morrisania-Melrose,321564900,20986370,9627500,3684669,145288400,16729087,136260700,16429608,30388400,7446603
BX36,University Heights-Morris Heights,457628300,25393665,18759800,7836233,190886200,19638035,206870100,21333277,41112200,9793789
BX37,Van Nest-Morris Park-Westchester Square,164244400,17495630,8372900,6483589,65507400,15771991,69140500,14552652,21223500,7185142
BX39,Mott Haven-Port Morris,389211800,27546984,10957300,4557769,162916500,17507784,157714300,23675520,57623700,8929875
BX40,Fordham South,131635400,15474168,8206900,4614850,52703600,10934624,59215700,14858819,11509200,4347028
BX41,Mount Hope,361149900,48318987,10244900,4372854,163282800,43408128,149770700,24804131,37851400,7173550
BX43,Norwood,621200500,46835831,23233400,8980104,303549600,27088882,215400500,36959660,79017300,22338448
BX44,Williamsbridge-Olinville,352174100,23664761,12458000,4823776,129575300,17968354,138985800,16573398,71155300,11725010
BX46,Parkchester,374010100,27816991,5898500,4004810,160226500,22375825,159789100,22599011,48096000,14779779
BX49,Pelham Parkway,256391200,21757210,7576300,5661485,109857700,16223665,103251400,18980191,35705600,7596996
BX52,Schuylerville-Throgs Neck-Edgewater Park,153156900,19352903,695200,789158,49907500,18366654,77761300,18660413,24792900,6366091
BX55,Soundview-Bruckner,332129900,29035686,14764200,7399828,114661700,17953137,144256800,23203025,58446900,18260031
BX59,Westchester-Unionport,132819900,16216366,2062700,1509437,62980300,14415006,55563900,13279367,12213100,4982784
BX62,Woodlawn-Wakefield,217752600,18592891,8389000,5400317,74811300,14179515,103323700,18970603,31228500,6907400
BX63,West Concourse,279902200,21493093,9819600,4887183,122594000,17542417,119910500,19467319,27578200,6855247
BX75,Crotona Park East,88658700,10059258,4091500,2813119,42614400,9257675,30366700,7540528,11586000,5168766
MN01,Marble Hill-Inwood,295747400,26757428,10047400,6980160,128979300,25552328,126647700,22332836,30072800,7200967
MN03,Central Harlem North-Polo Grounds,1409757300,80464733,31219900,8070611,687045500,66391667,526964300,53245682,164527600,34906756
MN04,Hamilton Heights,1114865300,102364118,30285900,11254528,518219000,73258223,422882800,76076318,143477700,23918558
MN06,Manhattanville,317799000,27553720,19759000,10330328,139721000,22934332,122513900,17609985,35805100,9408466
MN09,Morningside Heights,1803563000,111931689,42095100,14438003,666035800,69396734,782370800,79829846,313061600,50135895
MN11,Central Harlem South,1196634000,89066029,33762400,11523378,656395200,83515800,419201200,40277849,87275300,20103469
MN12,Upper West Side,7911368800,404326381,93820200,31202686,3393450400,249081305,3217359800,309005865,1206738500,163058833
MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,5537767600,322972058,106163300,26053306,3292590400,260319353,1688620100,199759430,450394000,116755953
MN14,Lincoln Square,5385081700,323874267,31821300,12065773,2704460100,241774197,1893260300,224706218,755540300,115824021
MN15,Clinton,2535691300,156376460,75161500,18220438,1554786700,123655294,751397000,98073783,154346200,27855012
MN17,Midtown-Midtown South,2689768800,228847348,57094100,18328244,1468215500,144674029,891865500,154553820,272593900,89286226
MN19,Turtle Bay-East Midtown,5422510700,334437597,120500900,29716551,2258363700,205840555,1942437800,241502749,1101207900,183309672
MN20,Murray Hill-Kips Bay,3665358100,227842935,190431900,48929518,1998939900,186740172,1033062300,122764125,442923900,95989582
MN21,Gramercy,2038739700,150412161,55419100,16767290,1234499500,128914173,536383700,90696990,212437600,41715947
MN22,East Village,2109883400,130787997,109676100,27804256,1287241500,106760575,578615600,85907801,134350400,30116895
MN23,West Village,6635189100,358511017,94168600,21542181,3686360500,277693835,2084293400,229636428,770366600,99566760
MN24,SoHo-TriBeCa-Civic Center-Little Italy,3725743500,292081695,56665700,17069559,2212281900,269190763,1190087300,166821474,266708800,60768413
MN25,Battery Park City-Lower Manhattan,3392778400,235057518,101567400,22292161,2211325700,191566339,887518900,164374238,192366300,50889089
MN27,Chinatown,882737400,63833965,30037000,10249909,569318300,62978000,200856800,28512257,82525100,14132382
MN28,Lower East Side,1033922200,89471988,35047700,11965707,580847100,76444903,334873100,58011818,83154200,10951472
MN31,Lenox Hill-Roosevelt Island,6860354100,407158748,95380900,30158560,3692390600,361724916,2007863800,241811553,1064718700,148632138
MN32,Yorkville,5326396200,294030836,135765300,33819250,2658931100,183626873,1805565000,217746208,726134700,113355823
MN33,East Harlem South,1022944900,70666872,36143800,13959682,542114500,64016252,321429500,38427954,123257200,17989476
MN34,East Harlem North,942629700,60298504,32595800,11781964,433309500,49275153,362175900,45070066,114548300,19778780
MN35,Washington Heights North,1423425400,69795477,35403900,11124932,540718000,42755789,643397400,62208421,203906100,26067972
MN36,Washington Heights South,1327868900,69199025,35308600,10295091,543829000,52472159,549376900,46725934,199354700,31058398
MN40,Upper East Side-Carnegie Hill,3729066600,288968974,26888500,15895830,1137658800,136727423,1667008400,221677030,897511000,182111312
MN50,Stuyvesant Town-Cooper Village,1284095800,123025277,78838500,28935032,524889900,82831618,486988600,102925835,193378800,29752724
QN01,South Jamaica,234906000,22817782,6126000,3870785,95070000,19940100,92513800,18872645,41196300,9371602
QN06,Jamaica Estates-Holliswood,60434600,11380947,6153900,9739139,12349600,4779126,26172800,7556594,15758300,4914077
QN08,St. Albans,37671000,6777449,2180900,2105801,9855200,4551533,17394500,6508759,8240400,4536734
QN12,Hammels-Arverne-Edgemere,170503300,18625092,5004900,3904703,61635900,15082954,87039000,19174125,16823600,5214196
QN15,Far Rockaway-Bayswater,791840400,51658932,20184600,12661572,290812900,33855326,358285500,47378942,122557200,22006228
QN17,Forest Hills,693482200,44517672,12059300,11775298,297077900,37433749,267645500,35228628,116699300,20959834
QN18,Rego Park,176094900,25746579,1924400,1569367,69900600,12214743,69930700,11217143,34339300,19409578
QN19,Glendale,109524100,11636569,6355100,5297753,36538300,10340630,54552000,11601681,12078800,5243260
QN20,Ridgewood,964037700,43689449,49301900,14139825,474886600,41635398,349746300,33071196,90103000,13315533
QN22,Flushing,616594700,53189658,13096500,7165753,255712100,43425815,272419700,39692132,75366600,12306659
QN23,College Point,54280500,15045345,444700,477198,33877200,14311517,10998400,4508879,8960300,3876546
QN25,Corona,469617000,32630946,16679400,7872035,173299500,24759378,229057900,32917519,50580100,13387439
QN26,North Corona,240106100,27465207,10830800,5601340,125847900,21221619,76571500,21351315,26855900,8724295
QN27,East Elmhurst,94274900,16854409,6276300,4523860,33516800,7983898,35515300,14797635,18966500,6917369
QN28,Jackson Heights,201558400,20329405,9437200,7237785,78154200,14504913,91353700,18862637,22613400,8673546
QN29,Elmhurst,1181968500,60749476,36946400,14399548,509306800,45961753,489010200,45286279,146704900,29061887
QN30,Maspeth,140391700,14130656,2319800,2008292,60733500,11722338,64950700,12292860,12387500,3812868
QN31,Hunters Point-Sunnyside-West Maspeth,1793933800,79861519,51446200,17241908,1076036700,70401740,505980300,50592065,160470500,20449475
QN34,Queens Village,143663700,18061710,6191100,4089879,30495800,9938194,86141600,17974794,20835100,6221649
QN35,Briarwood-Jamaica Hills,513667600,33249930,13712700,7144431,213927900,27707767,206725400,27434164,79301600,15061327
QN37,Kew Gardens Hills,588650600,43402810,11388600,5687208,184373700,25081058,301073200,47384513,91815200,17415183
QN38,Pomonok-Flushing Heights-Hillcrest,202722200,20702166,4541300,2175923,52613300,14457587,97180300,18961492,48387100,12505020
QN48,Auburndale,158499300,18360096,1760800,1586864,49307500,11132481,75952800,17512249,31478200,9843741
QN51,Murray Hill,263898100,23917381,3295500,2350153,102571200,20309637,119361600,21144336,38669700,10049482
QN52,East Flushing,107128700,14664300,1807800,1529630,43553300,13177004,53200400,13019581,8567200,3653808
QN53,Woodhaven,366781400,34716212,13812800,7495385,143159200,24491264,175479500,28067086,34330000,11713437
QN54,Richmond Hill,420625000,29652949,25965400,10432562,159788900,20338461,200405700,28025693,34465400,9200904
QN55,South Ozone Park,460261800,33853239,24264800,10188921,143581800,24967994,228727400,29375592,63687800,16268887
QN56,Ozone Park,59169700,8278206,3246800,2693095,19214200,7797340,25070100,6572165,11638600,5042748
QN60,Kew Gardens,443631400,34430835,18025500,11299316,211375900,27746564,156788000,27946294,57441900,11311534
QN61,Jamaica,455774300,33864557,25343100,9242526,183698200,26527663,185676800,24184856,61056400,19130253
QN62,Queensboro Hill,284939800,24905516,4717000,3449142,81588900,15601867,152795800,23653654,45838100,15146780
QN63,Woodside,388817300,33611603,10485600,8719615,191659400,27784420,134356800,23631191,52315500,16386800
QN68,Queensbridge-Ravenswood-Long Island City,219506900,22211852,8131000,5440727,102155500,16852134,87787000,17329031,21433600,7869934
QN70,Astoria,1961673300,77224324,103645300,22775959,1118748600,71167674,466191700,39640628,273088000,35534582
QN71,Old Astoria,655732700,48386606,29882900,15401828,395430400,46410854,165187500,22292072,65232200,17914833
QN72,Steinway,1159353300,53031643,31996900,9683799,600589200,47077339,371779200,40896394,154988000,25030103
SI08,Grymes Hill-Clifton-Fox Hills,116319800,13974325,1521200,1697619,41477500,8860903,52478100,10186885,20843000,7487923
SI11,Charleston-Richmond Valley-Tottenville,160421300,23757205,991000,736820,66610800,16887248,73001500,21370929,19818000,8275861
SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,500903700,42670187,11808000,9323471,189331100,25080139,254196200,36597317,45568400,8893173
SI14,Grasmere-Arrochar-Ft. Wadsworth,108682600,16133852,4046500,4379150,27927000,10407814,59168200,16369394,17540900,5643340
SI22,West New Brighton-New Brighton-St. George,163375600,33176422,10270800,11225617,59502200,16590564,71214000,29229678,22388800,8855139
SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,223309400,26597080,7729500,8950460,75671400,22049342,100783800,17190149,39124700,12879331
SI28,Port Richmond,89376800,16284097,763500,934262,26762500,9591442,42302100,13454311,19548700,9743085
SI36,Old Town-Dongan Hills-South Beach,98778100,11811768,6173000,5845418,30683800,10056962,47522100,11886190,14399100,4646025
SI45,New Dorp-Midland Beach,131214800,23896841,4449400,5809145,54712300,20934610,57461700,15818400,14591400,4174878
SI48,Arden Heights,314437900,31068424,3358000,3115680,94977100,19560870,165214100,30447818,50888700,21130586
