area_id,area_name,b99191001,b99191001_moe,b99191002,b99191002_moe,b99191003,b99191003_moe,b99191004,b99191004_moe,b99191005,b99191005_moe,b99191006,b99191006_moe,b99191007,b99191007_moe,b99191008,b99191008_moe
BK09,Brooklyn Heights-Cobble Hill,20870,-1,17545,-1,617,-1,93,-1,34,-1,29,-1,132,-1,2420,-1
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,52291,-1,35757,-1,2018,-1,276,-1,105,-1,104,-1,404,-1,13627,-1
BK19,Brighton Beach,27260,-1,19223,-1,1100,-1,66,-1,85,-1,27,-1,200,-1,6559,-1
BK21,Seagate-Coney Island,25312,-1,17513,-1,1186,-1,92,-1,59,-1,162,-1,267,-1,6033,-1
BK23,West Brighton,14371,-1,10522,-1,438,-1,56,-1,41,-1,21,-1,108,-1,3185,-1
BK25,Homecrest,33500,-1,24196,-1,1145,-1,43,-1,45,-1,93,-1,239,-1,7739,-1
BK26,Gravesend,23570,-1,17942,-1,942,-1,148,-1,10,-1,113,-1,116,-1,4299,-1
BK27,Bath Beach,24303,-1,16724,-1,985,-1,225,-1,39,-1,72,-1,106,-1,6152,-1
BK28,Bensonhurst West,71813,-1,49886,-1,3542,-1,380,-1,111,-1,192,-1,579,-1,17123,-1
BK29,Bensonhurst East,51376,-1,39335,-1,1439,-1,276,-1,88,-1,98,-1,299,-1,9841,-1
BK30,Dyker Heights,37564,-1,28410,-1,1061,-1,131,-1,109,-1,52,-1,203,-1,7598,-1
BK31,Bay Ridge,69726,-1,52646,-1,1807,-1,216,-1,170,-1,269,-1,546,-1,14072,-1
BK32,Sunset Park West,43765,-1,32026,-1,2018,-1,67,-1,104,-1,146,-1,490,-1,8914,-1
BK33,Carroll Gardens-Columbia Street-Red Hook,32742,-1,26147,-1,934,-1,173,-1,85,-1,90,-1,475,-1,4838,-1
BK34,Sunset Park East,56575,-1,42813,-1,1692,-1,114,-1,32,-1,66,-1,491,-1,11367,-1
BK35,Stuyvesant Heights,50804,-1,32520,-1,1853,-1,139,-1,153,-1,89,-1,296,-1,15754,-1
BK37,Park Slope-Gowanus,61688,-1,51650,-1,1066,-1,293,-1,131,-1,207,-1,466,-1,7875,-1
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,29703,-1,23756,-1,849,-1,151,-1,76,-1,111,-1,242,-1,4518,-1
BK40,Windsor Terrace,18907,-1,15327,-1,618,-1,118,-1,34,-1,32,-1,89,-1,2689,-1
BK41,Kensington-Ocean Parkway,28073,-1,22158,-1,868,-1,113,-1,50,-1,126,-1,104,-1,4654,-1
BK42,Flatbush,84040,-1,57977,-1,3108,-1,182,-1,151,-1,192,-1,532,-1,21898,-1
BK43,Midwood,40480,-1,28914,-1,1562,-1,200,-1,36,-1,68,-1,121,-1,9579,-1
BK44,Madison,33162,-1,22382,-1,1376,-1,55,-1,97,-1,137,-1,145,-1,8970,-1
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,37999,-1,27526,-1,1555,-1,274,-1,148,-1,153,-1,220,-1,8123,-1
BK46,Ocean Parkway South,14896,-1,10253,-1,736,-1,44,-1,44,-1,43,-1,79,-1,3697,-1
BK50,Canarsie,69620,-1,44161,-1,2845,-1,243,-1,70,-1,84,-1,494,-1,21723,-1
BK58,Flatlands,57303,-1,36384,-1,2623,-1,157,-1,148,-1,197,-1,397,-1,17397,-1
BK60,Prospect Lefferts Gardens-Wingate,56616,-1,38804,-1,2204,-1,249,-1,90,-1,284,-1,293,-1,14692,-1
BK61,Crown Heights North,81871,-1,56090,-1,3019,-1,174,-1,151,-1,270,-1,508,-1,21659,-1
BK63,Crown Heights South,31727,-1,23227,-1,1426,-1,123,-1,60,-1,135,-1,205,-1,6551,-1
BK64,Prospect Heights,17813,-1,14479,-1,377,-1,49,-1,43,-1,18,-1,93,-1,2754,-1
BK68,Fort Greene,22857,-1,16443,-1,960,-1,282,-1,96,-1,64,-1,131,-1,4881,-1
BK69,Clinton Hill,31170,-1,21334,-1,1838,-1,134,-1,35,-1,211,-1,178,-1,7440,-1
BK72,Williamsburg,19272,-1,13339,-1,956,-1,32,-1,20,-1,0,-1,66,-1,4859,-1
BK73,North Side-South Side,38258,-1,24912,-1,1134,-1,183,-1,57,-1,30,-1,159,-1,11783,-1
BK75,Bedford,51778,-1,35510,-1,1877,-1,47,-1,65,-1,185,-1,356,-1,13738,-1
BK76,Greenpoint,28793,-1,18808,-1,973,-1,127,-1,55,-1,37,-1,83,-1,8710,-1
BK77,Bushwick North,49154,-1,37058,-1,1055,-1,97,-1,148,-1,124,-1,213,-1,10459,-1
BK78,Bushwick South,56452,-1,37412,-1,2326,-1,93,-1,47,-1,128,-1,322,-1,16124,-1
BK79,Ocean Hill,23954,-1,15585,-1,966,-1,39,-1,56,-1,62,-1,151,-1,7095,-1
