area_id,area_name,b19128001,b19128001_moe,b19128002,b19128002_moe,b19128003,b19128003_moe,b19128004,b19128004_moe,b19128005,b19128005_moe,b19128006,b19128006_moe,b19128007,b19128007_moe,b19128008,b19128008_moe,b19128009,b19128009_moe,b19128010,b19128010_moe,b19128011,b19128011_moe
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,208569500,24271179,162943900,23378740,73575300,15449706,89368700,19174130,45625500,14061655,16222200,7812215,7814800,5570467,8407400,5013533,29403300,11875639,6360300,3610782,23042900,11337636
BK28,Bensonhurst West,164479600,20897748,120760300,19159654,76224300,17963194,44536000,10295749,43719300,14126596,14373500,8472061,8407500,7916425,5965900,4065023,29345700,11961477,7940800,5729734,21404900,10714055
BK31,Bay Ridge,38321700,12082680,30198800,12413549,9526900,3483680,20671900,10794484,8123000,4116894,2624200,1494672,1325700,1250579,1298500,1123307,5498800,4006830,2758200,2657794,2740600,2701548
BK32,Sunset Park West,215044200,23027731,140669900,21183127,70693700,17005199,69976300,16114998,74374300,15029837,29559900,9849878,11769500,5429619,17790300,8650843,44814600,11836401,18181500,7499951,26633100,9198980
BK33,Carroll Gardens-Columbia Street-Red Hook,57806200,9850254,13480600,6166688,7208000,5198008,6272600,3270642,44325600,9201986,5969200,4445135,1951400,1821900,4017800,3811430,38356400,9836175,20816600,7321012,17539800,8406640
BK34,Sunset Park East,424201500,29470355,294427800,28621608,154663000,22333999,139765000,21983996,129773600,16975579,61877900,14680813,17767800,7376935,44110100,12994927,67895700,11356971,32514800,7670310,35380800,8913727
BK35,Stuyvesant Heights,224524300,27190456,98389400,23196809,29063600,12342642,69326000,20685189,126134700,19812226,40137900,15022444,19513600,9394896,20624400,11888116,85996900,16508662,33885300,10506541,52111600,13655303
BK37,Park Slope-Gowanus,125035500,34728527,114115100,35147822,63903900,29506789,50211300,20225450,10920400,5495710,5013500,3651587,1986100,2587896,3027500,3109047,5906900,4248391,4033400,3201343,1873500,2683929
BK40,Windsor Terrace,123611200,23715574,108057900,23766446,55373200,17319002,52684700,19737486,15553300,7571347,5907300,5516357,3821500,4378896,2085800,2101428,9646000,5422370,7340800,5006062,2305200,2026024
BK41,Kensington-Ocean Parkway,66214000,13245543,55290900,14715528,20411800,6500778,34879100,12422023,10923100,5111734,4695500,4012775,3137500,3856336,1557900,1027817,6227600,4040877,1191100,1018597,5036500,3868222
BK42,Flatbush,333339400,33186294,163733800,29304551,78419500,19315977,85314400,21588523,169605400,22477133,46393900,12541212,17171300,7598630,29222600,10854002,123211600,21139338,56838500,14318899,66373100,16615285
BK43,Midwood,71422900,17382647,59568400,17086841,24076400,13917054,35492000,12039898,11854500,5597920,3082700,2313505,1631500,1945302,1451200,1412494,8771800,4914017,2874800,2766651,5897000,4628287
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,85595100,15327786,58836900,14379464,35473300,12176964,23363700,8655478,26758100,9298042,8014400,4852261,2927500,3024374,5086900,4832521,18743700,8469245,10370100,6406005,8373700,5465844
BK50,Canarsie,183500900,25193917,95621200,25031262,39119000,13104167,56502300,23517302,87879800,15914485,21445300,10058130,10104500,7513248,11340800,6550453,66434200,12404892,27149200,6146030,39285200,11566549
