area_id,area_name,b05004001,b05004001_moe,b05004002,b05004002_moe,b05004003,b05004003_moe,b05004004,b05004004_moe,b05004005,b05004005_moe,b05004006,b05004006_moe,b05004007,b05004007_moe,b05004008,b05004008_moe,b05004009,b05004009_moe,b05004010,b05004010_moe,b05004011,b05004011_moe,b05004012,b05004012_moe,b05004013,b05004013_moe,b05004014,b05004014_moe,b05004015,b05004015_moe
BK09,Brooklyn Heights-Cobble Hill,217,7,222,10,219,8,212,9,224,15,214,10,234,12,232,17,237,18,287,41,267,45,303,50,211,16,209,15,202,31
BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,732,25,698,28,761,33,553,47,494,51,627,57,830,21,828,28,829,33,844,28,839,28,861,47,720,76,687,165,660,123
BK19,Brighton Beach,396,18,366,20,415,26,229,41,224,39,236,70,451,15,434,25,467,21,497,13,487,14,508,29,356,23,354,38,388,51
BK21,Seagate-Coney Island,371,19,338,31,385,17,276,20,243,38,306,20,467,17,452,23,472,17,493,23,475,36,503,21,401,32,404,44,394,46
BK23,West Brighton,116,5,112,12,117,5,99,17,75,17,111,13,121,5,122,7,121,5,125,6,129,8,124,7,77,31,71,24,110,41
BK25,Homecrest,598,26,568,33,614,40,455,38,429,46,481,56,759,27,768,29,752,41,848,28,860,47,848,38,620,53,639,64,594,61
BK26,Gravesend,349,17,343,19,363,18,298,38,285,67,312,42,397,21,395,19,405,23,426,30,419,23,426,22,310,36,316,58,335,44
BK27,Bath Beach,426,24,408,22,451,25,361,28,321,35,400,47,498,22,487,39,506,20,556,23,562,37,548,25,408,37,409,34,428,46
BK28,Bensonhurst West,1018,28,1000,34,1046,35,700,35,680,54,725,61,1185,32,1154,43,1210,42,1327,34,1324,47,1331,39,978,39,994,56,996,64
BK29,Bensonhurst East,734,24,701,31,751,29,507,35,484,43,542,53,812,24,810,27,820,29,906,28,905,38,914,31,692,32,699,43,707,40
BK30,Dyker Heights,646,23,612,36,671,26,506,34,451,40,562,44,761,26,756,33,761,35,846,32,847,53,846,36,675,51,657,72,673,49
BK31,Bay Ridge,922,21,897,26,942,26,786,24,761,31,804,39,1092,33,1078,42,1112,41,1223,40,1241,50,1226,60,928,48,922,67,958,67
BK32,Sunset Park West,428,16,419,18,443,21,329,23,314,27,350,36,509,18,492,19,535,30,664,45,660,51,676,61,472,21,452,27,494,28
BK33,Carroll Gardens-Columbia Street-Red Hook,424,11,422,12,424,12,408,11,407,15,412,16,480,25,487,38,503,43,574,59,638,66,542,59,446,26,441,42,482,90
BK34,Sunset Park East,479,12,460,16,497,17,256,20,248,22,268,32,584,17,568,20,592,19,706,39,697,40,707,53,541,15,543,18,543,23
BK35,Stuyvesant Heights,569,19,545,29,578,23,507,21,471,29,536,20,746,30,752,36,735,47,846,46,828,55,843,68,663,48,678,55,655,60
BK37,Park Slope-Gowanus,686,12,697,17,679,17,656,15,667,18,650,19,825,38,862,47,813,63,979,58,1040,115,994,93,701,54,721,78,711,64
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,375,10,359,12,391,12,357,9,342,12,375,13,461,19,463,24,457,32,499,37,494,42,507,55,435,24,415,58,424,44
BK40,Windsor Terrace,230,6,230,7,228,10,211,9,210,12,212,11,284,25,281,35,286,36,333,32,317,34,323,36,239,37,248,53,261,40
BK41,Kensington-Ocean Parkway,259,8,257,14,261,10,181,20,179,20,188,23,334,14,329,17,341,22,381,19,367,25,400,27,270,26,277,31,274,33
